name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia wexlerae	418240	S	9856	311744	321600	0.15664
Blautia obeum	40520	S	1410	20178	21588	0.01051
Blautia luti	89014	S	102	1480	1582	0.00077
Blautia sp. SC05B48	2479767	S	14	593	607	0.00030
Blautia hydrogenotrophica	53443	S	9	291	300	0.00015
Blautia coccoides	1532	S	8	205	213	0.00010
Blautia producta	33035	S	3	85	88	0.00004
Blautia parvula	2877527	S	3	59	62	0.00003
Blautia hansenii	1322	S	2	46	48	0.00002
Blautia pseudococcoides	1796616	S	2	1	3	0.00000
Blautia argi	1912897	S	2	42	44	0.00002
[Ruminococcus] torques	33039	S	8398	98346	106744	0.05199
[Ruminococcus] lactaris	46228	S	3718	15445	19163	0.00933
Mediterraneibacter gnavus	33038	S	962	14556	15518	0.00756
Mediterraneibacter glycyrrhizinilyticus	342942	S	118	4182	4300	0.00209
Roseburia faecis	301302	S	5976	25621	31597	0.01539
Roseburia intestinalis	166486	S	1048	12356	13404	0.00653
Roseburia hominis	301301	S	632	15606	16238	0.00791
Roseburia rectibacter	2763062	S	5	23	28	0.00001
Agathobacter rectalis	39491	S	8497	89002	97499	0.04749
Dorea longicatena	88431	S	4579	62474	67053	0.03266
Dorea formicigenerans	39486	S	1944	49755	51699	0.02518
Anaerobutyricum hallii	39488	S	5941	43730	49671	0.02419
Coprococcus comes	410072	S	2783	73044	75827	0.03693
Coprococcus catus	116085	S	1447	13062	14509	0.00707
Coprococcus sp. ART55/1	751585	S	10	324	334	0.00016
Coprococcus eutactus	33043	S	2	77	79	0.00004
Anaerostipes hadrus	649756	S	2598	47916	50514	0.02460
Wujia chipingensis	2763670	S	597	10957	11554	0.00563
Enterocloster bolteae	208479	S	123	732	855	0.00042
Enterocloster clostridioformis	1531	S	111	2449	2560	0.00125
Enterocloster asparagiformis	333367	S	70	105	175	0.00009
Hungatella hathewayi	154046	S	351	1238	1589	0.00077
[Clostridium] scindens	29347	S	85	1057	1142	0.00056
[Clostridium] hylemonae	89153	S	60	888	948	0.00046
[Clostridium] symbiosum	1512	S	27	59	86	0.00004
Wansuia hejianensis	2763667	S	151	1770	1921	0.00094
Eisenbergiella porci	2652274	S	120	844	964	0.00047
Faecalimonas umbilicata	1912855	S	49	1343	1392	0.00068
Eshraghiella crossota	45851	S	32	102	134	0.00007
Sellimonas intestinalis	1653434	S	21	338	359	0.00017
Sellimonas catena	2994035	S	4	103	107	0.00005
Sellimonas caecigallum	2592333	S	2	58	60	0.00003
Simiaoa sunii	2763672	S	29	523	552	0.00027
Qiania dongpingensis	2763669	S	23	306	329	0.00016
Marvinbryantia formatexigens	168384	S	6	5	11	0.00001
Claveliimonas bilis	3028070	S	2	43	45	0.00002
Butyrivibrio fibrisolvens	831	S	1	9	10	0.00000
Chordicoccus furentiruminis	2709410	S	1	11	12	0.00001
Lachnospira eligens	39485	S	1	2	3	0.00000
Faecalibacterium prausnitzii	853	S	1317	58599	59916	0.02918
Faecalibacterium sp. I4-3-84	2929495	S	173	14476	14649	0.00713
Faecalibacterium sp. I2-3-92	2929490	S	56	3942	3998	0.00195
Faecalibacterium sp. I4-1-79	2929494	S	49	1499	1548	0.00075
Faecalibacterium sp. IP-3-29	2929489	S	39	2544	2583	0.00126
Faecalibacterium sp. i21-0019-B1	3141184	S	8	1218	1226	0.00060
Faecalibacterium sp. IP-1-18	2929488	S	3	651	654	0.00032
Faecalibacterium sp. i25-0019-C1	3141185	S	3	561	564	0.00027
Faecalibacterium sp. I3-3-89	2929493	S	2	37	39	0.00002
Faecalibacterium taiwanense	3030638	S	44	6931	6975	0.00340
Faecalibacterium duncaniae	411483	S	23	3800	3823	0.00186
Faecalibacterium wellingii	2929491	S	3	176	179	0.00009
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	13175	21589	34764	0.01693
Ruminococcus sp. SR1/5	657323	S	90	8879	8969	0.00437
Ruminococcus champanellensis	1161942	S	22	4	26	0.00001
Ruthenibacterium lactatiformans	1550024	S	1432	13666	15098	0.00735
Ruthenibacterium sp. TH_2024_36131	3136601	S	21	634	655	0.00032
Lawsonibacter asaccharolyticus	2108523	S	697	8193	8890	0.00433
Vescimonas coprocola	2714355	S	273	6476	6749	0.00329
Vescimonas fastidiosa	2714353	S	112	3641	3753	0.00183
Flavonifractor plautii	292800	S	185	1362	1547	0.00075
Pusillibacter faecalis	2714358	S	171	3414	3585	0.00175
Dysosmobacter welbionis	2093857	S	134	23551	23685	0.01154
Anaerotruncus colihominis	169435	S	123	2665	2788	0.00136
Oscillibacter hominis	2763056	S	52	713	765	0.00037
