#Classification	SRR5091547_bracken_F.kreport
k__Bacteria	365751
k__Bacteria|p__Firmicutes	150442
k__Bacteria|p__Firmicutes|c__Clostridia	143332
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	143332
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	85550
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	57331
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	289
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	92
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	68
k__Bacteria|p__Firmicutes|c__Negativicutes	3639
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	3618
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	3618
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	14
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	14
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	6
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	6
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2537
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2537
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1873
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	664
k__Bacteria|p__Firmicutes|c__Bacilli	933
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	933
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	293
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	69
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	554
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	16
k__Bacteria|p__Actinobacteria	36566
k__Bacteria|p__Actinobacteria|c__Actinomycetia	36362
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	36181
