name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Palsa-504 sp003161205	50189	S	858	2199	3057	0.43746
Palsa-504 sp003140115	50188	S	26	279	305	0.04365
Palsa-504 sp003168295	50190	S	19	147	166	0.02376
Palsa-506 sp003168215	50198	S	2	42	44	0.00630
Streptacidiphilus albus	48885	S	1	21	22	0.00315
Kitasatospora sp029892155	48870	S	1	11	12	0.00172
Palsa-513 sp003133565	52613	S	21	831	852	0.12192
Palsa-465 sp003165655	52573	S	1	40	41	0.00587
PALSA-688 sp003156795	41760	S	3	56	59	0.00844
Palsa-295 sp003153585	39784	S	5	45	50	0.00716
Palsa-295 sp003156635	39785	S	3	19	22	0.00315
Acidoferrum sp003161195	39724	S	1	0	1	0.00014
Sulfotelmatobacter sp003156615	40542	S	3	26	29	0.00415
Sulfotelmatobacter sp003134995	40537	S	2	14	16	0.00229
Sulfotelmatobacter sp003140655	40541	S	2	9	11	0.00157
Edaphobacter lichenicola	40130	S	2	110	112	0.01603
Granulicella sp903970445	40192	S	3	28	31	0.00444
Granulicella sapmiensis	40168	S	1	0	1	0.00014
Acidisarcina polymorpha	40108	S	1	1	2	0.00029
Caballeronia sordidicola_C	126762	S	1	12	13	0.00186
Paraburkholderia sp001634365	128049	S	1	37	38	0.00544
Paraburkholderia phenazinia	128021	S	1	8	9	0.00129
Paraburkholderia phenazinium_B	128023	S	1	14	15	0.00215
FEN-1191 sp003132025	139718	S	1	4	5	0.00072
Nevskia sp903970595	135689	S	1	8	9	0.00129
Roseiarcus sp003164825	118530	S	2	59	61	0.00873
Roseiarcus sp030153205	118539	S	1	2	3	0.00043
Methylobacterium sp022829385	118327	S	1	10	11	0.00157
CAIYZJ01 sp903824185	118172	S	1	1	2	0.00029
Acidisoma sp009765865	113615	S	1	2	3	0.00043
Palsibacter borealis	102221	S	30	1796	1826	0.26131
Palsa-1515 sp903970385	102220	S	6	56	62	0.00887
Tityobacter terrigena	102231	S	1	23	24	0.00343
Urbifossiella sp003136315	112249	S	27	6	33	0.00472
Fimbriiglobus ruber	112160	S	1	0	1	0.00014
Mucilaginibacter sp013286235	89902	S	15	3	18	0.00258
CAJAQL01 sp903944135	108953	S	1	0	1	0.00014
JABDGH01 sp903863295	144937	S	1	1	2	0.00029
