name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides cellulosilyticus	246787	S	2335860	1784176	4120036	0.13571
Bacteroides uniformis	820	S	935442	1081610	2017052	0.06644
Bacteroides thetaiotaomicron	818	S	796553	212753	1009306	0.03324
Bacteroides fragilis	817	S	263453	580390	843843	0.02779
Bacteroides ovatus	28116	S	178493	459766	638259	0.02102
Bacteroides sp. MSB163	3117552	S	78031	21237	99268	0.00327
Bacteroides sp. M10	2763022	S	17795	14252	32047	0.00106
Bacteroides sp. CACC 737	2755405	S	5055	26707	31762	0.00105
Bacteroides sp. HF-162	2785531	S	4965	50850	55815	0.00184
Bacteroides sp. D2	556259	S	4776	7429	12205	0.00040
Bacteroides sp. A1C1	2528203	S	3906	27865	31771	0.00105
Bacteroides sp. DH3716P	2847299	S	1558	19177	20735	0.00068
Bacteroides sp. BFG-257	2972761	S	8	549	557	0.00002
Bacteroides sp. PHL 2737	2162637	S	4	1164	1168	0.00004
Bacteroides sp. ZJ-18	2709390	S	1	7	8	0.00000
Bacteroides xylanisolvens	371601	S	23936	38268	62204	0.00205
Bacteroides faecis	674529	S	16380	7567	23947	0.00079
Bacteroides faecium	2715212	S	14255	477	14732	0.00049
Bacteroides intestinalis	329854	S	8484	844	9328	0.00031
Bacteroides stercoris	46506	S	8124	3213	11337	0.00037
Bacteroides humanifaecis	2792859	S	6095	52527	58622	0.00193
Bacteroides caecimuris	1796613	S	1957	724	2681	0.00009
Bacteroides caccae	47678	S	1881	290	2171	0.00007
Bacteroides luhongzhouii	2650158	S	1496	303	1799	0.00006
Bacteroides finegoldii	338188	S	1122	646	1768	0.00006
Bacteroides eggerthii	28111	S	1063	430	1493	0.00005
Bacteroides zhangwenhongii	2650157	S	916	793	1709	0.00006
Bacteroides nordii	291645	S	900	72	972	0.00003
Bacteroides salyersiae	291644	S	631	98	729	0.00002
Bacteroides graminisolvens	477666	S	300	0	300	0.00001
Bacteroides helcogenes	290053	S	209	3	212	0.00001
Bacteroides heparinolyticus	28113	S	15	2	17	0.00000
Bacteroides zoogleoformans	28119	S	1	0	1	0.00000
Phocaeicola vulgatus	821	S	17293	8152	25445	0.00084
Phocaeicola dorei	357276	S	5829	3454	9283	0.00031
Phocaeicola coprophilus	387090	S	1860	732	2592	0.00009
Phocaeicola salanitronis	376805	S	104	10	114	0.00000
Phocaeicola sartorii	671267	S	3	0	3	0.00000
Parabacteroides merdae	46503	S	429089	123025	552114	0.01819
Parabacteroides goldsteinii	328812	S	367638	54341	421979	0.01390
Parabacteroides distasonis	823	S	66603	45191	111794	0.00368
Parabacteroides faecis	1217282	S	2991	253	3244	0.00011
Parabacteroides chongii	2685834	S	2175	169	2344	0.00008
Parabacteroides johnsonii	387661	S	1799	218	2017	0.00007
Parabacteroides sp. AD58	2951805	S	248	27	275	0.00001
Parabacteroides sp. CT06	2025876	S	9	210	219	0.00001
Alistipes senegalensis	1288121	S	97431	10678	108109	0.00356
Alistipes communis	2585118	S	9467	1134	10601	0.00035
Alistipes shahii	328814	S	3655	2596	6251	0.00021
Alistipes onderdonkii	328813	S	2849	523	3372	0.00011
Alistipes finegoldii	214856	S	1387	538	1925	0.00006
uncultured Alistipes sp.	538949	S	456	35	491	0.00002
Alistipes sp. i18-0019-D1	3132707	S	378	83	461	0.00002
Alistipes sp. dk3624	2662363	S	40	2	42	0.00000
Alistipes megaguti	2364787	S	293	32	325	0.00001
Alistipes indistinctus	626932	S	103	6	109	0.00000
Alistipes ihumii	1470347	S	76	0	76	0.00000
Alistipes dispar	2585119	S	30	3	33	0.00000
Butyricimonas virosa	544645	S	13525	537	14062	0.00046
Butyricimonas paravirosa	1472417	S	192	56	248	0.00001
Butyricimonas faecihominis	1472416	S	154	40	194	0.00001
