name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp008039875	118308	S	740	10598	11338	0.08913
Methylobacterium sp022829365	118326	S	362	5155	5517	0.04337
Methylobacterium sp022829385	118327	S	284	3115	3399	0.02672
Methylobacterium sp022829585	118333	S	88	1093	1181	0.00928
Methylobacterium sp001455965	118303	S	15	187	202	0.00159
Methylobacterium cerastii	118248	S	9	122	131	0.00103
Methylobacterium sp022829515	118331	S	4	61	65	0.00051
Methylobacterium haplocladii	118261	S	2	19	21	0.00017
Methylobacterium aminovorans	118242	S	1	31	32	0.00025
Methylobacterium sp022829345	118325	S	1	12	13	0.00010
Methylobacterium sp022702195	118322	S	1	3	4	0.00003
Methylobacterium sp022829605	118334	S	1	11	12	0.00009
Methylobacterium sp022829635	118335	S	1	16	17	0.00013
Methylobacterium longum	118267	S	1	10	11	0.00009
Methylobacterium sp022829725	118337	S	1	12	13	0.00010
Methylobacterium sp025813715	118340	S	1	22	23	0.00018
Methylobacterium sp017833295	118314	S	1	26	27	0.00021
Methylobacterium sp010692745	118311	S	1	9	10	0.00008
Methylobacterium sp000519085	118292	S	1	21	22	0.00017
Lichenihabitans flavocetrariae	118233	S	96	178	274	0.00215
Lichenihabitans minor	118234	S	48	451	499	0.00392
Lichenihabitans ramalinae	118236	S	11	99	110	0.00086
RH-AL1 sp009765775	118495	S	13	103	116	0.00091
RH-AL1 sp901457705	118497	S	1	17	18	0.00014
Roseiarcus sp030153205	118539	S	3	3	6	0.00005
Rhizobium rhododendri	119997	S	607	12792	13399	0.10533
Rhizobium tumorigenes	120079	S	7	153	160	0.00126
Mesorhizobium sp015500075	119624	S	1	47	48	0.00038
Agrobacterium fabacearum	119054	S	4	42	46	0.00036
Neorhizobium xiangyangii	119757	S	1	58	59	0.00046
Allorhizobium ampelinum	119100	S	1	18	19	0.00015
Bradyrhizobium sp018449695	120574	S	2	42	44	0.00035
Bradyrhizobium sp000938255	120523	S	1	45	46	0.00036
Bradyrhizobium sp009766005	120549	S	1	27	28	0.00022
Pseudolabrys sp903891395	120775	S	2	7	9	0.00007
Lichenicoccus roseus	113922	S	2301	12609	14910	0.11721
Acidisoma sp009765865	113615	S	124	400	524	0.00412
Lichenicola sp903844135	113925	S	41	786	827	0.00650
CAHJXG01 sp937858325	113708	S	10	23	33	0.00026
CAHJXG01 sp025351925	113706	S	2	13	15	0.00012
CAHJXG01 sp903644035	113707	S	1	5	6	0.00005
CAHJXG01 sp937873175	113709	S	1	2	3	0.00002
LMUY01 sp009765685	113921	S	9	76	85	0.00067
BOG-908 sp937873095	113678	S	7	17	24	0.00019
BOG-908 sp003133065	113676	S	1	3	4	0.00003
DAIDJM01 sp027451405	113773	S	2	14	16	0.00013
Rhodopila globiformis	114014	S	1	5	6	0.00005
DAICZL01 sp027311165	113772	S	1	15	16	0.00013
Sphingomonas_N sp937859915	125357	S	715	3726	4441	0.03491
Sphingomonas_N sp903871605	125356	S	8	165	173	0.00136
Sphingomonas_N sp027625475	125354	S	2	39	41	0.00032
Sphingomonas sp005502745	125170	S	14	2170	2184	0.01717
Sphingomonas sp022662475	125218	S	11	324	335	0.00263
Sphingomonas glacialis_A	125043	S	7	108	115	0.00090
Sphingomonas sp004343105	125166	S	5	114	119	0.00094
Sphingomonas sp000241485	125101	S	5	92	97	0.00076
Sphingomonas sp903643035	125276	S	4	35	39	0.00031
Sphingomonas sp022662305	125216	S	4	126	130	0.00102
Sphingomonas sp000251145	125102	S	4	213	217	0.00171
Sphingomonas glacialis	125042	S	3	87	90	0.00071
Sphingomonas sp022662335	125217	S	2	104	106	0.00083
Sphingomonas sp903644135	125278	S	2	7	9	0.00007
Sphingomonas sp028292965	125248	S	1	3	4	0.00003
Sphingomonas sp903642285	125275	S	1	2	3	0.00002
Sphingomonas sp026540855	125241	S	1	52	53	0.00042
Novosphingobium sp903970225	124574	S	5	46	51	0.00040
Polymorphobacter_B sp903642255	124676	S	2	11	13	0.00010
Sphingomonas_G profundi	125330	S	3	45	48	0.00038
Sphingomonas_I sp013113735	125337	S	2	21	23	0.00018
CAIOYC01 sp903862425	114511	S	18	51	69	0.00054
Phenylobacterium sp018821435	114673	S	1	10	11	0.00009
CAHJWH01 sp937863535	114502	S	1	2	3	0.00002
JASLDZ01 sp030151985	114611	S	1	14	15	0.00012
Caulobacter sp028291055	114574	S	1	6	7	0.00006
Rhizomicrobium sp021808875	115867	S	1	909	910	0.00715
JAATFR01 sp028283765	115980	S	1	11	12	0.00009
Caballeronia sp001557535	126764	S	1050	18917	19967	0.15697
Caballeronia udeis	126787	S	12	97	109	0.00086
Caballeronia sordidicola_A	126761	S	7	46	53	0.00042
Caballeronia sp001424345	126763	S	7	48	55	0.00043
Caballeronia sordidicola_C	126762	S	3	17	20	0.00016
Caballeronia sp018449635	126769	S	2	17	19	0.00015
Caballeronia sp028292365	126775	S	1	1	2	0.00002
Caballeronia sp009766085	126765	S	1	9	10	0.00008
Caballeronia sp011493005	126766	S	1	20	21	0.00017
Paraburkholderia aromaticivorans	127965	S	1	85	86	0.00068
Paraburkholderia aspalathi	127967	S	1	57	58	0.00046
Paraburkholderia kirstenboschensis	128006	S	1	20	21	0.00017
Scleromatobacter humisilvae	129084	S	1	64	65	0.00051
Scleromatobacter sp030151165	129088	S	1	28	29	0.00023
CAHJXF01 sp903644065	126686	S	2	18	20	0.00016
Aquabacterium sp030652515	126495	S	1	15	16	0.00013
Pseudomonas_E sp003014915	138658	S	13	1087	1100	0.00865
Pseudomonas_E fluorescens_H	138333	S	2	203	205	0.00161
Pseudomonas_E sp002814235	138649	S	1	20	21	0.00017
Halospina utahensis_B	137640	S	3	132	135	0.00106
Rhodanobacter sp014200755	140600	S	9	504	513	0.00403
Bog-1198 sp003164785	139644	S	1	6	7	0.00006
Nostoc sp028623165	96889	S	109	4221	4330	0.03404
Nostoc sp002245985	96858	S	99	5787	5886	0.04627
Nostoc sp017115085	96877	S	83	2133	2216	0.01742
Nostoc sp026127265	96888	S	19	1001	1020	0.00802
Nostoc sp002949735	96860	S	15	916	931	0.00732
Nostoc sp005869855	96863	S	12	181	193	0.00152
Nostoc sp013393905	96865	S	11	428	439	0.00345
Nostoc calcicola	96837	S	8	268	276	0.00217
Nostoc sp020829625	96884	S	7	715	722	0.00568
Nostoc flagelliforme_A	96844	S	6	355	361	0.00284
Nostoc commune	96838	S	6	279	285	0.00224
Nostoc sp014698795	96867	S	6	530	536	0.00421
Nostoc sp017114945	96872	S	4	152	156	0.00123
Nostoc sp017115045	96876	S	4	80	84	0.00066
Nostoc sp015206985	96870	S	3	190	193	0.00152
Nostoc mirabile	96851	S	3	243	246	0.00193
Nostoc favosum	96843	S	2	289	291	0.00229
Nostoc sp023522315	96887	S	2	68	70	0.00055
Nostoc sp017115095	96878	S	2	41	43	0.00034
Nostoc edaphicum_A	96841	S	2	76	78	0.00061
Nostoc sp017114985	96873	S	2	33	35	0.00028
Nostoc sp017115165	96880	S	1	18	19	0.00015
Nostoc sp013343235	96864	S	1	38	39	0.00031
Nostoc sp017115025	96875	S	1	13	14	0.00011
Nostoc sp002246015	96859	S	1	49	50	0.00039
Nostoc sp001712795	96857	S	1	84	85	0.00067
Nostoc sp020829585	96883	S	1	214	215	0.00169
Nostoc sp029379315	96891	S	1	9	10	0.00008
Nostoc foliaceum_A	96846	S	1	55	56	0.00044
Nostoc flagelliforme_B	96845	S	1	45	46	0.00036
NSF051 sp937873135	96830	S	123	1232	1355	0.01065
NSF051 sp029379265	96828	S	44	371	415	0.00326
NSF051 sp029379285	96829	S	40	215	255	0.00200
NSF051 sp029379215	96827	S	9	33	42	0.00033
Stigonema ocellatum	96939	S	22	4231	4253	0.03343
Stigonema sp903903925	96940	S	8	23	31	0.00024
Brasilonema sp019359415	96749	S	6	26	32	0.00025
Brasilonema sp017982655	96748	S	2	33	35	0.00028
Brasilonema angustatum	96743	S	1	9	10	0.00008
Brasilonema sp012031965	96746	S	1	31	32	0.00025
Trichormus sp013393945	96953	S	5	116	121	0.00095
Trichormus sp019976755	96955	S	2	56	58	0.00046
Hassallia radiosum_A	96806	S	2	19	21	0.00017
Hassallia hofmanni	96805	S	1	56	57	0.00045
Hassallia sp002218085	96808	S	1	32	33	0.00026
Tolypothrix_B sp002368435	96944	S	3	464	467	0.00367
Aetokthonos hydrillicola	96718	S	1	23	24	0.00019
Dulcicalothrix sp000331305	96785	S	1	3	4	0.00003
Dendronalium minutum	96764	S	1	95	96	0.00075
Cylindrospermum stagnale	96763	S	1	39	40	0.00031
Nodularia sp007692755	96833	S	1	12	13	0.00010
Amazonocrinis sp017164015	96721	S	1	37	38	0.00030
Allocoleopsis franciscana	96505	S	4	68	72	0.00057
Symplocastrum torsivum	96529	S	1	44	45	0.00035
Microcoleus sp014695295	96625	S	1	10	11	0.00009
Microcoleus sp012035135	96621	S	1	6	7	0.00006
JAFAVL01 sp019242465	96500	S	2	8	10	0.00008
Mycobacterium madagascariense	46516	S	40	1203	1243	0.00977
Mycobacterium hodleri	46478	S	7	248	255	0.00200
Mycobacterium sp016462545	46709	S	2	23	25	0.00020
Mycobacterium sarraceniae	46580	S	1	22	23	0.00018
Mycobacterium sp023264765	46760	S	1	46	47	0.00037
Mycobacterium sp008329535	46692	S	1	31	32	0.00025
Mycobacterium komossense	46497	S	1	15	16	0.00013
Tsukamurella sp903970215	47126	S	2	43	45	0.00035
Pseudonocardia sp001899645	47474	S	2	242	244	0.00192
CAJCJE01 sp903970565	47357	S	3	75	78	0.00061
RYN-133 sp025963285	45625	S	4	110	114	0.00090
Jatrophihabitans endophyticus	45606	S	1	79	80	0.00063
Actinoplanes ferrugineus	45653	S	1	27	28	0.00022
Nakamurella sp014303395	47166	S	2	67	69	0.00054
Frondihabitans sp001423105	43906	S	5	249	254	0.00200
Frondihabitans sp001577365	43907	S	2	86	88	0.00069
Amnibacterium sp022701925	43684	S	3	144	147	0.00116
Amnibacterium sp019352055	43683	S	1	23	24	0.00019
Lacisediminihabitans sp025463615	44002	S	2	318	320	0.00252
VAYN01 sp025964255	52480	S	1	74	75	0.00059
Acidisarcina polymorpha	40108	S	697	1300	1997	0.01570
Granulicella_D aggregans_A	40206	S	71	197	268	0.00211
Granulicella_D sp903642265	40207	S	10	0	10	0.00008
Granulicella_D aggregans	40205	S	8	26	34	0.00027
Edaphobacter lichenicola	40130	S	44	853	897	0.00705
Edaphobacter lichenicola_C	40133	S	14	282	296	0.00233
Edaphobacter sp025462645	40156	S	3	2	5	0.00004
Edaphobacter sp030853485	40162	S	2	0	2	0.00002
Edaphobacter sp009765825	40142	S	2	4	6	0.00005
Edaphobacter sp018449715	40152	S	2	6	8	0.00006
Edaphobacter sp009766095	40144	S	1	25	26	0.00020
Edaphobacter sp025462885	40158	S	1	0	1	0.00001
Edaphobacter sp015655585	40148	S	1	1	2	0.00002
Edaphobacter sp021780315	40153	S	1	43	44	0.00035
Edaphobacter sp018449545	40151	S	1	16	17	0.00013
Granulicella paludicola	40167	S	34	75	109	0.00086
Granulicella elongata	40164	S	8	20	28	0.00022
Granulicella sp937871785	40193	S	6	2	8	0.00006
Granulicella sp903970395	40191	S	5	232	237	0.00186
Granulicella sp019351975	40174	S	4	4	8	0.00006
Granulicella sp903970445	40192	S	2	34	36	0.00028
Granulicella cerasi	40163	S	1	1	2	0.00002
Granulicella mallensis_A	40166	S	1	2	3	0.00002
Granulicella sp021798655	40178	S	1	42	43	0.00034
Granulicella sp009766105	40172	S	1	1	2	0.00002
Granulicella sp009765785	40171	S	1	5	6	0.00005
Granulicella sapmiensis	40168	S	1	0	1	0.00001
Granulicella_B arctica	40194	S	62	188	250	0.00197
Granulicella_C tundricola	40204	S	18	60	78	0.00061
Granulicella_C sp026225095	40201	S	16	13	29	0.00023
Granulicella_C sibirica	40198	S	15	91	106	0.00083
Granulicella_C rosea	40197	S	5	27	32	0.00025
Terriglobus roseus	40380	S	16	39	55	0.00043
Terriglobus roseus_B	40382	S	6	15	21	0.00017
Terriglobus aquaticus	40379	S	3	8	11	0.00009
Terriglobus sp903642225	40388	S	1	1	2	0.00002
Occallatibacter gabretensis	40248	S	11	105	116	0.00091
Acidicapsa sp903832055	40105	S	6	57	63	0.00050
Acidicapsa sp903832475	40106	S	3	191	194	0.00153
EB88 sp003858395	40122	S	3	7	10	0.00008
EB88 sp937859835	40123	S	1	2	3	0.00002
Silvibacterium sp022870745	40375	S	2	4	6	0.00005
Silvibacterium bohemicum	40370	S	1	6	7	0.00006
Acidipila rosea	40107	S	1	3	4	0.00003
