#Classification	GQ25_bracken_F.kreport
k__Bacteria	1225635
k__Bacteria|p__Firmicutes	685768
k__Bacteria|p__Firmicutes|c__Bacilli	469267
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	468917
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	403811
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	13547
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	3330
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	48228
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	349
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	349
k__Bacteria|p__Firmicutes|c__Negativicutes	185608
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	183231
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	183231
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2377
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2377
k__Bacteria|p__Firmicutes|c__Clostridia	29561
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	29561
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	28255
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	213
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	994
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	28
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	68
k__Bacteria|p__Firmicutes|c__Tissierellia	1310
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	1310
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	1310
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	21
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	21
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	21
k__Bacteria|p__Actinobacteria	148630
k__Bacteria|p__Actinobacteria|c__Actinomycetia	148293
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	126416
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	126402
