name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas aeruginosa	138123	S	5876	3793	9669	0.22263
Pseudomonas paraeruginosa	138137	S	191	75	266	0.00612
Pseudomonas citronellolis_A	138125	S	6	1	7	0.00016
Pseudomonas sp024259745	138148	S	6	1	7	0.00016
Pseudomonas pseudonitroreducens	138138	S	4	2	6	0.00014
Pseudomonas knackmussii	138128	S	2	0	2	0.00005
Pseudomonas multiresinivorans	138129	S	2	1	3	0.00007
Pseudomonas sp017491605	138147	S	1	0	1	0.00002
Pseudomonas nitroreducens	138132	S	1	0	1	0.00002
Stutzerimonas stutzeri	139027	S	2606	2275	4881	0.11239
Stutzerimonas stutzeri_AO	139038	S	286	157	443	0.01020
Stutzerimonas frequens	139002	S	163	89	252	0.00580
Stutzerimonas sp003488145	139015	S	70	228	298	0.00686
Stutzerimonas stutzeri_G	139046	S	63	56	119	0.00274
Stutzerimonas songnenensis	139012	S	49	17	66	0.00152
Stutzerimonas stutzeri_AC	139030	S	39	31	70	0.00161
Stutzerimonas stutzeri_B	139042	S	34	19	53	0.00122
Stutzerimonas stutzeri_U	139055	S	23	121	144	0.00332
Stutzerimonas stutzeri_AF	139033	S	17	9	26	0.00060
Stutzerimonas balearica	138998	S	16	9	25	0.00058
Stutzerimonas stutzeri_AN	139037	S	14	2	16	0.00037
Stutzerimonas stutzeri_C	139043	S	12	7	19	0.00044
Stutzerimonas stutzeri_AE	139032	S	9	5	14	0.00032
Stutzerimonas sp003530955	139017	S	8	43	51	0.00117
Stutzerimonas oligotrophica	139009	S	6	1	7	0.00016
Stutzerimonas stutzeri_AD	139031	S	5	31	36	0.00083
Stutzerimonas xanthomarina_A	139058	S	5	21	26	0.00060
Stutzerimonas lopnurensis	139005	S	5	0	5	0.00012
Stutzerimonas stutzeri_H	139047	S	2	0	2	0.00005
Stutzerimonas chloritidismutans	138999	S	2	10	12	0.00028
Stutzerimonas stutzeri_AA	139028	S	2	0	2	0.00005
Stutzerimonas decontaminans	139000	S	2	1	3	0.00007
Stutzerimonas urumqiensis	139056	S	2	0	2	0.00005
Stutzerimonas kunmingensis	139004	S	2	9	11	0.00025
Stutzerimonas marianensis	139006	S	2	0	2	0.00005
Stutzerimonas sp004010935	139018	S	2	0	2	0.00005
Stutzerimonas sp003527165	139016	S	2	0	2	0.00005
Stutzerimonas sp002692525	139013	S	2	7	9	0.00021
Stutzerimonas stutzeri_AP	139039	S	1	0	1	0.00002
Stutzerimonas stutzeri_T	139054	S	1	0	1	0.00002
Stutzerimonas stutzeri_AH	139034	S	1	0	1	0.00002
Stutzerimonas xanthomarina	139057	S	1	0	1	0.00002
Stutzerimonas stutzeri_N	139048	S	1	0	1	0.00002
Stutzerimonas zhaodongensis	139059	S	1	0	1	0.00002
Stutzerimonas nitrititolerans	139007	S	1	0	1	0.00002
Stutzerimonas phenolilytica	139010	S	1	0	1	0.00002
Pseudomonas_E alcaligenes	138170	S	57	51	108	0.00249
Pseudomonas_E cremoris	138265	S	29	15	44	0.00101
Pseudomonas_E sp002282595	138637	S	17	44	61	0.00140
