intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
5020000,0.007798906288839174,0.744144678327898,0.007798906288839174,0.010142814886659364,18.26533864541833,13.0,68.05470111907943,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_025914275.1_ASM2591427v1_genomic,00f84a19a7eccd4339a873932a896c19,0.744144678327898,5020000,0,638660000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8550688533547255,0.990512397150456,0.9227906252525908,0.990512397150456,False,91692,91692,9040094
4616000,0.0071712652249565,0.9072469476171721,0.007157283122048223,0.004470307499014944,8.77186889515954,7.0,10.327513185120889,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_006739545.1_ASM673954v1_genomic,d95ec12b062e84f2435687cfa45ebb02,0.9090192989365892,4607000,1,634053000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8527577410572663,0.996927666271693,0.9248427036644797,0.996927666271693,False,40412,132104,9040094
4429000,0.0068807481978622916,0.8017449415258957,0.006709855828983346,0.0491028080017752,102.77703172030563,97.0,103.97323675794307,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_013009875.1_ASM1300987v1_genomic,a704e6043e25807eabec9a43255d78f8,0.8221644700204195,4319000,2,629734000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8516209013111793,0.993703300766978,0.9226621010390786,0.993703300766978,False,443894,575998,9040094
4070000,0.0063230176485210045,0.5802469135802469,0.006060464827243351,0.019127234738930812,44.32504486029223,51.0,38.58710053754597,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_014334015.1_ASM1433401v1_genomic,32a90d9faa0865b9d4716569d60e47de,0.6053845009668303,3901000,3,625833000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8493018639507393,0.9839403065236437,0.9166210852371914,0.9839403065236437,False,172912,748910,9040094
3711000,0.0057652870991797165,0.8283098906005805,0.005763733532189908,0.011670675105811953,28.437735849056605,17.0,100.77670482995092,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_025148125.1_ASM2514812v1_genomic,20e22b7a195404638366fe78b372a400,0.8285331547220361,3710000,4,622123000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8467757601572087,0.9939506801282544,0.9203632201427315,0.9939506801282544,False,105504,854414,9040094
3993000,0.006203392990305742,0.6835016835016835,0.005676733780760626,0.004769972524621979,11.80103995621237,5.0,103.78682516718378,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_018292205.1_ASM1829220v1_genomic,8ecf5298bc316c4919161fc4689e0594,0.7469135802469136,3654000,5,618469000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8487787408937656,0.9906310744600418,0.9197049076769037,0.9906310744600418,False,43121,897535,9040094
3738000,0.005807233407904549,0.7732959447799828,0.005569537658463833,0.05390397489229647,135.92663877266386,136.0,66.83389703187927,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_024760085.1_ASM2476008v1_genomic,d22a231abb372af890fb48167198d8a7,0.8062985332182916,3585000,6,614884000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.846973801194209,0.9930788616369965,0.9200263314156027,0.9930788616369965,False,487297,1384832,9040094
3541000,0.005501180710912255,0.7230027259383519,0.005356698980860055,0.0028051699462417093,7.354698375870069,5.0,26.933347759696602,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_018289315.1_ASM1828931v1_genomic,b8882c82de7b01fc8d6d7c5d0f9c6851,0.7425036695323968,3448000,7,611436000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8454958514656092,0.9904418603776589,0.9179688559216341,0.9904418603776589,False,25359,1410191,9040094
2840000,0.004412130251056426,0.8623796210003106,0.004312701963708675,0.005275387623181795,17.179394812680115,15.0,26.18342154682764,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_006542725.1_Aond_3.0_genomic,7fbb97287421b4f5df527beb1443bd37,0.8822615719167444,2776000,8,608660000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8395004121776061,0.9959672919992417,0.917733852088424,0.9959672919992417,False,47690,1457881,9040094
2589000,0.004022184936614467,0.7673384706579728,0.004022184936614467,0.004534466123914198,15.83314020857474,4.0,17.468460975177287,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_025908335.1_ASM2590833v1_genomic,4c497bbaf6a82ca5505b67fb677afa49,0.7673384706579728,2589000,9,606071000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8369983113093953,0.9914935705698991,0.9142459409396472,0.9914935705698991,False,40992,1498873,9040094
2464000,0.003827989062888392,0.8017693315858454,0.0038015784240616455,0.010925218255473892,40.36166734777278,22.0,85.83586689684365,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_023347255.1_ASM2334725v1_genomic,58b144de4acaed89ce9d8071641d7213,0.8073394495412844,2447000,10,603624000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8356632671740427,0.9931201921549532,0.9143917296644979,0.9931201921549532,False,98765,1597638,9040094
2466000,0.003831096196868009,0.7292289300657502,0.0037907034551329854,0.03961761902033319,146.78155737704918,144.0,86.48303768607254,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_045061065.1_ASM4506106v1_genomic,af810c6e00a2b94057226e642af6e200,0.7369994022713688,2440000,11,601184000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8356851391690429,0.9902041594836386,0.9129446493263407,0.9902041594836386,False,358147,1955785,9040094
2479000,0.0038512925677355206,0.7529484792054625,0.003768953517275665,0.003804717074844576,14.177658697444352,13.0,11.209325648438709,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_006542665.1_Acom_1.0_genomic,56a187d0b325a22e72d7369e11bd76b9,0.7693978895096214,2426000,12,598758000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8358268900832136,0.9915792985429869,0.9137030943131003,0.9915792985429869,False,34395,1990180,9040094
2383000,0.003702150136713895,0.6603827477863468,0.0035918468804374843,0.0029631329054764254,11.586072664359861,5.0,41.126139783638465,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_000210555.1_ASM21055v1_genomic,6d00b0a0ca344fdf96ce690671c5fa63,0.6806626678091974,2312000,13,596446000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8347626962354197,0.9876673732793745,0.9112150347573971,0.9876673732793745,False,26787,2016967,9040094
2328000,0.0036167039522744223,0.7001231527093597,0.0035328113348247576,0.0023618117245241036,9.389182058047494,4.0,55.631279892675465,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_018140635.1_ASM1814063v1_genomic,03d45a9b9bd5d52d6fdc9c5ba2260f24,0.7167487684729064,2274000,14,594172000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8341341501909441,0.989314599106065,0.9117243746485045,0.989314599106065,False,21351,2038318,9040094
2275000,0.003534364901814566,0.6762075134168157,0.003523489932885906,0.0010618252420826597,4.232363315696649,4.0,3.7603792008204313,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_030296935.1_ASM3029693v1_genomic,291e68c00c79fc78c6a795fcc0b4b014,0.6782945736434108,2268000,15,591904000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8335147134141729,0.9875563412667755,0.9105355273404743,0.9875563412667755,False,9599,2047917,9040094
2446000,0.003800024857071837,0.5468404229161544,0.0034551329853343277,0.0014839447465922367,6.031924460431655,4.0,9.042334817862173,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_022846055.1_ASM2284605v1_genomic,6b6a5701c4b4085bc7aae18a71eaefc2,0.6014261126137201,2224000,16,589680000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.835465642477971,0.983732110735744,0.9095988766068575,0.983732110735744,False,13415,2061332,9040094
2373000,0.003686614466815809,0.7425271739130435,0.003396097439721601,0.008832540900570281,36.526532479414456,11.0,89.61546131262484,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_019967975.1_ASM1996797v1_genomic,2c2d74013e8cf3a4113eeeae8dce1511,0.806046195652174,2186000,17,587494000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8346494664529874,0.9930688345713496,0.9138591505121685,0.9930688345713496,False,79847,2141179,9040094
2297000,0.0035685433755903557,0.5398431570958766,0.0033153119562515537,0.020484410892187624,86.77647610121836,83.0,46.84495743478345,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_036419255.1_ASM3641925v1_genomic,cc90865ac4b45b3dd14605490161db88,0.5810776625347837,2134000,18,585360000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.833773516111251,0.982640480025547,0.908206998068399,0.982640480025547,False,185181,2326360,9040094
2180000,0.0033867760377827493,0.7289655172413793,0.0032842406164553814,0.03057246971104504,130.73699148533586,132.0,38.90361040066998,/net/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/RefSeq_20250528.k31.sbt.zip,GCF_000210595.1_ASM21059v1_genomic,eba4ca0d68fa97c7e6ee4e9207591ef2,0.7517241379310344,2114000,19,583246000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ41/GQ41_unmatched_2.fastq,GQ41,6c142787,643680000,31,DNA,1000,643680,True,0.8323686080206757,0.9908362499499331,0.9116024289853044,0.9908362499499331,False,276378,2602738,9040094
