name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Prevotella aurantiaca	77336	S	2760	543536	546296	0.34423
Prevotella shahii	77417	S	230	50033	50263	0.03167
Prevotella pleuritidis	77405	S	93	44025	44118	0.02780
Prevotella nigrescens	77397	S	92	11620	11712	0.00738
Prevotella nanceiensis	77396	S	90	33056	33146	0.02089
Prevotella pallens	77401	S	69	35842	35911	0.02263
Prevotella oris	77398	S	60	6456	6516	0.00411
Prevotella sp013333285	77508	S	46	458	504	0.00032
Prevotella salivae	77414	S	46	20355	20401	0.01285
Prevotella melaninogenica	77384	S	45	18655	18700	0.01178
Prevotella sp000467895	77427	S	41	12934	12975	0.00818
Prevotella histicola	77370	S	19	10926	10945	0.00690
Prevotella vespertina	78131	S	16	5401	5417	0.00341
Prevotella melaninogenica_B	77386	S	14	4800	4814	0.00303
Prevotella intermedia	77374	S	13	1245	1258	0.00079
Prevotella sp938028745	78002	S	13	929	942	0.00059
Prevotella oulorum	77400	S	12	1528	1540	0.00097
Prevotella micans	77390	S	11	337	348	0.00022
Prevotella saccharolytica	77413	S	11	505	516	0.00033
Prevotella conceptionensis	77350	S	10	1177	1187	0.00075
Prevotella fusca	77368	S	10	1501	1511	0.00095
Prevotella marshii	77383	S	9	5394	5403	0.00340
Prevotella veroralis	78130	S	7	1465	1472	0.00093
Prevotella maculosa	77382	S	7	443	450	0.00028
Prevotella scopos	77415	S	7	4759	4766	0.00300
Prevotella melaninogenica_A	77385	S	6	6370	6376	0.00402
Prevotella phocaeensis	77404	S	6	393	399	0.00025
Prevotella loescheii	77381	S	6	216	222	0.00014
Prevotella melaninogenica_D	77388	S	6	3255	3261	0.00205
Prevotella sp927910885	77965	S	4	727	731	0.00046
Prevotella baroniae	77338	S	4	2648	2652	0.00167
Prevotella jejuni	77377	S	3	420	423	0.00027
Prevotella multiformis	77392	S	2	630	632	0.00040
Prevotella buccae	77344	S	2	340	342	0.00022
Prevotella sp013333935	77509	S	2	132	134	0.00008
Prevotella sp018127805	77650	S	2	52	54	0.00003
Prevotella sp902465605	77844	S	2	490	492	0.00031
Prevotella melaninogenica_C	77387	S	1	1705	1706	0.00107
Prevotella sp023425865	77689	S	1	183	184	0.00012
Prevotella timonensis	78128	S	1	547	548	0.00035
Prevotella sp000599605	77429	S	1	657	658	0.00041
Prevotella sp000163055	77418	S	1	112	113	0.00007
Prevotella koreensis	77378	S	1	514	515	0.00032
Prevotella sp015256945	77513	S	1	80	81	0.00005
Prevotella illustrans	77373	S	1	475	476	0.00030
Prevotella sp946999045	78099	S	1	284	285	0.00018
Alloprevotella sp905369775	76888	S	364	5879	6243	0.00393
Alloprevotella sp000318095	76816	S	65	6318	6383	0.00402
Alloprevotella sp015257125	76836	S	30	833	863	0.00054
Alloprevotella sp916438195	76890	S	17	3495	3512	0.00221
Alloprevotella sp015259235	76837	S	14	2190	2204	0.00139
Alloprevotella sp900095835	76867	S	13	3199	3212	0.00202
Alloprevotella tannerae_A	76916	S	11	689	700	0.00044
Alloprevotella rava	76815	S	4	450	454	0.00029
Alloprevotella sp003639005	76823	S	4	679	683	0.00043
Alloprevotella tannerae_B	76917	S	3	468	471	0.00030
Alloprevotella tannerae	76915	S	3	827	830	0.00052
