name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	133069	S	540	4751	5291	0.09393
Gilliamella sp946480175	133104	S	173	1328	1501	0.02665
Gilliamella sp946481345	133105	S	134	5519	5653	0.10036
Gilliamella apicola_N	133081	S	65	772	837	0.01486
Gilliamella sp946482005	133106	S	55	2089	2144	0.03806
Gilliamella apicola_R	133084	S	51	1219	1270	0.02255
Gilliamella apis_A	133086	S	38	888	926	0.01644
Gilliamella apis	133085	S	36	498	534	0.00948
Gilliamella apicola_Q	133083	S	33	426	459	0.00815
Gilliamella sp002142215	133091	S	20	292	312	0.00554
Gilliamella intestini	133089	S	4	95	99	0.00176
Gilliamella sp009795845	133093	S	2	30	32	0.00057
Gilliamella sp945271295	133099	S	1	1	2	0.00004
Gilliamella bombi	133087	S	1	846	847	0.01504
Frischella perrara	133059	S	2242	6298	8540	0.15161
Rahnella victoriana	133416	S	16	68	84	0.00149
Rahnella rivi	133411	S	1	3	4	0.00007
Hafnia alvei	133108	S	14	103	117	0.00208
Pantoea agglomerans	133241	S	5	47	52	0.00092
Klebsiella planticola	133144	S	2	42	44	0.00078
Klebsiella oxytoca	133142	S	1	10	11	0.00020
Escherichia coli	133040	S	1	67	68	0.00121
Snodgrassella alvi	130431	S	475	2165	2640	0.04687
Snodgrassella sp946481965	130443	S	39	240	279	0.00495
Snodgrassella alvi_G	130436	S	23	147	170	0.00302
Vogesella mureinivorans	129842	S	8	76	84	0.00149
Entomomonas sp945283395	138084	S	86	43	129	0.00229
Commensalibacter sp945266285	113767	S	395	1924	2319	0.04117
Commensalibacter melissae	113763	S	71	144	215	0.00382
Commensalibacter sp946699565	113768	S	28	22	50	0.00089
Bartonella_A sp945285915	119309	S	1	27	28	0.00050
Sphingopyxis sp023197165	125432	S	1	1	2	0.00004
Lactobacillus apis	55371	S	402	2262	2664	0.04729
Lactobacillus melliventris	55401	S	218	2100	2318	0.04115
Lactobacillus helsingborgensis	55384	S	157	1722	1879	0.03336
Lactobacillus sp016100975	55419	S	58	806	864	0.01534
Lactobacillus apis_A	55372	S	40	944	984	0.01747
Lactobacillus sp945290125	55440	S	39	258	297	0.00527
Lactobacillus kimbladii	55396	S	37	918	955	0.01695
Lactobacillus kullabergensis	55399	S	37	815	852	0.01513
Lactobacillus sp946479925	55443	S	24	663	687	0.01220
Lactobacillus huangpiensis	55387	S	19	254	273	0.00485
Lactobacillus sp946477855	55442	S	18	438	456	0.00810
Lactobacillus kimbladii_B	55397	S	17	426	443	0.00786
Lactobacillus sp946482465	55445	S	12	276	288	0.00511
Lactobacillus sp946482425	55444	S	11	561	572	0.01015
Lactobacillus laiwuensis	55400	S	9	126	135	0.00240
Lactobacillus sp945281075	55439	S	5	13	18	0.00032
Lactobacillus gasseri	55381	S	1	18	19	0.00034
Bombilactobacillus mellis	55231	S	216	3787	4003	0.07107
Bombilactobacillus mellifer	55230	S	50	485	535	0.00950
Bombilactobacillus mellis_A	55232	S	43	1822	1865	0.03311
Apilactobacillus kunkeei	55210	S	1	13	14	0.00025
CALYQJ01 sp945273735	55234	S	3	10	13	0.00023
Limosilactobacillus vaginalis	55648	S	1	27	28	0.00050
Bifidobacterium indicum	42787	S	112	252	364	0.00646
Bifidobacterium polysaccharolyticum	42812	S	7	125	132	0.00234
Bifidobacterium apousia	42747	S	4	139	143	0.00254
Bifidobacterium asteroides_G	42752	S	3	22	25	0.00044
Bifidobacterium asteroides_J	42755	S	2	74	76	0.00135
Bifidobacterium asteroides_F	42751	S	1	26	27	0.00048
Bifidobacterium asteroides	42750	S	1	19	20	0.00036
Bifidobacterium choladohabitans	42770	S	1	47	48	0.00085
Bifidobacterium mizhiense	42804	S	1	33	34	0.00060
Corynebacterium nuruki	46108	S	1	2	3	0.00005
Cutibacterium acnes	48418	S	2	102	104	0.00185
Apibacter sp945280365	89010	S	11	67	78	0.00138
Eubacterium_T sp903789635	69588	S	2	0	2	0.00004
Clostridium_A leptum	64444	S	2	328	330	0.00586
