name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829365	118326	S	2157	22499	24656	0.02985
Methylobacterium sp022829585	118333	S	1065	10609	11674	0.01413
Methylobacterium sp022829385	118327	S	193	1807	2000	0.00242
Methylobacterium sp008039875	118308	S	57	710	767	0.00093
Methylobacterium sp022829515	118331	S	43	474	517	0.00063
Methylobacterium sp022829465	118330	S	27	256	283	0.00034
Methylobacterium sp010692745	118311	S	20	181	201	0.00024
Methylobacterium sp022829545	118332	S	20	175	195	0.00024
Methylobacterium sp022829605	118334	S	15	125	140	0.00017
Methylobacterium sp022829635	118335	S	14	168	182	0.00022
Methylobacterium pseudosasicola	118282	S	13	123	136	0.00016
Methylobacterium sp001455965	118303	S	11	108	119	0.00014
Methylobacterium sp022829295	118324	S	10	90	100	0.00012
Methylobacterium sp017833295	118314	S	9	184	193	0.00023
Methylobacterium sp008000895	118307	S	7	146	153	0.00019
Methylobacterium mesophilicum	118269	S	7	347	354	0.00043
Methylobacterium sp019745455	118316	S	5	279	284	0.00034
Methylobacterium cerastii	118248	S	5	57	62	0.00008
Methylobacterium longum	118267	S	5	43	48	0.00006
Methylobacterium gnaphalii	118257	S	5	41	46	0.00006
Methylobacterium brachiatum	118245	S	4	75	79	0.00010
Methylobacterium sp022829725	118337	S	4	37	41	0.00005
Methylobacterium sp900103195	118345	S	4	46	50	0.00006
Methylobacterium trifolii	118358	S	3	308	311	0.00038
Methylobacterium sp028583545	118342	S	3	96	99	0.00012
Methylobacterium sp030700285	118344	S	3	36	39	0.00005
Methylobacterium sp022829405	118328	S	3	35	38	0.00005
Methylobacterium sp000372825	118290	S	3	51	54	0.00007
Methylobacterium sp001422985	118296	S	3	29	32	0.00004
Methylobacterium sp000519085	118292	S	2	33	35	0.00004
Methylobacterium fujisawaense	118256	S	2	73	75	0.00009
Methylobacterium tardum	118352	S	2	55	57	0.00007
Methylobacterium sp009806555	118310	S	2	59	61	0.00007
Methylobacterium sp022829685	118336	S	2	19	21	0.00003
Methylobacterium phyllostachyos	118277	S	2	18	20	0.00002
Methylobacterium sp003173775	118305	S	1	25	26	0.00003
Methylobacterium sp022829445	118329	S	1	10	11	0.00001
Methylobacterium sp001422375	118293	S	1	14	15	0.00002
Methylobacterium sp001423265	118298	S	1	11	12	0.00001
Methylobacterium sp021352225	118320	S	1	8	9	0.00001
Methylobacterium sp011043735	118312	S	1	64	65	0.00008
Methylobacterium brachythecii	118246	S	1	7	8	0.00001
Methylobacterium dankookense	118251	S	1	18	19	0.00002
Methylobacterium crusticola	118249	S	1	16	17	0.00002
Methylobacterium sp947444195	118349	S	1	13	14	0.00002
Methylobacterium aquaticum_C	118244	S	1	24	25	0.00003
Methylobacterium thuringiense	118357	S	1	11	12	0.00001
Methylobacterium sp030700245	118343	S	1	12	13	0.00002
Methylobacterium variabile	118359	S	1	15	16	0.00002
Methylobacterium zatmanii	118360	S	1	43	44	0.00005
Methylobacterium nodulans	118271	S	1	9	10	0.00001
Methylobacterium nonmethylotrophicum	118272	S	1	13	14	0.00002
RH-AL1 sp901457705	118497	S	1362	25318	26680	0.03230
RH-AL1 sp009765775	118495	S	701	4989	5690	0.00689
RH-AL1 sp937873345	118499	S	107	783	890	0.00108
RH-AL1 sp937863205	118498	S	89	457	546	0.00066
RH-AL1 sp031291515	118496	S	12	67	79	0.00010
Lichenihabitans flavocetrariae	118233	S	579	1172	1751	0.00212
Lichenihabitans minor	118234	S	303	3039	3342	0.00405
Lichenihabitans ramalinae	118236	S	160	1489	1649	0.00200
Lichenihabitans sp021730615	118237	S	143	2041	2184	0.00264
Lichenihabitans psoromatis	118235	S	40	219	259	0.00031
Lichenihabitans sp937871825	118238	S	17	63	80	0.00010
Roseiarcus sp009765995	118533	S	11	71	82	0.00010
Roseiarcus sp021777795	118536	S	7	217	224	0.00027
Roseiarcus sp003164825	118530	S	5	224	229	0.00028
Roseiarcus fermentans	118529	S	4	42	46	0.00006
Roseiarcus sp003164915	118531	S	3	24	27	0.00003
Roseiarcus sp028876585	118538	S	2	21	23	0.00003
Roseiarcus sp903932535	118540	S	2	19	21	0.00003
Roseiarcus sp021325385	118535	S	1	4	5	0.00001
Roseiarcus sp025358745	118537	S	1	9	10	0.00001
Bosea sp023953965	118127	S	3	149	152	0.00018
Bosea sp003241815	118109	S	1	30	31	0.00004
Bosea sp004341515	118114	S	1	10	11	0.00001
Bosea sp001556125	118101	S	1	39	40	0.00005
Bosea sp902506165	118150	S	1	30	31	0.00004
Bosea sp019745195	118122	S	1	71	72	0.00009
Bosea caraganae	118088	S	1	16	17	0.00002
Bosea sp024655635	118129	S	1	25	26	0.00003
Bosea minatitlanensis	118091	S	1	95	96	0.00012
28-YEA-48 sp947498445	118077	S	1	5	6	0.00001
28-YEA-48 sp945878875	118056	S	1	15	16	0.00002
28-YEA-48 sp947472615	118071	S	1	5	6	0.00001
28-YEA-48 sp903885755	118046	S	1	9	10	0.00001
28-YEA-48 sp903884435	118045	S	1	6	7	0.00001
28-YEA-48 sp947370975	118059	S	1	5	6	0.00001
28-YEA-48 sp947453205	118065	S	1	6	7	0.00001
Methylocella silvestris_A	118365	S	3	25	28	0.00003
Methylocella sp002890675	118366	S	2	4	6	0.00001
Methylocella acidiphila	118361	S	1	7	8	0.00001
Methylocella palsarum	118363	S	1	3	4	0.00000
Methylocella sp003162995	118367	S	1	11	12	0.00001
Methylocella sp006514895	118370	S	1	3	4	0.00000
Methylocella sp024304885	118372	S	1	6	7	0.00001
Methylocella tundrae	118375	S	1	11	12	0.00001
Methylovirgula sp031291555	118436	S	5	25	30	0.00004
Methylovirgula ligni	118426	S	2	16	18	0.00002
Methylovirgula sp004298435	118427	S	1	34	35	0.00004
Methylovirgula sp030044485	118435	S	1	2	3	0.00000
Enterovirga extorquens_A	118189	S	2	19	21	0.00003
Enterovirga sp028290695	118196	S	2	14	16	0.00002
Enterovirga sp903644085	118197	S	2	8	10	0.00001
Enterovirga sp013044135	118191	S	1	47	48	0.00006
Enterovirga sp023423995	118193	S	1	14	15	0.00002
Methylocystis sp003134075	118390	S	1	76	77	0.00009
Rhodoblastus acidophilus	118517	S	1	13	14	0.00002
Rhodoblastus alkanivorans	118520	S	1	16	17	0.00002
Rhodoblastus sp019449565	118521	S	1	6	7	0.00001
Rhodoblastus sp021777915	118522	S	1	15	16	0.00002
Rhodoblastus sp021813805	118525	S	1	25	26	0.00003
Chelatococcus asaccharovorans	118181	S	5	434	439	0.00053
Chelatococcus sp018398315	118182	S	1	46	47	0.00006
Methyloferula stellata	118414	S	2	8	10	0.00001
JAJKJG01 sp021154065	118222	S	1	6	7	0.00001
Methylosinus sp015709455	118421	S	1	8	9	0.00001
JAIUNP01 sp937903315	118215	S	1	5	6	0.00001
Rhabdaerophilum sp027484605	118512	S	1	5	6	0.00001
JAFAME01 sp019233695	118207	S	1	3	4	0.00000
GCA-013693735 sp013693735	118203	S	1	22	23	0.00003
Camelimonas reniformis	118180	S	1	6	7	0.00001
CALKHP01 sp937988775	118177	S	1	14	15	0.00002
CAIUPE01 sp947455645	118169	S	1	0	1	0.00000
Saliniramus sp003567055	118546	S	1	21	22	0.00003
4M-Z18 sp003400305	118078	S	1	3	4	0.00000
Bradyrhizobium sp009766005	120549	S	1831	18065	19896	0.02409
Bradyrhizobium sp018449695	120574	S	268	1993	2261	0.00274
Bradyrhizobium erythrophlei_B	120444	S	147	1140	1287	0.00156
Bradyrhizobium sp021779635	120589	S	63	6797	6860	0.00830
Bradyrhizobium sp028290305	120629	S	33	185	218	0.00026
Bradyrhizobium sp000938255	120523	S	21	477	498	0.00060
Bradyrhizobium erythrophlei_D	120446	S	19	237	256	0.00031
Bradyrhizobium erythrophlei_C	120445	S	19	168	187	0.00023
Bradyrhizobium lablabi_A	120472	S	15	109	124	0.00015
Bradyrhizobium canariense_A	120419	S	14	114	128	0.00015
Bradyrhizobium sp000938305	120524	S	13	166	179	0.00022
Bradyrhizobium erythrophlei_A	120443	S	11	271	282	0.00034
Bradyrhizobium sp018449525	120573	S	9	99	108	0.00013
Bradyrhizobium sp027307225	120624	S	8	40	48	0.00006
Bradyrhizobium ottawaense_A	120495	S	7	144	151	0.00018
Bradyrhizobium sp031202265	120656	S	7	208	215	0.00026
Bradyrhizobium sp017305715	120563	S	6	112	118	0.00014
Bradyrhizobium sp900103365	120657	S	6	110	116	0.00014
Bradyrhizobium sp029761915	120639	S	5	141	146	0.00018
Bradyrhizobium sp000701345	120522	S	4	31	35	0.00004
Bradyrhizobium sp028290165	120628	S	4	45	49	0.00006
Bradyrhizobium sp017881085	120564	S	4	339	343	0.00042
Bradyrhizobium sp004799445	120543	S	4	51	55	0.00007
Bradyrhizobium sp018971625	120577	S	4	23	27	0.00003
Bradyrhizobium sp028290765	120630	S	3	14	17	0.00002
Bradyrhizobium sp015624485	120559	S	3	68	71	0.00009
Bradyrhizobium sp023101685	120607	S	3	115	118	0.00014
Bradyrhizobium sp030681365	120653	S	3	39	42	0.00005
Bradyrhizobium betae	120413	S	2	322	324	0.00039
Bradyrhizobium sp028868675	120631	S	2	44	46	0.00006
Bradyrhizobium mercantei	120486	S	2	134	136	0.00016
Bradyrhizobium hipponense	120455	S	2	169	171	0.00021
Bradyrhizobium guangxiense	120452	S	2	196	198	0.00024
Bradyrhizobium sp029946075	120645	S	2	25	27	0.00003
Bradyrhizobium rifense	120500	S	2	76	78	0.00009
Bradyrhizobium betae_A	120414	S	2	74	76	0.00009
Bradyrhizobium sp005937885	120548	S	2	38	40	0.00005
Bradyrhizobium sp902826195	120663	S	2	33	35	0.00004
Bradyrhizobium sp021732175	120588	S	2	132	134	0.00016
Bradyrhizobium sp018971675	120578	S	2	75	77	0.00009
Bradyrhizobium sp000426245	120514	S	2	32	34	0.00004
Bradyrhizobium quebecense	120498	S	1	71	72	0.00009
Bradyrhizobium manausense_C	120484	S	1	20	21	0.00003
Bradyrhizobium sp016213215	120560	S	1	6	7	0.00001
Bradyrhizobium sp018131065	120569	S	1	56	57	0.00007
Bradyrhizobium sp014198245	120555	S	1	67	68	0.00008
Bradyrhizobium sp024586915	120620	S	1	24	25	0.00003
Bradyrhizobium sp001556045	120526	S	1	94	95	0.00012
Bradyrhizobium sp023432885	120613	S	1	9	10	0.00001
Bradyrhizobium sp013822885	120554	S	1	14	15	0.00002
Bradyrhizobium sp001464035	120525	S	1	10	11	0.00001
Bradyrhizobium sp004799405	120542	S	1	9	10	0.00001
Bradyrhizobium sp005884465	120544	S	1	37	38	0.00005
Bradyrhizobium sp018736105	120576	S	1	36	37	0.00004
Bradyrhizobium sp000472925	120517	S	1	21	22	0.00003
Bradyrhizobium sp023101085	120605	S	1	49	50	0.00006
Bradyrhizobium sediminis	120502	S	1	33	34	0.00004
Bradyrhizobium septentrionale	120504	S	1	46	47	0.00006
Bradyrhizobium sp019244115	120581	S	1	34	35	0.00004
Bradyrhizobium sp000472425	120516	S	1	8	9	0.00001
Bradyrhizobium sp000472385	120515	S	1	6	7	0.00001
Bradyrhizobium sp018596315	120575	S	1	39	40	0.00005
Bradyrhizobium sp000244915	120510	S	1	80	81	0.00010
Bradyrhizobium sp000296215	120513	S	1	46	47	0.00006
Bradyrhizobium arachidis	120409	S	1	60	61	0.00007
Bradyrhizobium sp029892425	120642	S	1	50	51	0.00006
Bradyrhizobium cytisi	120427	S	1	37	38	0.00005
Bradyrhizobium icense	120457	S	1	23	24	0.00003
Bradyrhizobium sp029846715	120641	S	1	51	52	0.00006
Bradyrhizobium sp030403585	120649	S	1	36	37	0.00004
Bradyrhizobium stylosanthis	120667	S	1	46	47	0.00006
Bradyrhizobium sp030413175	120650	S	1	16	17	0.00002
Bradyrhizobium denitrificans	120429	S	1	95	96	0.00012
Bradyrhizobium altum	120407	S	1	106	107	0.00013
Bradyrhizobium guangdongense	120450	S	1	169	170	0.00021
Bradyrhizobium sp030697065	120655	S	1	19	20	0.00002
Bradyrhizobium sp029909975	120643	S	1	23	24	0.00003
Bradyrhizobium hereditatis	120454	S	1	20	21	0.00003
Tardiphaga sp007018905	120831	S	4	76	80	0.00010
Tardiphaga sp028290495	120841	S	4	58	62	0.00008
Tardiphaga sp028290355	120840	S	4	47	51	0.00006
Tardiphaga robiniae_A	120828	S	3	47	50	0.00006
Tardiphaga sp002256345	120829	S	3	322	325	0.00039
Tardiphaga sp026015985	120837	S	3	42	45	0.00005
Tardiphaga sp018279705	120834	S	1	11	12	0.00001
Tardiphaga boonkerdii	120826	S	1	48	49	0.00006
Tardiphaga sp023451825	120836	S	1	12	13	0.00002
Tardiphaga sp026400425	120838	S	1	13	14	0.00002
Tardiphaga sp028290325	120839	S	1	6	7	0.00001
Pseudolabrys sp903891395	120775	S	13	29	42	0.00005
Pseudolabrys sp903885555	120774	S	1	12	13	0.00002
Pseudolabrys sp019246455	120751	S	1	3	4	0.00000
Z2-YC6860 sp001579845	120876	S	7	43	50	0.00006
Z2-YC6860 sp936924235	120884	S	1	17	18	0.00002
Ancylobacter defluvii	120340	S	1	15	16	0.00002
Ancylobacter sp009223885	120358	S	1	28	29	0.00004
Ancylobacter lacus	120344	S	1	43	44	0.00005
Ancylobacter sp020523795	120360	S	1	20	21	0.00003
Afipia sp020056155	120331	S	2	256	258	0.00031
Afipia sp019750915	120330	S	2	81	83	0.00010
Afipia sp020544565	120332	S	1	137	138	0.00017
Afipia sp019747015	120329	S	1	7	8	0.00001
Afipia sp001897905	120321	S	1	35	36	0.00004
Azorhizobium doebereinerae	120376	S	5	99	104	0.00013
Azorhizobium oxalatiphilum	120377	S	1	19	20	0.00002
Nitrobacter hamburgensis	120720	S	4	38	42	0.00005
Nitrobacter vulgaris	120726	S	1	6	7	0.00001
Rhodoplanes roseus	120799	S	1	24	25	0.00003
Rhodoplanes serenus	120800	S	1	37	38	0.00005
VAZQ01 sp005883115	120848	S	3	74	77	0.00009
U87765 sp031291445	120847	S	3	35	38	0.00005
Xanthobacter autotrophicus_D	120865	S	3	213	216	0.00026
Rhodopseudomonas palustris_H	120811	S	1	22	23	0.00003
Rhodopseudomonas palustris_J	120813	S	1	18	19	0.00002
62-47 sp024508855	120305	S	1	22	23	0.00003
PALSA-894 sp003140315	120731	S	1	25	26	0.00003
P52-10 sp031157255	120730	S	1	49	50	0.00006
JARJEH01 sp029310915	120709	S	1	55	56	0.00007
JAQGJU01 sp028290465	120707	S	1	9	10	0.00001
JAFKKS01 sp017304555	120701	S	1	24	25	0.00003
Rhodopseudomonas_A rhenobacensis	120821	S	1	16	17	0.00002
SCUB01 sp004297465	120822	S	1	23	24	0.00003
CANKHJ01 sp947481635	120683	S	1	9	10	0.00001
WHTM01 sp009377755	120854	S	1	10	11	0.00001
Rhizobium rhododendri	119997	S	125	2171	2296	0.00278
Rhizobium tumorigenes	120079	S	92	1823	1915	0.00232
Rhizobium lusitanum	119977	S	2	27	29	0.00004
Rhizobium sp012641405	120027	S	1	6	7	0.00001
Rhizobium rhizogenes_C	119995	S	1	7	8	0.00001
Rhizobium sp900471925	120065	S	1	5	6	0.00001
Rhizobium sp900471485	120063	S	1	14	15	0.00002
Rhizobium sullae	120072	S	1	10	11	0.00001
Rhizobium tropici_C	120077	S	1	15	16	0.00002
Rhizobium tubonense	120078	S	1	4	5	0.00001
Rhizobium sp004341625	120023	S	1	4	5	0.00001
Rhizobium mongolense	119987	S	1	16	17	0.00002
Mesorhizobium loti_B	119525	S	10	257	267	0.00032
Mesorhizobium sp013170805	119622	S	3	68	71	0.00009
Mesorhizobium loti_E	119528	S	2	40	42	0.00005
Mesorhizobium sp004022705	119595	S	1	22	23	0.00003
Mesorhizobium loti_D	119527	S	1	16	17	0.00002
Mesorhizobium sp020616515	119638	S	1	10	11	0.00001
