name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829385	118327	S	875	6764	7639	0.11555
Methylobacterium sp008039875	118308	S	753	8193	8946	0.13532
Methylobacterium sp022829365	118326	S	318	3032	3350	0.05067
Methylobacterium sp022829585	118333	S	25	207	232	0.00351
Methylobacterium sp001455965	118303	S	14	114	128	0.00194
Methylobacterium sp022829635	118335	S	4	45	49	0.00074
Methylobacterium sp022829515	118331	S	3	31	34	0.00051
Methylobacterium cerastii	118248	S	2	19	21	0.00032
Methylobacterium sp022829295	118324	S	2	15	17	0.00026
Methylobacterium sp017833295	118314	S	2	38	40	0.00061
Methylobacterium sp022829605	118334	S	1	8	9	0.00014
Lichenihabitans flavocetrariae	118233	S	328	371	699	0.01057
Lichenihabitans minor	118234	S	86	644	730	0.01104
Lichenihabitans sp021730615	118237	S	1	12	13	0.00020
RH-AL1 sp009765775	118495	S	6	28	34	0.00051
RH-AL1 sp901457705	118497	S	4	65	69	0.00104
Roseiarcus sp030153205	118539	S	1	1	2	0.00003
Rhizobium rhododendri	119997	S	693	8881	9574	0.14482
Rhizobium tumorigenes	120079	S	7	93	100	0.00151
Agrobacterium fabacearum	119054	S	2	12	14	0.00021
Bradyrhizobium erythrophlei_B	120444	S	5	43	48	0.00073
Sphingomonas_N sp937859915	125357	S	895	4006	4901	0.07414
Sphingomonas_N sp903871605	125356	S	6	259	265	0.00401
Sphingomonas sp022662335	125217	S	3	347	350	0.00529
Sphingomonas sp903643035	125276	S	2	20	22	0.00033
Sphingomonas sp000251145	125102	S	2	251	253	0.00383
Sphingomonas populi	125086	S	2	118	120	0.00182
Sphingomonas panacis	125075	S	2	328	330	0.00499
Sphingomonas sp903642285	125275	S	2	5	7	0.00011
Sphingomonas sp026540855	125241	S	2	227	229	0.00346
Sphingomonas sp025548555	125235	S	1	122	123	0.00186
Sphingomonas sp001421745	125116	S	1	49	50	0.00076
Sphingomonas sp004101245	125159	S	1	31	32	0.00048
Sphingomonas sp017304615	125192	S	1	36	37	0.00056
Novosphingobium sp903970225	124574	S	7	41	48	0.00073
Polymorphobacter_B sp903642255	124676	S	2	7	9	0.00014
Sphingomonas_I vulcanisoli	125342	S	2	15	17	0.00026
Sphingomicrobium sp030775565	124982	S	1	2	3	0.00005
Qipengyuania sp029937545	124738	S	1	61	62	0.00094
Lichenicoccus roseus	113922	S	1280	4250	5530	0.08365
Acidisoma sp009765865	113615	S	14	27	41	0.00062
Acidisoma sp019351895	113616	S	2	6	8	0.00012
Acidisoma sp030252425	113617	S	1	2	3	0.00005
CAHJXG01 sp937858325	113708	S	4	5	9	0.00014
CAHJXG01 sp025351925	113706	S	2	10	12	0.00018
Lichenicola cladoniae	113923	S	4	39	43	0.00065
Lichenicola sp903844135	113925	S	1	11	12	0.00018
JANXTF01 sp025352565	113896	S	2	13	15	0.00023
Rhodopila sp009765975	114020	S	1	33	34	0.00051
LMUY01 sp009765685	113921	S	1	17	18	0.00027
CAIPHQ01 sp025359905	113716	S	1	4	5	0.00008
CAIQQQ01 sp903823665	113721	S	1	15	16	0.00024
BOG-908 sp937873095	113678	S	1	2	3	0.00005
CAHJWH01 sp937863535	114502	S	1	4	5	0.00008
Rhizomicrobium sp021808875	115867	S	2	1122	1124	0.01700
Caballeronia sp001557535	126764	S	407	6374	6781	0.10257
Caballeronia udeis	126787	S	15	110	125	0.00189
Caballeronia sp018449635	126769	S	4	30	34	0.00051
Caballeronia sordidicola_C	126762	S	2	10	12	0.00018
Mycoavidus sp020023735	127788	S	7	736	743	0.01124
Xylophilus sp016428875	129561	S	1	110	111	0.00168
Bog-1198 sp025358615	139659	S	1	5	6	0.00009
Pseudoalteromonas prydzensis	132656	S	2	92	94	0.00142
Nostoc sp017115085	96877	S	232	4034	4266	0.06453
Nostoc sp028623165	96889	S	26	693	719	0.01088
Nostoc sp002245985	96858	S	20	1104	1124	0.01700
Nostoc flagelliforme_A	96844	S	4	163	167	0.00253
Nostoc sp013393905	96865	S	4	102	106	0.00160
Nostoc favosum	96843	S	3	420	423	0.00640
Nostoc sp002949735	96860	S	2	83	85	0.00129
Nostoc sp017115045	96876	S	2	26	28	0.00042
Nostoc foliaceum_A	96846	S	2	75	77	0.00116
Nostoc punctiforme_A	96856	S	2	54	56	0.00085
Nostoc sp026127265	96888	S	1	35	36	0.00054
Nostoc sp020829485	96882	S	1	105	106	0.00160
Nostoc sp020829625	96884	S	1	63	64	0.00097
Nostoc sp002246015	96859	S	1	33	34	0.00051
Nostoc sp001712795	96857	S	1	58	59	0.00089
Nostoc paludosum	96854	S	1	19	20	0.00030
Nostoc muscorum_A	96853	S	1	51	52	0.00079
Nostoc indistinguendum	96848	S	1	53	54	0.00082
Nostoc edaphicum_A	96841	S	1	28	29	0.00044
Nostoc commune	96838	S	1	30	31	0.00047
Stigonema ocellatum	96939	S	5	557	562	0.00850
Stigonema sp903903925	96940	S	4	6	10	0.00015
NSF051 sp937873135	96830	S	2	12	14	0.00021
NSF051 sp029379215	96827	S	1	2	3	0.00005
Brasilonema sp012912105	96747	S	1	8	9	0.00014
Komarekiella sp014904695	96817	S	1	29	30	0.00045
Trichormus_B sp936914905	96961	S	1	11	12	0.00018
Trichormus sp019976755	96955	S	1	18	19	0.00029
Cyanocohniella sp022241785	96759	S	1	20	21	0.00032
Mycobacterium madagascariense	46516	S	10	131	141	0.00213
Mycobacterium hodleri	46478	S	1	20	21	0.00032
Mycobacterium sp016462545	46709	S	1	4	5	0.00008
Tsukamurella sp903970215	47126	S	1	6	7	0.00011
RYN-133 sp025963285	45625	S	6	36	42	0.00064
Pseudonocardia sp001899645	47474	S	1	58	59	0.00089
CAJCJE01 sp903970565	47357	S	1	5	6	0.00009
Frondihabitans sp001577365	43907	S	1	85	86	0.00130
Cutibacterium acnes	48418	S	5	1985	1990	0.03010
Streptomyces albospinus	48938	S	1	15	16	0.00024
Trebonia sp027314595	50341	S	1	170	171	0.00259
Palsa-744 sp903970315	52641	S	2	43	45	0.00068
RAAP-2 sp025463285	41977	S	1	0	1	0.00002
Acidisarcina polymorpha	40108	S	74	222	296	0.00448
Granulicella_C sibirica	40198	S	10	66	76	0.00115
Granulicella_C sp937873145	40203	S	9	12	21	0.00032
Granulicella_C tundricola	40204	S	9	19	28	0.00042
Granulicella_C sp903970285	40202	S	4	70	74	0.00112
Granulicella_C sp026225095	40201	S	3	2	5	0.00008
Granulicella_C rosea	40197	S	2	9	11	0.00017
Granulicella_D sp903642265	40207	S	15	0	15	0.00023
Granulicella_D aggregans_A	40206	S	8	19	27	0.00041
Granulicella_B arctica	40194	S	15	56	71	0.00107
Granulicella sp937871785	40193	S	6	6	12	0.00018
Granulicella elongata	40164	S	4	10	14	0.00021
Granulicella sp903970395	40191	S	2	54	56	0.00085
Granulicella mallensis_A	40166	S	1	1	2	0.00003
Granulicella sp903970445	40192	S	1	10	11	0.00017
Granulicella sp014083945	40173	S	1	2	3	0.00005
Edaphobacter sp025408425	40155	S	3	19	22	0.00033
Edaphobacter lichenicola	40130	S	2	89	91	0.00138
Edaphobacter sp025462755	40157	S	1	4	5	0.00008
Edaphobacter sp025462645	40156	S	1	1	2	0.00003
Edaphobacter lichenicola_C	40133	S	1	46	47	0.00071
Edaphobacter sp001897435	40140	S	1	15	16	0.00024
Edaphobacter sp000421065	40138	S	1	3	4	0.00006
Terriglobus roseus	40380	S	2	9	11	0.00017
Terriglobus aquaticus	40379	S	1	4	5	0.00008
Terriglobus roseus_B	40382	S	1	5	6	0.00009
KBS-83 sp025462805	40246	S	3	286	289	0.00437
Occallatibacter gabretensis	40248	S	2	30	32	0.00048
Alloacidobacterium sp009765985	40111	S	1	2	3	0.00005
Silvibacterium bohemicum	40370	S	1	4	5	0.00008
Mucilaginibacter sp005938025	89896	S	1	12	13	0.00020
Mucilaginibacter mallensis	89870	S	1	35	36	0.00054
Mucilaginibacter sp028287975	89941	S	1	10	11	0.00017
Mucilaginibacter hurinus	89863	S	1	13	14	0.00021
