feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Acinetobacter	Group	eczema	0.0129390175740248	0.012747434281308	69	64	0.313743447981515	0.797568457155488
Agrobacterium	Group	eczema	-0.00868861663317382	0.00508119200920524	69	46	0.0919016140264154	0.797568457155488
Anoxybacillus	Group	eczema	-0.00835487175318574	0.00914152883414224	69	17	0.364022120933991	0.797568457155488
Azospirillum	Group	eczema	-0.0129889269352109	0.0111769477261676	69	33	0.24931072458831	0.797568457155488
Bacillus	Group	eczema	0.00586441589036474	0.00327529336833414	69	14	0.0778911084911513	0.797568457155488
Comamonas	Group	eczema	0.00273299880463759	0.00360308006482635	69	10	0.450801401116037	0.797568457155488
Corynebacterium	Group	eczema	0.0549368036436882	0.0762462041046906	69	41	0.473712200261263	0.797568457155488
Effusibacillus	Group	eczema	-0.00465393017006975	0.00602633249420772	69	15	0.442672680279418	0.797568457155488
Escherichia	Group	eczema	-0.077167131714824	0.0511768463840587	69	22	0.136293413746607	0.797568457155488
Herbaspirillum	Group	eczema	0.00606983591798858	0.00857615317049923	69	60	0.481550766584446	0.797568457155488
Hydrogenophilus	Group	eczema	-0.00474837974088541	0.0049380265081869	69	14	0.33971091219019	0.797568457155488
Hylemonella	Group	eczema	0.00562435846226129	0.00788344957655088	69	59	0.47805209447964	0.797568457155488
Kocuria	Group	eczema	0.0202741860125465	0.0099228668090088	69	17	0.0449708997598146	0.797568457155488
Limosilactobacillus	Group	eczema	0.00464060017152125	0.00249807937342106	69	8	0.0676112749433131	0.797568457155488
Listeria	Group	eczema	0.00244563583939327	0.00248647311723102	69	7	0.32886249353347	0.797568457155488
Meiothermus	Group	eczema	-0.0423659816515653	0.0306989209488354	69	33	0.172159678243352	0.797568457155488
Microbacterium	Group	eczema	-0.00396780306597693	0.00290242140406651	69	9	0.176173825599427	0.797568457155488
Moraxella	Group	eczema	-0.012158585459029	0.00921973394902664	69	27	0.191740446721589	0.797568457155488
NICIL.2	Group	eczema	-0.0149552720843634	0.0133017848812606	69	19	0.264895377857057	0.797568457155488
Paraburkholderia	Group	eczema	0.0157334120265898	0.0180442642583205	69	65	0.38635816336956	0.797568457155488
Paracoccus	Group	eczema	0.00527404450000579	0.00681845572629809	69	10	0.441949816794103	0.797568457155488
Phocaeicola	Group	eczema	-0.0081943888128187	0.00778650294332494	69	8	0.296404288827501	0.797568457155488
Prevotella	Group	eczema	0.0399415046253792	0.035140045385418	69	9	0.259738780941398	0.797568457155488
Pseudomonas	Group	eczema	0.047283331863437	0.0632391313859786	69	69	0.4572628409824	0.797568457155488
Salmonella	Group	eczema	0.00667966768337007	0.0039337685178829	69	12	0.0941418444444404	0.797568457155488
Sphingobium	Group	eczema	-0.00458481947025197	0.00569587915933117	69	48	0.423703752807006	0.797568457155488
Staphylococcus	Group	eczema	-0.0745355875666444	0.0960902333043953	69	49	0.440665443862107	0.797568457155488
Stenotrophomonas	Group	eczema	0.00396382201629744	0.00510482614153866	69	7	0.440195215865158	0.797568457155488
Streptococcus	Group	eczema	-0.043689398441371	0.0317402942164975	69	31	0.17326059523297	0.797568457155488
Stutzerimonas	Group	eczema	0.0377385364825798	0.0441894769290741	69	69	0.396139124690941	0.797568457155488
Tepidimonas	Group	eczema	-0.00342256908991288	0.00287713263536722	69	11	0.238411465273532	0.797568457155488
Thermoflavifilum	Group	eczema	-0.00642337200842234	0.00742231942858779	69	17	0.389900368154218	0.797568457155488
Actinomyces	Group	eczema	-0.00314510781147457	0.00478751423086082	69	11	0.51347005444461	0.800409202516597
Klebsiella	Group	eczema	-0.00524810359980613	0.00791640452982878	69	7	0.509643161965047	0.800409202516597
Aquabacterium	Group	eczema	0.0117322477889155	0.0187822048796736	69	67	0.534324247837737	0.801609907395989
Cutibacterium	Group	eczema	0.0179726475476413	0.0300958198830662	69	67	0.552399509069784	0.801609907395989
Lactobacillus	Group	eczema	0.0031091697013596	0.00530263463884593	69	12	0.559614463653804	0.801609907395989
Rothia	Group	eczema	0.00326282716714246	0.0067628319332751	69	10	0.631048482545034	0.880146567760179
Burkholderia	Group	eczema	0.00547735365216491	0.0129250541049343	69	44	0.673085166341772	0.914705482464459
Alcaligenes	Group	eczema	-0.00425776312975641	0.0158915595404897	69	27	0.789579356541832	0.940730561867697
Bifidobacterium	Group	eczema	-0.00514716781717052	0.0158173380036051	69	9	0.7458825593898	0.940730561867697
Brevundimonas	Group	eczema	0.000801516021060618	0.00328985996206779	69	9	0.808260083033662	0.940730561867697
Dermacoccus	Group	eczema	-0.00129310029075185	0.00555013692103298	69	20	0.81648312916819	0.940730561867697
Enterococcus	Group	eczema	-0.0011309324649754	0.0036477940753483	69	8	0.757499009555248	0.940730561867697
Haemophilus	Group	eczema	-0.0102284874060291	0.0287623701684674	69	8	0.723242033624945	0.940730561867697
Thiopseudomonas	Group	eczema	0.00154917002778481	0.00640052838068184	69	9	0.809490164318359	0.940730561867697
Micrococcus	Group	eczema	-0.00150727472968109	0.00814707553343722	69	43	0.853781604892949	0.962775001262262
Acidovorax	Group	eczema	-0.000923727713958322	0.00684086300605787	69	52	0.892992309856815	0.966269612692506
Cupriavidus	Group	eczema	-0.000681439963789443	0.00615262861777645	69	50	0.912141019944586	0.966269612692506
Halomonas	Group	eczema	0.000239519836245488	0.00375641952736046	69	31	0.949348953018936	0.966269612692506
Lawsonella	Group	eczema	-0.000324536385989863	0.00764591298514188	69	30	0.966269612692506	0.966269612692506
Mycobacterium	Group	eczema	0.000395775725278004	0.00733032440479347	69	50	0.957102550370718	0.966269612692506
Neisseria	Group	eczema	-0.000646460829556438	0.0107160401171064	69	11	0.95207520953833	0.966269612692506
