name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides intestinalis	329854	S	1192003	154227	1346230	0.09248
Bacteroides faecis	674529	S	293941	166357	460298	0.03162
Bacteroides uniformis	820	S	250351	349626	599977	0.04122
Bacteroides fragilis	817	S	58932	112689	171621	0.01179
Bacteroides thetaiotaomicron	818	S	37700	12990	50690	0.00348
Bacteroides sp. MSB163	3117552	S	27834	9929	37763	0.00259
Bacteroides sp. A1C1	2528203	S	1887	17285	19172	0.00132
Bacteroides sp. HF-162	2785531	S	679	8972	9651	0.00066
Bacteroides sp. D2	556259	S	543	1083	1626	0.00011
Bacteroides sp. M10	2763022	S	461	451	912	0.00006
Bacteroides sp. CACC 737	2755405	S	443	3006	3449	0.00024
Bacteroides sp. DH3716P	2847299	S	104	1657	1761	0.00012
Bacteroides sp. BFG-606	2972763	S	93	39071	39164	0.00269
Bacteroides sp. ZJ-18	2709390	S	3	30	33	0.00000
Bacteroides ovatus	28116	S	30977	105037	136014	0.00934
Bacteroides cellulosilyticus	246787	S	24470	24171	48641	0.00334
Bacteroides xylanisolvens	371601	S	8020	16713	24733	0.00170
Bacteroides humanifaecis	2792859	S	900	10144	11044	0.00076
Bacteroides finegoldii	338188	S	859	621	1480	0.00010
Bacteroides salyersiae	291644	S	595	102	697	0.00005
Bacteroides eggerthii	28111	S	421	195	616	0.00004
Bacteroides stercoris	46506	S	367	175	542	0.00004
Bacteroides caccae	47678	S	294	96	390	0.00003
Bacteroides zhangwenhongii	2650157	S	128	138	266	0.00002
Bacteroides caecimuris	1796613	S	74	34	108	0.00001
Bacteroides nordii	291645	S	70	6	76	0.00001
Bacteroides zoogleoformans	28119	S	66	15	81	0.00001
Bacteroides helcogenes	290053	S	41	0	41	0.00000
Bacteroides luhongzhouii	2650158	S	41	11	52	0.00000
Bacteroides faecium	2715212	S	18	0	18	0.00000
Bacteroides heparinolyticus	28113	S	1	0	1	0.00000
Phocaeicola dorei	357276	S	706768	453288	1160056	0.07969
Phocaeicola vulgatus	821	S	309875	197464	507339	0.03485
Phocaeicola salanitronis	376805	S	17767	1865	19632	0.00135
Phocaeicola coprophilus	387090	S	1101	526	1627	0.00011
Alistipes onderdonkii	328813	S	1644472	318762	1963234	0.13486
Alistipes finegoldii	214856	S	223998	108014	332012	0.02281
Alistipes communis	2585118	S	10737	1388	12125	0.00083
Alistipes shahii	328814	S	7277	4604	11881	0.00082
Alistipes dispar	2585119	S	3960	465	4425	0.00030
Alistipes senegalensis	1288121	S	3532	408	3940	0.00027
Alistipes sp. i18-0019-D1	3132707	S	1002	239	1241	0.00009
Alistipes sp. dk3624	2662363	S	99	7	106	0.00001
uncultured Alistipes sp.	538949	S	805	64	869	0.00006
Alistipes megaguti	2364787	S	285	34	319	0.00002
Alistipes indistinctus	626932	S	14	0	14	0.00000
Alistipes ihumii	1470347	S	2	0	2	0.00000
Parabacteroides distasonis	823	S	282898	518481	801379	0.05505
Parabacteroides goldsteinii	328812	S	6449	1098	7547	0.00052
Parabacteroides faecis	1217282	S	668	92	760	0.00005
Parabacteroides johnsonii	387661	S	644	91	735	0.00005
Parabacteroides merdae	46503	S	100	33	133	0.00001
Parabacteroides sp. CT06	2025876	S	91	5320	5411	0.00037
