feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Dysosmobacter	Group	Negative	0.0376456374709938	0.0077863047519536	35	29	2.99850519080057e-05	0.00812594906706954
Fusicatenibacter	Group	Negative	-0.089115550216908	0.0211865385619981	35	35	0.000186688299583144	0.0168641763956773
Kluyvera	Group	Negative	-0.00358682693327206	0.000849640245570893	35	21	0.000178633509649289	0.0168641763956773
Bacteroides	Group	Negative	0.14906151833226	0.0437627116690044	35	35	0.00174887477569641	0.0947890128427457
Phocaeicola	Group	Negative	0.112988918227883	0.0328673438729237	35	35	0.00160555345256545	0.0947890128427457
Parabacteroides	Group	Negative	0.0543130939374608	0.0167339298543313	35	31	0.00268764324800165	0.121391886701408
Anaerobutyricum	Group	Negative	-0.0622043103749314	0.0196599810977723	35	35	0.00333458328911577	0.129096010192911
Blautia	Group	Negative	-0.130699544650511	0.0435135337103974	35	35	0.00505937685727494	0.171386391040189
Dorea	Group	Negative	-0.0551104636856126	0.0193402947453154	35	35	0.00748707975175207	0.22413474088363
GGB9699	Group	Negative	0.0311359053029733	0.0110812415962221	35	19	0.00827065464515239	0.22413474088363
Bifidobacterium	Group	Negative	-0.109834224396436	0.0403180937218792	35	35	0.0102263726325174	0.243414414231012
Dielma	Group	Negative	0.00590605907915836	0.00219852260487496	35	14	0.0112208463175495	0.243414414231012
Eubacteriales.unclassified	Group	Negative	-0.0365324445177983	0.0136821908113196	35	33	0.0116767062177238	0.243414414231012
Actinomyces	Group	Negative	-0.00871568905558623	0.00348328601334327	35	16	0.0174779218864072	0.250565545641163
Flavonifractor	Group	Negative	0.031639673699315	0.0126559367675487	35	33	0.0175673260781627	0.250565545641163
Odoribacter	Group	Negative	0.0203427398469531	0.00807373677663176	35	21	0.0167695536637124	0.250565545641163
Ralstonia	Group	Negative	-0.00791799528653472	0.0031207392816955	35	9	0.0160828152896217	0.250565545641163
Romboutsia	Group	Negative	-0.0462329225834302	0.0183568016509695	35	33	0.0168112509676542	0.250565545641163
Streptococcus	Group	Negative	-0.030954051808562	0.0119786181557524	35	35	0.0143773226555534	0.250565545641163
Phascolarctobacterium	Group	Negative	0.0383118320845338	0.0155410653132005	35	21	0.0190668354202617	0.258355619944546
Alistipes	Group	Negative	0.0561071843424263	0.0245892989614775	35	32	0.0290840354180434	0.300417361826161
Allochristensenella	Group	Negative	0.00137572125240507	0.000666047576689313	35	5	0.046802204080195	0.300417361826161
Campylobacter	Group	Negative	0.00596158427415951	0.00272901794782614	35	5	0.0361324691183703	0.300417361826161
Christensenellaceae.unclassified	Group	Negative	0.00743858484069297	0.00322778716230418	35	19	0.0276236543063542	0.300417361826161
Collinsella	Group	Negative	-0.057981967437499	0.0248967117393748	35	34	0.0261353927104097	0.300417361826161
Eisenbergiella	Group	Negative	0.0134972620939833	0.00673143564667016	35	17	0.0532104552312019	0.300417361826161
Enterocloster	Group	Negative	0.0150502245839285	0.00723670621696772	35	27	0.0453971650100217	0.300417361826161
Faecalibacillus	Group	Negative	-0.0379835970157599	0.0188164375340446	35	27	0.0517115646710932	0.300417361826161
Fenollaria	Group	Negative	0.0137397343882868	0.00673943282152045	35	12	0.0495563876947196	0.300417361826161
GGB12785	Group	Negative	-0.00450704046644009	0.00194701369855808	35	8	0.0269850483075452	0.300417361826161
GGB28262	Group	Negative	0.000249843512921023	0.000124406337097978	35	4	0.052855123653235	0.300417361826161
GGB2998	Group	Negative	0.0095208545533794	0.00440147413027871	35	12	0.0378752923959825	0.300417361826161
GGB3277	Group	Negative	0.0501480972934183	0.0240130687666634	35	6	0.0445589938352879	0.300417361826161
GGB3588	Group	Negative	-0.00831193748608309	0.00399965309720034	35	6	0.0455478363359715	0.300417361826161
GGB4456	Group	Negative	-0.0134018959636515	0.00644295696032908	35	20	0.0453602724269064	0.300417361826161
GGB52130	Group	Negative	0.0038664452271428	0.00185485177577731	35	11	0.0449311856703131	0.300417361826161
GGB9614	Group	Negative	0.00337120768009856	0.00160282882933732	35	8	0.0431470650060843	0.300417361826161
GGB9635	Group	Negative	0.0183706514217397	0.00901082078707312	35	6	0.0495538071187147	0.300417361826161
Gemella	Group	Negative	-0.00309003072840792	0.00150331652085729	35	7	0.0478164997317199	0.300417361826161
Lachnoclostridium	Group	Negative	0.0185344320509744	0.00880210431065872	35	27	0.0429240547930365	0.300417361826161
Lawsonibacter	Group	Negative	0.00733636239210475	0.00349246526837646	35	20	0.0433959083087432	0.300417361826161
Limosilactobacillus	Group	Negative	-0.00206070129402707	0.000979899039303826	35	4	0.0431762832443407	0.300417361826161
Longibaculum	Group	Negative	0.00405224719878472	0.00193399113121292	35	6	0.0439000389537735	0.300417361826161
