name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactiplantibacillus pentosus	1589	S	11757	45735	57492	0.15742
Lactiplantibacillus plantarum	1590	S	4602	22696	27298	0.07474
Streptococcus pluranimalium	82348	S	39	347	386	0.00106
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	2	24	26	0.00007
Streptococcus sanguinis	1305	S	2	2	4	0.00001
Streptococcus thermophilus	1308	S	2	30	32	0.00009
Streptococcus oralis	1303	S	1	18	19	0.00005
Lactococcus piscium	1364	S	1	1	2	0.00001
Enterococcus faecium	1352	S	1	2025	2026	0.00555
Bacillus amyloliquefaciens	1390	S	1719	133690	135409	0.37076
Bacillus cereus	1396	S	2	44	46	0.00013
Staphylococcus epidermidis	1282	S	10	989	999	0.00274
Staphylococcus capitis	29388	S	4	332	336	0.00092
Staphylococcus pasteuri	45972	S	4	60	64	0.00018
Staphylococcus haemolyticus	1283	S	2	51	53	0.00015
Staphylococcus hominis	1290	S	2	28	30	0.00008
Staphylococcus warneri	1292	S	2	47	49	0.00013
Staphylococcus auricularis	29379	S	2	5	7	0.00002
Staphylococcus aureus	1280	S	1	821	822	0.00225
Gemella morbillorum	29391	S	2	8	10	0.00003
Clostridium botulinum	1491	S	5137	72344	77481	0.21215
Clostridium perfringens	1502	S	1	17	18	0.00005
Clostridium gelidum	704125	S	1	0	1	0.00000
Limnospira indica	147322	S	139	7547	7686	0.02104
Oscillatoria nigro-viridis	482564	S	4	71	75	0.00021
Moorena producens	1155739	S	1	0	1	0.00000
[Leptolyngbya] sp. PCC 7376	111781	S	2	19	21	0.00006
Gloeocapsopsis dulcis	2859516	S	2	132	134	0.00037
Nostoc sp. GT001	3056647	S	1	0	1	0.00000
Nostoc sp. C052	2576902	S	1	21	22	0.00006
Nostoc sphaeroides	446679	S	1	35	36	0.00010
Nostoc flagelliforme	1306274	S	1	30	31	0.00008
Rivularia sp. PCC 7116	373994	S	1	10	11	0.00003
Okeanomitos corallinicola	3231550	S	1	47	48	0.00013
Pleurocapsa sp. FMAR1	3040204	S	8	120	128	0.00035
Stanieria cyanosphaera	102116	S	1	14	15	0.00004
Prochlorococcus marinus	1219	S	1	0	1	0.00000
Streptomyces sp. T12	477697	S	4201	1360	5561	0.01523
Cutibacterium acnes	1747	S	494	920	1414	0.00387
Cutibacterium granulosum	33011	S	5	4	9	0.00002
Microlunatus sagamiharensis	546874	S	47	10	57	0.00016
Nocardioides aquaticus	160826	S	4	3	7	0.00002
Nocardioides sp. HDW12B	2714939	S	1	1	2	0.00001
Nocardioides sp. InS609-2	2760705	S	1	0	1	0.00000
Mycobacterium canetti	78331	S	228	629	857	0.00235
Corynebacterium tuberculostearicum	38304	S	4	7	11	0.00003
Corynebacterium hesseae	2913502	S	4	4	8	0.00002
Corynebacterium sp. Z-1	3074378	S	2	4	6	0.00002
Corynebacterium genitalium	38288	S	2	0	2	0.00001
Corynebacterium matruchotii	43768	S	2	0	2	0.00001
Corynebacterium diphtheriae	1717	S	1	1	2	0.00001
Corynebacterium marquesiae	2913503	S	1	1	2	0.00001
Gordonia terrae	2055	S	2	11	13	0.00004
Curtobacterium sp. MCPF17_052	2175655	S	1	14	15	0.00004
Microbacterium galbinum	2851646	S	2	4	6	0.00002
Microbacterium foliorum	104336	S	1	2	3	0.00001
Micrococcus terreus	574650	S	2	5	7	0.00002
Kocuria palustris	71999	S	2	1	3	0.00001
Kocuria rhizophila	72000	S	1	2	3	0.00001
Paenarthrobacter nicotinovorans	29320	S	1	3	4	0.00001
Janibacter limosus	53458	S	1	2	3	0.00001
Humibacillus xanthopallidus	412689	S	1	0	1	0.00000
Brevibacterium sp. CS2	2575923	S	2	0	2	0.00001
Modestobacter sp. L9-4	2851567	S	1	5	6	0.00002
Kineococcus sp. NBC_00420	2903564	S	2	3	5	0.00001
Nakamurella multipartita	53461	S	3	2	5	0.00001
Actinomycetospora sp. NBC_00405	2975952	S	1	1	2	0.00001
Iamia sp. SCSIO 61187	2722752	S	1	0	1	0.00000
Candidatus Phytoplasma solani	69896	S	1972	72	2044	0.00560
Candidatus Phytoplasma rubi	399025	S	11	4	15	0.00004
Xanthomonas albilineans	29447	S	8669	1489	10158	0.02781
Stenotrophomonas maltophilia	40324	S	1755	10744	12499	0.03422
Xylella fastidiosa	2371	S	325	2443	2768	0.00758
Vibrio coralliilyticus	190893	S	310	436	746	0.00204
Enterobacter mori	539813	S	26	432	458	0.00125
Enterobacter cloacae	550	S	1	74	75	0.00021
Klebsiella pneumoniae	573	S	1	984	985	0.00270
Pantoea agglomerans	549	S	9	11	20	0.00005
Tatumella citrea	53336	S	1	1	2	0.00001
Edwardsiella tarda	636	S	1	62	63	0.00017
Pseudomonas sediminis	1691904	S	1	3	4	0.00001
Pseudomonas tolaasii	29442	S	1	15	16	0.00004
Ectopseudomonas oleovorans	301	S	4	160	164	0.00045
Ectopseudomonas toyotomiensis	554344	S	1	4	5	0.00001
Aquipseudomonas alcaligenes	43263	S	2	8	10	0.00003
Aeromonas salmonicida	645	S	19	311	330	0.00090
Aeromonas hydrophila	644	S	1	18	19	0.00005
Acinetobacter ursingii	108980	S	3	92	95	0.00026
Acinetobacter johnsonii	40214	S	2	27	29	0.00008
Acinetobacter indicus	756892	S	2	51	53	0.00015
Moraxella osloensis	34062	S	1	8	9	0.00002
