feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Anoxybacillaceae	Group	eczema	-0.00829892064205236	0.00911128881142136	69	17	0.365645412641754	0.768409333567203
Azospirillaceae	Group	eczema	-0.0131642061384241	0.0111851384947537	69	33	0.243384869737998	0.768409333567203
Bacillaceae	Group	eczema	0.00648901707560534	0.00365171776942153	69	14	0.0801111892139685	0.768409333567203
Bacteroidaceae	Group	eczema	0.0313210125807357	0.035963954900796	69	17	0.386918541326287	0.768409333567203
Beijerinckiaceae	Group	eczema	-0.00545147625108438	0.00321236893854884	69	7	0.0943328657140352	0.768409333567203
Chitinophagaceae	Group	eczema	-0.00638007710485474	0.00739805425497298	69	17	0.391544155191674	0.768409333567203
Dermatophilaceae	Group	eczema	-0.00493877400663241	0.00723512100754538	69	23	0.497206039367014	0.768409333567203
Effusibacillaceae	Group	eczema	-0.00461254889740421	0.00600278683852512	69	15	0.44494886329245	0.768409333567203
Enterobacteriaceae	Group	eczema	-0.0764087417741868	0.0522507278294545	69	34	0.148320966457466	0.768409333567203
Lactobacillaceae	Group	eczema	0.00492024048922653	0.0058013950402799	69	20	0.399394653435269	0.768409333567203
Listeriaceae	Group	eczema	0.00243489361553975	0.00248003959313902	69	7	0.329732305378777	0.768409333567203
Micrococcaceae	Group	eczema	0.0130765953013145	0.0128363971269806	69	48	0.3120040955044	0.768409333567203
Mycobacteriaceae	Group	eczema	0.0547319082729234	0.0732199249257935	69	57	0.457377215992014	0.768409333567203
NICIL.2	Group	eczema	-0.014897725122543	0.0132736325058544	69	19	0.265717681415776	0.768409333567203
Pseudomonadaceae	Group	eczema	0.0747276785684904	0.0818588144531871	69	69	0.364576338708408	0.768409333567203
Rhizobiaceae	Group	eczema	-0.00860087246796215	0.00512668656719386	69	46	0.0980716038351318	0.768409333567203
Rhodobacteraceae	Group	eczema	0.00476373042288133	0.00679672210935434	69	11	0.485800985553895	0.768409333567203
Rhodocyclaceae	Group	eczema	-0.00421201682437655	0.0049214544780274	69	15	0.395132332504043	0.768409333567203
Sphingomonadaceae	Group	eczema	-0.00568786217497551	0.00614477205899339	69	48	0.357953966784517	0.768409333567203
Staphylococcaceae	Group	eczema	-0.0744450567796679	0.0960334707516991	69	49	0.440949516372799	0.768409333567203
Streptococcaceae	Group	eczema	-0.0434677018381398	0.0316276948668571	69	31	0.173911150809123	0.768409333567203
Thermaceae	Group	eczema	-0.0422633898122523	0.0306369285072399	69	33	0.172330211501007	0.768409333567203
Propionibacteriaceae	Group	eczema	0.0179213302663273	0.0300052885001594	69	67	0.55233876908793	0.816500789086505
Bifidobacteriaceae	Group	eczema	-0.00512077771427342	0.01580744008408	69	9	0.746987030735487	0.836372588479998
Burkholderiaceae	Group	eczema	0.0152321361515294	0.0304172364097765	69	68	0.618171933916964	0.836372588479998
Enterococcaceae	Group	eczema	-0.00113778460630224	0.00364325170072712	69	8	0.755783041724505	0.836372588479998
Microbacteriaceae	Group	eczema	-0.00178191676975563	0.00436467616720456	69	10	0.684385628217166	0.836372588479998
Moraxellaceae	Group	eczema	0.00776146586821638	0.0144653592367179	69	64	0.593351982873201	0.836372588479998
Neisseriaceae	Group	eczema	-0.00326659245661122	0.0107689509363601	69	14	0.762575007143528	0.836372588479998
Pasteurellaceae	Group	eczema	-0.0103086381682049	0.0287538114591158	69	8	0.721086046761243	0.836372588479998
Xanthomonadaceae	Group	eczema	0.00190565706499232	0.00555405658847344	69	17	0.732589324613735	0.836372588479998
Caulobacteraceae	Group	eczema	0.00062103678611683	0.00330701220471564	69	9	0.851605791764786	0.904831153750085
Actinomycetaceae	Group	eczema	-0.000555424411515129	0.00586781773654606	69	15	0.924870554402992	0.941595086716071
Halomonadaceae	Group	eczema	0.000275267857779346	0.00374307554324777	69	31	0.941595086716071	0.941595086716071
