name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Paraburkholderia sp900996245	128090	S	7	110	117	0.01145
Paraburkholderia aspalathi	127967	S	6	223	229	0.02240
Paraburkholderia sp900104795	128085	S	1	45	46	0.00450
Paraburkholderia sp900230185	128087	S	1	45	46	0.00450
Paraburkholderia metrosideri	128013	S	1	15	16	0.00157
Paraburkholderia sp001634365	128049	S	1	47	48	0.00470
Caballeronia sp001557535	126764	S	19	378	397	0.03884
Caballeronia sp028292365	126775	S	16	58	74	0.00724
Caballeronia sordidicola_A	126761	S	14	121	135	0.01321
Caballeronia sordidicola_C	126762	S	2	16	18	0.00176
Caballeronia sp009766085	126765	S	2	21	23	0.00225
Caballeronia sp001424345	126763	S	1	7	8	0.00078
Caballeronia sp011493005	126766	S	1	22	23	0.00225
Caballeronia sp018449515	126768	S	1	8	9	0.00088
Caballeronia sp018449635	126769	S	1	9	10	0.00098
Caballeronia udeis	126787	S	1	10	11	0.00108
Variovorax sp009765735	129478	S	63	2035	2098	0.20526
Janthinobacterium sp014200725	127467	S	12	130	142	0.01389
Pararobbsia sp026225235	128132	S	24	53	77	0.00753
Herbaspirillum autotrophicum	127111	S	2	112	114	0.01115
Herbaspirillum sp000282135	127123	S	1	73	74	0.00724
Duganella levis	127002	S	1	78	79	0.00773
Ramlibacter aquaticus	128630	S	1	71	72	0.00704
JAQGMV01 sp028291945	131302	S	1	7	8	0.00078
Rouxiella silvae	133429	S	21	265	286	0.02798
Ewingella americana	133050	S	11	117	128	0.01252
Pseudomonas_E edaphica	138274	S	2	91	93	0.00910
Pseudomonas_E fluorescens_CB	138328	S	1	33	34	0.00333
Pseudomonas_E sp002814235	138649	S	1	28	29	0.00284
Pseudomonas_E sp002874965	138653	S	1	127	128	0.01252
Pseudomonas_E yamanorum	138956	S	1	97	98	0.00959
Pseudomonas_E cremoris	138265	S	1	41	42	0.00411
Bog-1198 sp030775865	139668	S	3	5	8	0.00078
Bog-1198 sp030776345	139669	S	1	59	60	0.00587
Bog-1198 sp030775625	139666	S	1	2	3	0.00029
13-2-20CM-66-19 sp028293745	139630	S	1	0	1	0.00010
Luteibacter anthropi	140531	S	1	160	161	0.01575
Luteibacter sp018449605	140544	S	1	48	49	0.00479
Nevskia sp028291705	135684	S	1	31	32	0.00313
Acidisoma sp009765865	113615	S	589	1846	2435	0.23824
Lichenicoccus roseus	113922	S	17	92	109	0.01066
LMUY01 sp009765685	113921	S	5	40	45	0.00440
Acidocella sp026224825	113647	S	1	4	5	0.00049
CAHJXG01 sp937858325	113708	S	1	2	3	0.00029
Methylobacterium sp022829385	118327	S	15	170	185	0.01810
Methylobacterium sp022829365	118326	S	8	116	124	0.01213
Methylobacterium sp022829585	118333	S	4	50	54	0.00528
Lichenihabitans flavocetrariae	118233	S	1	1	2	0.00020
Methylovirgula ligni	118426	S	1	7	8	0.00078
CAHJWH01 sp009765965	114500	S	41	312	353	0.03454
Caulobacter sp028291055	114574	S	1	5	6	0.00059
Rhizomicrobium sp028292825	115880	S	7	185	192	0.01878
Novosphingobium palustris	124440	S	2	2	4	0.00039
Novosphingobium sp903970225	124574	S	1	13	14	0.00137
Sphingomonas_N sp937859915	125357	S	1	6	7	0.00068
Reyranella aerosaccus_B	117836	S	1	36	37	0.00362
Granulicella_D aggregans_A	40206	S	148	420	568	0.05557
Granulicella mallensis	40165	S	13	81	94	0.00920
Granulicella mallensis_A	40166	S	5	30	35	0.00342
Granulicella elongata	40164	S	1	2	3	0.00029
Edaphobacter sp009765825	40142	S	9	19	28	0.00274
Edaphobacter lichenicola_E	40135	S	7	111	118	0.01154
Edaphobacter lichenicola_C	40133	S	4	76	80	0.00783
Edaphobacter sp009766095	40144	S	2	47	49	0.00479
Edaphobacter lichenicola_B	40132	S	1	21	22	0.00215
Acidisarcina polymorpha	40108	S	5	15	20	0.00196
Granulicella_C sibirica	40198	S	3	22	25	0.00245
Alloacidobacterium sp009765985	40111	S	1	1	2	0.00020
Granulicella_B arctica_A	40195	S	1	22	23	0.00225
Puia sp013288945	83678	S	9	44	53	0.00519
Puia dinghuensis_B	83667	S	1	2	3	0.00029
Flavipsychrobacter sp903851455	83319	S	4	34	38	0.00372
Ferruginibacter sp013288745	83134	S	1	0	1	0.00010
Mucilaginibacter pineti	89879	S	2	5	7	0.00068
Mucilaginibacter frigoritolerans	89852	S	2	4	6	0.00059
Mucilaginibacter xinganensis_A	89984	S	1	1	2	0.00020
Mucilaginibacter sp024808665	89928	S	1	2	3	0.00029
Pedobacter sp030149995	90137	S	3	6	9	0.00088
Pedobacter cryoconitis_C	90024	S	1	3	4	0.00039
Chryseobacterium polytrichastri	89112	S	1	21	22	0.00215
Stigonema sp903903925	96940	S	6	28	34	0.00333
NSF051 sp029379285	96829	S	2	15	17	0.00166
Nakamurella silvestris	47164	S	1	220	221	0.02162
Palsa-744 sp903970315	52641	S	1	26	27	0.00264
Capsulimonas corticalis	52990	S	6	9	15	0.00147
JABDGH01 sp026225555	144936	S	2	2	4	0.00039
Prosthecobacter sp025360015	146071	S	1	17	18	0.00176
Palsa-1515 sp903970385	102220	S	2	13	15	0.00147
