name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829365	118326	S	9	293	302	0.12917
Methylobacterium sp008039875	118308	S	9	377	386	0.16510
Methylobacterium sp022829385	118327	S	6	177	183	0.07827
Methylobacterium sp022829585	118333	S	3	91	94	0.04021
Methylobacterium cerastii	118248	S	1	36	37	0.01583
Lichenihabitans flavocetrariae	118233	S	1	4	5	0.00214
Bradyrhizobium erythrophlei_B	120444	S	1	16	17	0.00727
Lichenicoccus roseus	113922	S	31	438	469	0.20060
Acidisoma sp009765865	113615	S	2	16	18	0.00770
Sphingomonas_N sp937859915	125357	S	5	83	88	0.03764
Caballeronia sp001557535	126764	S	5	310	315	0.13473
Caballeronia sp018449635	126769	S	1	30	31	0.01326
Caballeronia sp022878925	126770	S	1	106	107	0.04577
Cedecea sp009668225	132876	S	1	58	59	0.02524
Granulicella_D aggregans_A	40206	S	11	62	73	0.03122
Terriglobus roseus	40380	S	1	4	5	0.00214
Granulicella_C sibirica	40198	S	1	12	13	0.00556
Mycobacterium chlorophenolicum	46420	S	1	121	122	0.05218
Mucilaginibacter frigoritolerans	89852	S	1	3	4	0.00171
