feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroides	NAFLD	Negative	0.175983331082379	0.0529517851034598	35	35	0.00218437846701121	0.0722161062430516
Blautia	NAFLD	Negative	-0.173679025787376	0.0510049700484767	35	35	0.00175356574012919	0.0722161062430516
Fusicatenibacter	NAFLD	Negative	-0.0612221621585237	0.0161075217865637	35	35	0.000589955092607761	0.0722161062430516
Mediterraneibacter	NAFLD	Negative	-0.0921493890099184	0.0287729326167421	35	35	0.00301198112004406	0.0722161062430516
Parabacteroides	NAFLD	Negative	0.0674038512249538	0.0211142559237815	35	35	0.00309497598184507	0.0722161062430516
Phocaeicola	NAFLD	Negative	0.126636430458783	0.0391135211297699	35	35	0.00274544959989286	0.0722161062430516
Bifidobacterium	NAFLD	Negative	-0.11250498319753	0.0377157207684195	35	34	0.00533529564844079	0.0933676738477139
Dorea	NAFLD	Negative	-0.0371177482639473	0.0123747082669285	35	35	0.00511388065444992	0.0933676738477139
Anaerobutyricum	NAFLD	Negative	-0.0600511925250102	0.0206318971478552	35	33	0.0064169028177064	0.0998184882754329
Collinsella	NAFLD	Negative	-0.0595399709116079	0.0212859133864224	35	29	0.00853542907497044	0.108632733681442
Streptococcus	NAFLD	Negative	-0.0367174738375094	0.0130835859394558	35	34	0.00834132506663669	0.108632733681442
Ralstonia	NAFLD	Negative	-0.0137669393093882	0.00511547105071537	35	10	0.0110881998900064	0.129362332050075
Odoribacter	NAFLD	Negative	0.0281591326756699	0.0107468562902338	35	22	0.0131793138567916	0.14193107230391
Gemella	NAFLD	Negative	-0.00302840656901174	0.0011947103464423	35	5	0.0161738414724307	0.161738414724307
Phascolarctobacterium	NAFLD	Negative	0.0309401462666069	0.0124414944049262	35	20	0.0181203630564262	0.169123388526644
Campylobacter	NAFLD	Negative	0.0035848936440379	0.00155650335355589	35	5	0.0277099213239793	0.217981986060771
Dielma	NAFLD	Negative	0.00503419472424589	0.00216678081758821	35	13	0.0264679364920447	0.217981986060771
Flavonifractor	NAFLD	Negative	0.0348036651004158	0.0152654041661869	35	31	0.0292068410238337	0.217981986060771
Sutterella	NAFLD	Negative	0.0199181266402652	0.00875821197220819	35	18	0.0295832695368189	0.217981986060771
Butyricimonas	NAFLD	Negative	0.0178705440466881	0.00799039216300253	35	8	0.0321947965037263	0.220833363734423
Romboutsia	NAFLD	Negative	-0.0173674323216969	0.00781004658676837	35	26	0.0331250045601635	0.220833363734423
Lacrimispora	NAFLD	Negative	-0.0306912235360829	0.0141536043592305	35	33	0.0374343407496315	0.229224537155839
Terrisporobacter	NAFLD	Negative	-0.013268531806531	0.00612660608212088	35	21	0.0376583168184592	0.229224537155839
Actinomyces	NAFLD	Negative	-0.00743242263427956	0.00350064089118281	35	17	0.0413276795570245	0.241078130749309
Fenollaria	NAFLD	Negative	0.0058934929978171	0.0028589284068968	35	8	0.0472112878335735	0.244799270248159
Massilimicrobiota	NAFLD	Negative	-0.00288989977323358	0.00138655768979759	35	6	0.0449580235741649	0.244799270248159
Prevotella	NAFLD	Negative	0.139528321149692	0.0674402237931833	35	30	0.0464606633377916	0.244799270248159
