feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroides	Group	Negative	0.176289606700272	0.0529573493489095	35	35	0.00215281457712591	0.0744718814145782
Blautia	Group	Negative	-0.173807859091566	0.0510367379592669	35	35	0.00175164915454688	0.0744718814145782
Fusicatenibacter	Group	Negative	-0.0611374747247482	0.0161003603850438	35	35	0.00059587935413686	0.0744718814145782
Mediterraneibacter	Group	Negative	-0.0923552141095529	0.0287671186811054	35	35	0.0029505487025271	0.0744718814145782
Parabacteroides	Group	Negative	0.0671705024238323	0.0211183902938223	35	35	0.00319165206062478	0.0744718814145782
Phocaeicola	Group	Negative	0.126798801829971	0.0391226174029803	35	35	0.00272082640171211	0.0744718814145782
Bifidobacterium	Group	Negative	-0.112632742725287	0.0377070538926138	35	34	0.00527984038577646	0.092397206751088
Dorea	Group	Negative	-0.0371133286428594	0.0123980778898843	35	35	0.0051934530902484	0.092397206751088
Anaerobutyricum	Group	Negative	-0.0596286666305048	0.0206299676075007	35	33	0.00675393259290257	0.105061173667373
Collinsella	Group	Negative	-0.0595020170790266	0.0212495398600226	35	29	0.00847179561901069	0.107822853332863
Streptococcus	Group	Negative	-0.0368875972742691	0.0130934335981228	35	34	0.00811761622766091	0.107822853332863
Ralstonia	Group	Negative	-0.0138902622151917	0.0051177229208201	35	10	0.0104821675454068	0.122291954696413
Odoribacter	Group	Negative	0.0278778682402749	0.0107670170337668	35	22	0.0142028353668444	0.15295361164294
Gemella	Group	Negative	-0.00303988215483772	0.00120109006643494	35	5	0.0163249178305784	0.163249178305784
Dielma	Group	Negative	0.00535309371049363	0.00218837628047828	35	13	0.0199367907460185	0.174446919027662
Phascolarctobacterium	Group	Negative	0.0306871651204511	0.0124475925348576	35	20	0.0190619417571602	0.174446919027662
Campylobacter	Group	Negative	0.00355239306324991	0.00155903118049376	35	5	0.0292935434417166	0.215847162202122
Flavonifractor	Group	Negative	0.0353372741965136	0.015325386465292	35	31	0.0275452197194596	0.215847162202122
Sutterella	Group	Negative	0.0200244033682054	0.00876808964993444	35	18	0.0289524441587207	0.215847162202122
Butyricimonas	Group	Negative	0.0178975160530902	0.00800979661636874	35	8	0.0323425345585314	0.221570094244262
Romboutsia	Group	Negative	-0.0174440289086062	0.00784977324878276	35	26	0.0332355141366393	0.221570094244262
Lacrimispora	Group	Negative	-0.0309971822459964	0.0141503449882892	35	33	0.0356536079857576	0.226886596273003
Terrisporobacter	Group	Negative	-0.0131936312940907	0.00613234926903865	35	21	0.0388525772270503	0.236493948338567
Actinomyces	Group	Negative	-0.00739363475702736	0.00348627621121691	35	17	0.0415417077721089	0.242326628670635
Prevotella	Group	Negative	0.139636203130552	0.0674656562443226	35	30	0.0463791479435971	0.259723228484144
Alistipes	Group	Negative	0.0555644588648069	0.028062025945663	35	34	0.0560859411820198	0.260252439854472
Anaerotruncus	Group	Negative	0.00685096707139103	0.0034827963381542	35	18	0.0576273259677759	0.260252439854472
Dysosmobacter	Group	Negative	0.0161869505160421	0.00799870293712713	35	19	0.0511608136750087	0.260252439854472
Fenollaria	Group	Negative	0.00585815725948815	0.00288549283333157	35	8	0.0504591328673234	0.260252439854472
Massilimicrobiota	Group	Negative	-0.00274959928312267	0.00137012942186193	35	6	0.0530191466020849	0.260252439854472
Ruthenibacterium	Group	Negative	0.0297831984102837	0.0150469857106049	35	34	0.0561696373035287	0.260252439854472
Angelakisella	Group	Negative	0.00446490275494978	0.00251630800883076	35	4	0.0852263615802627	0.272873438201346
Bilophila	Group	Negative	0.0108519486900039	0.00573934062522448	35	21	0.067458085787409	0.272873438201346
Bittarella	Group	Negative	0.00478893713703163	0.00264937847269943	35	13	0.0797969104263831	0.272873438201346
Colidextribacter	Group	Negative	0.00660573220221539	0.00364507731564258	35	4	0.0790579106084508	0.272873438201346
Enterocloster	Group	Negative	0.0202915645601348	0.0111838724137322	35	30	0.0787230189727399	0.272873438201346
Hungatella	Group	Negative	0.038834105167806	0.0208078722511995	35	21	0.0709050108986274	0.272873438201346
Intestinibacter	Group	Negative	-0.0236933313646052	0.01310280582947	35	28	0.0796865851293224	0.272873438201346
Intestinimonas	Group	Negative	0.00584547657373148	0.00330025235001975	35	11	0.0857602234347087	0.272873438201346
Lactobacillus	Group	Negative	-0.00719477223885465	0.00403634862561673	35	8	0.0838715386770061	0.272873438201346
Oscillibacter	Group	Negative	0.0316969371767419	0.0176015867544717	35	29	0.0808801124999946	0.272873438201346
Pseudoflavonifractor	Group	Negative	0.00456837184561113	0.00249927667554971	35	9	0.0766214211960249	0.272873438201346
Ruminiclostridium	Group	Negative	-0.00616655178769485	0.00339893790142745	35	7	0.0787389041376525	0.272873438201346
Ruminococcus	Group	Negative	-0.0676719675342	0.0357982652424191	35	35	0.0675174385134374	0.272873438201346
Gordonibacter	Group	Negative	-0.0066595215068382	0.00381357689751159	35	28	0.0900687913917299	0.28021401766316
Barnesiella	Group	Negative	0.0192249542741905	0.0110928191336514	35	11	0.0924147487439664	0.281262278785985
Faecalibacillus	Group	Negative	-0.0147407367300007	0.0086386692576648	35	13	0.0973355139491443	0.289935573465536
Diplocloster	Group	Negative	0.0031141700870786	0.00188116970299218	35	8	0.107315457794151	0.30449755286789
Ligilactobacillus	Group	Negative	-0.0350122357634456	0.0212394286873077	35	12	0.108749126024247	0.30449755286789
Tyzzerella	Group	Negative	0.0301231701378232	0.0181684282663268	35	8	0.106795878079518	0.30449755286789
Anaerotignum	Group	Negative	0.00811980636019365	0.00499713611068683	35	7	0.113699930015979	0.306115196196866
Christensenella	Group	Negative	0.00493435953046555	0.00302646954757608	35	11	0.112526048614006	0.306115196196866
Pseudomonas	Group	Negative	-0.021030906036045	0.013182806805046	35	6	0.120172606722068	0.31743707436018
Hydrogeniiclostidium	Group	Negative	0.0039583739750715	0.00259883240947924	35	9	0.137251282257544	0.355836657704742
Bradyrhizobium	Group	Negative	-0.00241313828235587	0.001602538034898	35	5	0.141625689662974	0.360501755505751
Porphyromonas	Group	Negative	0.00849911128822873	0.00582397231995075	35	9	0.153927942721731	0.384819856804326
Acutalibacter	Group	Negative	0.00228568834731341	0.00160644348565124	35	4	0.164171984176427	0.396536753368046
Monoglobus	Group	Negative	0.0177510561308847	0.0124791977031822	35	5	0.164279512109619	0.396536753368046
Coprococcus	Group	Negative	-0.0344381781552666	0.02444680495481	35	34	0.168277345947515	0.399302176824612
Geddesella	Group	Negative	-0.00227730530663779	0.00163483170679569	35	4	0.172936372670486	0.403518202897801
Avimonas	Group	Negative	0.00479025946991083	0.00347029952327629	35	8	0.176755637276951	0.405668675717593
Anaerostipes	Group	Negative	-0.0436716902156173	0.0321735462625779	35	35	0.183872081834088	0.415195023496328
Faecalicatena	Group	Negative	-0.015433720000101	0.0117457391612379	35	24	0.197912700785111	0.439806001744691
Roseburia	Group	Negative	-0.0460417137020988	0.0357928031491778	35	35	0.207276344401837	0.453417003379019
Solobacterium	Group	Negative	-0.018337831024541	0.0143914191610849	35	12	0.211486161002081	0.45550865446602
Slackia	Group	Negative	-0.00682253037869278	0.00542857829217392	35	12	0.217656548238657	0.46169570838503
Lactococcus	Group	Negative	-0.00526011793019366	0.00434953251895107	35	12	0.235120562765871	0.48915790734442
Subdoligranulum	Group	Negative	-0.0236679341769779	0.0196764306142599	35	34	0.23759098356729	0.48915790734442
Desulfovibrio	Group	Negative	0.00704820898506135	0.00623486313098917	35	6	0.266435598335888	0.525365968549637
Holdemania	Group	Negative	0.00642698783794045	0.0056277570830306	35	30	0.261666350100994	0.525365968549637
Limosilactobacillus	Group	Negative	-0.00114337939159313	0.00100375897220212	35	4	0.262864002200001	0.525365968549637
Sphingomonas	Group	Negative	-0.00117658135870474	0.00105355412939805	35	4	0.272156683033273	0.529193550342475
Amedibacillus	Group	Negative	-0.00221762584946326	0.00207185037726015	35	4	0.29222382536878	0.539968360503003
Flintibacter	Group	Negative	0.00124060219133703	0.00114584775213937	35	4	0.286792404338126	0.539968360503003
Holdemanella	Group	Negative	-0.017911455258984	0.0166222006052039	35	13	0.28904346887008	0.539968360503003
Rothia	Group	Negative	-0.00105824119815065	0.000990558561701447	35	6	0.293125681415916	0.539968360503003
Lactonifactor	Group	Negative	-0.00150086865955309	0.00146999536508777	35	4	0.31468039630299	0.564810967723316
Pusillimonas..ex.Kitahara.et.al..2021.	Group	Negative	0.00188619624715935	0.00183520359911532	35	6	0.31152549834869	0.564810967723316
Waltera	Group	Negative	0.00372483076438539	0.00368301585764435	35	18	0.319205649121525	0.565680897177387
Neglectibacter	Group	Negative	0.00813277049197973	0.00817417473642166	35	16	0.327007852228436	0.565935982582427
Staphylococcus	Group	Negative	-0.00710336828503134	0.00714592309292207	35	5	0.32743438992269	0.565935982582427
Massiliimalia	Group	Negative	0.0012947777755877	0.00136314332477594	35	6	0.349094899530201	0.596015682124734
Clostridium	Group	Negative	0.0179730212375998	0.0193139659291161	35	35	0.358833431032325	0.605261208970187
Raoultibacter	Group	Negative	-0.0036258169549667	0.00394455604197732	35	15	0.364663873376775	0.607773122294626
Pseudoruminococcus	Group	Negative	-0.00218162589583285	0.00244808303825063	35	4	0.37929677526114	0.624724100430112
Coprobacillus	Group	Negative	0.0101354358951982	0.0117272808270733	35	26	0.393683241116085	0.640879694840138
Faecalibacterium	Group	Negative	0.0348718696668232	0.0419125189272982	35	35	0.411380744352907	0.653918726852841
Fusobacterium	Group	Negative	0.00197465125019539	0.00238970963975351	35	4	0.41456046358022	0.653918726852841
Neobittarella	Group	Negative	-0.00176378693726354	0.00213982242496064	35	4	0.415705476356449	0.653918726852841
Acidaminococcus	Group	Negative	0.0044541250305466	0.00565282951313182	35	5	0.436351820667306	0.678769498815809
Massilistercora	Group	Negative	0.00172051193290894	0.00223280758778022	35	4	0.446449782872059	0.686845819803168
Lachnoclostridium	Group	Negative	-0.00957410020193443	0.0127949035190829	35	35	0.459594591427504	0.691862825804844
Oxalobacter	Group	Negative	0.00284465170461189	0.00377379454400262	35	6	0.456319888299794	0.691862825804844
Veillonella	Group	Negative	0.00376527310551222	0.0051613345660447	35	12	0.470833178810068	0.701240904610739
Catenibacterium	Group	Negative	0.0140470420061351	0.0195021617525565	35	7	0.47642313330193	0.702097249076529
Butyricicoccus	Group	Negative	-0.00563628353501706	0.0080816032843579	35	31	0.490423833221213	0.713054534315301
Coprobacter	Group	Negative	-0.00284273952555495	0.00411056364934093	35	6	0.49404492734703	0.713054534315301
Akkermansia	Group	Negative	0.0237667889111588	0.0347930945474079	35	20	0.499318472032807	0.713312102904009
Carnobacterium	Group	Negative	0.00480371216503033	0.00721801114298864	35	5	0.51034486482016	0.721699808836589
Gemmiger	Group	Negative	-0.00919633039072486	0.0147398189809767	35	35	0.536975633662789	0.751765887127904
Hydrogenoanaerobacterium	Group	Negative	0.00109545571040472	0.00181049976129932	35	9	0.549279535680598	0.76137757421073
Peptoniphilus	Group	Negative	0.00267311740034585	0.00455999741397511	35	8	0.561722782125934	0.77099205389834
Dialister	Group	Negative	-0.0168150192891997	0.0291529679555845	35	25	0.567998144941518	0.772036313512743
Agathobacter	Group	Negative	-0.00228638070552939	0.00414835802159368	35	14	0.58524134760158	0.787824891002127
Adlercreutzia	Group	Negative	-0.00417764797260201	0.00800274446151506	35	18	0.605138287146917	0.80430177486262
Escherichia	Group	Negative	0.00811135899268529	0.0167420257688663	35	23	0.631237820302145	0.80430177486262
Evtepia	Group	Negative	0.00372864936848462	0.00781457198603589	35	18	0.636406908509325	0.80430177486262
Faecalitalea	Group	Negative	0.00217094749923815	0.00456742476670877	35	4	0.637696407212506	0.80430177486262
Mogibacterium	Group	Negative	0.00233044602159821	0.00457605936067223	35	24	0.613952274373432	0.80430177486262
Paraprevotella	Group	Negative	0.00282097006163749	0.00591918157824102	35	8	0.636801121916765	0.80430177486262
Turicibacter	Group	Negative	-0.00445916121895389	0.00904551668737334	35	21	0.625298827566231	0.80430177486262
Lawsonibacter	Group	Negative	0.00177655387732552	0.00412691421692985	35	11	0.669645105442185	0.823789512320023
Megasphaera	Group	Negative	-0.00763003865016397	0.0173215811486208	35	11	0.66245202012035	0.823789512320023
Pullichristensenella	Group	Negative	0.00151364968839015	0.00352933804077708	35	7	0.67080003146059	0.823789512320023
Acetatifactor	Group	Negative	0.002079464896351	0.00494555248783662	35	16	0.676866427627001	0.824011303198088
Sellimonas	Group	Negative	0.00135069482229373	0.00353760632482087	35	8	0.705049665041577	0.850922009532938
Vescimonas	Group	Negative	-0.0013749288428551	0.00387936654322138	35	11	0.725278286445123	0.867854359848865
Eisenbergiella	Group	Negative	0.00178313220761452	0.00516317803442754	35	22	0.73201888291704	0.868496979732081
Intestinibacillus	Group	Negative	0.000716203486076329	0.00240716408707016	35	12	0.767926969932378	0.881227670414204
Longicatena	Group	Negative	-0.002828223652982	0.00918792067507828	35	10	0.760153990764407	0.881227670414204
Parasutterella	Group	Negative	-0.00086631811080863	0.00279842161594852	35	10	0.758831458511465	0.881227670414204
Senegalimassilia	Group	Negative	-0.000800989077560206	0.00265919680124914	35	8	0.765140678902623	0.881227670414204
Anaerofustis	Group	Negative	0.000745215690429683	0.00274080110592704	35	8	0.787395105307309	0.882048867976585
Anaeromassilibacillus	Group	Negative	0.00209688456608119	0.00783877402023851	35	21	0.790747820514515	0.882048867976585
Casaltella	Group	Negative	-0.00125840920155257	0.00539010436720001	35	6	0.816841334523871	0.882048867976585
Erysipelatoclostridium	Group	Negative	0.00240988197236257	0.0104321293526849	35	32	0.818736610906576	0.882048867976585
Lachnospira	Group	Negative	-0.00568691151561844	0.02353738644167	35	32	0.810576030539015	0.882048867976585
Oliverpabstia	Group	Negative	-0.00079535399187614	0.00321208767714235	35	8	0.805968222618386	0.882048867976585
Olsenella	Group	Negative	0.0012256577909799	0.00500593310074338	35	6	0.808095651881877	0.882048867976585
Pararuminococcus	Group	Negative	0.000496943827204593	0.00215495689379443	35	10	0.819045377406829	0.882048867976585
Emergencia	Group	Negative	-0.000436041600303568	0.00198653258756326	35	6	0.827613571613861	0.884472519281989
Lachnobacterium	Group	Negative	-0.00103682464624631	0.00598593048875382	35	14	0.863544230920191	0.915880244915354
Eggerthella	Group	Negative	-0.00127756607558042	0.00850278347827428	35	31	0.881479890388276	0.922545815389892
Megamonas	Group	Negative	0.0012689354578169	0.00855651640015501	35	5	0.883008137587468	0.922545815389892
Agathobaculum	Group	Negative	0.000780193963536079	0.00659253522884096	35	31	0.906511704293624	0.933173813243436
Catenibacillus	Group	Negative	0.000267071865036078	0.00220378789088817	35	6	0.904277331315288	0.933173813243436
Phocea	Group	Negative	-0.000191787289611646	0.00231606781052663	35	10	0.934505035889134	0.954968649813713
Merdibacter	Group	Negative	-5.86932116494166e-05	0.00145699917194058	35	4	0.968109742935067	0.982140318919633
Eubacterium	Group	Negative	-0.000909466165621572	0.0296601179826334	35	35	0.975723056074874	0.982742646406348
Haemophilus	Group	Negative	2.60885457081041e-05	0.00338725550021546	35	10	0.993901150106446	0.993901150106446
