name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides stercoris	46506	S	1029330	1505521	2534851	0.10117
Bacteroides salyersiae	291644	S	559463	276672	836135	0.03337
Bacteroides thetaiotaomicron	818	S	425971	477066	903037	0.03604
Bacteroides cellulosilyticus	246787	S	315855	1176314	1492169	0.05955
Bacteroides caccae	47678	S	307765	188561	496326	0.01981
Bacteroides uniformis	820	S	273383	1333095	1606478	0.06412
Bacteroides ovatus	28116	S	113428	1499341	1612769	0.06437
Bacteroides xylanisolvens	371601	S	80917	597238	678155	0.02707
Bacteroides fragilis	817	S	48422	150283	198705	0.00793
Bacteroides sp. D2	556259	S	6262	51457	57719	0.00230
Bacteroides sp. DH3716P	2847299	S	3740	234533	238273	0.00951
Bacteroides sp. M10	2763022	S	1918	7543	9461	0.00038
Bacteroides sp. CACC 737	2755405	S	820	22301	23121	0.00092
Bacteroides sp. MSB163	3117552	S	539	740	1279	0.00005
Bacteroides sp. HF-162	2785531	S	9	466	475	0.00002
Bacteroides sp. A1C1	2528203	S	3	110	113	0.00000
Bacteroides finegoldii	338188	S	2048	5408	7456	0.00030
Bacteroides intestinalis	329854	S	473	234	707	0.00003
Bacteroides eggerthii	28111	S	450	617	1067	0.00004
Bacteroides faecis	674529	S	390	718	1108	0.00004
Bacteroides faecium	2715212	S	285	50	335	0.00001
Bacteroides luhongzhouii	2650158	S	109	114	223	0.00001
Bacteroides humanifaecis	2792859	S	20	890	910	0.00004
Bacteroides nordii	291645	S	18	4	22	0.00000
Bacteroides zhangwenhongii	2650157	S	6	23	29	0.00000
Bacteroides helcogenes	290053	S	2	0	2	0.00000
Bacteroides caecimuris	1796613	S	1	1	2	0.00000
Bacteroides zoogleoformans	28119	S	1	0	1	0.00000
Phocaeicola vulgatus	821	S	593324	2345121	2938445	0.11728
Phocaeicola dorei	357276	S	5931	25347	31278	0.00125
Phocaeicola coprophilus	387090	S	1597	2323	3920	0.00016
Phocaeicola salanitronis	376805	S	166	53	219	0.00001
Alistipes onderdonkii	328813	S	752221	499592	1251813	0.04996
Alistipes finegoldii	214856	S	26074	41675	67749	0.00270
Alistipes communis	2585118	S	1905	753	2658	0.00011
Alistipes shahii	328814	S	265	571	836	0.00003
Alistipes dispar	2585119	S	56	18	74	0.00000
Alistipes indistinctus	626932	S	45	9	54	0.00000
Alistipes sp. dk3624	2662363	S	22	4	26	0.00000
Alistipes sp. i18-0019-D1	3132707	S	7	5	12	0.00000
Alistipes ihumii	1470347	S	21	0	21	0.00000
Alistipes megaguti	2364787	S	10	3	13	0.00000
Alistipes senegalensis	1288121	S	9	4	13	0.00000
uncultured Alistipes sp.	538949	S	7	1	8	0.00000
Parabacteroides distasonis	823	S	164903	832000	996903	0.03979
Parabacteroides merdae	46503	S	104888	94065	198953	0.00794
Parabacteroides goldsteinii	328812	S	180	85	265	0.00001
Parabacteroides johnsonii	387661	S	110	42	152	0.00001
Parabacteroides faecis	1217282	S	62	20	82	0.00000
Parabacteroides chongii	2685834	S	42	12	54	0.00000
Parabacteroides sp. AD58	2951805	S	17	5	22	0.00000
Parabacteroides sp. CT06	2025876	S	1	150	151	0.00001
Coprobacter secundus	1501392	S	8116	4312	12428	0.00050
Coprobacter fastidiosus	1099853	S	17	1	18	0.00000
Barnesiella sp. An22	1965590	S	20	4	24	0.00000
Barnesiella viscericola	397865	S	2	0	2	0.00000
Paraprevotella xylaniphila	454155	S	226	149	375	0.00001
Paraprevotella clara	454154	S	134	58	192	0.00001
Segatella copri	165179	S	352	129	481	0.00002
Prevotella corporis	28128	S	42	18	60	0.00000
Prevotella bivia	28125	S	41	8	49	0.00000
Prevotella melaninogenica	28132	S	2	0	2	0.00000
Prevotella intermedia	28131	S	1	0	1	0.00000
Prevotella jejuni	1177574	S	1	0	1	0.00000
Hoylesella buccalis	28127	S	8	6	14	0.00000
Odoribacter splanchnicus	28118	S	133	39	172	0.00001
Butyricimonas virosa	544645	S	30	36	66	0.00000
Butyricimonas paravirosa	1472417	S	9	28	37	0.00000
Butyricimonas faecalis	2093856	S	8	16	24	0.00000
Butyricimonas faecihominis	1472416	S	2	5	7	0.00000
Porphyromonas somerae	322095	S	23	6	29	0.00000
Porphyromonas asaccharolytica	28123	S	4	0	4	0.00000
Muribaculum intestinale	1796646	S	2	0	2	0.00000
Escherichia coli	562	S	448	39684	40132	0.00160
Morganella morganii	582	S	230	782	1012	0.00004
Pseudomonas triclosanedens	2961893	S	1	25	26	0.00000
Haemophilus parainfluenzae	729	S	12	12	24	0.00000
Turicimonas muris	1796652	S	74	10	84	0.00000
Sutterella wadsworthensis	40545	S	8	8	16	0.00000
Paraburkholderia phytofirmans	261302	S	5	8	13	0.00000
Oxalobacter formigenes	847	S	1	0	1	0.00000
Methylobacterium brachiatum	269660	S	1	2	3	0.00000
Methylobacterium organophilum	410	S	1	1	2	0.00000
Komagataeibacter oboediens	65958	S	1	0	1	0.00000
Akkermansia muciniphila	239935	S	693	227	920	0.00004
Akkermansia sp. RCC_12PD	3115152	S	12	50	62	0.00000
Akkermansia sp. BCRC 18949	3037987	S	3	35	38	0.00000
Akkermansia massiliensis	2927224	S	6	66	72	0.00000
Candidatus Akkermansia timonensis	3068329	S	3	727	730	0.00003
Desulfovibrio fairfieldensis	44742	S	56	6	62	0.00000
Desulfovibrio piger	901	S	20	6	26	0.00000
Campylobacter jejuni	197	S	3	82	85	0.00000
Campylobacter coli	195	S	1	5	6	0.00000
Treponema pedis	409322	S	5	1	6	0.00000
Agathobacter rectalis	39491	S	283447	273978	557425	0.02225
Coprococcus comes	410072	S	235081	472649	707730	0.02825
Coprococcus eutactus	33043	S	100	270	370	0.00001
Coprococcus catus	116085	S	65	54	119	0.00000
Coprococcus sp. ART55/1	751585	S	8	18	26	0.00000
[Clostridium] scindens	29347	S	61910	53825	115735	0.00462
