name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nostoc sp026127265	96888	S	126	7203	7329	0.04043
Nostoc sp002949735	96860	S	59	3863	3922	0.02164
Nostoc sp017115095	96878	S	28	637	665	0.00367
Nostoc sp028623165	96889	S	24	944	968	0.00534
Nostoc sp017115085	96877	S	22	647	669	0.00369
Nostoc sp002245985	96858	S	19	1112	1131	0.00624
Nostoc punctiforme_A	96856	S	18	756	774	0.00427
Nostoc commune	96838	S	15	756	771	0.00425
Nostoc calcicola	96837	S	12	451	463	0.00255
Nostoc flagelliforme_A	96844	S	12	754	766	0.00423
Nostoc sphaeroides	96894	S	11	429	440	0.00243
Nostoc sp014222285	96866	S	11	1188	1199	0.00661
Nostoc sp017115025	96875	S	10	153	163	0.00090
Nostoc sp015714725	96871	S	10	190	200	0.00110
Nostoc sp017115105	96879	S	9	229	238	0.00131
Nostoc sp020829685	96886	S	8	456	464	0.00256
Nostoc sp013393905	96865	S	8	344	352	0.00194
Nostoc sp001712795	96857	S	8	759	767	0.00423
Nostoc sp017114995	96874	S	7	206	213	0.00118
Nostoc edaphicum_A	96841	S	6	239	245	0.00135
Nostoc desertorum	96840	S	5	393	398	0.00220
Nostoc sp020829625	96884	S	5	333	338	0.00186
Nostoc sp017114985	96873	S	4	74	78	0.00043
Nostoc sp002246015	96859	S	3	164	167	0.00092
Nostoc punctiforme	96855	S	3	213	216	0.00119
Nostoc indistinguendum	96848	S	3	235	238	0.00131
Nostoc sp013343235	96864	S	3	117	120	0.00066
Nostoc sp002949795	96861	S	3	92	95	0.00052
Nostoc sp017115165	96880	S	3	61	64	0.00035
Nostoc sp005869855	96863	S	2	33	35	0.00019
Nostoc sp020829485	96882	S	2	103	105	0.00058
Nostoc muscorum	96852	S	2	130	132	0.00073
Nostoc linckia	96849	S	2	116	118	0.00065
Nostoc mirabile	96851	S	2	155	157	0.00087
Nostoc sp020829445	96881	S	2	94	96	0.00053
Nostoc sp014698795	96867	S	1	95	96	0.00053
Nostoc sp023522315	96887	S	1	29	30	0.00017
Nostoc sp017115045	96876	S	1	22	23	0.00013
Nostoc sp020829585	96883	S	1	132	133	0.00073
Nostoc sp015206945	96869	S	1	65	66	0.00036
Nostoc sp015206895	96868	S	1	78	79	0.00044
Nostoc flagelliforme_B	96845	S	1	50	51	0.00028
Nostoc sp029379315	96891	S	1	10	11	0.00006
Nostoc sp937863485	96893	S	1	28	29	0.00016
Stigonema sp903903925	96940	S	21	58	79	0.00044
Stigonema ocellatum	96939	S	3	141	144	0.00079
Aulosira linckia_A	96734	S	10	557	567	0.00313
Aulosira tenue	96742	S	3	354	357	0.00197
Aulosira carnea	96732	S	1	77	78	0.00043
Aulosira membranacea	96735	S	1	19	20	0.00011
Aulosira sp014697075	96741	S	1	25	26	0.00014
Hassallia hofmanni	96805	S	3	194	197	0.00109
Hassallia sp002218085	96808	S	2	73	75	0.00041
JAJPJF01 sp021324415	96812	S	4	29	33	0.00018
Cyanocohniella sp022241785	96759	S	4	162	166	0.00092
Amazonocrinis nigriterrae	96719	S	1	46	47	0.00026
Amazonocrinis sp017164015	96721	S	1	41	42	0.00023
Trichormus sp013393945	96953	S	1	29	30	0.00017
Fortiea contorta	96797	S	1	69	70	0.00039
NSF051 sp029379285	96829	S	1	4	5	0.00003
Nostoc_B sp014698045	96901	S	1	21	22	0.00012
Chamaesiphon sp025358725	96474	S	2	0	2	0.00001
CAISPN01 sp903887375	96467	S	1	0	1	0.00001
Woronichinia naegeliana	96716	S	1	16	17	0.00009
Cyanobium sp903856805	97244	S	1	0	1	0.00001
CAJCHQ01 sp903970295	98590	S	39	1	40	0.00022
Granulicella sp903970445	40192	S	19621	68297	87918	0.48502
Granulicella elongata	40164	S	125	97	222	0.00122
Granulicella sapmiensis	40168	S	14	1	15	0.00008
Granulicella sp009765785	40171	S	14	21	35	0.00019
Granulicella sp903970395	40191	S	11	103	114	0.00063
Granulicella sp019351975	40174	S	8	3	11	0.00006
Granulicella sp937871785	40193	S	6	1	7	0.00004
Granulicella sp903873705	40190	S	6	4	10	0.00006
Granulicella mallensis	40165	S	6	57	63	0.00035
Granulicella paludicola	40167	S	6	4	10	0.00006
Granulicella sp009766105	40172	S	3	2	5	0.00003
Granulicella sp030854435	40189	S	2	31	33	0.00018
Granulicella mallensis_A	40166	S	1	9	10	0.00006
Granulicella sp021778845	40176	S	1	167	168	0.00093
Granulicella_D aggregans	40205	S	289	444	733	0.00404
Granulicella_D aggregans_A	40206	S	62	72	134	0.00074
Granulicella_D sp903642265	40207	S	11	0	11	0.00006
Granulicella_C sibirica	40198	S	171	879	1050	0.00579
Granulicella_C rosea	40197	S	20	26	46	0.00025
Granulicella_C tundricola	40204	S	12	9	21	0.00012
Granulicella_C pectinivorans	40196	S	10	14	24	0.00013
Granulicella_C sp937873145	40203	S	4	2	6	0.00003
Granulicella_C sp026225095	40201	S	2	0	2	0.00001
Granulicella_C sp903970285	40202	S	2	11	13	0.00007
Granulicella_C sp009914315	40199	S	1	8	9	0.00005
Acidisarcina polymorpha	40108	S	225	607	832	0.00459
Edaphobacter lichenicola	40130	S	36	359	395	0.00218
Edaphobacter sp009765825	40142	S	25	22	47	0.00026
Edaphobacter lichenicola_E	40135	S	15	103	118	0.00065
Edaphobacter sp000421065	40138	S	13	16	29	0.00016
Edaphobacter sp009765835	40143	S	7	58	65	0.00036
Edaphobacter sp001897435	40140	S	5	35	40	0.00022
Edaphobacter sp025462885	40158	S	4	1	5	0.00003
Edaphobacter sp025462645	40156	S	4	1	5	0.00003
Edaphobacter sp025408425	40155	S	2	3	5	0.00003
Edaphobacter sp009766095	40144	S	2	18	20	0.00011
Edaphobacter lichenicola_C	40133	S	1	8	9	0.00005
Edaphobacter sp018449545	40151	S	1	6	7	0.00004
Edaphobacter sp018449715	40152	S	1	1	2	0.00001
Edaphobacter sp025462755	40157	S	1	0	1	0.00001
Edaphobacter sp010093025	40146	S	1	1	2	0.00001
Edaphobacter sp015655585	40148	S	1	0	1	0.00001
Granulicella_B arctica	40194	S	49	119	168	0.00093
Granulicella_B arctica_A	40195	S	2	18	20	0.00011
Occallatibacter gabretensis	40248	S	27	102	129	0.00071
Occallatibacter sp003139795	40259	S	3	27	30	0.00017
Occallatibacter sp003164635	40272	S	2	6	8	0.00004
Occallatibacter sp903911925	40339	S	1	8	9	0.00005
Occallatibacter sp003165935	40276	S	1	1	2	0.00001
Occallatibacter sp003140785	40261	S	1	17	18	0.00010
Occallatibacter sp031296215	40334	S	1	0	1	0.00001
Acidicapsa sp903832475	40106	S	23	293	316	0.00174
Acidicapsa sp903832055	40105	S	3	10	13	0.00007
Terriglobus sp937871605	40390	S	3	0	3	0.00002
Terriglobus saanensis	40383	S	2	3	5	0.00003
Terriglobus aquaticus	40379	S	1	0	1	0.00001
Terriglobus roseus	40380	S	1	0	1	0.00001
Palsa-288 sp030776065	40352	S	6	13	19	0.00010
Silvibacterium bohemicum	40370	S	6	8	14	0.00008
Alloacidobacterium sp009765985	40111	S	2	1	3	0.00002
EB88 sp003858395	40122	S	2	1	3	0.00002
Acidipila rosea	40107	S	1	5	6	0.00003
DZDJ01 sp022736715	40121	S	1	16	17	0.00009
CAHJWL01 sp903642235	40114	S	1	0	1	0.00001
Sulfotelmatobacter sp003156615	40542	S	13	56	69	0.00038
Sulfotelmatobacter sp003140655	40541	S	7	37	44	0.00024
Sulfotelmatobacter sp003134995	40537	S	5	18	23	0.00013
Sulfotelmatobacter sp003134655	40536	S	2	33	35	0.00019
Sulfotelmatobacter sp025462865	40560	S	1	0	1	0.00001
Sulfotelmatobacter sp003164855	40544	S	1	2	3	0.00002
Sulfotelmatobacter sp003156805	40543	S	1	0	1	0.00001
Sulfotelmatobacter sp003140075	40540	S	1	6	7	0.00004
Sulfotelmatobacter sp003131635	40534	S	1	1	2	0.00001
QIAJ01 sp003168235	40520	S	2	16	18	0.00010
QIAJ01 sp003139095	40513	S	1	3	4	0.00002
JAIQET01 sp020073165	40489	S	2	5	7	0.00004
