name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium prausnitzii	853	S	95939	1301653	1397592	0.06795
Faecalibacterium sp. I2-3-92	2929490	S	7120	229067	236187	0.01148
Faecalibacterium sp. I4-3-84	2929495	S	3016	87857	90873	0.00442
Faecalibacterium sp. i21-0019-B1	3141184	S	2767	151322	154089	0.00749
Faecalibacterium sp. IP-3-29	2929489	S	2599	75965	78564	0.00382
Faecalibacterium sp. I4-1-79	2929494	S	1776	16338	18114	0.00088
Faecalibacterium sp. I3-3-89	2929493	S	1169	6933	8102	0.00039
Faecalibacterium sp. i25-0019-C1	3141185	S	871	71247	72118	0.00351
Faecalibacterium sp. IP-1-18	2929488	S	670	74107	74777	0.00364
Faecalibacterium sp. I3-3-33	2929492	S	211	1386	1597	0.00008
Faecalibacterium taiwanense	3030638	S	8644	531959	540603	0.02628
Faecalibacterium duncaniae	411483	S	890	45628	46518	0.00226
Faecalibacterium wellingii	2929491	S	200	3391	3591	0.00017
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	909004	249913	1158917	0.05635
Ruminococcus sp. SR1/5	657323	S	4587	74769	79356	0.00386
Ruminococcus bovis	2564099	S	193	125	318	0.00002
Ruminococcus champanellensis	1161942	S	131	8	139	0.00001
Ruminococcus gauvreauii	438033	S	20	24	44	0.00000
Flavonifractor plautii	292800	S	19541	18242	37783	0.00184
Ruthenibacterium lactatiformans	1550024	S	8873	8915	17788	0.00086
Ruthenibacterium sp. TH_2024_36131	3136601	S	194	603	797	0.00004
Vescimonas coprocola	2714355	S	3580	11378	14958	0.00073
Vescimonas fastidiosa	2714353	S	941	3243	4184	0.00020
Oscillibacter sp. PEA192	2109687	S	3853	276550	280403	0.01363
Oscillibacter hominis	2763056	S	1052	1753	2805	0.00014
Subdoligranulum variabile	214851	S	3321	5777	9098	0.00044
uncultured Subdoligranulum sp.	512298	S	178	700	878	0.00004
Lawsonibacter asaccharolyticus	2108523	S	3487	4934	8421	0.00041
Pusillibacter faecalis	2714358	S	3463	6767	10230	0.00050
Anaerotruncus colihominis	169435	S	2925	8427	11352	0.00055
Dysosmobacter welbionis	2093857	S	1441	97712	99153	0.00482
Pseudoflavonifractor gallinarum	2779352	S	181	463	644	0.00003
Caproicibacterium argilliputei	3030016	S	48	21	69	0.00000
Solibaculum mannosilyticum	2780922	S	31	93	124	0.00001
Amygdalobacter nucleatus	3029274	S	5	31	36	0.00000
Mageeibacillus indolicus	884684	S	1	6	7	0.00000
Fastidiosipila sanguinis	236753	S	1	0	1	0.00000
