#Classification	GQ23_bracken_F.kreport
k__Bacteria	7897690
k__Bacteria|p__Firmicutes	3780757
k__Bacteria|p__Firmicutes|c__Bacilli	2591216
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2590559
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2379167
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	46771
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	7010
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	3187
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	154422
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	657
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	340
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	36
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	272
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	4
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	3
k__Bacteria|p__Firmicutes|c__Negativicutes	996344
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	906331
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	906331
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	90008
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	90008
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	5
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	5
k__Bacteria|p__Firmicutes|c__Clostridia	181070
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	181069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	167677
