name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides uniformis	77091	S	3145391	2094509	5239900	0.27169
Bacteroides fragilis	76941	S	138135	130410	268545	0.01392
Bacteroides cellulosilyticus	76930	S	106509	51849	158358	0.00821
Bacteroides ovatus	76966	S	92276	217669	309945	0.01607
Bacteroides thetaiotaomicron	77088	S	87444	288867	376311	0.01951
Bacteroides rodentium	76974	S	66610	19657	86267	0.00447
Bacteroides muris	76961	S	61788	16982	78770	0.00408
Bacteroides xylanisolvens	77092	S	52063	96180	148243	0.00769
Bacteroides sp019412865	76987	S	49168	116262	165430	0.00858
Bacteroides intestinigallinarum	76950	S	37536	25965	63501	0.00329
Bacteroides sp948436425	77070	S	25902	59484	85386	0.00443
Bacteroides bouchesdurhonensis	76926	S	23250	11490	34740	0.00180
Bacteroides sp900761785	77016	S	22474	15224	37698	0.00195
Bacteroides caccae	76927	S	21188	45496	66684	0.00346
Bacteroides sp959606905	77084	S	21174	64356	85530	0.00443
Bacteroides sp947038155	77059	S	20792	51071	71863	0.00373
Bacteroides sp900755095	77014	S	16794	62908	79702	0.00413
Bacteroides stercoris_A	77087	S	15917	48769	64686	0.00335
Bacteroides sp947646015	77069	S	15496	55221	70717	0.00367
Bacteroides nordii	76964	S	13733	3004	16737	0.00087
Bacteroides sp900552405	77008	S	13446	9366	22812	0.00118
Bacteroides sp019415065	76988	S	13059	48235	61294	0.00318
Bacteroides sp905197435	77026	S	12652	1728	14380	0.00075
Bacteroides thetaiotaomicron_A	77089	S	12241	4688	16929	0.00088
Bacteroides sp902362375	77021	S	9786	6127	15913	0.00083
Bacteroides sp900766005	77019	S	8885	3149	12034	0.00062
Bacteroides luhongzhouii	76953	S	8519	2287	10806	0.00056
Bacteroides sp900759525	77015	S	6406	6102	12508	0.00065
Bacteroides faecichinchillae	76936	S	6280	1926	8206	0.00043
Bacteroides sp948847595	77071	S	6057	11299	17356	0.00090
Bacteroides acidifaciens	76924	S	4993	14679	19672	0.00102
Bacteroides clarus	76931	S	4641	383	5024	0.00026
Bacteroides intestinalis_A	76948	S	3852	2297	6149	0.00032
Bacteroides propionicigenes	76968	S	3664	1208	4872	0.00025
Bacteroides finegoldii	76939	S	3558	3842	7400	0.00038
Bacteroides fragilis_B	76942	S	3516	1665	5181	0.00027
Bacteroides faecium	76938	S	3505	753	4258	0.00022
Bacteroides congonensis	76932	S	3380	2227	5607	0.00029
Bacteroides timonensis	77090	S	3298	1810	5108	0.00026
Bacteroides sp900556625	77012	S	2624	8392	11016	0.00057
Bacteroides caecimuris	76928	S	2562	4223	6785	0.00035
Bacteroides faecis	76937	S	2543	678	3221	0.00017
Bacteroides sp905215345	77030	S	2506	110	2616	0.00014
Bacteroides sp902472795	77023	S	2505	910	3415	0.00018
Bacteroides zhangwenhongii	77093	S	2489	1636	4125	0.00021
Bacteroides helcogenes	76944	S	2450	62	2512	0.00013
Bacteroides sp023458215	76995	S	2434	147	2581	0.00013
Bacteroides sp900555635	77010	S	2297	636	2933	0.00015
Bacteroides stercorirosoris	77085	S	2269	736	3005	0.00016
Bacteroides ovatus_A	76967	S	2239	493	2732	0.00014
Bacteroides sp902388495	77022	S	2194	78	2272	0.00012
Bacteroides sp900556215	77011	S	2133	1671	3804	0.00020
Bacteroides caecimuris_A	76929	S	2018	3201	5219	0.00027
Bacteroides sp900765785	77018	S	2016	942	2958	0.00015
Bacteroides sp947071285	77060	S	1915	723	2638	0.00014
Bacteroides stercoris	77086	S	1890	1448	3338	0.00017
Bacteroides oleiciplenus	76965	S	1659	550	2209	0.00011
Bacteroides sp910586915	77034	S	1606	205	1811	0.00009
Bacteroides hominis	76946	S	1382	480	1862	0.00010
Bacteroides sp958445495	77081	S	1373	49	1422	0.00007
Bacteroides sp902491285	77024	S	1371	389	1760	0.00009
Bacteroides sp947632445	77068	S	1270	41	1311	0.00007
Bacteroides sp900762525	77017	S	1246	135	1381	0.00007
Bacteroides massiliensis_D	76957	S	1114	184	1298	0.00007
Bacteroides massiliensis	76954	S	1069	675	1744	0.00009
Bacteroides sp014750685	76981	S	943	135	1078	0.00006
Bacteroides faecalis	76935	S	893	329	1222	0.00006
Bacteroides sp934716785	77035	S	870	54	924	0.00005
Bacteroides eggerthii	76934	S	849	513	1362	0.00007
Bacteroides sp023336905	76993	S	837	147	984	0.00005
Bacteroides salyersiae	76975	S	675	612	1287	0.00007
Bacteroides sp910578895	77032	S	652	59	711	0.00004
Bacteroides sp958477465	77082	S	581	52	633	0.00003
Bacteroides sp900557355	77013	S	539	815	1354	0.00007
Bacteroides intestinalis	76947	S	403	804	1207	0.00006
Bacteroides sp905215555	77031	S	362	41	403	0.00002
Bacteroides sp023426145	76994	S	330	4	334	0.00002
Bacteroides fluxus	76940	S	318	45	363	0.00002
Bacteroides sp947176775	77067	S	308	43	351	0.00002
Bacteroides gallinarum	76943	S	295	51	346	0.00002
Bacteroides sp945641355	77053	S	284	2	286	0.00001
Bacteroides sp905203765	77028	S	277	23	300	0.00002
Bacteroides sp944322285	77047	S	248	35	283	0.00001
Bacteroides sp030843315	77000	S	247	25	272	0.00001
Bacteroides sp905207245	77029	S	224	47	271	0.00001
Bacteroides ndongoniae	76962	S	213	119	332	0.00002
Bacteroides sp009929715	76980	S	147	20	167	0.00001
Bacteroides sp902493215	77025	S	134	11	145	0.00001
Bacteroides pyogenes	76971	S	132	50	182	0.00001
Bacteroides cutis	76933	S	114	18	132	0.00001
Bacteroides laotingensis	76952	S	107	8	115	0.00001
Bacteroides sp910585845	77033	S	90	7	97	0.00001
Bacteroides sp900547205	77007	S	73	0	73	0.00000
Bacteroides sp959029255	77083	S	71	1	72	0.00000
Bacteroides sp029057325	76997	S	58	3	61	0.00000
Bacteroides pyogenes_A	76972	S	47	18	65	0.00000
Bacteroides sp900766195	77020	S	46	3	49	0.00000
Bacteroides neonati	76963	S	44	6	50	0.00000
Bacteroides merdavium	76958	S	31	6	37	0.00000
Bacteroides sp021203515	76989	S	21	0	21	0.00000
Bacteroides zoogleoformans	77094	S	21	5	26	0.00000
Bacteroides sp030523205	76999	S	15	0	15	0.00000
Bacteroides sp028690125	76996	S	13	0	13	0.00000
Bacteroides sp905201685	77027	S	10	4	14	0.00000
Bacteroides reticulotermitis	76973	S	10	0	10	0.00000
Bacteroides sp030151085	76998	S	9	0	9	0.00000
Bacteroides heparinolyticus	76945	S	7	1	8	0.00000
Bacteroides sp945607605	77052	S	7	0	7	0.00000
Bacteroides sp939791845	77037	S	7	1	8	0.00000
Bacteroides sp937890825	77036	S	6	0	6	0.00000
Bacteroides avicola	76925	S	6	0	6	0.00000
Bacteroides intestinipullorum	76951	S	6	0	6	0.00000
Bacteroides sp949298305	77079	S	5	0	5	0.00000
Bacteroides merdigallinarum	76959	S	5	0	5	0.00000
Bacteroides sp900553815	77009	S	4	0	4	0.00000
Bacteroides sp949300425	77080	S	3	0	3	0.00000
Bacteroides sp949288585	77073	S	2	0	2	0.00000
Bacteroides merdipullorum	76960	S	2	0	2	0.00000
Bacteroides pullicola	76969	S	2	0	2	0.00000
Bacteroides intestinavium	76949	S	1	0	1	0.00000
Bacteroides sp002293435	76976	S	1	0	1	0.00000
Bacteroides sp944319875	77038	S	1	0	1	0.00000
Phocaeicola vulgatus	77316	S	111878	1223360	1335238	0.06923
