#Classification	GQ55_bracken_F.kreport
k__Bacteria	1790905
k__Bacteria|p__Firmicutes	936553
k__Bacteria|p__Firmicutes|c__Clostridia	818028
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	818028
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	513046
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	250582
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	27362
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	261
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	25352
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	1228
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	193
k__Bacteria|p__Firmicutes|c__Bacilli	100284
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	100284
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	91549
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	8698
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	36
k__Bacteria|p__Firmicutes|c__Negativicutes	11702
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	11532
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	11532
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	170
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	170
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	6380
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	6380
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	4145
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2234
k__Bacteria|p__Firmicutes|c__Tissierellia	158
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	158
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	158
k__Bacteria|p__Actinobacteria	30246
k__Bacteria|p__Actinobacteria|c__Actinomycetia	23043
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	22886
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	22886
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	139
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	139
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	13
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	13
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	4
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	4
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	7202
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	4782
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	4782
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2420
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2321
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	99
k__Bacteria|p__Bacteroidetes	821150
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	821150
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	821150
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	629865
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	125417
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	57287
