name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Prevotella copri_B	77353	S	17468	1818569	1836037	0.13101
Prevotella sp900767615	77834	S	15919	563508	579427	0.04134
Prevotella sp022741625	77672	S	3527	125759	129286	0.00922
Prevotella sp900546535	77800	S	1996	51107	53103	0.00379
Prevotella sp900556795	77827	S	1637	44119	45756	0.00326
Prevotella copri_H	77358	S	1586	197177	198763	0.01418
Prevotella sp015074785	77512	S	1416	161828	163244	0.01165
Prevotella copri_G	77357	S	1315	166495	167810	0.01197
Prevotella sp900555035	77824	S	1298	16289	17587	0.00125
Prevotella sp900551275	77812	S	1139	55355	56494	0.00403
Prevotella sp018054505	77646	S	991	6452	7443	0.00053
Prevotella sp934191715	77971	S	964	78047	79011	0.00564
Prevotella copri_E	77355	S	629	57804	58433	0.00417
Prevotella sp900770395	77839	S	520	1021	1541	0.00011
Prevotella copri_I	77359	S	491	54484	54975	0.00392
Prevotella sp900313215	77725	S	406	2474	2880	0.00021
Prevotella copri_C	77354	S	315	43824	44139	0.00315
Prevotella sp902778265	77887	S	276	1678	1954	0.00014
Prevotella sp900544825	77797	S	246	4655	4901	0.00035
Prevotella sp022732315	77670	S	217	9320	9537	0.00068
Prevotella copri_F	77356	S	193	19573	19766	0.00141
Prevotella sp900548535	77805	S	150	586	736	0.00005
Prevotella copri	77351	S	127	9259	9386	0.00067
Prevotella sp900548745	77807	S	113	696	809	0.00006
Prevotella sp000434975	77422	S	91	956	1047	0.00007
Prevotella sp003447235	77500	S	82	81	163	0.00001
Prevotella sp900557255	77830	S	61	4418	4479	0.00032
Prevotella sp900557035	77829	S	56	2141	2197	0.00016
Prevotella sp021636625	77661	S	40	1504	1544	0.00011
Prevotella merdae	77389	S	34	241	275	0.00002
Prevotella sp900553965	77820	S	31	74	105	0.00001
Prevotella lacticifex	77379	S	23	82	105	0.00001
Prevotella corporis	77361	S	22	317	339	0.00002
Prevotella sp900551985	77813	S	21	389	410	0.00003
Prevotella sp958369755	78125	S	18	2181	2199	0.00016
Prevotella sp934202525	77973	S	12	590	602	0.00004
Prevotella sp944321295	78017	S	11	11	22	0.00000
Prevotella sp900557405	77831	S	10	29	39	0.00000
Prevotella lascolaii	77380	S	9	96	105	0.00001
Prevotella sp934196725	77972	S	8	80	88	0.00001
Prevotella copri_J	77360	S	6	552	558	0.00004
Prevotella sp900556825	77828	S	6	20	26	0.00000
Prevotella sp902477645	77845	S	5	2	7	0.00000
Prevotella rodentium	77407	S	4	29	33	0.00000
Prevotella sp900552965	77816	S	3	13	16	0.00000
Prevotella sp022778905	77682	S	2	10	12	0.00000
