intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
5670000,0.012776917720706042,0.9115755627009646,0.012776917720706042,0.02497205868902269,21.716754850088183,19.0,53.99118928103425,signatures/1b7f8a2e61a0cbef721c21206b025080.sig.gz,"GCA_015556085.1 Enterocloster bolteae strain=D40t1_170626_F8, ASM1555608v1",1b7f8a2e61a0cbef721c21206b025080,0.9115755627009646,5670000,0,438099000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8687943159602215,0.9970179780216367,0.9329061469909291,0.9970179780216367,123134,123134,4930871
5296000,0.011934136904560706,0.8086730798595205,0.011934136904560706,0.042168614834985546,39.26132930513595,32.0,86.88349310811564,signatures/1506a4d2459e89d8f531a1da4df75c8f.sig.gz,"GCA_905203875.1 Bacteroides faecis, ERR414450-mag-bin.8",1506a4d2459e89d8f531a1da4df75c8f,0.8086730798595205,5296000,1,432803000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8668840263735509,0.9931730698493311,0.930028548111441,0.9931730698493311,207928,331062,4930871
5179000,0.011670486221435026,0.9395704404805242,0.011632178002519328,0.05582360601200072,53.32409918636188,17.0,244.62989733137144,signatures/d9cb5160c44b2e9be9a49f58e3489e8e.sig.gz,"GCA_015559585.1 Parabacteroides distasonis strain=1001275B_160808_C1, ASM1555958v1",d9cb5160c44b2e9be9a49f58e3489e8e,0.9426647251547142,5162000,2,427641000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8662595403568039,0.9980971481988238,0.9321783442778138,0.9980971481988238,275259,606321,4930871
5008000,0.011285150607635954,0.9000375093773444,0.01081418485743709,0.02064057242625086,21.207751614919776,13.0,92.86337351832744,signatures/7ca71e3fc70533c7b2828080f7f3f1d8.sig.gz,"GCA_015551865.1 Bacteroides caccae strain=D6t1_180914_E5, ASM1555186v1",7ca71e3fc70533c7b2828080f7f3f1d8,0.9392348087021756,4799000,3,422842000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.865321823405702,0.9979797927737281,0.931650808089715,0.9979797927737281,101776,708097,4930871
4697000,0.010584335543942907,0.8645418326693227,0.010268856094048932,0.13304951599828915,143.96532806671055,136.0,94.98626827733595,signatures/e24413a765b7cdd5afb0c7df2cefc0b0.sig.gz,"GCA_005844725.1 Bacteroides vulgatus strain=1001175st1_C6, ASM584472v1",e24413a765b7cdd5afb0c7df2cefc0b0,0.8911022576361222,4557000,4,418285000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8635340580455545,0.996287679028297,0.9299108685369257,0.996287679028297,656050,1364147,4930871
4763000,0.010733061570321495,0.7075767063243582,0.010185479382291238,0.01691344186453063,18.450884955752212,15.0,52.77388964649465,signatures/9bd0db2a852f496ea51be41b661dd930.sig.gz,"GCA_021410395.1 Bacteroides ovatus strain=BJH_42, ASM2141039v1",9bd0db2a852f496ea51be41b661dd930,0.7456167814652473,4520000,5,413765000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8639228393427049,0.9905755457473859,0.9272491925450455,0.9905755457473859,83398,1447545,4930871
4535000,0.010219280751922735,0.6851823118696664,0.009951123219512855,0.02161281445002313,24.13269927536232,19.0,27.991977039564006,signatures/71f951f37e63faab8ea581587aff7d78.sig.gz,"GCA_003470025.1 Bacteroides intestinalis strain=AM27-17, ASM347002v1",71f951f37e63faab8ea581587aff7d78,0.7036462373933282,4416000,6,409349000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8625568979180225,0.9887259833655073,0.9256414406417649,0.9887259833655073,106570,1554115,4930871
4284000,0.009653671166755678,0.6298105387803434,0.009588321852134781,0.005943169066884938,6.887191539365452,3.0,25.89856309476296,signatures/b9a3acbd8c2ce11bc0967297cf05ddbe.sig.gz,"GCA_020553045.1 bacterium MSK18_59 strain=MSK.18.59, NA",b9a3acbd8c2ce11bc0967297cf05ddbe,0.6341030195381883,4255000,7,405094000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8609740872617182,0.985412481240648,0.9231932842511831,0.985412481240648,29305,1583420,4930871
4559000,0.01027336294333313,0.8192374685504161,0.009538746510008585,0.013482607839466901,15.705409874793292,13.0,22.0367241008839,signatures/701501b08191e3fafa6580cb77277725.sig.gz,"GCA_009720015.1 Parabacteroides merdae strain=BIOML-A4, ASM972001v1",701501b08191e3fafa6580cb77277725,0.8823301722469518,4233000,8,400861000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8627037737459343,0.9959697900190976,0.929336781882516,0.9959697900190976,66481,1649901,4930871
4730000,0.010658698557132201,0.7256361433269863,0.009446356099682493,0.010902333482259016,12.823950381679388,10.0,16.220393429890603,signatures/fe971a1468091e0e394bc3137ad8c90f.sig.gz,"GCA_000371545.1 [Clostridium] clostridioforme 90A6 strain=90A6, Clos_clos_90A6_V1",fe971a1468091e0e394bc3137ad8c90f,0.8187640643932838,4192000,9,396669000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064847/SRR19064847_unmatched_2.fastq,SRR19064847,7ba1c3f7ce2c46cfed03d746d8a5e375,443769000,31,DNA,1000,443769,true,0.8637291049320337,0.9935704580699792,0.9286497815010064,0.9935704580699792,53758,1703659,4930871
