name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Phocaeicola vulgatus	821	S	3331373	2721841	6053214	0.35159
Phocaeicola coprophilus	387090	S	72643	46575	119218	0.00692
Phocaeicola dorei	357276	S	45054	36752	81806	0.00475
Phocaeicola salanitronis	376805	S	12044	1549	13593	0.00079
Bacteroides salyersiae	291644	S	844956	178269	1023225	0.05943
Bacteroides faecis	674529	S	765134	481827	1246961	0.07243
Bacteroides uniformis	820	S	464716	737316	1202032	0.06982
Bacteroides cellulosilyticus	246787	S	344458	302774	647232	0.03759
Bacteroides ovatus	28116	S	73819	211868	285687	0.01659
Bacteroides thetaiotaomicron	818	S	45943	17893	63836	0.00371
Bacteroides xylanisolvens	371601	S	44997	82328	127325	0.00740
Bacteroides fragilis	817	S	23513	158734	182247	0.01059
Bacteroides sp. M10	2763022	S	7148	5966	13114	0.00076
Bacteroides sp. CACC 737	2755405	S	3255	17958	21213	0.00123
Bacteroides sp. A1C1	2528203	S	2655	19921	22576	0.00131
Bacteroides sp. HF-162	2785531	S	1883	21265	23148	0.00134
Bacteroides sp. D2	556259	S	1842	2921	4763	0.00028
Bacteroides sp. DH3716P	2847299	S	247	3275	3522	0.00020
Bacteroides sp. MSB163	3117552	S	167	52	219	0.00001
Bacteroides sp. ZJ-18	2709390	S	6	47	53	0.00000
Bacteroides sp. BFG-257	2972761	S	2	142	144	0.00001
Bacteroides eggerthii	28111	S	14874	8944	23818	0.00138
Bacteroides caccae	47678	S	9952	3390	13342	0.00077
Bacteroides zhangwenhongii	2650157	S	7311	7572	14883	0.00086
Bacteroides finegoldii	338188	S	3985	2755	6740	0.00039
Bacteroides caecimuris	1796613	S	3478	1829	5307	0.00031
Bacteroides stercoris	46506	S	3341	2017	5358	0.00031
Bacteroides nordii	291645	S	2995	325	3320	0.00019
Bacteroides humanifaecis	2792859	S	963	8841	9804	0.00057
Bacteroides luhongzhouii	2650158	S	193	44	237	0.00001
Bacteroides helcogenes	290053	S	143	3	146	0.00001
Bacteroides zoogleoformans	28119	S	105	24	129	0.00001
Bacteroides intestinalis	329854	S	94	10	104	0.00001
Bacteroides faecium	2715212	S	82	2	84	0.00000
Bacteroides heparinolyticus	28113	S	8	1	9	0.00000
uncultured Bacteroides sp.	162156	S	6	0	6	0.00000
Bacteroides graminisolvens	477666	S	3	0	3	0.00000
Bacteroides sedimenti	2136147	S	2	0	2	0.00000
Parabacteroides merdae	46503	S	474703	213500	688203	0.03997
Parabacteroides distasonis	823	S	30547	37978	68525	0.00398
Parabacteroides sp. AD58	2951805	S	5456	959	6415	0.00037
Parabacteroides sp. CT06	2025876	S	3	127	130	0.00001
Parabacteroides chongii	2685834	S	3869	425	4294	0.00025
Parabacteroides johnsonii	387661	S	2466	431	2897	0.00017
Parabacteroides goldsteinii	328812	S	1434	318	1752	0.00010
Parabacteroides faecis	1217282	S	899	140	1039	0.00006
Tannerella forsythia	28112	S	1	0	1	0.00000
Tannerella serpentiformis	712710	S	1	0	1	0.00000
Alistipes shahii	328814	S	66470	69502	135972	0.00790
Alistipes onderdonkii	328813	S	52773	16580	69353	0.00403
Alistipes communis	2585118	S	43496	8726	52222	0.00303
Alistipes indistinctus	626932	S	10575	1028	11603	0.00067
Alistipes sp. dk3624	2662363	S	5214	587	5801	0.00034
Alistipes sp. i18-0019-D1	3132707	S	365	158	523	0.00003
Alistipes finegoldii	214856	S	2326	1734	4060	0.00024
Alistipes dispar	2585119	S	1398	252	1650	0.00010
uncultured Alistipes sp.	538949	S	1383	160	1543	0.00009
Alistipes senegalensis	1288121	S	418	103	521	0.00003
Alistipes megaguti	2364787	S	409	78	487	0.00003
Alistipes ihumii	1470347	S	74	0	74	0.00000
Odoribacter splanchnicus	28118	S	28947	4399	33346	0.00194
Butyricimonas virosa	544645	S	19209	3634	22843	0.00133
Butyricimonas paravirosa	1472417	S	1377	959	2336	0.00014
Butyricimonas faecalis	2093856	S	443	387	830	0.00005
Butyricimonas faecihominis	1472416	S	340	189	529	0.00003
Barnesiella sp. An22	1965590	S	4396	532	4928	0.00029
Barnesiella viscericola	397865	S	792	129	921	0.00005
Coprobacter secundus	1501392	S	459	114	573	0.00003
Coprobacter fastidiosus	1099853	S	31	1	32	0.00000
Segatella copri	165179	S	1772	452	2224	0.00013
Segatella hominis	2518605	S	60	28	88	0.00001
Segatella oris	28135	S	5	13	18	0.00000
Segatella baroniae	305719	S	1	8	9	0.00000
Paraprevotella xylaniphila	454155	S	604	160	764	0.00004
Paraprevotella clara	454154	S	333	103	436	0.00003
Prevotella sp. E9-3	2913621	S	7	5	12	0.00000
Prevotella sp. E13-17	2913616	S	3	1	4	0.00000
Prevotella sp. E15-22	2937774	S	1	1	2	0.00000
Prevotella bivia	28125	S	10	15	25	0.00000
Prevotella communis	2913614	S	6	4	10	0.00000
Prevotella denticola	28129	S	4	20	24	0.00000
Prevotella intermedia	28131	S	3	13	16	0.00000
Prevotella melaninogenica	28132	S	2	7	9	0.00000
Prevotella nigrescens	28133	S	2	48	50	0.00000
Prevotella jejuni	1177574	S	2	13	15	0.00000
Prevotella corporis	28128	S	1	1	2	0.00000
Prevotella veroralis	28137	S	1	3	4	0.00000
Prevotella herbatica	2801997	S	1	0	1	0.00000
Xylanibacter ruminicola	839	S	11	1	12	0.00000
Hoylesella buccalis	28127	S	8	16	24	0.00000
Hoylesella enoeca	76123	S	1	5	6	0.00000
Pseudoprevotella muciniphila	2133944	S	1	0	1	0.00000
Muribaculum intestinale	1796646	S	587	42	629	0.00004
Muribaculum gordoncarteri	2530390	S	46	11	57	0.00000
Duncaniella dubosii	2518971	S	16	1	17	0.00000
Sodaliphilus pleomorphus	2606626	S	89	4	93	0.00001
Paramuribaculum intestinale	2094151	S	1	0	1	0.00000
Porphyromonas gingivalis	837	S	41	5	46	0.00000
Porphyromonas somerae	322095	S	1	0	1	0.00000
uncultured Draconibacterium sp.	1573823	S	1	1	2	0.00000
Ornithobacterium rhinotracheale	28251	S	174	69	243	0.00001
Mariniflexile fucanivorans	264023	S	11	25	36	0.00000
Zunongwangia sp. SCSIO 43204	2779359	S	1	38	39	0.00000
Anseongella ginsenosidimutans	496056	S	8	0	8	0.00000
Mucilaginibacter rubeus	2027860	S	1	3	4	0.00000
Pedobacter steynii	430522	S	4	1	5	0.00000
Sphingobacterium daejeonense	371142	S	1	0	1	0.00000
Sphingobacterium bambusae	662858	S	1	0	1	0.00000
Sphingobacterium sp. CZ-2	2557994	S	1	0	1	0.00000
Arachidicoccus soli	2341117	S	4	0	4	0.00000
Arachidicoccus ginsenosidivorans	496057	S	1	0	1	0.00000
Chitinophaga sp. LS1	3051176	S	1	0	1	0.00000
Aureispira anguillae	2864201	S	1	0	1	0.00000
Cyclonatronum proteinivorum	1457365	S	1	88	89	0.00001
