name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp008039875	118308	S	7124	40090	47214	0.04714
Methylobacterium sp022829365	118326	S	4575	23876	28451	0.02841
Methylobacterium cerastii	118248	S	3325	17695	21020	0.02099
Methylobacterium sp022829385	118327	S	2904	12509	15413	0.01539
Methylobacterium sp022829585	118333	S	1092	5180	6272	0.00626
Methylobacterium sp022702195	118322	S	819	1234	2053	0.00205
Methylobacterium sp022829635	118335	S	598	3663	4261	0.00425
Methylobacterium sp022829515	118331	S	528	2963	3491	0.00349
Methylobacterium sp017833295	118314	S	190	1832	2022	0.00202
Methylobacterium sp001455965	118303	S	119	566	685	0.00068
Methylobacterium sp001423295	118299	S	101	448	549	0.00055
Methylobacterium sp022829605	118334	S	94	401	495	0.00049
Methylobacterium sp010692745	118311	S	86	344	430	0.00043
Methylobacterium pseudosasicola	118282	S	57	265	322	0.00032
Methylobacterium sp022829285	118323	S	38	219	257	0.00026
Methylobacterium mesophilicum	118269	S	38	912	950	0.00095
Methylobacterium aquaticum	118243	S	37	225	262	0.00026
Methylobacterium sp008000895	118307	S	36	368	404	0.00040
Methylobacterium sp022829545	118332	S	35	145	180	0.00018
Methylobacterium sp001422985	118296	S	25	112	137	0.00014
Methylobacterium longum	118267	S	23	93	116	0.00012
Methylobacterium sp022829345	118325	S	23	109	132	0.00013
Methylobacterium adhaesivum	118239	S	19	87	106	0.00011
Methylobacterium sp022829725	118337	S	16	75	91	0.00009
Methylobacterium persicinum	118276	S	14	114	128	0.00013
Methylobacterium trifolii	118358	S	14	811	825	0.00082
Methylobacterium brachiatum	118245	S	14	135	149	0.00015
Methylobacterium sp019745455	118316	S	13	314	327	0.00033
Methylobacterium sp022829465	118330	S	12	51	63	0.00006
Methylobacterium sp030700285	118344	S	12	67	79	0.00008
Methylobacterium sp022829445	118329	S	12	57	69	0.00007
Methylobacterium sp022829295	118324	S	12	53	65	0.00006
Methylobacterium sp000372825	118290	S	11	88	99	0.00010
Methylobacterium sp009806555	118310	S	11	150	161	0.00016
Methylobacterium sp022829685	118336	S	11	50	61	0.00006
Methylobacterium sp025813715	118340	S	10	86	96	0.00010
Methylobacterium mesophilicum_A	118270	S	9	45	54	0.00005
Methylobacterium marchantiae	118268	S	9	36	45	0.00004
Methylobacterium sp028583545	118342	S	8	127	135	0.00013
Methylobacterium radiotolerans	118284	S	8	295	303	0.00030
Methylobacterium sp022829405	118328	S	8	44	52	0.00005
Methylobacterium sp021352225	118320	S	7	27	34	0.00003
Methylobacterium goesingense	118258	S	7	420	427	0.00043
Methylobacterium sp900103195	118345	S	7	38	45	0.00004
Methylobacterium haplocladii	118261	S	7	28	35	0.00003
Methylobacterium sp001422375	118293	S	6	40	46	0.00005
Methylobacterium thuringiense	118357	S	5	26	31	0.00003
Methylobacterium sp001422885	118295	S	5	30	35	0.00003
Methylobacterium sp001424705	118301	S	5	27	32	0.00003
Methylobacterium iners	118264	S	5	19	24	0.00002
Methylobacterium sp020662345	118318	S	5	35	40	0.00004
Methylobacterium sp022702015	118321	S	4	7	11	0.00001
Methylobacterium tardum	118352	S	4	53	57	0.00006
Methylobacterium sp001542815	118304	S	4	94	98	0.00010
Methylobacterium soli	118289	S	4	14	18	0.00002
Methylobacterium sp001425465	118302	S	3	17	20	0.00002
Methylobacterium aminovorans	118242	S	3	33	36	0.00004
Methylobacterium rhodinum	118286	S	3	18	21	0.00002
