intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1973000,0.002254120367514161,0.30256095690844964,0.002254120367514161,0.001649550803005726,1.8261530663963508,1.0,1.5498754101577434,signatures/9427e56a12226d50b9c8d4cf56b920c1.sig.gz,"GCF_022829365.1 Methylobacterium sp. J-077 strain=J-077, ASM2282936v1",9427e56a12226d50b9c8d4cf56b920c1,0.30256095690844964,1973000,0,873313000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.8215086953212967,0.9621704804625496,0.8918395878919232,0.9621704804625496,3603,3603,2184231
838000,0.0009574013522437237,0.11298824165427761,0.0009551163848159344,0.0005915125277500411,1.5454545454545454,1.0,1.2816671667803556,signatures/fd04f6ca86515eaa5c422f2359397c95.sig.gz,GCF_026130545.1 Lichenifustis flavocetrariae strain=BP6-180914 ASM2613054v1,fd04f6ca86515eaa5c422f2359397c95,0.11325854845249358,836000,1,872477000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.7991272434346643,0.9321507664626731,0.8656390049486687,0.9321507664626731,1292,4895,2184231
735000,0.000839725529712574,0.2014289640010992,0.0008374405622847847,0.0005727416193616884,1.7066848567530695,1.0,1.1562377504690382,signatures/b145ceae2686466cf86787e8ca375938.sig.gz,GCF_937859915.1 uncultured Sphingomonas sp. SRR12240183_bin.13_CONCOCT_v1.1_MAG,b145ceae2686466cf86787e8ca375938,0.2019785655399835,733000,2,871744000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.7957536226615166,0.9497088674004321,0.8727312450309743,0.9497088674004321,1251,6146,2184231
719000,0.0008214457902902594,0.14926931106471816,0.0008168758554346808,0.0005173445482643548,1.5804195804195804,1.0,1.4950388231392293,signatures/498150ab681f0d11140df321d485e8fa.sig.gz,"GCF_005844085.1 Acetobacteraceae bacterium KEBCLARHB70R strain=KEBCLARHB70R, ASM584408v1",498150ab681f0d11140df321d485e8fa,0.15010438413361168,715000,3,871029000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.7951888601334793,0.940658630363488,0.8679237452484836,0.940658630363488,1130,7276,2184231
443000,0.0005061202852553337,0.06901452937460519,0.0004992653829719657,0.00028568406913005083,1.4279176201372998,1.0,0.7608549404144961,signatures/e0fbbbd0ecdd728008181bce864d69b3.sig.gz,"GCF_009765865.1 Acidisoma sp. L85 strain=L85, ASM976586v1",e0fbbbd0ecdd728008181bce864d69b3,0.06996209728363866,437000,4,870592000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.782862706009412,0.9177777195417464,0.8503202127755791,0.9177777195417464,624,7900,2184231
400000,0.0004569934855578634,0.049019607843137254,0.0004569934855578634,0.00027332273921576976,1.4925,1.0,1.1067717696074468,signatures/fd0c18741012ebc26c58ba341945dc59.sig.gz,"GCF_001557535.2 Burkholderia sp. PAMC 26561 strain=PAMC 26561, ASM155753v2",fd0c18741012ebc26c58ba341945dc59,0.049019607843137254,400000,5,870192000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.7802884197209282,0.9073061727678565,0.8437972962443924,0.9073061727678565,597,8497,2184231
423000,0.0004832706109774405,0.06463005474130319,0.000418149039285445,0.00024035919277768698,1.4344262295081966,1.0,0.8096518672844881,signatures/e5bf01c613c616b5ef30b491d1b9f44e.sig.gz,"GCF_008039875.1 Methylobacterium sp. WL119 strain=WL119, ASM803987v1",e5bf01c613c616b5ef30b491d1b9f44e,0.07469539113544058,366000,6,869826000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.7816969177478785,0.9197178997378437,0.8507074087428611,0.9197178997378437,525,9022,2184231
348000,0.0003975843324353411,0.08460977388767323,0.0003975843324353411,0.00025592531192900384,1.6063218390804597,1.0,0.9724156612574101,signatures/e027456f7b5671494e1b0d2ab547d748.sig.gz,"GCA_903827735.1 uncultured Rhodanobacter sp., freshwater MAG --- MJ130820A_bin-077",e027456f7b5671494e1b0d2ab547d748,0.08460977388767323,348000,7,869478000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.776790972455062,0.9234229467075166,0.8501069595812893,0.9234229467075166,559,9581,2184231
460000,0.0005255425083915429,0.048463939543288974,0.00033703269559892424,0.0002014438948993948,1.4915254237288136,1.0,0.9944401602934594,signatures/a2812e6a63e8d582bea34bde88b2b2b3.sig.gz,"GCF_022829585.1 Methylobacterium sp. J-026 strain=J-026, ASM2282958v1",a2812e6a63e8d582bea34bde88b2b2b3,0.07557088877936587,295000,8,869183000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.783814252903563,0.9200636821733439,0.8519389675384534,0.9200636821733439,440,10021,2184231
716000,0.0008180183391485754,0.041076261741760864,0.00029476079818482187,0.00017397427286765916,1.4728682170542635,1.0,0.9448146479957663,signatures/b4d57b1e436e8a0f634fdfaa11c2f2b0.sig.gz,"GCF_022829515.1 Methylobacterium sp. J-048 strain=J-048, ASM2282951v1",b4d57b1e436e8a0f634fdfaa11c2f2b0,0.11399458684922784,258000,9,868925000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-4-POLPIL-G/S-4-POLPIL-G_unmatched_2.fastq.gz,S-4-POLPIL-G,6bef1a2759ef979c8990ed46b4f5a3db,875286000,31,DNA,1000,875286,true,0.7950816145817803,0.9323455678044835,0.863713591193132,0.9323455678044835,380,10401,2184231
