intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2881000,0.002075404689506924,0.41783901377810007,0.002075404689506924,0.0023722335424952333,1.9121832696980214,1.0,2.384782134048587,signatures/48fe550b161c1b6a0798cff176c79725.sig.gz,"GCF_022829385.1 Methylobacterium sp. J-070 strain=J-070, ASM2282938v1",48fe550b161c1b6a0798cff176c79725,0.41783901377810007,2881000,0,1385282000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.8193225893014114,0.9722422354917057,0.8957824123965585,0.9722422354917057,5509,5509,2322284
1394000,0.0010042048376163318,0.15622548470245434,0.0010042048376163318,0.0011648015488200409,1.9404591104734576,1.0,1.8847835343686108,signatures/b934245b074c1504958680c36c38a3f9.sig.gz,"GCA_003326195.1 Nostoc punctiforme NIES-2108, ASM332619v1",b934245b074c1504958680c36c38a3f9,0.15622548470245434,1394000,1,1383888000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.8003585534553574,0.9418722380942501,0.8711153957748038,0.9418722380942501,2705,8214,2322284
1179000,0.0008493238906382032,0.11456668715427167,0.0006713908957377484,0.0008767230881322009,2.184549356223176,2.0,1.650288539841244,signatures/5fecf54fd95f6a535be00ea420845bb9.sig.gz,"GCF_020829625.1 Nostoc sp. XA010 strain=XA010, ASM2082962v1",5fecf54fd95f6a535be00ea420845bb9,0.14492931776275353,932000,2,1382956000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.7960454230972017,0.9395946258974853,0.8678200244973435,0.9395946258974853,2036,10250,2322284
880000,0.0006339313178639684,0.09230277866496327,0.0006245664233955234,0.0011992503931474358,3.212226066897347,3.0,3.5907979283221354,signatures/43d2844c19c3a510b4109eb982d98e3d.sig.gz,GCA_937873135.1 uncultured Scytonema sp. SRR13685156_bin.26_CONCOCT_v1.1_MAG,43d2844c19c3a510b4109eb982d98e3d,0.09368678803364207,867000,3,1382089000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.7885696736436723,0.9264635422978414,0.8575166079707568,0.9264635422978414,2785,13035,2322284
936000,0.0006742724017280391,0.11593313908909676,0.0005446046321649547,0.0004672124511902937,1.4351851851851851,1.0,0.9454878042199538,signatures/9427e56a12226d50b9c8d4cf56b920c1.sig.gz,"GCF_022829365.1 Methylobacterium sp. J-077 strain=J-077, ASM2282936v1",9427e56a12226d50b9c8d4cf56b920c1,0.14353626744364362,756000,4,1381333000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.7901405807061058,0.939301929521619,0.8647212551138623,0.939301929521619,1085,14120,2322284
1207000,0.0008694944325702385,0.09621635678065271,0.0005330786082037917,0.0005253448759927726,1.6486486486486487,1.0,1.3093471906799272,signatures/b293b5029ca31dd2bd7e40ef1334ab13.sig.gz,GCF_017114945.1 Nostoc sp. JL34 ASM1711494v1,b293b5029ca31dd2bd7e40ef1334ab13,0.15693667923547003,740000,5,1380593000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.7966483686577602,0.9420102485483799,0.86932930860307,0.9420102485483799,1220,15340,2322284
627000,0.0004516760639780775,0.08031433137986148,0.0004343870280363329,0.0005744344791593104,2.2122719734660032,2.0,2.0185003330085136,signatures/ab6aaf73a947e0ebc08c273d04c0486c.sig.gz,"GCA_903903925.1 uncultured cyanobacterium, freshwater MAG --- B12_bin-0982",ab6aaf73a947e0ebc08c273d04c0486c,0.08351092168353756,603000,6,1379990000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.7799938815674716,0.9230336312129173,0.8515137563901944,0.9230336312129173,1334,16674,2322284
566000,0.0004077330976261433,0.07639357538129302,0.0004077330976261433,0.0004129555213746467,1.6943462897526502,1.0,3.723699741790304,signatures/50eb584445706a041942988680bc0cd3.sig.gz,"GCF_003330725.1 Acidisarcina polymorpha strain=SBC82, ASM333072v1",50eb584445706a041942988680bc0cd3,0.07639357538129302,566000,7,1379424000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.7774228284949648,0.9203850916369778,0.8489039600659714,0.9203850916369778,959,17633,2322284
736000,0.0005301971022135008,0.07770658781008707,0.000340738083351883,0.00032338852612341987,1.587737843551797,1.0,1.0491201180909104,signatures/a2812e6a63e8d582bea34bde88b2b2b3.sig.gz,"GCF_022829585.1 Methylobacterium sp. J-026 strain=J-026, ASM2282958v1",a2812e6a63e8d582bea34bde88b2b2b3,0.12091342204698538,473000,8,1378951000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.7840372355226625,0.934119425668397,0.8590783305955297,0.934119425668397,751,18384,2322284
471000,0.00033929733035673764,0.09707724425887265,0.0003349750713713015,0.00033587623219210054,1.6774193548387097,1.0,1.8349140223189773,signatures/498150ab681f0d11140df321d485e8fa.sig.gz,"GCF_005844085.1 Acetobacteraceae bacterium KEBCLARHB70R strain=KEBCLARHB70R, ASM584408v1",498150ab681f0d11140df321d485e8fa,0.09832985386221295,465000,9,1378486000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-24-POLJUN-B/S-24-POLJUN-B_unmatched_2.fastq.gz,S-24-POLJUN-B,b52770ba46fc7118bed02e71c88dd4e0,1388163000,31,DNA,1000,1388163,true,0.772828696947674,0.9279102678068322,0.8503694823772531,0.9279102678068322,780,19164,2322284
