name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp003020125	120537	S	6943	47520	54463	0.02213
Bradyrhizobium symbiodeficiens	120668	S	6900	38605	45505	0.01849
Bradyrhizobium cosmicum	120426	S	486	1916	2402	0.00098
Bradyrhizobium sp902826195	120663	S	188	556	744	0.00030
Bradyrhizobium japonicum_H	120467	S	158	685	843	0.00034
Bradyrhizobium sp017305715	120563	S	127	333	460	0.00019
Bradyrhizobium sp030413175	120650	S	125	282	407	0.00017
Bradyrhizobium sp026125985	120623	S	118	3981	4099	0.00167
Bradyrhizobium diazoefficiens_A	120431	S	115	1052	1167	0.00047
Bradyrhizobium sp000244915	120510	S	96	529	625	0.00025
Bradyrhizobium betae	120413	S	94	3096	3190	0.00130
Bradyrhizobium amphicarpaeae	120408	S	78	391	469	0.00019
Bradyrhizobium sp900103365	120657	S	69	155	224	0.00009
Bradyrhizobium sp018449695	120574	S	54	78	132	0.00005
Bradyrhizobium sp019748335	120583	S	53	926	979	0.00040
Bradyrhizobium sp029946075	120645	S	48	89	137	0.00006
Bradyrhizobium japonicum_G	120466	S	38	147	185	0.00008
Bradyrhizobium sp023100945	120604	S	34	97	131	0.00005
Bradyrhizobium sp001556045	120526	S	32	470	502	0.00020
Bradyrhizobium nitroreducens	120491	S	30	149	179	0.00007
Bradyrhizobium ottawaense_A	120495	S	28	66	94	0.00004
Bradyrhizobium manausense_D	120485	S	25	341	366	0.00015
Bradyrhizobium sp013695565	120553	S	25	282	307	0.00012
Bradyrhizobium sp023074175	120601	S	24	75	99	0.00004
Bradyrhizobium sp021779635	120589	S	23	605	628	0.00026
Bradyrhizobium sp018130385	120568	S	22	60	82	0.00003
Bradyrhizobium sp023073415	120595	S	21	82	103	0.00004
Bradyrhizobium sp003020115	120536	S	19	96	115	0.00005
Bradyrhizobium sp030646015	120651	S	19	73	92	0.00004
Bradyrhizobium sp000515415	120520	S	19	103	122	0.00005
Bradyrhizobium sp013822885	120554	S	18	33	51	0.00002
Bradyrhizobium sp023422775	120612	S	18	115	133	0.00005
Bradyrhizobium sp005937885	120548	S	17	41	58	0.00002
Bradyrhizobium sp003963435	120539	S	17	614	631	0.00026
Bradyrhizobium erythrophlei_D	120446	S	17	32	49	0.00002
Bradyrhizobium algeriense	120406	S	16	97	113	0.00005
