name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp009766005	120549	S	4035	42961	46996	0.01600
Bradyrhizobium sp018449695	120574	S	1228	10363	11591	0.00395
Bradyrhizobium sp030403585	120649	S	190	8315	8505	0.00290
Bradyrhizobium sp017305715	120563	S	186	4029	4215	0.00144
Bradyrhizobium sp021779635	120589	S	184	18411	18595	0.00633
Bradyrhizobium erythrophlei_B	120444	S	133	983	1116	0.00038
Bradyrhizobium sp028290305	120629	S	101	562	663	0.00023
Bradyrhizobium canariense_A	120419	S	94	821	915	0.00031
Bradyrhizobium erythrophlei_C	120445	S	87	821	908	0.00031
Bradyrhizobium sp004799405	120542	S	73	809	882	0.00030
Bradyrhizobium sp000938305	120524	S	61	919	980	0.00033
Bradyrhizobium sp013695565	120553	S	54	2377	2431	0.00083
Bradyrhizobium sp000938255	120523	S	51	1391	1442	0.00049
Bradyrhizobium sp900103365	120657	S	42	943	985	0.00034
Bradyrhizobium ottawaense_A	120495	S	42	1068	1110	0.00038
Bradyrhizobium sp004799445	120543	S	40	511	551	0.00019
Bradyrhizobium sp028290165	120628	S	38	286	324	0.00011
Bradyrhizobium erythrophlei_A	120443	S	34	1045	1079	0.00037
Bradyrhizobium erythrophlei_D	120446	S	33	424	457	0.00016
Bradyrhizobium sp019748335	120583	S	32	2821	2853	0.00097
Bradyrhizobium sp017881085	120564	S	31	1859	1890	0.00064
Bradyrhizobium lablabi_A	120472	S	30	237	267	0.00009
Bradyrhizobium rifense	120500	S	25	1175	1200	0.00041
Bradyrhizobium sp018449525	120573	S	24	276	300	0.00010
Bradyrhizobium sp031202265	120656	S	24	869	893	0.00030
Bradyrhizobium sp027307225	120624	S	23	130	153	0.00005
Bradyrhizobium ivorense	120461	S	20	569	589	0.00020
Bradyrhizobium sp000701345	120522	S	19	153	172	0.00006
Bradyrhizobium sp028290765	120630	S	19	94	113	0.00004
Bradyrhizobium sp902826195	120663	S	17	317	334	0.00011
Bradyrhizobium sp021732175	120588	S	17	1510	1527	0.00052
Bradyrhizobium sp005937885	120548	S	16	371	387	0.00013
Bradyrhizobium sp018596315	120575	S	15	739	754	0.00026
Bradyrhizobium sp018971675	120578	S	14	551	565	0.00019
Bradyrhizobium sp005884465	120544	S	13	415	428	0.00015
Bradyrhizobium sp030693485	120654	S	12	453	465	0.00016
Bradyrhizobium sp030378205	120648	S	11	161	172	0.00006
Bradyrhizobium barranii	120412	S	11	2604	2615	0.00089
Bradyrhizobium sp001464035	120525	S	11	140	151	0.00005
Bradyrhizobium sp029946075	120645	S	10	172	182	0.00006
Bradyrhizobium commune	120425	S	10	341	351	0.00012
Bradyrhizobium nitroreducens	120491	S	9	676	685	0.00023
Bradyrhizobium sediminis	120502	S	9	368	377	0.00013
Bradyrhizobium lablabi_C	120473	S	9	120	129	0.00004
Bradyrhizobium sp018131065	120569	S	9	635	644	0.00022
Bradyrhizobium sp018130165	120567	S	9	533	542	0.00018
Bradyrhizobium sp022844465	120591	S	9	112	121	0.00004
Bradyrhizobium sp018130145	120566	S	9	665	674	0.00023
Bradyrhizobium sp023101685	120607	S	9	419	428	0.00015
Bradyrhizobium hipponense	120455	S	9	950	959	0.00033
Bradyrhizobium sp030697065	120655	S	9	223	232	0.00008
Bradyrhizobium sp000239815	120509	S	8	68	76	0.00003
Bradyrhizobium sp018130065	120565	S	8	437	445	0.00015
Bradyrhizobium sp030654605	120652	S	8	313	321	0.00011
Bradyrhizobium sp027451485	120625	S	8	160	168	0.00006
Bradyrhizobium sp023100945	120604	S	8	295	303	0.00010
Bradyrhizobium sp002831585	120534	S	8	1118	1126	0.00038
Bradyrhizobium viridifuturi	120675	S	7	555	562	0.00019
Bradyrhizobium sp029892425	120642	S	7	385	392	0.00013
Bradyrhizobium sp018971625	120577	S	7	45	52	0.00002
Bradyrhizobium sp019242285	120579	S	7	64	71	0.00002
Bradyrhizobium sp019972155	120584	S	7	470	477	0.00016
Bradyrhizobium sp030681365	120653	S	7	116	123	0.00004
Bradyrhizobium sp023073415	120595	S	7	368	375	0.00013
Bradyrhizobium lablabi_D	120474	S	7	62	69	0.00002
Bradyrhizobium sp005885285	120547	S	7	406	413	0.00014
Bradyrhizobium sp023101085	120605	S	7	432	439	0.00015
Bradyrhizobium sp005884765	120545	S	7	249	256	0.00009
Bradyrhizobium sp024199945	120619	S	7	331	338	0.00012
Bradyrhizobium sp023073715	120596	S	6	265	271	0.00009
Bradyrhizobium betae_A	120414	S	6	270	276	0.00009
Bradyrhizobium cytisi	120427	S	6	277	283	0.00010
Bradyrhizobium sp018131075	120570	S	6	309	315	0.00011
Bradyrhizobium sp021458635	120587	S	6	272	278	0.00009
Bradyrhizobium sp023387735	120609	S	6	140	146	0.00005
Bradyrhizobium manausense_D	120485	S	6	469	475	0.00016
Bradyrhizobium paxllaeri	120497	S	5	208	213	0.00007
Bradyrhizobium sp018736105	120576	S	5	224	229	0.00008
Bradyrhizobium septentrionale	120504	S	5	291	296	0.00010
Bradyrhizobium sp023422775	120612	S	5	171	176	0.00006
Bradyrhizobium sp029051685	120633	S	5	390	395	0.00013
Bradyrhizobium sp030646015	120651	S	5	204	209	0.00007
Bradyrhizobium algeriense	120406	S	5	389	394	0.00013
Bradyrhizobium sp000472425	120516	S	5	39	44	0.00001
Bradyrhizobium frederickii	120448	S	5	568	573	0.00020
Bradyrhizobium sp000282615	120512	S	4	213	217	0.00007
Bradyrhizobium valentinum	120673	S	4	260	264	0.00009
Bradyrhizobium canariense	120418	S	4	356	360	0.00012
Bradyrhizobium sp005884855	120546	S	4	24	28	0.00001
Bradyrhizobium sp003020075	120535	S	4	842	846	0.00029
Bradyrhizobium sp004296405	120541	S	4	135	139	0.00005
Bradyrhizobium sp001908185	120529	S	4	291	295	0.00010
Bradyrhizobium quebecense	120498	S	4	355	359	0.00012
Bradyrhizobium stylosanthis	120667	S	4	223	227	0.00008
Bradyrhizobium manausense_A	120482	S	4	161	165	0.00006
Bradyrhizobium lablabi	120471	S	4	155	159	0.00005
Bradyrhizobium macuxiense	120479	S	4	86	90	0.00003
Bradyrhizobium sp022835695	120590	S	4	256	260	0.00009
Bradyrhizobium sp015624485	120559	S	3	80	83	0.00003
Bradyrhizobium sp000426245	120514	S	3	54	57	0.00002
Bradyrhizobium sp000472385	120515	S	3	17	20	0.00001
Bradyrhizobium diversitatis	120439	S	3	251	254	0.00009
Bradyrhizobium sp000473045	120518	S	3	127	130	0.00004
Bradyrhizobium elkanii_A	120441	S	3	106	109	0.00004
Bradyrhizobium pachyrhizi	120496	S	3	248	251	0.00009
Bradyrhizobium jicamae_B	120470	S	3	61	64	0.00002
Bradyrhizobium altum	120407	S	3	402	405	0.00014
Bradyrhizobium jicamae	120468	S	3	112	115	0.00004
Bradyrhizobium sp015291665	120558	S	3	339	342	0.00012
Bradyrhizobium sp014198245	120555	S	3	249	252	0.00009
Bradyrhizobium sp011602485	120551	S	3	172	175	0.00006
Bradyrhizobium sp023074035	120598	S	3	262	265	0.00009
Bradyrhizobium cenepequi	120422	S	3	36	39	0.00001
Bradyrhizobium sp023100905	120603	S	3	356	359	0.00012
Bradyrhizobium sp030413175	120650	S	3	55	58	0.00002
Bradyrhizobium sp019243075	120580	S	3	20	23	0.00001
Bradyrhizobium sp018398895	120572	S	3	212	215	0.00007
Bradyrhizobium sp029714305	120635	S	3	48	51	0.00002
Bradyrhizobium sp025960445	120622	S	3	166	169	0.00006
Bradyrhizobium denitrificans	120429	S	3	357	360	0.00012
Bradyrhizobium sp024199845	120617	S	3	110	113	0.00004
Bradyrhizobium sp023432885	120613	S	3	31	34	0.00001
Bradyrhizobium sp023074055	120599	S	2	189	191	0.00007
Bradyrhizobium sp023074185	120602	S	2	108	110	0.00004
Bradyrhizobium sp023387695	120608	S	2	43	45	0.00002
Bradyrhizobium sp023390955	120611	S	2	32	34	0.00001
Bradyrhizobium sp016213215	120560	S	2	14	16	0.00001
Bradyrhizobium sp900115265	120661	S	2	59	61	0.00002
Bradyrhizobium sp013822885	120554	S	2	29	31	0.00001
Bradyrhizobium sp900109945	120658	S	2	81	83	0.00003
Bradyrhizobium zhengyangense	120680	S	2	203	205	0.00007
Bradyrhizobium sp021088345	120586	S	2	34	36	0.00001
Bradyrhizobium sp020194175	120585	S	2	37	39	0.00001
Bradyrhizobium sp019244115	120581	S	2	48	50	0.00002
Bradyrhizobium sp018130385	120568	S	2	60	62	0.00002
Bradyrhizobium sp029761915	120639	S	2	67	69	0.00002
Bradyrhizobium sp030159255	120647	S	2	45	47	0.00002
Bradyrhizobium sp029909975	120643	S	2	55	57	0.00002
Bradyrhizobium sp029846715	120641	S	2	127	129	0.00004
Bradyrhizobium sp023433965	120614	S	2	69	71	0.00002
Bradyrhizobium sp000617845	120521	S	2	144	146	0.00005
Bradyrhizobium retamae	120499	S	2	131	133	0.00005
Bradyrhizobium elkanii	120440	S	2	248	250	0.00009
Bradyrhizobium oligotrophicum	120492	S	2	41	43	0.00001
Bradyrhizobium niftali	120490	S	2	185	187	0.00006
Bradyrhizobium diazoefficiens_F	120436	S	2	98	100	0.00003
Bradyrhizobium guangxiense	120452	S	2	245	247	0.00008
Bradyrhizobium diazoefficiens_A	120431	S	2	113	115	0.00004
Bradyrhizobium centrosematis	120424	S	2	284	286	0.00010
Bradyrhizobium canariense_D	120421	S	2	179	181	0.00006
Bradyrhizobium mercantei	120486	S	2	139	141	0.00005
Bradyrhizobium sp001556045	120526	S	2	231	233	0.00008
Bradyrhizobium manausense	120481	S	2	80	82	0.00003
Bradyrhizobium hereditatis	120454	S	2	48	50	0.00002
Bradyrhizobium jicamae_A	120469	S	2	31	33	0.00001
Bradyrhizobium aeschynomenes	120404	S	2	52	54	0.00002
Bradyrhizobium japonicum_B	120463	S	2	276	278	0.00009
Bradyrhizobium liaoningense_A	120476	S	2	135	137	0.00005
Bradyrhizobium sp001908235	120531	S	2	187	189	0.00006
Bradyrhizobium sp001908205	120530	S	2	121	123	0.00004
Bradyrhizobium betae	120413	S	2	410	412	0.00014
Bradyrhizobium sp023388935	120610	S	1	23	24	0.00001
Bradyrhizobium sp023435725	120615	S	1	45	46	0.00002
Bradyrhizobium guangzhouense	120453	S	1	117	118	0.00004
Bradyrhizobium japonicum	120462	S	1	182	183	0.00006
Bradyrhizobium sp025200925	120621	S	1	142	143	0.00005
Bradyrhizobium guangdongense	120450	S	1	170	171	0.00006
Bradyrhizobium sp029051725	120634	S	1	83	84	0.00003
Bradyrhizobium sp026125985	120623	S	1	176	177	0.00006
Bradyrhizobium sp023074075	120600	S	1	70	71	0.00002
Bradyrhizobium icense	120457	S	1	27	28	0.00001
Bradyrhizobium sp023073915	120597	S	1	57	58	0.00002
Bradyrhizobium glycinis	120449	S	1	78	79	0.00003
Bradyrhizobium cajani	120416	S	1	66	67	0.00002
Bradyrhizobium acaciae	120403	S	1	107	108	0.00004
Bradyrhizobium zhanjiangense	120679	S	1	71	72	0.00002
Bradyrhizobium uaiense	120672	S	1	118	119	0.00004
Bradyrhizobium tropiciagri_B	120671	S	1	37	38	0.00001
Bradyrhizobium tropiciagri	120669	S	1	90	91	0.00003
Bradyrhizobium archetypum	120410	S	1	26	27	0.00001
Bradyrhizobium sp900114915	120660	S	1	94	95	0.00003
Bradyrhizobium sp900113735	120659	S	1	23	24	0.00001
Bradyrhizobium australiense	120411	S	1	27	28	0.00001
Bradyrhizobium brasilense	120415	S	1	91	92	0.00003
Bradyrhizobium sp028128955	120627	S	1	93	94	0.00003
Bradyrhizobium campsiandrae	120417	S	1	106	107	0.00004
Bradyrhizobium canariense_C	120420	S	1	104	105	0.00004
Bradyrhizobium sp029910095	120644	S	1	20	21	0.00001
Bradyrhizobium diazoefficiens_B	120432	S	1	38	39	0.00001
Bradyrhizobium sp029846235	120640	S	1	92	93	0.00003
Bradyrhizobium sp003963435	120539	S	1	179	180	0.00006
Bradyrhizobium sp029051645	120632	S	1	68	69	0.00002
Bradyrhizobium sp028868675	120631	S	1	25	26	0.00001
Bradyrhizobium embrapense	120442	S	1	75	76	0.00003
Bradyrhizobium sp000244915	120510	S	1	100	101	0.00003
Bradyrhizobium sp013240495	120552	S	1	88	89	0.00003
Bradyrhizobium sp015291645	120557	S	1	107	108	0.00004
Bradyrhizobium sp000515415	120520	S	1	102	103	0.00004
Bradyrhizobium sp016219575	120561	S	1	74	75	0.00003
Bradyrhizobium sacchari	120501	S	1	52	53	0.00002
Bradyrhizobium semiaridum	120503	S	1	31	32	0.00001
Bradyrhizobium manausense_C	120484	S	1	23	24	0.00001
Bradyrhizobium liaoningense_C	120478	S	1	26	27	0.00001
Bradyrhizobium sp000472925	120517	S	1	24	25	0.00001
Bradyrhizobium sp000026145	120506	S	1	27	28	0.00001
Bradyrhizobium sp002532045	120533	S	1	86	87	0.00003
Bradyrhizobium sp000239775	120507	S	1	26	27	0.00001
Bradyrhizobium sp023073335	120593	S	1	45	46	0.00002
Bradyrhizobium sp000261685	120511	S	1	119	120	0.00004
Bradyrhizobium sp003837805	120538	S	1	100	101	0.00003
Pseudolabrys sp903891395	120775	S	257	1022	1279	0.00044
Pseudolabrys sp903885555	120774	S	40	587	627	0.00021
Pseudolabrys sp030655215	120770	S	39	178	217	0.00007
Pseudolabrys sp903929045	120777	S	16	107	123	0.00004
Pseudolabrys sp029945495	120767	S	7	66	73	0.00002
Pseudolabrys sp945870035	120780	S	6	73	79	0.00003
Pseudolabrys sp001464835	120739	S	5	74	79	0.00003
Pseudolabrys sp018240595	120749	S	5	137	142	0.00005
Pseudolabrys sp947479905	120782	S	3	94	97	0.00003
Pseudolabrys sp003152455	120742	S	3	115	118	0.00004
Pseudolabrys sp903878085	120773	S	3	30	33	0.00001
Pseudolabrys taiwanensis	120783	S	2	22	24	0.00001
Pseudolabrys sp027307405	120765	S	2	10	12	0.00000
Pseudolabrys sp030684935	120771	S	2	31	33	0.00001
Pseudolabrys sp903839845	120772	S	2	72	74	0.00003
Pseudolabrys sp017849615	120748	S	2	155	157	0.00005
Pseudolabrys sp016124795	120745	S	2	10	12	0.00000
Pseudolabrys sp903892675	120776	S	1	32	33	0.00001
Pseudolabrys sp029255525	120766	S	1	8	9	0.00000
Pseudolabrys sp023432845	120760	S	1	24	25	0.00001
Pseudolabrys mobilis	120737	S	1	12	13	0.00000
Pseudolabrys sp016185205	120746	S	1	20	21	0.00001
Pseudolabrys sp018242205	120750	S	1	23	24	0.00001
Pseudolabrys sp019246455	120751	S	1	3	4	0.00000
Pseudolabrys sp022843325	120758	S	1	16	17	0.00001
Tardiphaga sp026015985	120837	S	50	869	919	0.00031
Tardiphaga sp007018905	120831	S	44	1036	1080	0.00037
Tardiphaga sp028290355	120840	S	37	574	611	0.00021
Tardiphaga sp028290495	120841	S	25	380	405	0.00014
Tardiphaga sp028290325	120839	S	19	174	193	0.00007
Tardiphaga sp028290785	120842	S	17	235	252	0.00009
Tardiphaga sp008329525	120832	S	16	174	190	0.00006
Tardiphaga sp014377915	120833	S	16	144	160	0.00005
Tardiphaga sp900114605	120844	S	10	181	191	0.00007
Tardiphaga robiniae_A	120828	S	7	154	161	0.00005
Tardiphaga boonkerdii	120826	S	5	344	349	0.00012
Tardiphaga robiniae	120827	S	4	179	183	0.00006
Tardiphaga sp026400425	120838	S	2	46	48	0.00002
Tardiphaga sp023451825	120836	S	2	27	29	0.00001
Tardiphaga sp023449855	120835	S	2	418	420	0.00014
Tardiphaga sp004173095	120830	S	2	33	35	0.00001
Tardiphaga sp018279705	120834	S	1	13	14	0.00000
Tardiphaga sp030147505	120843	S	1	94	95	0.00003
Z2-YC6860 sp001579845	120876	S	29	207	236	0.00008
Z2-YC6860 sp026400395	120883	S	12	343	355	0.00012
Z2-YC6860 sp936924235	120884	S	12	170	182	0.00006
Z2-YC6860 sp009694215	120877	S	6	99	105	0.00004
Z2-YC6860 sp945861855	120885	S	4	244	248	0.00008
Z2-YC6860 sp945893145	120887	S	3	20	23	0.00001
Z2-YC6860 sp017304505	120879	S	2	73	75	0.00003
Z2-YC6860 sp945893085	120886	S	2	128	130	0.00004
Z2-YC6860 sp945897515	120888	S	2	50	52	0.00002
Z2-YC6860 sp016869215	120878	S	1	16	17	0.00001
Afipia sp019750915	120330	S	9	638	647	0.00022
Afipia sp026400415	120336	S	4	166	170	0.00006
Afipia sp020056155	120331	S	2	388	390	0.00013
Afipia sp016201045	120323	S	1	4	5	0.00000
Afipia sp030652315	120337	S	1	42	43	0.00001
Afipia sp021502575	120333	S	1	28	29	0.00001
Afipia birgiae	120309	S	1	88	89	0.00003
Afipia sp001897755	120320	S	1	25	26	0.00001
Afipia clevelandensis	120313	S	1	18	19	0.00001
Afipia sp000178995	120317	S	1	117	118	0.00004
BOG-931 sp021811945	120381	S	8	348	356	0.00012
BOG-931 sp003164375	120378	S	3	69	72	0.00002
BOG-931 sp031291475	120398	S	2	62	64	0.00002
BOG-931 sp030038415	120388	S	1	7	8	0.00000
Ancylobacter sp012971745	120359	S	3	29	32	0.00001
Ancylobacter defluvii	120340	S	2	26	28	0.00001
Ancylobacter dichloromethanicus	120341	S	2	146	148	0.00005
Ancylobacter sp023414975	120362	S	2	32	34	0.00001
Ancylobacter pratisalsi	120352	S	2	28	30	0.00001
Ancylobacter gelatini	120342	S	1	15	16	0.00001
Ancylobacter lacus	120344	S	1	37	38	0.00001
Ancylobacter mangrovi	120345	S	1	17	18	0.00001
Ancylobacter sp026625645	120364	S	1	21	22	0.00001
Ancylobacter polymorphus	120350	S	1	22	23	0.00001
Nitrobacter hamburgensis	120720	S	10	126	136	0.00005
Nitrobacter sp018240625	120725	S	9	592	601	0.00020
Nitrobacter sp017305665	120724	S	1	14	15	0.00001
Rhodopseudomonas palustris_L	120815	S	3	100	103	0.00004
Rhodopseudomonas sp000333455	120818	S	2	38	40	0.00001
