name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829365	118326	S	1056	14176	15232	0.06429
Methylobacterium sp022829585	118333	S	304	3533	3837	0.01619
Methylobacterium sp022829385	118327	S	89	922	1011	0.00427
Methylobacterium sp008039875	118308	S	55	741	796	0.00336
Methylobacterium sp022829515	118331	S	30	437	467	0.00197
Methylobacterium sp022829635	118335	S	13	205	218	0.00092
Methylobacterium sp017833295	118314	S	9	214	223	0.00094
Methylobacterium sp001455965	118303	S	4	47	51	0.00022
Methylobacterium sp022829545	118332	S	4	40	44	0.00019
Methylobacterium sp022829685	118336	S	2	22	24	0.00010
Methylobacterium sp028583545	118342	S	2	81	83	0.00035
Methylobacterium sp030700285	118344	S	1	13	14	0.00006
Methylobacterium sp022829295	118324	S	1	11	12	0.00005
Methylobacterium sp022829725	118337	S	1	12	13	0.00005
Methylobacterium aminovorans	118242	S	1	28	29	0.00012
Methylobacterium sp010692745	118311	S	1	9	10	0.00004
Lichenihabitans flavocetrariae	118233	S	214	390	604	0.00255
Lichenihabitans minor	118234	S	41	365	406	0.00171
Lichenihabitans ramalinae	118236	S	2	16	18	0.00008
Lichenihabitans sp021730615	118237	S	2	27	29	0.00012
Lichenihabitans sp937871825	118238	S	1	2	3	0.00001
RH-AL1 sp901457705	118497	S	51	849	900	0.00380
RH-AL1 sp009765775	118495	S	15	107	122	0.00051
RH-AL1 sp937873345	118499	S	2	13	15	0.00006
Roseiarcus sp003164825	118530	S	2	105	107	0.00045
Rhizobium rhododendri	119997	S	194	3400	3594	0.01517
Rhizobium tumorigenes	120079	S	5	91	96	0.00041
Mesorhizobium loti_B	119525	S	1	27	28	0.00012
Mesorhizobium loti_E	119528	S	1	21	22	0.00009
Rhizobium_E sp029892285	120096	S	1	5	6	0.00003
Aureimonas sp029813115	119223	S	1	15	16	0.00007
Bradyrhizobium sp009766005	120549	S	15	154	169	0.00071
Bradyrhizobium rifense	120500	S	10	162	172	0.00073
Bradyrhizobium canariense_A	120419	S	4	30	34	0.00014
Bradyrhizobium erythrophlei_B	120444	S	3	23	26	0.00011
Bradyrhizobium sp000938305	120524	S	3	31	34	0.00014
Bradyrhizobium sp021779635	120589	S	2	188	190	0.00080
Bradyrhizobium ottawaense_A	120495	S	1	13	14	0.00006
Bradyrhizobium erythrophlei_D	120446	S	1	11	12	0.00005
Bradyrhizobium sp018449695	120574	S	1	7	8	0.00003
Bradyrhizobium sp000701345	120522	S	1	7	8	0.00003
VAZQ01 sp955652925	120852	S	3	3	6	0.00003
JARJEH01 sp029310915	120709	S	2	134	136	0.00057
BOG-931 sp021811945	120381	S	1	37	38	0.00016
Lichenicoccus roseus	113922	S	7376	36156	43532	0.18373
Acidisoma sp009765865	113615	S	1882	5298	7180	0.03030
Acidisoma silvae	113614	S	7	21	28	0.00012
Acidisoma cellulosilyticum	113613	S	4	15	19	0.00008
LMUY01 sp009765685	113921	S	60	323	383	0.00162
Lichenicola cladoniae	113923	S	8	51	59	0.00025
Lichenicola sp903844135	113925	S	5	82	87	0.00037
Lichenicola sp937873205	113926	S	1	7	8	0.00003
BOG-908 sp937873095	113678	S	5	10	15	0.00006
BOG-908 sp903643085	113677	S	2	3	5	0.00002
Rhodopila sp001898425	114015	S	4	151	155	0.00065
Rhodopila sp028291505	114031	S	1	0	1	0.00000
BOG-930 sp903918195	113683	S	3	27	30	0.00013
Acidocella sp021798575	113635	S	2	8	10	0.00004
CAJCJG01 sp903970625	113745	S	3	24	27	0.00011
CAIQQQ01 sp903823665	113721	S	2	56	58	0.00024
CAHJXG01 sp937858325	113708	S	2	4	6	0.00003
Acidibrevibacterium fodinaquatile	113591	S	2	564	566	0.00239
PALSA-911 sp903847525	113981	S	1	165	166	0.00070
Limobrevibacterium gyesilva	113929	S	1	10	11	0.00005
CAJCIS01 sp903970435	113743	S	1	8	9	0.00004
Sphingomonas_N sp937859915	125357	S	2303	11104	13407	0.05658
Sphingomonas_N sp903871605	125356	S	64	860	924	0.00390
Sphingomonas_N sp027625475	125354	S	5	80	85	0.00036
Sphingomonas_N oligoaromativorans	125349	S	3	21	24	0.00010
Sphingomonas sp903644135	125278	S	23	86	109	0.00046
Sphingomonas sp004101245	125159	S	2	35	37	0.00016
Sphingomonas sp026540855	125241	S	2	66	68	0.00029
Sphingomonas sp004345855	125167	S	2	65	67	0.00028
Sphingomonas sp001423845	125124	S	2	26	28	0.00012
Sphingomonas glacialis_A	125043	S	1	12	13	0.00005
Sphingomonas sp000241485	125101	S	1	14	15	0.00006
Sphingomonas sp022662475	125218	S	1	20	21	0.00009
Sphingomonas sp001897375	125135	S	1	29	30	0.00013
Sphingomonas sp016427505	125190	S	1	3	4	0.00002
Novosphingobium sp903970225	124574	S	86	927	1013	0.00428
Novosphingobium sp029076845	124547	S	2	79	81	0.00034
Novosphingobium terrae	124600	S	1	4	5	0.00002
Novosphingobium sp028868535	124543	S	1	7	8	0.00003
Polymorphobacter_B sp903642255	124676	S	3	12	15	0.00006
Sphingomonas_P jatrophae	125365	S	2	21	23	0.00010
JAQGLK01 sp028292925	124399	S	1	2	3	0.00001
Qipengyuania sp029937545	124738	S	1	72	73	0.00031
CAHJWH01 sp009765965	114500	S	34	250	284	0.00120
CAHJWH01 sp937863535	114502	S	4	10	14	0.00006
CAIOYC01 sp903862425	114511	S	7	19	26	0.00011
CAIOYC01 sp026225565	114509	S	1	2	3	0.00001
BOG-935 sp003165275	114331	S	2	5	7	0.00003
Phenylobacterium sp004799515	114662	S	2	13	15	0.00006
Brevundimonas nasdae	114370	S	1	27	28	0.00012
Rhizomicrobium sp021808875	115867	S	2	2117	2119	0.00894
Defluviicoccus sp016712375	123216	S	3	9	12	0.00005
CAIXLI01 sp026225415	125902	S	3	1	4	0.00002
Telmatospirillum sp031291415	122951	S	1	10	11	0.00005
BOG-932 sp028291345	114211	S	1	1	2	0.00001
JAATFR01 sp028283765	115980	S	1	11	12	0.00005
CAIXXC01 sp903923205	113519	S	1	115	116	0.00049
Caedimonas varicaedens	114287	S	1	132	133	0.00056
Caballeronia sp001557535	126764	S	1595	22546	24141	0.10189
Caballeronia sordidicola_C	126762	S	64	327	391	0.00165
Caballeronia sordidicola_A	126761	S	19	104	123	0.00052
Caballeronia sp009766085	126765	S	18	143	161	0.00068
Caballeronia sp018449635	126769	S	11	75	86	0.00036
Caballeronia udeis	126787	S	5	33	38	0.00016
Caballeronia sp011493005	126766	S	5	82	87	0.00037
Caballeronia sp022878925	126770	S	3	60	63	0.00027
Caballeronia sp028292365	126775	S	1	2	3	0.00001
Caballeronia mineralivorans	126753	S	1	12	13	0.00005
Caballeronia glathei	126743	S	1	8	9	0.00004
Caballeronia sp018449515	126768	S	1	5	6	0.00003
Paraburkholderia sp900996245	128090	S	79	932	1011	0.00427
Paraburkholderia metrosideri	128013	S	28	264	292	0.00123
Paraburkholderia phenazinium_B	128023	S	26	476	502	0.00212
Paraburkholderia sp000745015	128047	S	18	633	651	0.00275
Paraburkholderia sp026225065	128081	S	17	109	126	0.00053
Paraburkholderia bryophila	127973	S	9	300	309	0.00130
Paraburkholderia sp900996225	128088	S	8	62	70	0.00030
Paraburkholderia sp900104795	128085	S	6	176	182	0.00077
Paraburkholderia phenazinium_A	128022	S	5	131	136	0.00057
Paraburkholderia aspalathi	127967	S	5	68	73	0.00031
