name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Acidisoma sp009765865	113615	S	43053	100502	143555	0.28109
Acidisoma sp019351895	113616	S	7	26	33	0.00006
Acidisoma sp030252425	113617	S	4	13	17	0.00003
Acidisoma silvae	113614	S	2	5	7	0.00001
Lichenicoccus roseus	113922	S	1970	8099	10069	0.01972
LMUY01 sp009765685	113921	S	90	422	512	0.00100
Rhodopila sp009765975	114020	S	10	82	92	0.00018
Rhodopila sp028291505	114031	S	4	2	6	0.00001
Rhodopila sp001898425	114015	S	3	97	100	0.00020
Rhodopila sp903944925	114042	S	1	6	7	0.00001
Rhodopila sp903924985	114040	S	1	14	15	0.00003
CAHJXG01 sp937858325	113708	S	15	30	45	0.00009
CAHJXG01 sp025351925	113706	S	2	9	11	0.00002
CAHJXG01 sp937873175	113709	S	2	4	6	0.00001
CAJCJG01 sp903970625	113745	S	7	47	54	0.00011
BOG-930 sp903907955	113682	S	7	66	73	0.00014
Gluconobacter_A thailandicus	113840	S	2	12	14	0.00003
Gluconobacter_A frateurii	113835	S	1	3	4	0.00001
BOG-908 sp937873095	113678	S	6	10	16	0.00003
JAFAYA01 sp019240395	113853	S	2	7	9	0.00002
Acidocella sp026224825	113647	S	1	4	5	0.00001
JANXTF01 sp025350425	113895	S	1	6	7	0.00001
CAIQQQ01 sp903823665	113721	S	1	21	22	0.00004
CAJCIS01 sp903970435	113743	S	1	6	7	0.00001
DAICZL01 sp027311165	113772	S	1	12	13	0.00003
PALSA-911 sp025356735	113980	S	1	3	4	0.00001
Methylobacterium sp022829365	118326	S	981	10364	11345	0.02221
Methylobacterium sp022829385	118327	S	539	4608	5147	0.01008
Methylobacterium sp022829585	118333	S	123	1155	1278	0.00250
Methylobacterium sp022829515	118331	S	89	1016	1105	0.00216
Methylobacterium sp008039875	118308	S	32	364	396	0.00078
Methylobacterium sp001455965	118303	S	14	133	147	0.00029
Methylobacterium sp022829635	118335	S	14	174	188	0.00037
Methylobacterium sp008000895	118307	S	6	124	130	0.00025
Methylobacterium mesophilicum	118269	S	6	290	296	0.00058
Methylobacterium sp017833295	118314	S	4	77	81	0.00016
Methylobacterium sp022829545	118332	S	2	16	18	0.00004
Methylobacterium sp022829605	118334	S	1	8	9	0.00002
Methylobacterium persicinum	118276	S	1	18	19	0.00004
Methylobacterium brachythecii	118246	S	1	6	7	0.00001
Lichenihabitans flavocetrariae	118233	S	3931	6399	10330	0.02023
Lichenihabitans minor	118234	S	9	72	81	0.00016
Lichenihabitans sp021730615	118237	S	2	24	26	0.00005
Lichenihabitans ramalinae	118236	S	1	7	8	0.00002
28-YEA-48 sp903825465	118041	S	90	856	946	0.00185
RH-AL1 sp009765775	118495	S	12	74	86	0.00017
RH-AL1 sp901457705	118497	S	9	137	146	0.00029
Roseiarcus sp009765995	118533	S	6	33	39	0.00008
Roseiarcus sp030153205	118539	S	3	3	6	0.00001
Roseiarcus fermentans	118529	S	1	8	9	0.00002
Methylocella sp002890675	118366	S	1	0	1	0.00000
Methylocella tundrae	118375	S	1	9	10	0.00002
Rhodoblastus sp021777915	118522	S	1	11	12	0.00002
Methyloferula sp015655535	118413	S	1	0	1	0.00000
Bradyrhizobium sp009766005	120549	S	148	3374	3522	0.00690
Bradyrhizobium sp018449695	120574	S	25	441	466	0.00091
Bradyrhizobium rifense	120500	S	6	335	341	0.00067
Bradyrhizobium sp021779635	120589	S	5	503	508	0.00099
Bradyrhizobium erythrophlei_B	120444	S	3	45	48	0.00009
Bradyrhizobium barranii	120412	S	2	550	552	0.00108
Bradyrhizobium sp018130165	120567	S	2	146	148	0.00029
Bradyrhizobium betae_A	120414	S	2	110	112	0.00022
Bradyrhizobium ivorense	120461	S	1	47	48	0.00009
Bradyrhizobium sp029892425	120642	S	1	79	80	0.00016
Bradyrhizobium hipponense	120455	S	1	112	113	0.00022
Bradyrhizobium sp900103365	120657	S	1	39	40	0.00008
Bradyrhizobium sp028290305	120629	S	1	10	11	0.00002
Bradyrhizobium sp023101685	120607	S	1	57	58	0.00011
Bradyrhizobium manausense_D	120485	S	1	104	105	0.00021
Pseudolabrys sp903891395	120775	S	83	294	377	0.00074
Pseudolabrys sp903929045	120777	S	7	77	84	0.00016
Azorhizobium doebereinerae	120376	S	14	669	683	0.00134
Tardiphaga sp028290495	120841	S	1	36	37	0.00007
Tardiphaga sp007018905	120831	S	1	46	47	0.00009
Tardiphaga sp018279705	120834	S	1	29	30	0.00006
BOG-931 sp021811945	120381	S	2	70	72	0.00014
NCEH01 sp002257205	120718	S	1	323	324	0.00063
Rhodopseudomonas_A rhenobacensis	120821	S	1	81	82	0.00016
JAJPKK01 sp030037185	120704	S	1	11	12	0.00002
Mesorhizobium sp020616515	119638	S	43	512	555	0.00109
Mesorhizobium loti_B	119525	S	5	219	224	0.00044
Mesorhizobium terrae	119652	S	2	204	206	0.00040
Mesorhizobium sp000427725	119549	S	2	39	41	0.00008
Mesorhizobium loti_E	119528	S	1	37	38	0.00007
Mesorhizobium sp004136315	119596	S	1	172	173	0.00034
Mesorhizobium sp017306585	119629	S	1	26	27	0.00005
Rhizobium sp900472625	120068	S	10	89	99	0.00019
Rhizobium sp014193655	120030	S	1	4	5	0.00001
Rhizobium rhododendri	119997	S	1	17	18	0.00004
Phyllobacterium calauticae	119855	S	3	56	59	0.00012
Labrys monacha	118924	S	1	22	23	0.00005
Tepidamorphus sp905479765	120293	S	1	7	8	0.00002
Reyranella aerosaccus_B	117836	S	202	5676	5878	0.01151
Rhizomicrobium sp903922545	115891	S	318	193	511	0.00100
Rhizomicrobium sp021808875	115867	S	11	9313	9324	0.01826
Rhizomicrobium sp003131925	115838	S	9	179	188	0.00037
Rhizomicrobium sp023259375	115870	S	1	11	12	0.00002
Rhizomicrobium sp028292825	115880	S	1	19	20	0.00004
CAIYRG01 sp903928515	115820	S	3	19	22	0.00004
Sphingomonas_N sp937859915	125357	S	87	505	592	0.00116
Sphingomonas_N sp903871605	125356	S	2	25	27	0.00005
Sphingomonas_N sp000333335	125351	S	1	116	117	0.00023
Sphingomonas_N sp027625475	125354	S	1	14	15	0.00003
Novosphingobium palustris	124440	S	19	18	37	0.00007
Novosphingobium sp903893935	124571	S	15	24	39	0.00008
Novosphingobium sp903970225	124574	S	8	77	85	0.00017
Novosphingobium sp025359425	124527	S	2	5	7	0.00001
Novosphingobium fuchskuhlense	124417	S	2	15	17	0.00003
Novosphingobium sp903828025	124565	S	2	5	7	0.00001
Novosphingobium sp004341845	124478	S	1	5	6	0.00001
Sphingomonas sp026540855	125241	S	5	148	153	0.00030
Sphingomonas sp022662305	125216	S	2	37	39	0.00008
Sphingomonas sp014193845	125180	S	1	24	25	0.00005
Sphingomonas sp018449795	125199	S	1	13	14	0.00003
Sphingomonas sp903643035	125276	S	1	6	7	0.00001
Sphingomonas sp002281535	125146	S	1	0	1	0.00000
Polymorphobacter_B sp903642255	124676	S	4	15	19	0.00004
Sphingorhabdus_B sp016720115	125472	S	1	141	142	0.00028
Sphingomonas_I vulcanisoli	125342	S	1	6	7	0.00001
Qipengyuania sp029937545	124738	S	1	64	65	0.00013
CAHJWH01 sp009765965	114500	S	130	882	1012	0.00198
CAHJWH01 sp937863535	114502	S	2	4	6	0.00001
Phenylobacterium sp004799515	114662	S	34	251	285	0.00056
Phenylobacterium sp004799395	114661	S	6	31	37	0.00007
Phenylobacterium sp903822175	114721	S	2	11	13	0.00003
Phenylobacterium sp004799545	114663	S	1	7	8	0.00002
CAIOYC01 sp903837135	114510	S	3	28	31	0.00006
CAIOYC01 sp903862425	114511	S	2	5	7	0.00001
CAIOYC01 sp026225565	114509	S	1	2	3	0.00001
BOG-938 sp003164925	114336	S	1	5	6	0.00001
BOG-935 sp031291645	114333	S	1	8	9	0.00002
BOG-935 sp937890965	114335	S	1	11	12	0.00002
Palsa-881 sp903923135	114632	S	2	14	16	0.00003
JABCZZ01 sp013286285	123341	S	2	1	3	0.00001
JABCZZ01 sp013288335	123342	S	2	3	5	0.00001
GCF-002259525 sp021804505	123437	S	3	2615	2618	0.00513
CAIKMD01 sp903822185	113516	S	25	279	304	0.00060
Aliidongia sp028288725	113515	S	1	5	6	0.00001
URHD0088 sp028291405	113539	S	1	7	8	0.00002
Caedimonas varicaedens	114287	S	22	2359	2381	0.00466
BOG-932 sp003165335	114210	S	2	1	3	0.00001
CALMVH01 sp937873165	114213	S	1	1	2	0.00000
Telmatospirillum sp031291415	122951	S	2	17	19	0.00004
CAIZEE01 sp903931835	115159	S	2	6	8	0.00002
Defluviicoccus sp016712375	123216	S	2	5	7	0.00001
CANFPP01 sp947449005	115957	S	1	0	1	0.00000
JARLIO01 sp031291675	114173	S	1	1	2	0.00000
Caballeronia sordidicola_C	126762	S	7820	40220	48040	0.09407
Caballeronia sp001557535	126764	S	2499	30863	33362	0.06533
Caballeronia sp009766085	126765	S	273	2016	2289	0.00448
Caballeronia sordidicola_A	126761	S	243	1276	1519	0.00297
Caballeronia sp022878925	126770	S	184	3148	3332	0.00652
Caballeronia sp028292365	126775	S	47	107	154	0.00030
Caballeronia mineralivorans	126753	S	43	483	526	0.00103
Caballeronia sp011493005	126766	S	34	501	535	0.00105
Caballeronia sp018449515	126768	S	32	167	199	0.00039
Caballeronia sp018449635	126769	S	25	160	185	0.00036
Caballeronia udeis	126787	S	20	140	160	0.00031
Caballeronia sp001424345	126763	S	9	44	53	0.00010
Caballeronia sp030464885	126779	S	9	52	61	0.00012
Caballeronia megalochromosomata	126752	S	7	78	85	0.00017
Caballeronia arationis	126732	S	4	39	43	0.00008
Caballeronia sordidicola	126760	S	4	22	26	0.00005
Caballeronia humi	126746	S	3	40	43	0.00008
Caballeronia terrestris	126785	S	2	29	31	0.00006
Caballeronia glebae	126744	S	1	10	11	0.00002
Caballeronia choica	126738	S	1	7	8	0.00002
Pararobbsia sp026225235	128132	S	4503	5691	10194	0.01996
Pararobbsia alpina	128130	S	1	4	5	0.00001
Paraburkholderia sp900996245	128090	S	434	4382	4816	0.00943
