name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia wexlerae	418240	S	3341251	1724351	5065602	0.45196
Blautia parvula	2877527	S	76118	16824	92942	0.00829
Blautia luti	89014	S	51466	16364	67830	0.00605
Blautia hydrogenotrophica	53443	S	49174	9978	59152	0.00528
Blautia sp. SC05B48	2479767	S	36825	29009	65834	0.00587
Blautia obeum	40520	S	20409	6997	27406	0.00245
Blautia coccoides	1532	S	15984	40967	56951	0.00508
Blautia argi	1912897	S	1877	424	2301	0.00021
Blautia hansenii	1322	S	1305	380	1685	0.00015
Blautia pseudococcoides	1796616	S	990	35	1025	0.00009
Blautia producta	33035	S	550	2005	2555	0.00023
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	91	237166	237257	0.02117
Blautia liquoris	2779518	S	12	0	12	0.00000
Mediterraneibacter gnavus	33038	S	142395	26592	168987	0.01508
[Ruminococcus] torques	33039	S	119312	23097	142409	0.01271
[Ruminococcus] lactaris	46228	S	1618	129	1747	0.00016
Mediterraneibacter glycyrrhizinilyticus	342942	S	501	156	657	0.00006
Roseburia faecis	301302	S	247335	30411	277746	0.02478
Roseburia intestinalis	166486	S	4213	2404	6617	0.00059
Roseburia hominis	301301	S	3066	853	3919	0.00035
Roseburia rectibacter	2763062	S	806	183	989	0.00009
Roseburia sp. 499	1261634	S	114	20	134	0.00001
Roseburia sp. 831b	1261635	S	105	26	131	0.00001
Sellimonas intestinalis	1653434	S	61119	7792	68911	0.00615
Sellimonas catena	2994035	S	2445	627	3072	0.00027
Sellimonas caecigallum	2592333	S	1703	369	2072	0.00018
Anaerobutyricum hallii	39488	S	51721	6269	57990	0.00517
[Clostridium] scindens	29347	S	35537	4216	39753	0.00355
[Clostridium] symbiosum	1512	S	3794	224	4018	0.00036
[Clostridium] hylemonae	89153	S	610	71	681	0.00006
Enterocloster bolteae	208479	S	22031	2635	24666	0.00220
Enterocloster asparagiformis	333367	S	5389	74	5463	0.00049
Enterocloster clostridioformis	1531	S	1759	473	2232	0.00020
Anaerostipes hadrus	649756	S	23647	3877	27524	0.00246
Anaerostipes caccae	105841	S	4275	393	4668	0.00042
Anaerostipes sp. PC18	3036926	S	349	37	386	0.00003
Anaerostipes rhamnosivorans	1229621	S	44	4	48	0.00000
Lachnospira eligens	39485	S	14686	626	15312	0.00137
Dorea formicigenerans	39486	S	7545	2660	10205	0.00091
Dorea longicatena	88431	S	4443	1140	5583	0.00050
Coprococcus comes	410072	S	3013	989	4002	0.00036
Coprococcus sp. ART55/1	751585	S	2565	2422	4987	0.00044
Coprococcus catus	116085	S	1167	219	1386	0.00012
Coprococcus eutactus	33043	S	759	701	1460	0.00013
Wansuia hejianensis	2763667	S	8981	831	9812	0.00088
Eisenbergiella porci	2652274	S	7884	810	8694	0.00078
Agathobacter rectalis	39491	S	7448	1346	8794	0.00078
Hungatella hathewayi	154046	S	2710	172	2882	0.00026
Simiaoa sunii	2763672	S	2336	380	2716	0.00024
Marvinbryantia formatexigens	168384	S	2328	35	2363	0.00021
Eshraghiella crossota	45851	S	934	86	1020	0.00009
Faecalimonas umbilicata	1912855	S	583	169	752	0.00007
Claveliimonas bilis	3028070	S	261	42	303	0.00003
Wujia chipingensis	2763670	S	247	49	296	0.00003
Qiania dongpingensis	2763669	S	213	23	236	0.00002
Lacrimispora sp. HJ-01	3375704	S	65	8	73	0.00001
Lacrimispora sp. JR3	3111456	S	2	0	2	0.00000
Lacrimispora saccharolytica	84030	S	15	0	15	0.00000
Lacrimispora sphenoides	29370	S	5	0	5	0.00000
Lacrimispora xylanolytica	29375	S	1	0	1	0.00000
Lacrimispora xylanisolvens	384636	S	1	0	1	0.00000
Novisyntrophococcus fermenticellae	2068655	S	27	1	28	0.00000
Butyrivibrio fibrisolvens	831	S	20	2	22	0.00000
Kineothrix sp. IPX-CK	3123317	S	7	0	7	0.00000
Kineothrix sp. MB12-C1	3070215	S	6	0	6	0.00000
Anaerocolumna cellulosilytica	433286	S	4	2	6	0.00000
Anaerocolumna sp. MB42-C2	3070997	S	2	1	3	0.00000
Lachnoanaerobaculum gingivalis	2490855	S	8	1	9	0.00000
Stomatobaculum sp. F0698	3059030	S	7	0	7	0.00000
Chakrabartyella piscis	2918914	S	3	0	3	0.00000
Anaeromicropila herbilytica	2785025	S	2	0	2	0.00000
Herbinix luporum	1679721	S	2	0	2	0.00000
Sporofaciens musculi	2681861	S	1	0	1	0.00000
Chordicoccus furentiruminis	2709410	S	1	0	1	0.00000
Anaerotignum propionicum	28446	S	4	8	12	0.00000
Anaerotignum sp. MB30-C6	3070814	S	1	2	3	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	8	0	8	0.00000
Vescimonas coprocola	2714355	S	163957	50242	214199	0.01911
Vescimonas fastidiosa	2714353	S	9046	3103	12149	0.00108
