feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroidaceae	Group	Negative	0.249405287209768	0.0623127513668225	34	34	0.000347805851788812	0.0156512633304965
Streptococcaceae	Group	Negative	-0.0568266164663777	0.0159914739408148	34	33	0.00120447865897725	0.0271007698269881
Tannerellaceae	Group	Negative	0.0702884938734582	0.0223297803602847	34	32	0.00354918944062667	0.0532378416094001
Burkholderiaceae	Group	Negative	-0.0126890808215609	0.00443984721382774	34	10	0.00743718905116732	0.0557789178837549
Lachnospiraceae	Group	Negative	-0.200254417959047	0.0686510882223017	34	34	0.00641296840970836	0.0557789178837549
Odoribacteraceae	Group	Negative	0.0308120252230706	0.0103647767033903	34	22	0.00556802491518559	0.0557789178837549
Bifidobacteriaceae	Group	Negative	-0.150302411399711	0.0557138424523482	34	34	0.0110470828835178	0.0710169613940428
Coriobacteriaceae	Group	Negative	-0.0597927352050152	0.0249628933101552	34	33	0.0226318629748065	0.113159314874033
Prevotellaceae	Group	Negative	0.163029067994097	0.0677074128453532	34	31	0.0219849600362241	0.113159314874033
Acidaminococcaceae	Group	Negative	0.0351111564975325	0.0169528866921846	34	19	0.0464944235110651	0.14159975890623
Actinomycetaceae	Group	Negative	-0.00891591237864595	0.00428566694185031	34	16	0.0455785156084236	0.14159975890623
Bacillales.unclassified	Group	Negative	-0.00663519227869907	0.00311710926121464	34	20	0.0410794889673943	0.14159975890623
Barnesiellaceae	Group	Negative	0.0340324576305258	0.016092073098867	34	13	0.0423226515508192	0.14159975890623
Peptostreptococcaceae	Group	Negative	-0.0298347553864603	0.0144544910462084	34	33	0.04719991963541	0.14159975890623
Rikenellaceae	Group	Negative	0.0554093352376312	0.0259798326526229	34	33	0.0407117776016241	0.14159975890623
Campylobacteraceae	Group	Negative	0.00731228342380293	0.00363669441626121	34	6	0.0528474237521616	0.148633379302955
Clostridiales.unclassified	Group	Negative	0.0389065052287638	0.0213410596073982	34	23	0.0776455184606378	0.174702416536435
Desulfovibrionaceae	Group	Negative	0.00979135195959803	0.00525085989131515	34	17	0.0714157609507632	0.174702416536435
Lactobacillaceae	Group	Negative	-0.0622307403973107	0.0332154596676081	34	29	0.0701505268491821	0.174702416536435
Phyllobacteriaceae	Group	Negative	-0.00392726696557039	0.00215233008583506	34	6	0.0774014815474026	0.174702416536435
