name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia_A obeum	60767	S	145374	765581	910955	0.07448
Blautia_A wexlerae	60863	S	69869	878624	948493	0.07755
Blautia_A fusiformis	60759	S	47417	479015	526432	0.04304
Blautia_A faecis	60758	S	19104	61560	80664	0.00660
Blautia_A sp900548245	60815	S	11084	77299	88383	0.00723
Blautia_A wexlerae_B	60864	S	8050	58767	66817	0.00546
Blautia_A sp934424005	60842	S	6614	11188	17802	0.00146
Blautia_A ammoniilytica	60749	S	6466	30553	37019	0.00303
Blautia_A wexlerae_C	60865	S	3487	62538	66025	0.00540
Blautia_A hydrogenotrophica	60761	S	3426	1533	4959	0.00041
Blautia_A sp900066335	60807	S	2987	16410	19397	0.00159
Blautia_A sp900751995	60821	S	2674	45230	47904	0.00392
Blautia_A sp905209435	60828	S	2612	4049	6661	0.00054
Blautia_A sp019419095	60784	S	1716	12795	14511	0.00119
Blautia_A sp003471165	60771	S	1643	7965	9608	0.00079
Blautia_A sp900066205	60806	S	1598	13686	15284	0.00125
Blautia_A sp003477525	60773	S	1181	4871	6052	0.00049
Blautia_A sp934378195	60836	S	1018	286	1304	0.00011
Blautia_A sp934409175	60841	S	983	171	1154	0.00009
Blautia_A difficilis	60752	S	947	3303	4250	0.00035
Blautia_A sp934372025	60834	S	835	288	1123	0.00009
Blautia_A sp018919065	60782	S	714	1474	2188	0.00018
Blautia_A sp018918125	60781	S	631	343	974	0.00008
Blautia_A sp934394595	60838	S	570	176	746	0.00006
Blautia_A sp000436615	60770	S	545	2609	3154	0.00026
Blautia_A sp900551715	60819	S	474	167	641	0.00005
Blautia_A avistercoris	60750	S	379	309	688	0.00006
Blautia_A sp030524715	60799	S	375	86	461	0.00004
Blautia_A luti	60766	S	364	1339	1703	0.00014
Blautia_A acetigignens	60748	S	358	1278	1636	0.00013
Blautia_A sp900316115	60810	S	342	127	469	0.00004
Blautia_A sp905206915	60827	S	326	1144	1470	0.00012
Blautia_A sp934371575	60832	S	276	249	525	0.00004
Blautia_A caecimuris	60751	S	258	859	1117	0.00009
Blautia_A sp900066355	60808	S	256	1861	2117	0.00017
Blautia_A sp900763175	60822	S	242	547	789	0.00006
Blautia_A intestinalis	60762	S	205	1257	1462	0.00012
Blautia_A sp934426285	60844	S	203	177	380	0.00003
Blautia_A sp900549015	60816	S	175	533	708	0.00006
Blautia_A sp934394545	60837	S	167	82	249	0.00002
Blautia_A gallistercoris	60760	S	151	36	187	0.00002
Blautia_A schinkii_B	60769	S	148	679	827	0.00007
Blautia_A sp003474435	60772	S	105	596	701	0.00006
Blautia_A sp900764225	60823	S	95	200	295	0.00002
Blautia_A sp934437695	60845	S	91	39	130	0.00001
Blautia_A sp900120195	60809	S	86	442	528	0.00004
Blautia_A sp029101305	60795	S	60	15	75	0.00001
Blautia_A sp030527365	60801	S	60	19	79	0.00001
Blautia_A sp934373235	60835	S	56	14	70	0.00001
Blautia_A sp934408705	60840	S	56	14	70	0.00001
Blautia_A sp900553515	60820	S	50	88	138	0.00001
Blautia_A sp934424575	60843	S	34	53	87	0.00001
Blautia_A sp938028845	60849	S	28	74	102	0.00001
Blautia_A sp934364795	60831	S	23	8	31	0.00000
Blautia_A sp028722515	60793	S	22	19	41	0.00000
Blautia_A sp945872375	60852	S	19	5	24	0.00000
Blautia_A sp900541345	60812	S	18	30	48	0.00000
Blautia_A sp900547615	60814	S	17	41	58	0.00000
Blautia_A sp021772055	60788	S	14	14	28	0.00000
Blautia_A sp937900135	60848	S	12	4	16	0.00000
Blautia_A sp934402155	60839	S	12	5	17	0.00000
Blautia_A sp900541985	60813	S	11	29	40	0.00000
Blautia_A sp934359835	60830	S	11	6	17	0.00000
Blautia_A sp934358405	60829	S	11	4	15	0.00000
Blautia_A sp934371915	60833	S	11	13	24	0.00000
Blautia_A sp021771755	60787	S	11	38	49	0.00000
Blautia_A intestinipullorum	60765	S	10	25	35	0.00000
Blautia_A excrementipullorum	60754	S	10	17	27	0.00000
Blautia_A sp937893675	60847	S	10	15	25	0.00000
Blautia_A sp900551465	60818	S	9	9	18	0.00000
Blautia_A sp028767025	60794	S	7	12	19	0.00000
Blautia_A faecipullorum	60757	S	6	0	6	0.00000
Blautia_A sp030527765	60802	S	5	0	5	0.00000
Blautia_A sp900540785	60811	S	3	3	6	0.00000
Blautia_A faecavium	60755	S	3	6	9	0.00000
Blautia_A sp900551075	60817	S	3	0	3	0.00000
Blautia_A sp030536995	60804	S	2	2	4	0.00000
Blautia_A faecigallinarum	60756	S	1	1	2	0.00000
Blautia_A sp937880195	60846	S	1	0	1	0.00000
Blautia_A sp022769545	60790	S	1	0	1	0.00000
Blautia_A sp030524545	60798	S	1	0	1	0.00000
