name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp009766005	120549	S	2855	26452	29307	0.00977
Bradyrhizobium sp018449695	120574	S	1908	14351	16259	0.00542
Bradyrhizobium sp000938255	120523	S	481	10587	11068	0.00369
Bradyrhizobium sp900103365	120657	S	241	4394	4635	0.00154
Bradyrhizobium sp021779635	120589	S	143	15029	15172	0.00506
Bradyrhizobium sp028290305	120629	S	137	653	790	0.00026
Bradyrhizobium erythrophlei_B	120444	S	117	744	861	0.00029
Bradyrhizobium sp000938305	120524	S	105	1311	1416	0.00047
Bradyrhizobium ottawaense_A	120495	S	104	2147	2251	0.00075
Bradyrhizobium canariense_A	120419	S	98	728	826	0.00028
Bradyrhizobium erythrophlei_C	120445	S	75	596	671	0.00022
Bradyrhizobium sp019748335	120583	S	73	6003	6076	0.00203
Bradyrhizobium sp005937885	120548	S	72	1370	1442	0.00048
Bradyrhizobium elkanii_A	120441	S	57	1637	1694	0.00056
Bradyrhizobium sp004799445	120543	S	41	466	507	0.00017
Bradyrhizobium sp028290165	120628	S	40	259	299	0.00010
Bradyrhizobium sp004799405	120542	S	39	368	407	0.00014
Bradyrhizobium sp030403585	120649	S	38	1327	1365	0.00045
Bradyrhizobium sp902826195	120663	S	33	553	586	0.00020
Bradyrhizobium sp028290765	120630	S	31	130	161	0.00005
Bradyrhizobium erythrophlei_D	120446	S	30	324	354	0.00012
Bradyrhizobium sp018449525	120573	S	30	298	328	0.00011
Bradyrhizobium lablabi_A	120472	S	29	192	221	0.00007
Bradyrhizobium rifense	120500	S	29	1081	1110	0.00037
Bradyrhizobium sp017305715	120563	S	28	497	525	0.00017
Bradyrhizobium sp018971675	120578	S	27	1106	1133	0.00038
Bradyrhizobium sp029051685	120633	S	27	1668	1695	0.00056
Bradyrhizobium sp017881085	120564	S	23	1272	1295	0.00043
Bradyrhizobium sp031202265	120656	S	23	665	688	0.00023
Bradyrhizobium sp023073315	120592	S	19	644	663	0.00022
Bradyrhizobium erythrophlei_A	120443	S	19	466	485	0.00016
Bradyrhizobium elkanii	120440	S	19	1920	1939	0.00065
Bradyrhizobium sp018971625	120577	S	19	116	135	0.00004
Bradyrhizobium sp023074035	120598	S	16	1097	1113	0.00037
Bradyrhizobium sp030378205	120648	S	14	177	191	0.00006
Bradyrhizobium sp018131075	120570	S	14	573	587	0.00020
Bradyrhizobium sp023073415	120595	S	13	542	555	0.00018
Bradyrhizobium sp000701345	120522	S	13	88	101	0.00003
Bradyrhizobium sp023101685	120607	S	13	483	496	0.00017
Bradyrhizobium manausense_D	120485	S	13	959	972	0.00032
Bradyrhizobium barranii	120412	S	12	2491	2503	0.00083
Bradyrhizobium diazoefficiens_A	120431	S	12	597	609	0.00020
Bradyrhizobium sp027307225	120624	S	11	53	64	0.00002
Bradyrhizobium sp900109945	120658	S	11	357	368	0.00012
Bradyrhizobium zhengyangense	120680	S	10	798	808	0.00027
Bradyrhizobium betae_A	120414	S	10	359	369	0.00012
Bradyrhizobium sp013695565	120553	S	9	339	348	0.00012
Bradyrhizobium sp018130145	120566	S	9	526	535	0.00018
Bradyrhizobium sp029892425	120642	S	9	406	415	0.00014
Bradyrhizobium viridifuturi	120675	S	9	569	578	0.00019
Bradyrhizobium sp000282615	120512	S	8	343	351	0.00012
Bradyrhizobium sp030413175	120650	S	8	123	131	0.00004
Bradyrhizobium sp019243075	120580	S	8	49	57	0.00002
Bradyrhizobium sp019242285	120579	S	8	62	70	0.00002
Bradyrhizobium commune	120425	S	8	221	229	0.00008
Bradyrhizobium stylosanthis	120667	S	8	356	364	0.00012
Bradyrhizobium cytisi	120427	S	8	294	302	0.00010
Bradyrhizobium septentrionale	120504	S	7	333	340	0.00011
Bradyrhizobium cosmicum	120426	S	7	304	311	0.00010
Bradyrhizobium sp030693485	120654	S	7	248	255	0.00008
Bradyrhizobium sp018130165	120567	S	7	329	336	0.00011
Bradyrhizobium sp005884765	120545	S	7	207	214	0.00007
Bradyrhizobium sp029946075	120645	S	7	99	106	0.00004
Bradyrhizobium sp019244115	120581	S	6	122	128	0.00004
Bradyrhizobium sp018130385	120568	S	6	146	152	0.00005
Bradyrhizobium sp027451485	120625	S	6	109	115	0.00004
Bradyrhizobium denitrificans	120429	S	6	612	618	0.00021
Bradyrhizobium sp019972155	120584	S	6	320	326	0.00011
Bradyrhizobium hipponense	120455	S	6	497	503	0.00017
Bradyrhizobium sp019455385	120582	S	5	157	162	0.00005
Bradyrhizobium sp029910095	120644	S	5	83	88	0.00003
Bradyrhizobium sp030697065	120655	S	5	107	112	0.00004
Bradyrhizobium sp000472425	120516	S	5	34	39	0.00001
Bradyrhizobium sp018131065	120569	S	5	280	285	0.00009
Bradyrhizobium sp023073715	120596	S	5	176	181	0.00006
Bradyrhizobium macuxiense	120479	S	5	89	94	0.00003
Bradyrhizobium sp024199945	120619	S	5	190	195	0.00006
Bradyrhizobium sp021732175	120588	S	5	394	399	0.00013
Bradyrhizobium sacchari	120501	S	5	207	212	0.00007
Bradyrhizobium jicamae_A	120469	S	5	67	72	0.00002
Bradyrhizobium sp023422775	120612	S	5	147	152	0.00005
Bradyrhizobium sp003020075	120535	S	4	803	807	0.00027
Bradyrhizobium sp030646015	120651	S	4	132	136	0.00005
Bradyrhizobium sp001908235	120531	S	4	297	301	0.00010
Bradyrhizobium sp001464035	120525	S	4	42	46	0.00002
Bradyrhizobium sp000244915	120510	S	4	318	322	0.00011
Bradyrhizobium sp000473045	120518	S	4	134	138	0.00005
Bradyrhizobium sp005885285	120547	S	4	218	222	0.00007
Bradyrhizobium sp003963435	120539	S	4	670	674	0.00022
Bradyrhizobium manausense	120481	S	4	134	138	0.00005
Bradyrhizobium sp030159255	120647	S	4	75	79	0.00003
Bradyrhizobium sp029989365	120646	S	4	330	334	0.00011
Bradyrhizobium mercantei	120486	S	4	238	242	0.00008
Bradyrhizobium sp021088345	120586	S	4	58	62	0.00002
Bradyrhizobium sp023387695	120608	S	4	69	73	0.00002
Bradyrhizobium sp029714405	120637	S	4	79	83	0.00003
Bradyrhizobium sp000472385	120515	S	3	15	18	0.00001
Bradyrhizobium sp013822885	120554	S	3	36	39	0.00001
Bradyrhizobium sp024199795	120616	S	3	128	131	0.00004
Bradyrhizobium sp023388935	120610	S	3	55	58	0.00002
Bradyrhizobium sp023387735	120609	S	3	58	61	0.00002
Bradyrhizobium algeriense	120406	S	3	184	187	0.00006
Bradyrhizobium sp023101085	120605	S	3	146	149	0.00005
Bradyrhizobium sp001556045	120526	S	3	288	291	0.00010
Bradyrhizobium sp023100945	120604	S	3	88	91	0.00003
Bradyrhizobium sp023073915	120597	S	3	136	139	0.00005
Bradyrhizobium sp029846235	120640	S	3	219	222	0.00007
Bradyrhizobium sp022844465	120591	S	3	31	34	0.00001
Bradyrhizobium sp020194175	120585	S	3	47	50	0.00002
Bradyrhizobium sp030654605	120652	S	3	96	99	0.00003
Bradyrhizobium sp005884855	120546	S	3	17	20	0.00001
Bradyrhizobium sp015624485	120559	S	3	66	69	0.00002
Bradyrhizobium tropiciagri_B	120671	S	3	109	112	0.00004
Bradyrhizobium jicamae_B	120470	S	3	51	54	0.00002
Bradyrhizobium ivorense	120461	S	3	69	72	0.00002
Bradyrhizobium quebecense	120498	S	3	210	213	0.00007
Bradyrhizobium sp003020125	120537	S	2	139	141	0.00005
Bradyrhizobium sp000296215	120513	S	2	90	92	0.00003
Bradyrhizobium manausense_B	120483	S	2	59	61	0.00002
Bradyrhizobium xenonodulans	120676	S	2	85	87	0.00003
Bradyrhizobium sp029714305	120635	S	2	26	28	0.00001
Bradyrhizobium sp004296405	120541	S	2	54	56	0.00002
Bradyrhizobium iriomotense	120458	S	2	64	66	0.00002
Bradyrhizobium iriomotense_A	120459	S	2	132	134	0.00004
Bradyrhizobium sp005884465	120544	S	2	55	57	0.00002
Bradyrhizobium manausense_C	120484	S	2	38	40	0.00001
Bradyrhizobium diazoefficiens_B	120432	S	2	62	64	0.00002
Bradyrhizobium sp018130065	120565	S	2	87	89	0.00003
Bradyrhizobium campsiandrae	120417	S	2	183	185	0.00006
Bradyrhizobium sp021458635	120587	S	2	72	74	0.00002
Bradyrhizobium sp029761915	120639	S	2	54	56	0.00002
Bradyrhizobium oligotrophicum	120492	S	2	34	36	0.00001
Bradyrhizobium sp023073335	120593	S	2	73	75	0.00002
Bradyrhizobium neotropicale	120489	S	2	95	97	0.00003
Bradyrhizobium lablabi_C	120473	S	2	22	24	0.00001
Bradyrhizobium sp000515415	120520	S	2	161	163	0.00005
Bradyrhizobium brasilense	120415	S	2	144	146	0.00005
Bradyrhizobium sp025960445	120622	S	2	98	100	0.00003
Bradyrhizobium sp000239815	120509	S	2	14	16	0.00001
Bradyrhizobium tropiciagri	120669	S	2	143	145	0.00005
Bradyrhizobium sp023390955	120611	S	2	26	28	0.00001
Bradyrhizobium sp000239775	120507	S	2	44	46	0.00002
Bradyrhizobium sp024199845	120617	S	2	58	60	0.00002
Bradyrhizobium betae	120413	S	2	375	377	0.00013
Bradyrhizobium sp029051725	120634	S	2	132	134	0.00004
Bradyrhizobium aeschynomenes	120404	S	2	44	46	0.00002
Bradyrhizobium sp030681365	120653	S	2	28	30	0.00001
Bradyrhizobium sp002831585	120534	S	2	253	255	0.00008
Bradyrhizobium lablabi_D	120474	S	1	7	8	0.00000
Bradyrhizobium sp029909975	120643	S	1	22	23	0.00001
Bradyrhizobium sp018398895	120572	S	1	55	56	0.00002
Bradyrhizobium canariense_D	120421	S	1	70	71	0.00002
Bradyrhizobium centrolobii	120423	S	1	40	41	0.00001
Bradyrhizobium jicamae	120468	S	1	34	35	0.00001
Bradyrhizobium tropiciagri_A	120670	S	1	44	45	0.00001
Bradyrhizobium cenepequi	120422	S	1	10	11	0.00000
Bradyrhizobium lablabi	120471	S	1	31	32	0.00001
Bradyrhizobium huanghuaihaiense	120456	S	1	149	150	0.00005
Bradyrhizobium australiense	120411	S	1	21	22	0.00001
