name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vescimonas cirricatena	67950	S	1202098	8406489	9608587	0.30590
Vescimonas sp900545585	67986	S	91631	192219	283850	0.00904
Vescimonas sp000435975	67954	S	39528	69638	109166	0.00348
Vescimonas coprocola	67951	S	6355	35990	42345	0.00135
Vescimonas sp900547745	67987	S	1127	1588	2715	0.00009
Vescimonas sp934597345	68016	S	1072	2299	3371	0.00011
Vescimonas sp900551995	67992	S	515	886	1401	0.00004
Vescimonas sp900757415	67999	S	482	1056	1538	0.00005
Vescimonas sp900552475	67993	S	399	337	736	0.00002
Vescimonas sp900552725	67994	S	299	996	1295	0.00004
Vescimonas sp900548615	67988	S	273	601	874	0.00003
Vescimonas fastidiosa	67952	S	265	1423	1688	0.00005
Vescimonas sp003539495	67959	S	203	241	444	0.00001
Vescimonas sp003487665	67958	S	197	387	584	0.00002
Vescimonas sp900550585	67989	S	149	444	593	0.00002
Vescimonas sp004557655	67961	S	127	401	528	0.00002
Vescimonas sp900756715	67998	S	109	52	161	0.00001
Vescimonas sp900545495	67985	S	95	226	321	0.00001
Vescimonas sp900556015	67997	S	89	198	287	0.00001
Vescimonas sp934635545	68020	S	85	207	292	0.00001
Vescimonas sp900554275	67995	S	70	58	128	0.00000
Vescimonas sp934623575	68018	S	66	95	161	0.00001
Vescimonas sp934591815	68014	S	62	133	195	0.00001
Vescimonas sp934590325	68011	S	57	57	114	0.00000
Vescimonas sp945868085	68023	S	43	57	100	0.00000
Vescimonas sp934589145	68009	S	33	81	114	0.00000
Vescimonas sp934573945	68007	S	32	21	53	0.00000
Vescimonas sp934635515	68019	S	12	6	18	0.00000
Vescimonas sp900551355	67991	S	11	29	40	0.00000
Vescimonas sp900555735	67996	S	9	17	26	0.00000
Vescimonas sp004555205	67960	S	7	11	18	0.00000
Vescimonas sp934561335	68003	S	6	8	14	0.00000
Vescimonas sp934589835	68010	S	3	2	5	0.00000
Vescimonas sp900313295	67983	S	2	1	3	0.00000
Vescimonas sp934573935	68006	S	2	2	4	0.00000
Vescimonas sp944385395	68022	S	2	0	2	0.00000
Vescimonas sp945877515	68024	S	1	1	2	0.00000
Vescimonas sp900317425	67984	S	1	0	1	0.00000
Faecousia sp003525905	66958	S	596158	803357	1399515	0.04455
Faecousia sp000435995	66951	S	401706	477846	879552	0.02800
Faecousia sp900544405	67113	S	1509	3055	4564	0.00015
Faecousia sp900752285	67128	S	556	262	818	0.00003
Faecousia sp944382965	67178	S	404	1080	1484	0.00005
Faecousia sp021771675	67086	S	365	1125	1490	0.00005
Faecousia sp934668285	67175	S	346	259	605	0.00002
Faecousia sp900770015	67136	S	338	324	662	0.00002
Faecousia sp900548795	67120	S	301	389	690	0.00002
Faecousia sp900763965	67132	S	300	285	585	0.00002
Faecousia sp902465435	67137	S	244	50	294	0.00001
Faecousia sp900554625	67125	S	171	824	995	0.00003
Faecousia sp934667815	67173	S	119	67	186	0.00001
Faecousia sp934569195	67154	S	114	30	144	0.00000
Faecousia sp944385535	67179	S	114	199	313	0.00001
Faecousia sp900556935	67127	S	80	79	159	0.00001
Faecousia sp022786965	67093	S	79	131	210	0.00001
Faecousia sp900544975	67116	S	65	23	88	0.00000
Faecousia sp022775085	67090	S	56	244	300	0.00001
Faecousia sp905188045	67144	S	55	902	957	0.00003
Faecousia sp900546075	67117	S	54	374	428	0.00001
Faecousia sp900549705	67122	S	39	36	75	0.00000
Faecousia faecavium	66944	S	39	249	288	0.00001
Faecousia sp934654755	67172	S	36	42	78	0.00000
Faecousia sp946059285	67205	S	33	48	81	0.00000
Faecousia sp902475855	67138	S	24	34	58	0.00000
Faecousia sp945482615	67187	S	14	13	27	0.00000
Faecousia sp002436765	66955	S	13	18	31	0.00000
Faecousia sp900547405	67119	S	11	11	22	0.00000
Faecousia sp934569225	67156	S	11	29	40	0.00000
Faecousia sp934591845	67164	S	11	21	32	0.00000
Faecousia sp946061345	67206	S	11	9	20	0.00000
Faecousia sp022786995	67094	S	10	29	39	0.00000
Faecousia sp018918045	67075	S	10	15	25	0.00000
Faecousia intestinigallinarum	66949	S	8	3	11	0.00000
Faecousia sp949293985	67224	S	8	15	23	0.00000
Faecousia sp016296045	66989	S	8	3	11	0.00000
Faecousia sp029100605	67100	S	7	7	14	0.00000
Faecousia sp900544705	67114	S	6	9	15	0.00000
Faecousia sp934589065	67158	S	6	2	8	0.00000
Faecousia sp934589155	67159	S	6	1	7	0.00000
Faecousia sp905215665	67145	S	5	4	9	0.00000
Faecousia sp947627745	67220	S	5	26	31	0.00000
Faecousia sp900549495	67121	S	5	4	9	0.00000
Faecousia sp017419715	67012	S	5	2	7	0.00000
Faecousia gallistercoris	66947	S	4	2	6	0.00000
Faecousia sp900546415	67118	S	4	5	9	0.00000
