name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides stercoris	46506	S	606454	1035426	1641880	0.12620
Bacteroides uniformis	820	S	353293	2039273	2392566	0.18389
Bacteroides caccae	47678	S	191222	109542	300764	0.02312
Bacteroides thetaiotaomicron	818	S	93032	117200	210232	0.01616
Bacteroides ovatus	28116	S	87834	1272760	1360594	0.10458
Bacteroides cellulosilyticus	246787	S	32866	135719	168585	0.01296
Bacteroides sp. M10	2763022	S	3915	16699	20614	0.00158
Bacteroides sp. D2	556259	S	2656	23657	26313	0.00202
Bacteroides sp. CACC 737	2755405	S	2021	60221	62242	0.00478
Bacteroides sp. MSB163	3117552	S	849	1260	2109	0.00016
Bacteroides sp. A1C1	2528203	S	293	11929	12222	0.00094
Bacteroides sp. DH3716P	2847299	S	116	8128	8244	0.00063
Bacteroides sp. HF-162	2785531	S	11	618	629	0.00005
Bacteroides sp. ZJ-18	2709390	S	3	134	137	0.00001
Bacteroides nordii	291645	S	6482	1779	8261	0.00063
Bacteroides xylanisolvens	371601	S	5594	46398	51992	0.00400
Bacteroides salyersiae	291644	S	2164	1339	3503	0.00027
Bacteroides intestinalis	329854	S	1469	786	2255	0.00017
Bacteroides fragilis	817	S	520	1824	2344	0.00018
Bacteroides eggerthii	28111	S	502	746	1248	0.00010
Bacteroides faecium	2715212	S	148	28	176	0.00001
Bacteroides finegoldii	338188	S	94	267	361	0.00003
Bacteroides faecis	674529	S	61	134	195	0.00001
Bacteroides humanifaecis	2792859	S	18	881	899	0.00007
Bacteroides helcogenes	290053	S	14	0	14	0.00000
Bacteroides luhongzhouii	2650158	S	11	12	23	0.00000
Bacteroides zhangwenhongii	2650157	S	4	18	22	0.00000
Phocaeicola vulgatus	821	S	590600	2225908	2816508	0.21648
Phocaeicola dorei	357276	S	13521	54702	68223	0.00524
Phocaeicola coprophilus	387090	S	2086	3552	5638	0.00043
Parabacteroides merdae	46503	S	80267	78121	158388	0.01217
Parabacteroides distasonis	823	S	34196	388499	422695	0.03249
Parabacteroides goldsteinii	328812	S	1216	707	1923	0.00015
Parabacteroides johnsonii	387661	S	521	226	747	0.00006
Parabacteroides faecis	1217282	S	2	0	2	0.00000
Parabacteroides chongii	2685834	S	2	0	2	0.00000
Parabacteroides sp. CT06	2025876	S	1	175	176	0.00001
Alistipes finegoldii	214856	S	37718	80993	118711	0.00912
Alistipes onderdonkii	328813	S	18233	19476	37709	0.00290
Alistipes shahii	328814	S	13265	41073	54338	0.00418
uncultured Alistipes sp.	538949	S	3656	1560	5216	0.00040
Alistipes communis	2585118	S	2713	1528	4241	0.00033
Alistipes senegalensis	1288121	S	103	93	196	0.00002
Alistipes sp. i18-0019-D1	3132707	S	29	29	58	0.00000
Alistipes sp. dk3624	2662363	S	6	1	7	0.00000
Alistipes indistinctus	626932	S	11	3	14	0.00000
Alistipes dispar	2585119	S	6	1	7	0.00000
Alistipes megaguti	2364787	S	3	1	4	0.00000
Paraprevotella clara	454154	S	60959	58296	119255	0.00917
Paraprevotella xylaniphila	454155	S	6553	7762	14315	0.00110
Segatella copri	165179	S	277	97	374	0.00003
Prevotella corporis	28128	S	8	1	9	0.00000
Prevotella sp. oral taxon 299	652716	S	4	0	4	0.00000
Odoribacter splanchnicus	28118	S	40073	10157	50230	0.00386
Butyricimonas faecalis	2093856	S	49	122	171	0.00001
Butyricimonas faecihominis	1472416	S	17	24	41	0.00000
Coprobacter secundus	1501392	S	2172	1462	3634	0.00028
Coprobacter fastidiosus	1099853	S	126	13	139	0.00001
Barnesiella viscericola	397865	S	483	192	675	0.00005
Barnesiella sp. An22	1965590	S	35	6	41	0.00000
Sodaliphilus pleomorphus	2606626	S	22	3	25	0.00000
Akkermansia muciniphila	239935	S	27907	24549	52456	0.00403
Akkermansia sp. RCC_12PD	3115152	S	2	36	38	0.00000
Akkermansia massiliensis	2927224	S	1	47	48	0.00000
Desulfovibrio piger	901	S	25382	3670	29052	0.00223
Desulfovibrio fairfieldensis	44742	S	6	0	6	0.00000
Desulfovibrio desulfuricans	876	S	1	1	2	0.00000
Cronobacter sakazakii	28141	S	2533	28668	31201	0.00240
Cronobacter malonaticus	413503	S	3	220	223	0.00002
Cronobacter sp. JZ38	1906275	S	2	52	54	0.00000
Klebsiella quasivariicola	2026240	S	1	100	101	0.00001
Raoultella terrigena	577	S	4	27	31	0.00000
Enterobacter hormaechei	158836	S	1	148	149	0.00001
Enterobacter adelaidei	3142537	S	1	32	33	0.00000
Yersinia alsatica	2890317	S	3	6	9	0.00000
Haemophilus parainfluenzae	729	S	19	42	61	0.00000
Turicimonas muris	1796652	S	10	32	42	0.00000
Sutterella wadsworthensis	40545	S	1	21	22	0.00000
Sutterella megalosphaeroides	2494234	S	1	28	29	0.00000
Komagataeibacter oboediens	65958	S	12	8	20	0.00000
Campylobacter jejuni	197	S	13	97	110	0.00001
Agathobacter rectalis	39491	S	278362	243006	521368	0.04007
Blautia wexlerae	418240	S	147079	555333	702412	0.05399
Blautia hansenii	1322	S	8706	24285	32991	0.00254
Blautia obeum	40520	S	4528	9225	13753	0.00106
Blautia parvula	2877527	S	1245	2081	3326	0.00026
Blautia luti	89014	S	864	1931	2795	0.00021
Blautia sp. SC05B48	2479767	S	429	2080	2509	0.00019
Blautia hydrogenotrophica	53443	S	221	652	873	0.00007
Blautia coccoides	1532	S	47	555	602	0.00005
Blautia producta	33035	S	22	369	391	0.00003
Blautia argi	1912897	S	16	26	42	0.00000
Blautia pseudococcoides	1796616	S	3	0	3	0.00000
Enterocloster bolteae	208479	S	81961	98429	180390	0.01386
Enterocloster asparagiformis	333367	S	15024	1313	16337	0.00126
Enterocloster clostridioformis	1531	S	4822	14397	19219	0.00148
Dorea longicatena	88431	S	99414	146101	245515	0.01887
Dorea formicigenerans	39486	S	12292	35136	47428	0.00365
[Ruminococcus] torques	33039	S	44805	50914	95719	0.00736
Mediterraneibacter gnavus	33038	S	30624	41199	71823	0.00552
Mediterraneibacter glycyrrhizinilyticus	342942	S	9677	32004	41681	0.00320
[Ruminococcus] lactaris	46228	S	405	205	610	0.00005
Anaerostipes hadrus	649756	S	40111	76031	116142	0.00893
