feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Coprococcus.catus	NAFLD	Negative	-0.0488241669991117	0.0096678642037612	35	35	1.5912760099129e-05	0.0122846507965276
Anaerobutyricum.hallii	NAFLD	Negative	-0.111962104664753	0.0309267075163915	35	35	0.000974610850802363	0.0472833259913683
Anaerocolumna.sedimenticola	NAFLD	Negative	-0.00036990344658157	0.000102393708551473	35	30	0.000995469834750574	0.0472833259913683
Bacillus.paralicheniformis	NAFLD	Negative	-0.00201949033612035	0.000530224768364355	35	34	0.00057704476163345	0.0472833259913683
Bacteroides.caecimuris	NAFLD	Negative	0.00704084463599034	0.00196800271554932	35	35	0.00109582944035403	0.0472833259913683
Bacteroides.sp..ZJ.18	NAFLD	Negative	0.0032524478113961	0.000864013110952104	35	29	0.000653323714381163	0.0472833259913683
Blautia.massiliensis	NAFLD	Negative	-0.126826367664087	0.0332042557689102	35	35	0.000559781540571347	0.0472833259913683
Blautia.obeum	NAFLD	Negative	-0.0372640342118054	0.0102565384240135	35	35	0.00094037119537347	0.0472833259913683
Blautia.sp..SC05B48	NAFLD	Negative	-0.0593123843053698	0.0155302213826098	35	35	0.000560445369331473	0.0472833259913683
Gemella.haemolysans	NAFLD	Negative	-0.00191648814748601	0.000526707981340305	35	32	0.000926402232967425	0.0472833259913683
Phocaeicola.coprophilus	NAFLD	Negative	0.00895116819962914	0.00243505351625265	35	35	0.000835437340226316	0.0472833259913683
Phocaeicola.dorei	NAFLD	Negative	0.0411861459614207	0.0115191048716712	35	35	0.00110246096871066	0.0472833259913683
Phocaeicola.vulgatus	NAFLD	Negative	0.177391913311466	0.0463288945969389	35	35	0.000545235525428424	0.0472833259913683
Phoenicibacter.congonensis	NAFLD	Negative	-0.000942176801200704	0.000261108025774466	35	34	0.00100700675879504	0.0472833259913683
Streptococcus.infantarius	NAFLD	Negative	-0.0015023316336009	0.000398293257253834	35	29	0.000639651346131417	0.0472833259913683
Streptococcus.pasteurianus	NAFLD	Negative	-0.00628295245530856	0.00160040569989294	35	35	0.00041507420399897	0.0472833259913683
Streptococcus.sanguinis	NAFLD	Negative	-0.00653315741841706	0.00166500703312973	35	35	0.000417482597618758	0.0472833259913683
X.Ruminococcus..torques	NAFLD	Negative	-0.112065908505442	0.02787694277137	35	35	0.000317855740596218	0.0472833259913683
Bacteroides.sp..CACC.737	NAFLD	Negative	0.0153807578811169	0.0045984072858678	35	34	0.0020629347839278	0.0732963803703162
Bacteroides.stercoris	NAFLD	Negative	0.0810840941308834	0.0241796624793787	35	35	0.00201584397217294	0.0732963803703162
Corynebacterium.matruchotii	NAFLD	Negative	-0.000470275785207845	0.000140101650805602	35	15	0.0019981826890679	0.0732963803703162
Granulicatella.adiacens	NAFLD	Negative	-0.00222614850923081	0.000668834643609554	35	33	0.00215569420944893	0.0732963803703162
Minimicrobia.vallesae	NAFLD	Negative	-0.00384207740020385	0.00115600584836736	35	34	0.00218370045144724	0.0732963803703162
Blautia.argi	NAFLD	Negative	-0.00753165902930324	0.00234386990617972	35	35	0.00292802249064936	0.0753477787593769
Nanosynbacter.sp..HMT352	NAFLD	Negative	-0.00213191166329601	0.000655516124801292	35	33	0.00264112038902999	0.0753477787593769
Paeniclostridium.sordellii	NAFLD	Negative	-0.00285524907857101	0.000877995501266336	35	33	0.00264291293465368	0.0753477787593769
Parabacteroides.johnsonii	NAFLD	Negative	0.00609435624141802	0.00189576139921955	35	35	0.00291732911430063	0.0753477787593769
