name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingomonas sp022662475	125218	S	6745	54429	61174	0.17779
Sphingomonas sp000251145	125102	S	2824	23045	25869	0.07519
Sphingomonas glacialis	125042	S	518	9685	10203	0.02965
Sphingomonas sp000241485	125101	S	446	4658	5104	0.01483
Sphingomonas glacialis_A	125043	S	341	2815	3156	0.00917
Sphingomonas sp001424005	125125	S	119	4206	4325	0.01257
Sphingomonas aurantiaca	125009	S	95	2247	2342	0.00681
Sphingomonas sp004216825	125161	S	88	1334	1422	0.00413
Sphingomonas sp001421805	125119	S	44	632	676	0.00196
Sphingomonas sp004343105	125166	S	37	891	928	0.00270
Sphingomonas sp001422045	125122	S	28	734	762	0.00221
Sphingomonas sp030433805	125258	S	27	2182	2209	0.00642
Sphingomonas sp005502745	125170	S	26	6061	6087	0.01769
Sphingomonas sp022662335	125217	S	25	330	355	0.00103
Sphingomonas sp003688625	125156	S	22	694	716	0.00208
Sphingomonas sp014892665	125188	S	17	486	503	0.00146
Sphingomonas sp004340945	125162	S	16	341	357	0.00104
Sphingomonas sp004340965	125163	S	13	478	491	0.00143
Sphingomonas albertensis	125002	S	13	225	238	0.00069
Sphingomonas echinoides_A	125026	S	8	89	97	0.00028
Sphingomonas sp025548555	125235	S	8	157	165	0.00048
Sphingomonas sp004341085	125164	S	7	179	186	0.00054
Sphingomonas taxi_A	125308	S	6	355	361	0.00105
Sphingomonas sp026540855	125241	S	6	83	89	0.00026
Sphingomonas sp001421245	125110	S	5	112	117	0.00034
Sphingomonas sp001421745	125116	S	4	123	127	0.00037
Sphingomonas sp003355005	125153	S	3	904	907	0.00264
Sphingomonas sp014217605	125182	S	3	177	180	0.00052
Sphingomonas metalli	125068	S	3	215	218	0.00063
Sphingomonas sp001421535	125114	S	2	29	31	0.00009
Sphingomonas sp014841895	125186	S	2	60	62	0.00018
Sphingomonas echinoides	125025	S	2	336	338	0.00098
Sphingomonas sp022662305	125216	S	2	19	21	0.00006
Sphingomonas sp004795835	125168	S	2	52	54	0.00016
Sphingomonas faeni_B	125033	S	2	35	37	0.00011
Sphingomonas sp013374115	125177	S	2	38	40	0.00012
Sphingomonas kyeonggiensis	125057	S	2	29	31	0.00009
Sphingomonas sp029911635	125254	S	1	17	18	0.00005
Sphingomonas sp900115295	125270	S	1	11	12	0.00003
Sphingomonas sp001423845	125124	S	1	9	10	0.00003
Sphingomonas sp019744885	125202	S	1	35	36	0.00010
Sphingomonas sp000797515	125108	S	1	229	230	0.00067
Sphingomonas sp024124765	125228	S	1	30	31	0.00009
Sphingomonas sp025231525	125233	S	1	10	11	0.00003
Sphingomonas elodea	125027	S	1	18	19	0.00006
Sphingomonas sp004101245	125159	S	1	13	14	0.00004
Novosphingobium sp903970225	124574	S	6	94	100	0.00029
Novosphingobium lentum	124427	S	5	144	149	0.00043
Novosphingobium sp019748365	124506	S	3	326	329	0.00096
Novosphingobium sp023266625	124518	S	2	24	26	0.00008
Novosphingobium sp013149295	124489	S	2	18	20	0.00006
Novosphingobium sp030776465	124557	S	2	4	6	0.00002
Novosphingobium sp020404405	124508	S	2	158	160	0.00047
Novosphingobium sp903858875	124569	S	1	4	5	0.00001
Novosphingobium sp002280675	124469	S	1	40	41	0.00012
Sphingomonas_N sp027625475	125354	S	5	95	100	0.00029
Sphingomonas_N sp937859915	125357	S	1	9	10	0.00003
Sphingobium yanoikuyae	124909	S	2	409	411	0.00119
Rhizorhabdus sp000971055	124760	S	2	310	312	0.00091
Rhizorhabdus wittichii	124770	S	1	87	88	0.00026
Sphingomicrobium sp030775565	124982	S	1	6	7	0.00002
Sphingomonas_I sp903644055	125340	S	1	5	6	0.00002
Methylobacterium sp030700285	118344	S	2534	34341	36875	0.10717
Methylobacterium sp001455965	118303	S	1814	20803	22617	0.06573
Methylobacterium sp008039875	118308	S	291	3906	4197	0.01220
Methylobacterium sp022829605	118334	S	165	1709	1874	0.00545
Methylobacterium cerastii	118248	S	65	823	888	0.00258
Methylobacterium sp022829285	118323	S	32	445	477	0.00139
Methylobacterium sp010692745	118311	S	20	191	211	0.00061
Methylobacterium persicinum	118276	S	10	171	181	0.00053
Methylobacterium sp009806555	118310	S	8	305	313	0.00091
Methylobacterium sp028290105	118341	S	8	56	64	0.00019
Methylobacterium sp022829365	118326	S	6	75	81	0.00024
Methylobacterium brachiatum	118245	S	6	142	148	0.00043
Methylobacterium sp022829385	118327	S	5	52	57	0.00017
Methylobacterium sp008806345	118309	S	5	47	52	0.00015
Methylobacterium mesophilicum	118269	S	3	173	176	0.00051
Methylobacterium haplocladii	118261	S	3	29	32	0.00009
Methylobacterium sp001423085	118297	S	3	45	48	0.00014
Methylobacterium sp022829585	118333	S	2	23	25	0.00007
Methylobacterium sp900112625	118346	S	1	39	40	0.00012
Methylobacterium gnaphalii	118257	S	1	8	9	0.00003
Methylobacterium goesingense	118258	S	1	46	47	0.00014
Methylobacterium sp001422885	118295	S	1	14	15	0.00004
Methylobacterium tardum	118352	S	1	33	34	0.00010
Methylobacterium sp001423295	118299	S	1	10	11	0.00003
Methylobacterium sp020662345	118318	S	1	18	19	0.00006
RH-AL1 sp901457705	118497	S	215	4302	4517	0.01313
RH-AL1 sp009765775	118495	S	2	15	17	0.00005
Lichenihabitans ramalinae	118236	S	45	401	446	0.00130
Lichenihabitans sp021730615	118237	S	18	249	267	0.00078
Lichenihabitans minor	118234	S	8	78	86	0.00025
Lichenihabitans flavocetrariae	118233	S	3	6	9	0.00003
28-YEA-48 sp903932565	118054	S	1	5	6	0.00002
28-YEA-48 sp029222685	118036	S	1	15	16	0.00005
Rhizobium rhododendri	119997	S	259	5126	5385	0.01565
Rhizobium tumorigenes	120079	S	192	4304	4496	0.01307
Rhizobium jaguaris	119957	S	3	41	44	0.00013
Rhizobium sp001424945	120005	S	1	6	7	0.00002
Mesorhizobium loti_B	119525	S	1	27	28	0.00008
Agrobacterium rubi	119067	S	3	86	89	0.00026
Neorhizobium xiangyangii	119757	S	1	9	10	0.00003
Neorhizobium sp900111905	119740	S	1	8	9	0.00003
Allorhizobium sp023701945	119138	S	1	9	10	0.00003
Bradyrhizobium sp019748335	120583	S	3	208	211	0.00061
Bradyrhizobium erythrophlei_B	120444	S	2	13	15	0.00004
Bradyrhizobium sp026125985	120623	S	2	261	263	0.00076
Bradyrhizobium sp028290165	120628	S	1	11	12	0.00003
Bradyrhizobium sp029946075	120645	S	1	6	7	0.00002
Bradyrhizobium symbiodeficiens	120668	S	1	23	24	0.00007
Tardiphaga sp014377915	120833	S	1	8	9	0.00003
Azorhizobium doebereinerae	120376	S	1	18	19	0.00006
Methyloceanibacter sp002383105	118939	S	8	118	126	0.00037
Methyloceanibacter sp016649675	118945	S	1	5	6	0.00002
Pseudovibrio sp001623075	120220	S	6	47	53	0.00015
Lichenicola sp903844135	113925	S	383	7013	7396	0.02150
Acidisoma sp019351895	113616	S	42	240	282	0.00082
Acidocella sp002255575	113624	S	4	38	42	0.00012
Acidocella sp002281005	113625	S	3	40	43	0.00012
Lichenicoccus roseus	113922	S	5	29	34	0.00010
CAJCIS01 sp903970435	113743	S	1	9	10	0.00003
Belnapia aquatica	113685	S	1	17	18	0.00005
JAFKFI01 sp017307285	113856	S	1	36	37	0.00011
Rhodopila sp003506895	114018	S	1	13	14	0.00004
JASLDZ01 sp030151985	114611	S	2	23	25	0.00007
Palsa-881 sp025352165	114625	S	1	14	15	0.00004
Rhizomicrobium sp025451875	115875	S	6	12	18	0.00005
Rhizomicrobium sp023259375	115870	S	2	33	35	0.00010
VGCI01 sp016870095	115972	S	2	3	5	0.00001
AP-15 sp005888425	113498	S	1	46	47	0.00014
Skermanella aerolata	114193	S	1	6	7	0.00002
Marinibacterium sp002709405	121681	S	1	3	4	0.00001
Pseudomonas_E graminis_D	138372	S	247	3756	4003	0.01163
Pseudomonas_E sp903970465	138888	S	182	780	962	0.00280
Pseudomonas_E fluorescens	138296	S	40	4572	4612	0.01340
Pseudomonas_E graminis	138370	S	3	44	47	0.00014
Pseudomonas_E sp014842265	138726	S	2	35	37	0.00011
Pseudomonas_E cannabina	138231	S	1	54	55	0.00016
Pseudomonas_E sp026153515	138806	S	1	44	45	0.00013
Pseudomonas_E sp020515695	138765	S	1	10	11	0.00003
Billgrantia azerbaijanica	136669	S	3	49	52	0.00015
Caballeronia sp001557535	126764	S	269	3459	3728	0.01083
Caballeronia sp001424345	126763	S	9	43	52	0.00015
Caballeronia sp030464885	126779	S	6	33	39	0.00011
Caballeronia sp018449635	126769	S	4	25	29	0.00008
Caballeronia sp009766085	126765	S	2	15	17	0.00005
Caballeronia sordidicola_C	126762	S	1	4	5	0.00001
Caballeronia sp023631325	126774	S	1	10	11	0.00003
