name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Granulicella sp903970445	40192	S	48501	109813	158314	0.58622
Granulicella elongata	40164	S	94	73	167	0.00062
Granulicella sapmiensis	40168	S	26	5	31	0.00011
Granulicella sp009765785	40171	S	23	32	55	0.00020
Granulicella paludicola	40167	S	16	11	27	0.00010
Granulicella sp937871785	40193	S	13	3	16	0.00006
Granulicella sp903970395	40191	S	9	55	64	0.00024
Granulicella sp019351975	40174	S	5	2	7	0.00003
Granulicella mallensis	40165	S	2	47	49	0.00018
Granulicella sp903873705	40190	S	2	1	3	0.00001
Granulicella mallensis_A	40166	S	1	23	24	0.00009
Granulicella sp014083945	40173	S	1	1	2	0.00001
Granulicella_D aggregans	40205	S	714	1018	1732	0.00641
Granulicella_D aggregans_A	40206	S	105	110	215	0.00080
Granulicella_D sp903642265	40207	S	9	0	9	0.00003
Granulicella_C sibirica	40198	S	309	1643	1952	0.00723
Granulicella_C tundricola	40204	S	32	18	50	0.00019
Granulicella_C pectinivorans	40196	S	20	26	46	0.00017
Granulicella_C rosea	40197	S	10	10	20	0.00007
Granulicella_C sp937873145	40203	S	9	3	12	0.00004
Granulicella_C sp903970285	40202	S	6	22	28	0.00010
Granulicella_C sp026225095	40201	S	4	0	4	0.00001
Granulicella_C sp009914315	40199	S	3	38	41	0.00015
Acidisarcina polymorpha	40108	S	271	798	1069	0.00396
Edaphobacter lichenicola	40130	S	40	557	597	0.00221
Edaphobacter lichenicola_E	40135	S	16	163	179	0.00066
Edaphobacter sp009765825	40142	S	11	8	19	0.00007
Edaphobacter sp001897435	40140	S	9	55	64	0.00024
Edaphobacter sp025462645	40156	S	6	1	7	0.00003
Edaphobacter sp018449545	40151	S	6	58	64	0.00024
Edaphobacter sp025462885	40158	S	2	0	2	0.00001
Edaphobacter sp025408425	40155	S	2	3	5	0.00002
Edaphobacter lichenicola_B	40132	S	2	29	31	0.00011
Edaphobacter sp009766095	40144	S	2	25	27	0.00010
Edaphobacter modestus	40136	S	2	1	3	0.00001
Edaphobacter sp009765835	40143	S	2	25	27	0.00010
Edaphobacter aggregans	40125	S	1	1	2	0.00001
Edaphobacter sp018449715	40152	S	1	1	2	0.00001
Edaphobacter sp015655585	40148	S	1	0	1	0.00000
Edaphobacter sp010093025	40146	S	1	0	1	0.00000
Edaphobacter lichenicola_C	40133	S	1	12	13	0.00005
Granulicella_B arctica	40194	S	72	181	253	0.00094
Granulicella_B arctica_A	40195	S	2	27	29	0.00011
Occallatibacter gabretensis	40248	S	39	180	219	0.00081
Occallatibacter sp003164635	40272	S	2	5	7	0.00003
Occallatibacter sp903828675	40336	S	2	13	15	0.00006
Occallatibacter sp903911925	40339	S	1	5	6	0.00002
Occallatibacter sp003151985	40265	S	1	4	5	0.00002
Occallatibacter sp003139795	40259	S	1	5	6	0.00002
Occallatibacter sp003133425	40254	S	1	9	10	0.00004
Silvibacterium bohemicum	40370	S	44	45	89	0.00033
Silvibacterium sp022870745	40375	S	1	0	1	0.00000
Acidicapsa sp903832475	40106	S	26	213	239	0.00088
Acidicapsa ligni	40103	S	5	2	7	0.00003
Acidicapsa sp025359885	40104	S	2	0	2	0.00001
Acidicapsa acidisoli	40101	S	1	0	1	0.00000
Acidicapsa sp903832055	40105	S	1	3	4	0.00001
Terriglobus aquaticus	40379	S	7	5	12	0.00004
Terriglobus roseus	40380	S	4	7	11	0.00004
Terriglobus saanensis	40383	S	1	2	3	0.00001
CAHJWL01 sp937873265	40115	S	7	3	10	0.00004
EB88 sp003858395	40122	S	7	3	10	0.00004
Alloacidobacterium sp009765985	40111	S	4	2	6	0.00002
Acidipila rosea	40107	S	3	18	21	0.00008
Palsa-288 sp025357875	40349	S	1	13	14	0.00005
Palsa-288 sp030776065	40352	S	1	1	2	0.00001
Palsa-288 sp903932155	40354	S	1	6	7	0.00003
JAKAAZ01 sp021792795	40231	S	2	4	6	0.00002
DZDJ01 sp022736715	40121	S	1	10	11	0.00004
CAIVDV01 sp903904755	40119	S	1	7	8	0.00003
Paracidobacterium acidisoli	40367	S	1	0	1	0.00000
Palsa-343 sp003131625	40355	S	1	49	50	0.00019
CAIMNN01 sp027364815	40117	S	1	0	1	0.00000
JANXZS01 sp025355385	40243	S	1	15	16	0.00006
Sulfotelmatobacter sp003156615	40542	S	7	25	32	0.00012
Sulfotelmatobacter sp003134995	40537	S	6	17	23	0.00009
Sulfotelmatobacter sp003140655	40541	S	6	30	36	0.00013
Sulfotelmatobacter sp003140075	40540	S	2	11	13	0.00005
Sulfotelmatobacter sp003131635	40534	S	1	1	2	0.00001
Sulfotelmatobacter sp003136335	40538	S	1	7	8	0.00003
Sulfotelmatobacter sp013289685	40554	S	1	0	1	0.00000
QIAJ01 sp003168235	40520	S	6	43	49	0.00018
QIAJ01 sp003139095	40513	S	4	12	16	0.00006
QIAJ01 sp003134435	40510	S	3	13	16	0.00006
QIAJ01 sp003138955	40512	S	2	8	10	0.00004
Bog-257 sp003135315	40430	S	2	18	20	0.00007
TOLSYN sp903832295	40444	S	2	0	2	0.00001
Bog-105 sp003167495	39837	S	15	27	42	0.00016
Bog-105 sp003169195	39838	S	4	7	11	0.00004
Bog-105 sp003163855	39836	S	2	5	7	0.00003
Bog-105 sp019243205	39844	S	1	18	19	0.00007
Bog-113 sp903970205	39857	S	17	7	24	0.00009
Bog-113 sp003136675	39856	S	2	4	6	0.00002
CAJCIT01 sp903970405	39888	S	7	7	14	0.00005
BOG-234 sp903929755	39834	S	2	1	3	0.00001
BOG-234 sp947467185	39835	S	1	0	1	0.00000
BOG-234 sp003136575	39816	S	1	0	1	0.00000
PALSA-243 sp003135055	39999	S	3	81	84	0.00031
Palsa-187 sp003170295	40008	S	1	9	10	0.00004
Palsa-89 sp003166865	40035	S	1	3	4	0.00001
Paludibaculum fermentans	40040	S	1	0	1	0.00000
Palsa-295 sp003156635	39785	S	15	71	86	0.00032
Palsa-295 sp003153585	39784	S	2	10	12	0.00004
Palsa-295 sp003166795	39786	S	1	15	16	0.00006
Palsa-295 sp013289715	39791	S	1	0	1	0.00000
Acidoferrum sp003161195	39724	S	3	0	3	0.00001
Nostoc sp026127265	96888	S	189	11553	11742	0.04348
Nostoc sp017115085	96877	S	45	1444	1489	0.00551
Nostoc sp002245985	96858	S	44	2943	2987	0.01106
Nostoc sp002949735	96860	S	37	2640	2677	0.00991
Nostoc sp028623165	96889	S	31	1318	1349	0.00500
Nostoc commune	96838	S	26	1406	1432	0.00530
Nostoc sp017115025	96875	S	26	455	481	0.00178
Nostoc sp015714725	96871	S	25	510	535	0.00198
Nostoc sp013393905	96865	S	25	1162	1187	0.00440
Nostoc sp017115095	96878	S	23	575	598	0.00221
Nostoc calcicola	96837	S	20	824	844	0.00313
Nostoc flagelliforme_A	96844	S	18	1214	1232	0.00456
Nostoc punctiforme_A	96856	S	17	795	812	0.00301
Nostoc sp017115045	96876	S	16	409	425	0.00157
Nostoc edaphicum_A	96841	S	15	660	675	0.00250
Nostoc sp017115165	96880	S	13	303	316	0.00117
Nostoc desertorum	96840	S	13	1061	1074	0.00398
Nostoc sp017114995	96874	S	11	367	378	0.00140
Nostoc sp017114985	96873	S	11	229	240	0.00089
Nostoc mirabile	96851	S	10	843	853	0.00316
Nostoc sphaeroides	96894	S	9	376	385	0.00143
Nostoc sp013343235	96864	S	9	381	390	0.00144
Nostoc sp014222285	96866	S	9	1314	1323	0.00490
Nostoc sp020829625	96884	S	9	612	621	0.00230
Nostoc linckia	96849	S	9	558	567	0.00210
Nostoc sp017115105	96879	S	8	226	234	0.00087
Nostoc flagelliforme_B	96845	S	7	361	368	0.00136
Nostoc sp020829445	96881	S	7	351	358	0.00133
Nostoc muscorum	96852	S	7	480	487	0.00180
Nostoc sp020829685	96886	S	6	341	347	0.00128
Nostoc indistinguendum	96848	S	6	512	518	0.00192
Nostoc sp005869855	96863	S	5	84	89	0.00033
Nostoc sp023522315	96887	S	5	157	162	0.00060
Nostoc sp001712795	96857	S	4	403	407	0.00151
Nostoc sp015206945	96869	S	3	204	207	0.00077
Nostoc sp002246015	96859	S	3	182	185	0.00069
Nostoc sp002949795	96861	S	3	100	103	0.00038
Nostoc punctiforme	96855	S	3	231	234	0.00087
Nostoc sp014698795	96867	S	3	296	299	0.00111
Nostoc sp017114945	96872	S	3	144	147	0.00054
Nostoc sp015206985	96870	S	3	224	227	0.00084
Nostoc sp029379315	96891	S	2	24	26	0.00010
Nostoc sp937863485	96893	S	2	62	64	0.00024
Nostoc sp020829485	96882	S	2	108	110	0.00041
Nostoc sp020829585	96883	S	2	263	265	0.00098
Nostoc commune_A	96839	S	1	45	46	0.00017
Nostoc sp020829665	96885	S	1	96	97	0.00036
Nostoc favosum	96843	S	1	111	112	0.00041
Nostoc foliaceum_A	96846	S	1	66	67	0.00025
Nostoc muscorum_A	96853	S	1	81	82	0.00030
Stigonema sp903903925	96940	S	33	85	118	0.00044
Stigonema ocellatum	96939	S	17	581	598	0.00221
Aulosira linckia_A	96734	S	7	410	417	0.00154
Aulosira tenue	96742	S	6	731	737	0.00273
Aulosira carnea	96732	S	5	399	404	0.00150
Aulosira sp014697075	96741	S	1	27	28	0.00010
Trichormus sp013393945	96953	S	8	225	233	0.00086
Hassallia sp002218085	96808	S	3	115	118	0.00044
Hassallia hofmanni	96805	S	2	138	140	0.00052
Hassallia radiosum_A	96806	S	1	11	12	0.00004
Hassallia sp949127635	96809	S	1	18	19	0.00007
Cyanocohniella sp022241785	96759	S	8	341	349	0.00129
Komarekiella sp014904695	96817	S	3	171	174	0.00064
Komarekiella atlantica	96814	S	2	142	144	0.00053
JAJPJF01 sp021324415	96812	S	5	38	43	0.00016
Pelatocladus muscicola_A	96911	S	1	52	53	0.00020
Pelatocladus prolificus_A	96912	S	1	19	20	0.00007
Pelatocladus sp000447295	96913	S	1	26	27	0.00010
LEGE-11386 sp019358915	96820	S	2	119	121	0.00045
LEGE-11386 sp015207155	96819	S	1	56	57	0.00021
Gloeotrichia echinulata	96799	S	2	64	66	0.00024
Amazonocrinis sp002368335	96720	S	1	56	57	0.00021
Amazonocrinis sp017164015	96721	S	1	43	44	0.00016
Nostoc_B sp014697475	96899	S	1	76	77	0.00029
Nostoc_B sp014698045	96901	S	1	22	23	0.00009
Desmonostoc vinosum	96766	S	2	27	29	0.00011
Goleter apudmare	96800	S	1	62	63	0.00023
Dulcicalothrix elsteri	96784	S	1	5	6	0.00002
Brasilonema tolypothrichoides	96750	S	1	11	12	0.00004
Mojavia pulchra	96824	S	1	34	35	0.00013
CAISPN01 sp903887375	96467	S	2	1	3	0.00001
Chamaesiphon sp025358725	96474	S	1	0	1	0.00000
Kamptonema formosum_A	96602	S	1	12	13	0.00005
Phormidesmis_A priestleyi_B	97143	S	3	11	14	0.00005
Elainella sp949127695	97065	S	1	0	1	0.00000
CAJCHQ01 sp903970295	98590	S	45	0	45	0.00017
JABDBL01 sp027451745	98600	S	5	10	15	0.00006
PALSA-1081 sp003153555	98629	S	3	0	3	0.00001
JARLHI01 sp031292355	98621	S	2	9	11	0.00004
CAJCIF01 sp903970355	98591	S	1	0	1	0.00000
Methylobacterium sp022829585	118333	S	295	1400	1695	0.00628
Methylobacterium sp022829385	118327	S	230	985	1215	0.00450
Methylobacterium sp022829365	118326	S	199	1207	1406	0.00521
Methylobacterium sp008039875	118308	S	5	28	33	0.00012
Methylobacterium sp022829545	118332	S	2	8	10	0.00004
Methylobacterium sp022829295	118324	S	2	9	11	0.00004
Methylobacterium sp022829515	118331	S	1	7	8	0.00003
Methylobacterium sp022829465	118330	S	1	4	5	0.00002
Methylobacterium sp022829635	118335	S	1	7	8	0.00003
Lichenihabitans flavocetrariae	118233	S	103	69	172	0.00064
Lichenihabitans minor	118234	S	8	35	43	0.00016
Lichenihabitans sp937871825	118238	S	1	1	2	0.00001
Roseiarcus sp003164825	118530	S	20	239	259	0.00096
Roseiarcus sp009765995	118533	S	4	6	10	0.00004
Roseiarcus sp030153205	118539	S	1	0	1	0.00000
RH-AL1 sp009765775	118495	S	17	31	48	0.00018
RH-AL1 sp901457705	118497	S	1	8	9	0.00003
CAIYZJ01 sp903824185	118172	S	2	2	4	0.00001
Methylocella silvestris_A	118365	S	2	3	5	0.00002
REEB77 sp019075865	118491	S	2	2	4	0.00001
Bosea sp002220095	118106	S	1	18	19	0.00007
Methyloferula sp015655535	118413	S	1	0	1	0.00000
Methylosinus sp015709455	118421	S	1	2	3	0.00001
Bradyrhizobium sp009766005	120549	S	7	36	43	0.00016
Bradyrhizobium sp000244915	120510	S	2	63	65	0.00024
Bradyrhizobium sp018449695	120574	S	2	8	10	0.00004
Bradyrhizobium ottawaense_A	120495	S	1	9	10	0.00004
Bradyrhizobium erythrophlei_B	120444	S	1	3	4	0.00001
Bradyrhizobium erythrophlei_C	120445	S	1	3	4	0.00001
Bradyrhizobium sp002831585	120534	S	1	85	86	0.00032
Azorhizobium doebereinerae	120376	S	15	160	175	0.00065
Afipia sp024707075	120335	S	2	26	28	0.00010
NCEH01 sp002257205	120718	S	1	62	63	0.00023
Rhodopseudomonas_A rhenobacensis	120821	S	1	14	15	0.00006
Aestuariivirga sp945889445	117945	S	1	6	7	0.00003
Lichenicoccus roseus	113922	S	763	1179	1942	0.00719
Acidisoma sp009765865	113615	S	394	289	683	0.00253
Acidisoma sp019351895	113616	S	6	12	18	0.00007
Acidisoma cellulosilyticum	113613	S	1	1	2	0.00001
Acidisoma silvae	113614	S	1	1	2	0.00001
LMUY01 sp009765685	113921	S	117	557	674	0.00250
CAJCJG01 sp903970625	113745	S	57	95	152	0.00056
CAJCIS01 sp903970435	113743	S	51	131	182	0.00067
BOG-908 sp937873095	113678	S	28	30	58	0.00021
BOG-908 sp003133065	113676	S	8	6	14	0.00005
CAIQQQ01 sp903873995	113722	S	10	144	154	0.00057
CAIQQQ01 sp903823665	113721	S	2	17	19	0.00007
Rhodopila globiformis	114014	S	5	11	16	0.00006
Rhodopila sp001898425	114015	S	2	26	28	0.00010
Rhodopila sp028291505	114031	S	1	0	1	0.00000
Rhodopila sp903944925	114042	S	1	2	3	0.00001
Acidocella sp003137135	113626	S	3	2	5	0.00002
Acidocella atsumiense_A	113622	S	2	0	2	0.00001
Acidocella aquatica	113620	S	1	2	3	0.00001
Acidocella sp003164135	113627	S	1	8	9	0.00003
Acidocella sp026224875	113648	S	1	0	1	0.00000
DAIDJM01 sp027451405	113773	S	8	18	26	0.00010
CAIPHQ01 sp903864895	113717	S	7	11	18	0.00007
Lichenicola sp024515975	113924	S	3	8	11	0.00004
Lichenicola sp903844135	113925	S	1	4	5	0.00002
DAICZL01 sp027311165	113772	S	3	18	21	0.00008
CAIVDX01 sp903904805	113735	S	3	10	13	0.00005
PALSA-911 sp903847525	113981	S	2	71	73	0.00027
JANXTF01 sp025350425	113895	S	1	2	3	0.00001
JANXTF01 sp025352565	113896	S	1	5	6	0.00002
CAHJXG01 sp937858325	113708	S	1	0	1	0.00000
JAJZVV01 sp021845595	113885	S	1	20	21	0.00008
BOG-930 sp903907955	113682	S	1	4	5	0.00002
JAJZVS01 sp019352115	113877	S	1	3	4	0.00001
Sphingomonas_N sp937859915	125357	S	205	567	772	0.00286
Sphingomonas_N sp903871605	125356	S	5	61	66	0.00024
Sphingomonas sp903643035	125276	S	1	3	4	0.00001
Sphingomonas sp004341505	125165	S	1	118	119	0.00044
Sphingomonas sp001426195	125128	S	1	44	45	0.00017
Sphingomonas sp000797515	125108	S	1	95	96	0.00036
Novosphingobium sp903970225	124574	S	5	20	25	0.00009
Novosphingobium fuchskuhlense	124417	S	2	6	8	0.00003
Novosphingobium palustris	124440	S	2	0	2	0.00001
Polymorphobacter_B sp903642255	124676	S	1	2	3	0.00001
Sphingobium xenophagum	124908	S	1	37	38	0.00014
Sphingomonas_I sp013113735	125337	S	1	3	4	0.00001
CAHJWH01 sp937863535	114502	S	17	25	42	0.00016
CAHJWH01 sp009765965	114500	S	11	37	48	0.00018
CAHJWH01 sp903642205	114501	S	8	18	26	0.00010
Phenylobacterium sp903860975	114723	S	4	15	19	0.00007
Phenylobacterium sp004799515	114662	S	1	4	5	0.00002
CAIOYC01 sp026225565	114509	S	2	4	6	0.00002
BOG-938 sp003164925	114336	S	2	4	6	0.00002
Hyphomonas sp013791775	114802	S	1	13	14	0.00005
Rhizomicrobium sp021808875	115867	S	13	4885	4898	0.01814
Rhizomicrobium sp003131925	115838	S	10	61	71	0.00026
Rhizomicrobium sp003139615	115839	S	4	4	8	0.00003
CAIXLI01 sp031291435	125909	S	14	81	95	0.00035
Reyranella aerosaccus_B	117836	S	1	17	18	0.00007
Fonsibacter sp000371745	116159	S	5	49	54	0.00020
GCA-2402195 sp945875975	123427	S	1	3	4	0.00001
JANYBV01 sp025362975	123495	S	1	2	3	0.00001
Defluviicoccus sp016712375	123216	S	4	3	7	0.00003
CAIZEE01 sp903931835	115159	S	3	5	8	0.00003
CANFPP01 sp947449005	115957	S	2	0	2	0.00001
CAIULA01 sp903899945	115950	S	1	9	10	0.00004
Caedimonas varicaedens	114287	S	2	41	43	0.00016
Caballeronia sp001557535	126764	S	94	700	794	0.00294
Caballeronia sordidicola_C	126762	S	87	401	488	0.00181
Caballeronia sordidicola_A	126761	S	5	21	26	0.00010
Caballeronia sp011493005	126766	S	5	46	51	0.00019
Caballeronia sp018449515	126768	S	3	13	16	0.00006
Caballeronia udeis	126787	S	2	13	15	0.00006
Caballeronia sp009766085	126765	S	1	4	5	0.00002
Caballeronia sp018449635	126769	S	1	4	5	0.00002
Paraburkholderia phenazinium_B	128023	S	45	390	435	0.00161
Paraburkholderia bryophila	127973	S	27	323	350	0.00130
Paraburkholderia sp000745015	128047	S	6	117	123	0.00046
Paraburkholderia phenazinium_A	128022	S	5	58	63	0.00023
Paraburkholderia sp900142905	128086	S	3	101	104	0.00039
Paraburkholderia polaris	128031	S	2	15	17	0.00006
Paraburkholderia sp013409255	128066	S	1	22	23	0.00009
Paraburkholderia sp026225065	128081	S	1	3	4	0.00001
Paraburkholderia ferrariae	127987	S	1	29	30	0.00011
Paraburkholderia fungorum	127991	S	1	12	13	0.00005
Paraburkholderia sp900996245	128090	S	1	5	6	0.00002
Scleromatobacter sp903845345	129089	S	8	154	162	0.00060
Scleromatobacter humisilvae	129084	S	2	56	58	0.00021
Scleromatobacter sp013289985	129085	S	1	28	29	0.00011
Scleromatobacter sp030151165	129088	S	1	13	14	0.00005
