name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia_A wexlerae	60863	S	1416	370402	371818	0.05806
Blautia_A sp900066335	60807	S	1329	122242	123571	0.01930
Blautia_A faecis	60758	S	1277	112473	113750	0.01776
Blautia_A hydrogenotrophica	60761	S	1158	26344	27502	0.00429
Blautia_A sp900551715	60819	S	480	3138	3618	0.00056
Blautia_A obeum	60767	S	390	42391	42781	0.00668
Blautia_A fusiformis	60759	S	272	46004	46276	0.00723
Blautia_A ammoniilytica	60749	S	168	28541	28709	0.00448
Blautia_A luti	60766	S	133	12345	12478	0.00195
Blautia_A wexlerae_B	60864	S	61	9100	9161	0.00143
Blautia_A sp900751995	60821	S	57	6828	6885	0.00108
Blautia_A sp900066355	60808	S	50	7089	7139	0.00111
Blautia_A sp900066205	60806	S	47	8538	8585	0.00134
Blautia_A difficilis	60752	S	46	3324	3370	0.00053
Blautia_A wexlerae_C	60865	S	35	6710	6745	0.00105
Blautia_A sp900548245	60815	S	31	3759	3790	0.00059
Blautia_A sp003471165	60771	S	26	3062	3088	0.00048
Blautia_A sp934426285	60844	S	25	161	186	0.00003
Blautia_A sp003477525	60773	S	23	2703	2726	0.00043
Blautia_A sp905206915	60827	S	17	1920	1937	0.00030
Blautia_A sp003474435	60772	S	17	1708	1725	0.00027
Blautia_A intestinalis	60762	S	17	2226	2243	0.00035
Blautia_A sp934394595	60838	S	15	172	187	0.00003
Blautia_A sp900120195	60809	S	15	1537	1552	0.00024
Blautia_A sp018919065	60782	S	14	337	351	0.00005
Blautia_A sp934437695	60845	S	13	25	38	0.00001
Blautia_A sp900764225	60823	S	11	552	563	0.00009
Blautia_A sp934424005	60842	S	11	157	168	0.00003
Blautia_A sp028767025	60794	S	10	611	621	0.00010
Blautia_A acetigignens	60748	S	8	718	726	0.00011
Blautia_A sp905209435	60828	S	8	105	113	0.00002
Blautia_A sp029101305	60795	S	6	13	19	0.00000
Blautia_A sp934371575	60832	S	5	59	64	0.00001
Blautia_A sp934409175	60841	S	4	4	8	0.00000
Blautia_A sp934394545	60837	S	4	20	24	0.00000
Blautia_A schinkii_B	60769	S	3	194	197	0.00003
Blautia_A caecimuris	60751	S	3	232	235	0.00004
Blautia_A sp019419095	60784	S	3	121	124	0.00002
Blautia_A sp000436615	60770	S	3	338	341	0.00005
Blautia_A sp934371915	60833	S	2	18	20	0.00000
Blautia_A sp018918125	60781	S	2	12	14	0.00000
Blautia_A sp900763175	60822	S	2	121	123	0.00002
Blautia_A sp900316115	60810	S	1	4	5	0.00000
Blautia_A excrementigallinarum	60753	S	1	12	13	0.00000
Blautia_A sp030524175	60797	S	1	0	1	0.00000
Blautia_A sp900541985	60813	S	1	35	36	0.00001
Blautia_A sp934378195	60836	S	1	1	2	0.00000
Blautia_A sp934364795	60831	S	1	4	5	0.00000
Blautia_A sp900549015	60816	S	1	36	37	0.00001
Blautia_A avistercoris	60750	S	1	14	15	0.00000
Blautia_A sp900553515	60820	S	1	24	25	0.00000
Blautia_A excrementipullorum	60754	S	1	24	25	0.00000
