name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp008039875	118308	S	1008	10927	11935	0.15371
Methylobacterium sp022829385	118327	S	673	5215	5888	0.07583
Methylobacterium sp022829365	118326	S	579	5456	6035	0.07772
Methylobacterium sp022829585	118333	S	34	281	315	0.00406
Methylobacterium sp022829515	118331	S	4	41	45	0.00058
Methylobacterium mesophilicum	118269	S	4	171	175	0.00225
Methylobacterium sp022829605	118334	S	3	23	26	0.00033
Methylobacterium sp001455965	118303	S	3	24	27	0.00035
Methylobacterium longum	118267	S	3	21	24	0.00031
Methylobacterium cerastii	118248	S	2	19	21	0.00027
Methylobacterium sp022702015	118321	S	2	10	12	0.00015
Methylobacterium sp017833295	118314	S	2	38	40	0.00052
Methylobacterium sp022829295	118324	S	1	7	8	0.00010
Methylobacterium sp022829465	118330	S	1	7	8	0.00010
Methylobacterium extorquens_A	118254	S	1	36	37	0.00048
Methylobacterium sp022829545	118332	S	1	7	8	0.00010
Methylobacterium sp025813715	118340	S	1	14	15	0.00019
Methylobacterium sp022829635	118335	S	1	11	12	0.00015
Lichenihabitans flavocetrariae	118233	S	125	145	270	0.00348
Lichenihabitans minor	118234	S	35	277	312	0.00402
Lichenihabitans ramalinae	118236	S	2	15	17	0.00022
RH-AL1 sp009765775	118495	S	20	97	117	0.00151
RH-AL1 sp901457705	118497	S	4	65	69	0.00089
Roseiarcus sp030153205	118539	S	4	4	8	0.00010
Rhizobium rhododendri	119997	S	487	6363	6850	0.08822
Rhizobium tumorigenes	120079	S	9	123	132	0.00170
Allorhizobium ampelinum	119100	S	2	22	24	0.00031
Allorhizobium vitis_E	119163	S	1	28	29	0.00037
Agrobacterium fabacearum	119054	S	2	12	14	0.00018
Blastochloris sulfoviridis	120400	S	1	27	28	0.00036
Lichenicoccus roseus	113922	S	1804	6195	7999	0.10302
Lichenicola cladoniae	113923	S	15	144	159	0.00205
Lichenicola sp937873205	113926	S	1	5	6	0.00008
LMUY01 sp009765685	113921	S	4	67	71	0.00091
Acidisoma sp009765865	113615	S	3	6	9	0.00012
CAHJXG01 sp025351925	113706	S	1	5	6	0.00008
CAHJXG01 sp903644035	113707	S	1	4	5	0.00006
Roseomonas aerilata	114080	S	3	9	12	0.00015
CAIQQQ01 sp025352665	113718	S	1	10	11	0.00014
CAIQQQ01 sp903823665	113721	S	1	18	19	0.00024
Sphingomonas_N sp937859915	125357	S	730	3434	4164	0.05363
Sphingomonas_N sp903871605	125356	S	9	375	384	0.00495
Sphingomonas_N sp027625475	125354	S	2	41	43	0.00055
Sphingomonas sp005502745	125170	S	5	689	694	0.00894
Sphingomonas sp903642285	125275	S	4	10	14	0.00018
Sphingomonas sp900115295	125270	S	4	57	61	0.00079
Sphingomonas sp022662335	125217	S	4	445	449	0.00578
Sphingomonas sp000241485	125101	S	4	127	131	0.00169
Sphingomonas sp903644135	125278	S	3	8	11	0.00014
Sphingomonas sp000251145	125102	S	2	240	242	0.00312
Sphingomonas sp022662475	125218	S	1	61	62	0.00080
Sphingomonas sp903643035	125276	S	1	10	11	0.00014
Sphingomonas gellani	125038	S	1	80	81	0.00104
Sphingomonas sp004340945	125162	S	1	28	29	0.00037
Sphingomonas sp025548555	125235	S	1	117	118	0.00152
Sphingomonas sp004345855	125167	S	1	46	47	0.00061
Novosphingobium sp903970225	124574	S	4	29	33	0.00042
JAQGLK01 sp028292925	124399	S	2	3	5	0.00006
Sphingobium chungbukense	124818	S	1	80	81	0.00104
Qipengyuania sp029937545	124738	S	1	62	63	0.00081
CAHJWH01 sp937863535	114502	S	1	5	6	0.00008
Caballeronia sp001557535	126764	S	874	13176	14050	0.18094
Caballeronia sp001424345	126763	S	1	6	7	0.00009
Scleromatobacter humisilvae	129084	S	1	59	60	0.00077
CAHJXF01 sp903644065	126686	S	1	5	6	0.00008
Bog-1198 sp030776345	139669	S	8	306	314	0.00404
Pseudomonas pseudonitroreducens	138138	S	1	41	42	0.00054
Nostoc punctiforme_A	96856	S	111	4173	4284	0.05517
Nostoc muscorum_A	96853	S	22	1466	1488	0.01916
Nostoc sp026127265	96888	S	9	482	491	0.00632
Nostoc commune	96838	S	7	313	320	0.00412
Nostoc sp002246015	96859	S	6	297	303	0.00390
Nostoc sp001712795	96857	S	5	417	422	0.00543
Nostoc punctiforme	96855	S	5	313	318	0.00410
Nostoc sp017115085	96877	S	5	138	143	0.00184
Nostoc sp020829625	96884	S	5	411	416	0.00536
Nostoc flagelliforme_A	96844	S	4	223	227	0.00292
Nostoc sp937863485	96893	S	3	73	76	0.00098
Nostoc indistinguendum	96848	S	2	132	134	0.00173
Nostoc sp017115025	96875	S	2	27	29	0.00037
Nostoc sp013393905	96865	S	2	77	79	0.00102
Nostoc sp028623165	96889	S	2	72	74	0.00095
Nostoc sp020829585	96883	S	1	162	163	0.00210
Nostoc sp017115095	96878	S	1	20	21	0.00027
Nostoc sp015206945	96869	S	1	64	65	0.00084
Nostoc sp015206895	96868	S	1	68	69	0.00089
Nostoc sp023522315	96887	S	1	29	30	0.00039
Nostoc sphaeroides	96894	S	1	35	36	0.00046
Stigonema ocellatum	96939	S	18	2086	2104	0.02710
Stigonema sp903903925	96940	S	10	25	35	0.00045
NSF051 sp937873135	96830	S	3	36	39	0.00050
Aetokthonos hydrillicola	96718	S	3	45	48	0.00062
Brasilonema tolypothrichoides	96750	S	1	13	14	0.00018
Amazonocrinis sp017164015	96721	S	1	37	38	0.00049
Trichormus_B sp936914905	96961	S	1	13	14	0.00018
Tolypothrix_B sp002368435	96944	S	1	161	162	0.00209
Fortiea sp000316575	96798	S	1	31	32	0.00041
Iningainema tapete	96811	S	1	6	7	0.00009
Nostoc_B sp020829595	96905	S	1	137	138	0.00178
Chamaesiphon sp025358725	96474	S	1	1	2	0.00003
Microcoleus sp012035135	96621	S	1	4	5	0.00006
CAJCHQ01 sp903970295	98590	S	3	0	3	0.00004
Mycobacterium madagascariense	46516	S	24	423	447	0.00576
Mycobacterium hodleri	46478	S	3	59	62	0.00080
Mycobacterium heidelbergense	46469	S	1	32	33	0.00042
Mycobacterium sp016462545	46709	S	1	6	7	0.00009
CAJCJE01 sp903970565	47357	S	8	96	104	0.00134
RYN-133 sp025963285	45625	S	7	90	97	0.00125
MT45 sp900230215	45618	S	1	12	13	0.00017
Amnibacterium sp019352055	43683	S	1	23	24	0.00031
Amnibacterium sp022701925	43684	S	1	51	52	0.00067
Cutibacterium acnes	48418	S	1	514	515	0.00663
Palsa-744 sp903970315	52641	S	2	37	39	0.00050
JAKBAM01 sp025499425	41750	S	1	14	15	0.00019
Acidisarcina polymorpha	40108	S	92	262	354	0.00456
Granulicella_C sp026225095	40201	S	19	14	33	0.00042
Granulicella_C tundricola	40204	S	11	28	39	0.00050
Granulicella_C sibirica	40198	S	6	42	48	0.00062
Granulicella_C sp937873145	40203	S	3	4	7	0.00009
Granulicella_C rosea	40197	S	2	8	10	0.00013
Granulicella_D aggregans_A	40206	S	15	32	47	0.00061
Granulicella_D sp903642265	40207	S	8	0	8	0.00010
Granulicella_B arctica	40194	S	24	80	104	0.00134
Terriglobus roseus_B	40382	S	10	27	37	0.00048
Terriglobus roseus	40380	S	1	2	3	0.00004
Terriglobus sp937871605	40390	S	1	0	1	0.00001
Granulicella sp937871785	40193	S	3	1	4	0.00005
Granulicella paludicola	40167	S	2	3	5	0.00006
Granulicella elongata	40164	S	1	1	2	0.00003
Granulicella sp903970445	40192	S	1	10	11	0.00014
Granulicella sp021778845	40176	S	1	53	54	0.00070
Granulicella cerasi	40163	S	1	1	2	0.00003
Granulicella sapmiensis	40168	S	1	0	1	0.00001
Edaphobacter sp025408425	40155	S	5	23	28	0.00036
Edaphobacter sp025462645	40156	S	3	2	5	0.00006
Edaphobacter sp009765835	40143	S	1	47	48	0.00062
Occallatibacter gabretensis	40248	S	4	57	61	0.00079
EB88 sp003858395	40122	S	3	5	8	0.00010
JAJZFR01 sp021805265	40221	S	2	49	51	0.00066
Silvibacterium bohemicum	40370	S	2	7	9	0.00012
Acidipila rosea	40107	S	1	5	6	0.00008
KBS-83 sp025462805	40246	S	1	95	96	0.00124
Palsa-288 sp030776065	40352	S	1	8	9	0.00012
Palsa-343 sp003167515	40359	S	1	11	12	0.00015
Alloacidobacterium sp009765985	40111	S	1	1	2	0.00003
Sulfotelmatobacter sp003156615	40542	S	1	12	13	0.00017
Mucilaginibacter sp030775685	89958	S	4	11	15	0.00019
Mucilaginibacter sp001898335	89892	S	3	40	43	0.00055
Mucilaginibacter glaciei	89858	S	2	16	18	0.00023
Mucilaginibacter sp024808665	89928	S	2	8	10	0.00013
Mucilaginibacter gossypiicola	89860	S	1	6	7	0.00009
Mucilaginibacter gracilis	89862	S	1	16	17	0.00022
Mucilaginibacter sp025359345	89931	S	1	11	12	0.00015
Mucilaginibacter sp013286325	89903	S	1	3	4	0.00005
Mucilaginibacter phenanthrenivorans	89877	S	1	837	838	0.01079
Pedobacter sp009765875	90102	S	1	10	11	0.00014
Mucilaginibacter_A arboris	89986	S	2	15	17	0.00022
Mucilaginibacter_A sp937859865	89988	S	1	0	1	0.00001
JAFDXJ01 sp018268015	83462	S	2	108	110	0.00142
Bog-950 sp028288545	84029	S	2	0	2	0.00003
CAHJWO01 sp903642295	144378	S	1	1	2	0.00003
CAHJWO01 sp937873255	144380	S	1	1	2	0.00003
SZAS-18 sp937871685	144384	S	1	5	6	0.00008
JAMFST01 sp026225435	104723	S	2	4	6	0.00008
JADMIH01 sp015478675	94837	S	1	8	9	0.00012
C-114 sp015478725	96013	S	1	78	79	0.00102
