name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829385	118327	S	16714	101291	118005	0.05446
Methylobacterium sp022829585	118333	S	6564	42765	49329	0.02276
Methylobacterium sp022829365	118326	S	2393	17411	19804	0.00914
Methylobacterium sp008039875	118308	S	859	6780	7639	0.00353
Methylobacterium cerastii	118248	S	283	2098	2381	0.00110
Methylobacterium sp022829545	118332	S	128	763	891	0.00041
Methylobacterium sp010692745	118311	S	115	603	718	0.00033
Methylobacterium sp022829515	118331	S	108	882	990	0.00046
Methylobacterium sp017833295	118314	S	93	1149	1242	0.00057
Methylobacterium sp022829635	118335	S	70	580	650	0.00030
Methylobacterium sp030700245	118343	S	64	491	555	0.00026
Methylobacterium trifolii	118358	S	63	2858	2921	0.00135
Methylobacterium longum	118267	S	57	316	373	0.00017
Methylobacterium sp022829725	118337	S	45	303	348	0.00016
Methylobacterium sp022829295	118324	S	42	262	304	0.00014
Methylobacterium sp022829605	118334	S	40	242	282	0.00013
Methylobacterium tardum	118352	S	39	706	745	0.00034
Methylobacterium pseudosasicola	118282	S	39	254	293	0.00014
Methylobacterium mesophilicum	118269	S	38	1031	1069	0.00049
Methylobacterium sp001455965	118303	S	37	242	279	0.00013
Methylobacterium brachiatum	118245	S	33	443	476	0.00022
Methylobacterium sp030700285	118344	S	32	232	264	0.00012
Methylobacterium sp022702195	118322	S	32	71	103	0.00005
Methylobacterium sp900103195	118345	S	29	224	253	0.00012
Methylobacterium sp009806555	118310	S	22	541	563	0.00026
Methylobacterium sp008000895	118307	S	22	283	305	0.00014
Methylobacterium mesophilicum_A	118270	S	20	138	158	0.00007
Methylobacterium sp001422985	118296	S	19	110	129	0.00006
Methylobacterium sp019745455	118316	S	17	646	663	0.00031
Methylobacterium fujisawaense	118256	S	16	326	342	0.00016
Methylobacterium sp900112625	118346	S	16	334	350	0.00016
Methylobacterium haplocladii	118261	S	12	64	76	0.00004
Methylobacterium sp028583545	118342	S	12	241	253	0.00012
Methylobacterium phyllostachyos	118277	S	11	72	83	0.00004
Methylobacterium radiotolerans	118284	S	10	446	456	0.00021
Methylobacterium sp001422885	118295	S	10	82	92	0.00004
Methylobacterium sp001425465	118302	S	9	72	81	0.00004
Methylobacterium sp022829285	118323	S	9	72	81	0.00004
Methylobacterium sp022829405	118328	S	9	69	78	0.00004
Methylobacterium sp000519085	118292	S	9	97	106	0.00005
Methylobacterium sp001423295	118299	S	8	49	57	0.00003
Methylobacterium sp022829465	118330	S	7	41	48	0.00002
Methylobacterium aminovorans	118242	S	7	108	115	0.00005
Methylobacterium persicinum	118276	S	6	65	71	0.00003
Methylobacterium gnaphalii	118257	S	5	23	28	0.00001
Methylobacterium variabile	118359	S	5	54	59	0.00003
Methylobacterium sp025813715	118340	S	5	54	59	0.00003
Methylobacterium sp020662345	118318	S	4	42	46	0.00002
Methylobacterium aerolatum	118240	S	4	22	26	0.00001
Methylobacterium soli	118289	S	4	19	23	0.00001
Methylobacterium organophilum	118273	S	4	50	54	0.00002
Methylobacterium thuringiense	118357	S	4	27	31	0.00001
Methylobacterium radiodurans	118283	S	3	43	46	0.00002
Methylobacterium sp022702015	118321	S	3	8	11	0.00001
Methylobacterium oryzihabitans	118274	S	3	85	88	0.00004
Methylobacterium sp022829345	118325	S	3	20	23	0.00001
Methylobacterium nonmethylotrophicum	118272	S	3	27	30	0.00001
Methylobacterium nodulans	118271	S	3	16	19	0.00001
Methylobacterium sp001423085	118297	S	3	24	27	0.00001
Methylobacterium isbiliense	118265	S	3	39	42	0.00002
Methylobacterium goesingense	118258	S	3	143	146	0.00007
Methylobacterium sp008806345	118309	S	3	16	19	0.00001
Methylobacterium brachythecii	118246	S	3	14	17	0.00001
Methylobacterium bullatum	118247	S	3	19	22	0.00001
Methylobacterium zatmanii	118360	S	2	65	67	0.00003
Methylobacterium symbioticum	118351	S	2	128	130	0.00006
Methylobacterium sp947444195	118349	S	2	17	19	0.00001
Methylobacterium sp014191355	118313	S	2	12	14	0.00001
Methylobacterium sp023422485	118339	S	2	18	20	0.00001
Methylobacterium sp021352225	118320	S	2	10	12	0.00001
Methylobacterium populi_A	118280	S	2	96	98	0.00005
Methylobacterium durans	118252	S	2	17	19	0.00001
Methylobacterium extorquens_A	118254	S	2	42	44	0.00002
Methylobacterium gossipiicola	118259	S	2	15	17	0.00001
Methylobacterium oxalidis	118275	S	2	22	24	0.00001
Methylobacterium crusticola	118249	S	2	17	19	0.00001
Methylobacterium sp001423265	118298	S	1	7	8	0.00000
Methylobacterium adhaesivum	118239	S	1	6	7	0.00000
Methylobacterium extorquens	118253	S	1	23	24	0.00001
Methylobacterium sp001542815	118304	S	1	24	25	0.00001
Methylobacterium frigidaeris	118255	S	1	9	10	0.00000
Methylobacterium sp011043735	118312	S	1	52	53	0.00002
Methylobacterium gregans	118260	S	1	45	46	0.00002
