feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KLE1615	Group	Negative	-0.0521605528184741	0.00939444695079797	35	28	3.61250355803393e-06	0.000917575903740619
Fusicatenibacter	Group	Negative	-0.0975634616600903	0.01984070586112	35	35	2.35290980386699e-05	0.00298819545091108
Butyricimonas	Group	Negative	0.0299524584103056	0.00762931190065235	35	19	0.000414931979535785	0.0213188570691498
Dysosmobacter	Group	Negative	0.0307492376274712	0.00784027763471876	35	35	0.000419662540731296	0.0213188570691498
Phocaeicola	Group	Negative	0.14904475315419	0.037494893382582	35	35	0.000361111966574644	0.0213188570691498
Pseudoflavonifractor	Group	Negative	0.0105479765755409	0.00278199191589649	35	17	0.000605551923082838	0.0256350314105068
X43.108	Group	Negative	0.0202812885013581	0.00591073622823916	35	25	0.00163392052928192	0.0377287104034189
Anaerobutyricum	Group	Negative	-0.0643534425738199	0.0182765270476866	35	35	0.00127957009689659	0.0377287104034189
Bacteroides	Group	Negative	0.178716772019391	0.051968280765767	35	35	0.00160019655537176	0.0377287104034189
Choladousia	Group	Negative	-0.0207705431515649	0.00587111436709203	35	30	0.00122258812836365	0.0377287104034189
Lawsonibacter	Group	Negative	0.0291308278331631	0.00834598126312834	35	29	0.00139138480878646	0.0377287104034189
Blautia	Group	Negative	-0.154799597027524	0.045936028117406	35	35	0.00192838938556912	0.0408175753278797
Dorea	Group	Negative	-0.0574241433418268	0.0174147998734667	35	35	0.00234181876349411	0.0457555358405772
Odoribacter	Group	Negative	0.028379409354753	0.00883962791072299	35	32	0.00295030009743595	0.0499584149832487
Parabacteroides	Group	Negative	0.0653647559473025	0.0203235821964458	35	33	0.00290597344442997	0.0499584149832487
Pseudoscilispira	Group	Negative	0.0101189316124183	0.00323767171956943	35	20	0.00368990059328303	0.0585771719183681
Streptococcus	Group	Negative	-0.0329146595207914	0.011162703718752	35	34	0.00582516835368175	0.087034868343245
Bifidobacterium	Group	Negative	-0.0965461725529963	0.0347011744895843	35	33	0.00885876604483518	0.102278480699461
CAJFUH01	Group	Negative	0.00925756604105844	0.00327494165983364	35	19	0.00792635512024378	0.102278480699461
Guopingia	Group	Negative	0.00616570649759544	0.00221266876145797	35	11	0.00876385405764909	0.102278480699461
Oliverpabstia	Group	Negative	-0.0336495856291064	0.011907095158401	35	33	0.00794178690670885	0.102278480699461
Ralstonia	Group	Negative	-0.0132876533910806	0.00473245295836313	35	10	0.00831230818617965	0.102278480699461
JAHZIE01	Group	Negative	0.00552381455781669	0.00205010288980259	35	6	0.0110023892486851	0.121504646485479
Dielma	Group	Negative	0.0055408371057603	0.00211219320788418	35	13	0.0130827297222299	0.138458889560266
Anaerotruncus	Group	Negative	0.0112242216622288	0.00435369526595878	35	19	0.0145864717791858	0.142498608919738
Collinsella	Group	Negative	-0.0552570375160099	0.0214185004198757	35	32	0.0145241986562171	0.142498608919738
DXTB01	Group	Negative	0.00537852388048132	0.00215463157407272	35	6	0.0177225743238622	0.145210770266484
Flavonifractor	Group	Negative	0.0283291969352717	0.0112250861710255	35	33	0.0166063770782289	0.145210770266484
Mediterraneibacter	Group	Negative	-0.045779565313727	0.0181871587757133	35	35	0.0168685500944939	0.145210770266484
Phascolarctobacterium	Group	Negative	0.0303837360584548	0.0120007402853004	35	20	0.0162905785158079	0.145210770266484
Romboutsia	Group	Negative	-0.0453993207407013	0.018110689928087	35	33	0.0172878587326245	0.145210770266484
Diplocloster	Group	Negative	0.00485743766236224	0.00196105830867125	35	10	0.0185478485286408	0.147223547696087
CAG.41	Group	Negative	-0.019167928424078	0.00809235566080343	35	32	0.0238616509892986	0.172459762318828
Nanosynbacter	Group	Negative	-0.00297625506713604	0.00126010397539034	35	5	0.024233806339671	0.172459762318828
Sutterella	Group	Negative	0.0208811247619956	0.00885481552500612	35	18	0.024443115919204	0.172459762318828
UMGS1766	Group	Negative	0.00566634634184259	0.00237272620225364	35	11	0.0228146187135091	0.172459762318828
Faecousia	Group	Negative	0.0200658025804717	0.00866957612827978	35	20	0.0270059064975715	0.185391898659005
Mesorhizobium	Group	Negative	-0.00875925687839112	0.00382703744716329	35	10	0.0286272642550032	0.189625045762268
Pauljensenia	Group	Negative	-0.00705038653001908	0.00309052512203456	35	15	0.0291156566327892	0.189625045762268
Campylobacter	Group	Negative	0.00370514258368099	0.00163923894601037	35	5	0.030525441798869	0.193836555422818
Terrisporobacter	Group	Negative	-0.0122652745577246	0.00549362658927934	35	20	0.0324738777533765	0.201179632911162
Gemella	Group	Negative	-0.00244113873696502	0.00109989733873479	35	4	0.0334439028133944	0.202255983681005
Bilophila	Group	Negative	0.0109894027998675	0.00505096238709212	35	21	0.036840895010657	0.212672439379702
Prevotella	Group	Negative	0.140954235762313	0.0646624486469446	35	28	0.0365063538349462	0.212672439379702
Fenollaria	Group	Negative	0.00839878354147482	0.00393646969646625	35	11	0.0404010186420842	0.228041305224209
Muricomes	Group	Negative	0.00753749573819315	0.00357660520162065	35	23	0.0427606704027442	0.235818703810712
Ruthenibacterium	Group	Negative	0.0290387563035494	0.0138406709338039	35	34	0.0436357444059191	0.235818703810712
Alistipes	Group	Negative	0.0499596418136055	0.0239423862745069	35	32	0.0447230107940109	0.236659265451641
Angelakisella	Group	Negative	0.00627963821307553	0.00307047247253863	35	8	0.0488793823064518	0.253374757262016
JANFXS01	Group	Negative	0.00361267269129796	0.00178234441597755	35	6	0.0508123428251202	0.258126701551611
Faecalibacillus	Group	Negative	-0.0300687418563553	0.0151683894567275	35	29	0.055819844447531	0.270338847910008
Luoshenia	Group	Negative	0.00285650900187131	0.00144464231842727	35	4	0.0564092871623244	0.270338847910008
Merdivicinus	Group	Negative	0.00323298742494268	0.00163382622124669	35	4	0.056235942588903	0.270338847910008
F23.B02	Group	Negative	0.00512461429152701	0.00261196581947168	35	9	0.0582448659507153	0.273966591694105
UMGS1975	Group	Negative	0.00762054896737231	0.00394263254013812	35	15	0.0618730769652554	0.285741119075907
Actinomyces	Group	Negative	-0.00329904980673045	0.00174614593174305	35	6	0.0676606768788874	0.306889498700668
Anaerostipes	Group	Negative	-0.0570429117434519	0.0314760016425546	35	35	0.0790527026298828	0.33101211780644
Barnesiella	Group	Negative	0.0200397668301725	0.0111118794112818	35	12	0.0804539435251714	0.33101211780644
CAG.274	Group	Negative	-0.0112524131006295	0.00630515359267047	35	5	0.0835166825422696	0.33101211780644
HGM11616	Group	Negative	0.0044528724768148	0.00247550182998424	35	10	0.0812064154619141	0.33101211780644
Longibaculum	Group	Negative	0.00408837126828132	0.00224254229231629	35	7	0.0773591642340932	0.33101211780644
Monoglobus	Group	Negative	0.0274139725418348	0.0150393658822133	35	16	0.0774029028114959	0.33101211780644
RUG115	Group	Negative	-0.0105035762083572	0.00574705607718348	35	19	0.0766572296102078	0.33101211780644
Ruminococcus	Group	Negative	-0.0503063235846907	0.0280739976882515	35	34	0.0823200085439565	0.33101211780644
Sarcina	Group	Negative	-0.0282761022958447	0.0159079992668323	35	8	0.0847078254229078	0.33101211780644
Agathobacter	Group	Negative	-0.0704074207301923	0.0406418062152923	35	35	0.0925426865951836	0.331068202748967
CAG.238	Group	Negative	0.00650454340083588	0.00371614846303768	35	13	0.089352320816247	0.331068202748967
Gordonibacter	Group	Negative	-0.006606525194717	0.00380407509779785	35	23	0.0917687120426293	0.331068202748967
Hominisplanchenecus	Group	Negative	-0.0180041938280266	0.0102066092319042	35	20	0.086993154959342	0.331068202748967
Intestinibacter	Group	Negative	-0.0216686741665894	0.012375599840072	35	32	0.0892519366137217	0.331068202748967
UBA1417	Group	Negative	-0.0347098904154778	0.0198899355790111	35	34	0.0902748937144892	0.331068202748967
Hungatella	Group	Negative	0.0350784126355436	0.0206139306053787	35	23	0.0982194748080102	0.346496480572703
Avimonas	Group	Negative	0.00608284759129328	0.00361233525444581	35	11	0.101636763032341	0.353640243975543
Clostridium	Group	Negative	0.0222353288120501	0.0132796829487932	35	35	0.103507982080673	0.355284154709338
Pseudolachnospira	Group	Negative	-0.00241348715597522	0.00148313606041015	35	7	0.113188498968022	0.383331716505036
