feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KLE1615	NAFLD	Negative	-0.0518721196964505	0.0094904570315691	35	28	4.66522966766387e-06	0.00118496833558662
Fusicatenibacter	NAFLD	Negative	-0.0973610373338064	0.019863316713482	35	35	2.46475253121078e-05	0.00313023571463769
Butyricimonas	NAFLD	Negative	0.0299537486979089	0.00765059111200623	35	19	0.000427722658747938	0.0217283110643952
Dysosmobacter	NAFLD	Negative	0.0308275325947278	0.00781257935868842	35	35	0.000392219938697986	0.0217283110643952
Phocaeicola	NAFLD	Negative	0.149072220740619	0.0375296619775016	35	35	0.000364144316032267	0.0217283110643952
Pseudoflavonifractor	NAFLD	Negative	0.0104430062172934	0.00272940820761977	35	17	0.000549632074806689	0.0232677578334832
X43.108	NAFLD	Negative	0.0205391582307792	0.00589940719792363	35	25	0.00142528987438896	0.037186097615321
Anaerobutyricum	NAFLD	Negative	-0.0643079325236473	0.0182968859187978	35	35	0.0013021617535338	0.037186097615321
Bacteroides	NAFLD	Negative	0.178688176726409	0.0519954931685203	35	35	0.0016104215502698	0.037186097615321
Choladousia	NAFLD	Negative	-0.0206562691346594	0.00589549738309661	35	30	0.00134170017078219	0.037186097615321
Lawsonibacter	NAFLD	Negative	0.0290378307747573	0.00838422919454082	35	29	0.00149753177914198	0.037186097615321
Blautia	NAFLD	Negative	-0.154700966072563	0.0459423815325845	35	35	0.00194199594498821	0.0411055808355838
Dorea	NAFLD	Negative	-0.0573307569204918	0.0173670118898308	35	35	0.00231881904045042	0.0453061566364929
Odoribacter	NAFLD	Negative	0.0286648692530535	0.00878055536462938	35	32	0.00255603870032368	0.0463738449915868
Parabacteroides	NAFLD	Negative	0.0653456922291741	0.0203092041424756	35	33	0.00289570724912383	0.0490339760851636
Pseudoscilispira	NAFLD	Negative	0.0103228598902882	0.00324655274748503	35	20	0.00320029069705869	0.0508046148158067
Streptococcus	NAFLD	Negative	-0.0333946776744426	0.0111953538077404	35	34	0.00533622728856029	0.0797295136055479
CAJFUH01	NAFLD	Negative	0.00935812881515854	0.00327677917428596	35	19	0.00736798190637724	0.103970411345545
Bifidobacterium	NAFLD	Negative	-0.096391825892836	0.0347134972512439	35	33	0.00897920167162333	0.104972351965543
Guopingia	NAFLD	Negative	0.00619848409202513	0.00223630690115251	35	11	0.00909209347733054	0.104972351965543
Oliverpabstia	NAFLD	Negative	-0.0336627212379635	0.0119163036654674	35	33	0.00796332006834951	0.104972351965543
Ralstonia	NAFLD	Negative	-0.013301610388553	0.00473733070386939	35	10	0.0083111632249022	0.104972351965543
JAHZIE01	NAFLD	Negative	0.0055163819873718	0.00204632335531676	35	6	0.0109662131619079	0.121105136657591
Anaerotruncus	NAFLD	Negative	0.0112362680128285	0.00435184442697473	35	19	0.0144518420173982	0.143064988128584
Collinsella	NAFLD	Negative	-0.0550964503587928	0.0214421005390436	35	32	0.0148882821274042	0.143064988128584
Dielma	NAFLD	Negative	0.00541935088270726	0.00210871034476942	35	13	0.0148726679935056	0.143064988128584
Phascolarctobacterium	NAFLD	Negative	0.0305255224936889	0.0119208953125602	35	20	0.0152076955884715	0.143064988128584
Flavonifractor	NAFLD	Negative	0.0285029958701729	0.0112218628687758	35	33	0.0159784627267232	0.144947483306703
Diplocloster	NAFLD	Negative	0.00482486962165209	0.00193433833205883	35	10	0.017803749565081	0.145875883533244
Mediterraneibacter	NAFLD	Negative	-0.0456484284109531	0.0181690560450501	35	35	0.0170578597661753	0.145875883533244
Romboutsia	NAFLD	Negative	-0.0453490802117862	0.0181348050612455	35	33	0.0175391745239174	0.145875883533244
DXTB01	NAFLD	Negative	0.00541109592369984	0.00219380483135235	35	6	0.0190071977695224	0.150869632295584
CAG.41	NAFLD	Negative	-0.019161847749359	0.008056350721277	35	32	0.0233276428148317	0.171473977627667
Nanosynbacter	NAFLD	Negative	-0.00306007876518108	0.00129627854119747	35	5	0.0243033390922859	0.171473977627667
Sutterella	NAFLD	Negative	0.0211430438662647	0.00888738530265148	35	18	0.0232998360051985	0.171473977627667
UMGS1766	NAFLD	Negative	0.00556682017000663	0.00235815916260185	35	11	0.0243033984039213	0.171473977627667
Campylobacter	NAFLD	Negative	0.00378495997603946	0.00166350733079383	35	5	0.0295123072792921	0.187403151223505
Faecousia	NAFLD	Negative	0.0199847411656351	0.00871774115838862	35	20	0.0283926908944773	0.187403151223505
Mesorhizobium	NAFLD	Negative	-0.00881223293691569	0.00385847575681865	35	10	0.0289470868051476	0.187403151223505
Pauljensenia	NAFLD	Negative	-0.00701037077166819	0.00304661828102091	35	15	0.0278445098551903	0.187403151223505
Gemella	NAFLD	Negative	-0.00242260337833199	0.0010734535980054	35	4	0.0307628087341318	0.190579351669987
Terrisporobacter	NAFLD	Negative	-0.0122862692545317	0.00551073446732382	35	20	0.032700730627858	0.197761561416093
Fenollaria	NAFLD	Negative	0.00838238891951909	0.00385552140869836	35	11	0.0369691285880707	0.215045474970779
Prevotella	NAFLD	Negative	0.140483701204752	0.0647193303145888	35	28	0.0372519720421823	0.215045474970779
Bilophila	NAFLD	Negative	0.0108172070989891	0.00503516255054925	35	21	0.0391210006517075	0.220816314789638
Ruthenibacterium	NAFLD	Negative	0.0292187971927174	0.01380763907647	35	34	0.0419631212749773	0.231709408779223
Muricomes	NAFLD	Negative	0.00748968834345217	0.00355863993505406	35	23	0.0430200703491741	0.232491444014686
Alistipes	NAFLD	Negative	0.0495716214869713	0.0238897668688944	35	32	0.0458570025788395	0.237707727653576
JANFXS01	NAFLD	Negative	0.003673599211273	0.00176498044377725	35	6	0.0452338883068317	0.237707727653576
Angelakisella	NAFLD	Negative	0.0062787631404148	0.00305636897898411	35	8	0.0479345749415005	0.243507640702822
