feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroidaceae	NAFLD	Negative	0.220291486346624	0.058332049452904	35	35	0.000631508986135503	0.0221621076098887
Lachnospiraceae	NAFLD	Negative	-0.234832742593136	0.0650821893514664	35	35	0.00100736852772221	0.0221621076098887
Odoribacteraceae	NAFLD	Negative	0.0363711877823372	0.0113458306139692	35	23	0.00298785376447889	0.0388068190593591
Tannerellaceae	NAFLD	Negative	0.0645560311909616	0.0205427059129789	35	35	0.00352789264175992	0.0388068190593591
Streptococcaceae	NAFLD	Negative	-0.0357905010917362	0.0119563786471412	35	34	0.0051941359545111	0.0457083963996976
Bifidobacteriaceae	NAFLD	Negative	-0.103143351351944	0.0361732582449158	35	34	0.00745225132919173	0.0527489224481151
Burkholderiaceae	NAFLD	Negative	-0.0127303795247688	0.00454014981676146	35	10	0.0083918740258365	0.0527489224481151
Coriobacteriaceae	NAFLD	Negative	-0.0512668034558264	0.0201019682678901	35	30	0.0155877842820915	0.0857328135515031
Acidaminococcaceae	NAFLD	Negative	0.0311011557156286	0.0128197502305093	35	20	0.0208944762366744	0.102150772712631
Campylobacteraceae	NAFLD	Negative	0.0034482283341904	0.00152375232559461	35	5	0.0303407096433854	0.119507272733548
Peptostreptococcaceae	NAFLD	Negative	-0.0512603328849041	0.0222468709914719	35	35	0.0276479110619388	0.119507272733548
Sutterellaceae	NAFLD	Negative	0.019141940825528	0.00857999357548601	35	23	0.032592892563695	0.119507272733548
Clostridiaceae	NAFLD	Negative	0.0398953276258696	0.0204140898420635	35	35	0.0591825000280541	0.164118558094032
Desulfovibrionaceae	NAFLD	Negative	0.0142062891286917	0.00728423223044486	35	23	0.059679475670557	0.164118558094032
Prevotellaceae	NAFLD	Negative	0.129851801723763	0.0640721815422404	35	30	0.0508417719465757	0.164118558094032
Rikenellaceae	NAFLD	Negative	0.0528621181423899	0.0268279020872755	35	34	0.0572284139454316	0.164118558094032
Lactobacillaceae	NAFLD	Negative	-0.0347328222313542	0.0196576629837316	35	22	0.0864961975924164	0.223872511415666
Actinomycetaceae	NAFLD	Negative	-0.00603826006307191	0.00368008735489941	35	17	0.110339089793599	0.25988395808183
Bradyrhizobiaceae	NAFLD	Negative	-0.00229685722626976	0.00143576005350671	35	5	0.119185742585597	0.25988395808183
Christensenellaceae	NAFLD	Negative	0.00996409407517663	0.00616194814809336	35	19	0.115391205796937	0.25988395808183
Pseudomonadaceae	NAFLD	Negative	-0.0193938153443986	0.0122877777201377	35	6	0.124035525448146	0.25988395808183
Porphyromonadaceae	NAFLD	Negative	0.00843566388572521	0.00556518782512706	35	11	0.139093430922811	0.278186861845623
Barnesiellaceae	NAFLD	Negative	0.0151765782736826	0.0107704446428793	35	15	0.168161076495693	0.30829530690877
Coprobacillaceae	NAFLD	Negative	0.0262761043955566	0.0184246132183507	35	28	0.16321979419912	0.30829530690877
Erysipelotrichaceae	NAFLD	Negative	-0.0208015210351853	0.0187222917623156	35	35	0.274573934321221	0.463433737514531
Micrococcaceae	NAFLD	Negative	-0.000995813547183379	0.000915080384019478	35	6	0.284379793474826	0.463433737514531
Sphingomonadaceae	NAFLD	Negative	-0.00107622227755445	0.00097268712157899	35	4	0.276535883291702	0.463433737514531
Peptoniphilaceae	NAFLD	Negative	0.00536166041133938	0.00505610798468917	35	10	0.296647906609793	0.466160996101104
Staphylococcaceae	NAFLD	Negative	-0.0065149229639511	0.00641522105578378	35	5	0.317236051812061	0.4813236648183
Eggerthellaceae	NAFLD	Negative	-0.00865908689732391	0.00897027429890645	35	35	0.341411316117318	0.500736596972066
Fusobacteriaceae	NAFLD	Negative	0.00198014048418163	0.00235842931826166	35	4	0.407173571431431	0.577923778805903
Oxalobacteraceae	NAFLD	Negative	0.00275065897444753	0.00364161699225308	35	6	0.455402710799291	0.626178727349026
Akkermansiaceae	NAFLD	Negative	0.0231041806766374	0.0331067828362594	35	20	0.49014783945523	0.638889734749544
Carnobacteriaceae	NAFLD	Negative	0.00481934454082912	0.00696290349389204	35	5	0.493687522306466	0.638889734749544
Oscillospiraceae	NAFLD	Negative	0.0260170426791686	0.0416694780886661	35	35	0.536679706937886	0.674683060150485
Turicibacteraceae	NAFLD	Negative	-0.00400173293117359	0.00847776061984445	35	21	0.64001390374375	0.782239215686805
Enterobacteriaceae	NAFLD	Negative	0.00625771696734308	0.0158924122727851	35	24	0.696294704167285	0.82802613468542
Atopobiaceae	NAFLD	Negative	0.000768024277666881	0.00468929569259488	35	7	0.870901415901729	0.940447226665819
Eubacteriaceae	NAFLD	Negative	-0.00371879225576097	0.0268264330074944	35	35	0.890589630760852	0.940447226665819
Eubacteriales.Family.XIII..Incertae.Sedis	NAFLD	Negative	-0.000847536578729028	0.00654156205669282	35	28	0.897699625453736	0.940447226665819
Peptococcaceae	NAFLD	Negative	0.00102953978153418	0.00538004895993257	35	9	0.849414143211752	0.940447226665819
Veillonellaceae	NAFLD	Negative	-0.00567250548897209	0.0286576408806082	35	30	0.844305985189048	0.940447226665819
Selenomonadaceae	NAFLD	Negative	0.000628973907743331	0.00825055841006194	35	5	0.939693166014512	0.96154649545671
Pasteurellaceae	NAFLD	Negative	9.77743357052833e-05	0.00324613324423366	35	10	0.97615258366752	0.97615258366752
