name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vescimonas sp900545585	67986	S	13697	409784	423481	0.04531
Vescimonas coprocola	67951	S	152	17992	18144	0.00194
Vescimonas sp900551995	67992	S	54	2447	2501	0.00027
Vescimonas sp900545495	67985	S	27	526	553	0.00006
Vescimonas cirricatena	67950	S	7	926	933	0.00010
Vescimonas sp900550585	67989	S	3	74	77	0.00001
Vescimonas sp900552725	67994	S	2	31	33	0.00000
Vescimonas sp900757415	67999	S	2	48	50	0.00001
Faecousia gallistercoris	66947	S	12422	54599	67021	0.00717
Faecousia sp003525905	66958	S	1186	38520	39706	0.00425
Faecousia sp017936985	67073	S	33	281	314	0.00003
Faecousia sp021771675	67086	S	29	1243	1272	0.00014
Faecousia sp022786965	67093	S	4	44	48	0.00001
Faecousia sp934591635	67163	S	4	6	10	0.00000
Faecousia sp902475855	67138	S	3	44	47	0.00001
Faecousia sp944385535	67179	S	3	70	73	0.00001
Faecousia sp900544975	67116	S	2	7	9	0.00000
Faecousia sp000435995	66951	S	1	12	13	0.00000
Lawsonibacter sp902363045	67426	S	1953	189111	191064	0.02044
Lawsonibacter asaccharolyticus	67383	S	1658	54934	56592	0.00605
Lawsonibacter aceti	67382	S	1052	56541	57593	0.00616
Lawsonibacter sp900066825	67417	S	169	20059	20228	0.00216
Lawsonibacter sp900754605	67422	S	102	5487	5589	0.00060
Lawsonibacter sp900764755	67424	S	3	52	55	0.00001
Lawsonibacter sp900545895	67418	S	3	92	95	0.00001
Lawsonibacter sp944385095	67446	S	2	8	10	0.00000
Lawsonibacter sp902497145	67427	S	2	8	10	0.00000
Lawsonibacter sp900766145	67425	S	2	54	56	0.00001
Lawsonibacter sp959022875	67477	S	1	11	12	0.00000
Lawsonibacter sp944385035	67443	S	1	5	6	0.00000
Lawsonibacter sp905215425	67429	S	1	8	9	0.00000
Evtepia gabavorous	66893	S	7518	222856	230374	0.02465
Evtepia excrementipullorum	66890	S	2	15	17	0.00000
Dysosmobacter faecalis	66680	S	484	25256	25740	0.00275
Dysosmobacter welbionis	66813	S	459	62158	62617	0.00670
Dysosmobacter faecalis_A	66681	S	27	834	861	0.00009
Dysosmobacter sp947625655	66799	S	14	239	253	0.00003
Dysosmobacter sp947631635	66801	S	10	38	48	0.00001
Dysosmobacter sp958426425	66810	S	9	43	52	0.00001
Dysosmobacter sp019417795	66707	S	9	2582	2591	0.00028
Dysosmobacter segnis	66683	S	8	977	985	0.00011
Dysosmobacter sp902462475	66739	S	5	36	41	0.00000
Dysosmobacter excrementavium	66678	S	1	13	14	0.00000
Dysosmobacter sp944387015	66780	S	1	4	5	0.00000
Dysosmobacter sp900546705	66733	S	1	2	3	0.00000
Dysosmobacter sp900115635	66729	S	1	20	21	0.00000
Dysosmobacter pullicola	66682	S	1	16	17	0.00000
Scatomorpha merdavium	67841	S	519	3591	4110	0.00044
Scatomorpha sp902496595	67852	S	3	4	7	0.00000
Scatomorpha sp900545405	67848	S	1	9	10	0.00000
Scatomorpha sp900752445	67850	S	1	9	10	0.00000
