name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus salivarius_D	56177	S	455	399718	400173	0.08993
Streptococcus parasanguinis	56118	S	71	68182	68253	0.01534
Streptococcus salivarius	56176	S	68	57387	57455	0.01291
Streptococcus oralis_BL	56056	S	23	36747	36770	0.00826
Streptococcus parasanguinis_C	56121	S	20	27548	27568	0.00620
Streptococcus mitis_P	56034	S	20	18308	18328	0.00412
Streptococcus mitis_BX	55986	S	19	97118	97137	0.02183
Streptococcus mitis_DG	56023	S	14	24967	24981	0.00561
Streptococcus pseudopneumoniae_M	56164	S	10	10819	10829	0.00243
Streptococcus sp001813295	56230	S	9	17219	17228	0.00387
Streptococcus mitis_Y	56037	S	8	16931	16939	0.00381
Streptococcus sp934201655	56356	S	7	6747	6754	0.00152
Streptococcus sp001813675	56231	S	7	17641	17648	0.00397
Streptococcus viridans_A	56409	S	6	5743	5749	0.00129
Streptococcus infantis_B	55923	S	5	3199	3204	0.00072
Streptococcus sp000187445	56205	S	5	4570	4575	0.00103
Streptococcus australis_D	55853	S	5	5849	5854	0.00132
Streptococcus parasanguinis_F	56123	S	5	14194	14199	0.00319
Streptococcus sp001556435	56219	S	5	5248	5253	0.00118
Streptococcus sp019414905	56264	S	4	12746	12750	0.00287
Streptococcus sp905221305	56329	S	4	5807	5811	0.00131
Streptococcus parasanguinis_D	56122	S	4	9552	9556	0.00215
Streptococcus sp001811505	56228	S	4	6803	6807	0.00153
Streptococcus parasanguinis_Q	56134	S	4	13969	13973	0.00314
Streptococcus sp023115445	56269	S	4	6283	6287	0.00141
Streptococcus sp024295625	56270	S	3	8604	8607	0.00193
Streptococcus sp905221205	56320	S	3	3380	3383	0.00076
Streptococcus australis_B	55851	S	3	6296	6299	0.00142
Streptococcus sp905221435	56338	S	2	1861	1863	0.00042
Streptococcus mitis_BH	55970	S	2	3450	3452	0.00078
Streptococcus chosunense	55862	S	2	6214	6216	0.00140
Streptococcus mitis_BB	55964	S	2	5233	5235	0.00118
Streptococcus sp001808665	56224	S	2	5282	5284	0.00119
Streptococcus mitis_D	56016	S	2	3896	3898	0.00088
Streptococcus sp013394695	56259	S	2	2441	2443	0.00055
Streptococcus parasanguinis_K	56128	S	2	3064	3066	0.00069
Streptococcus sp934216185	56358	S	1	684	685	0.00015
Streptococcus mitis_AZ	55962	S	1	1116	1117	0.00025
Streptococcus halitosis	55907	S	1	3268	3269	0.00073
Streptococcus pseudopneumoniae_D	56158	S	1	1433	1434	0.00032
Streptococcus sp008727815	56245	S	1	2275	2276	0.00051
Streptococcus parasanguinis_P	56133	S	1	1830	1831	0.00041
Streptococcus hominis	55914	S	1	177	178	0.00004
Streptococcus mitis_BL	55974	S	1	3509	3510	0.00079
Streptococcus sp003428885	56238	S	1	759	760	0.00017
Streptococcus sp905371745	56343	S	1	2274	2275	0.00051
Streptococcus mitis_CT	56009	S	1	2114	2115	0.00048
Streptococcus infantis_F	55926	S	1	1265	1266	0.00028
Streptococcus infantis_G	55927	S	1	629	630	0.00014
Streptococcus sp000220065	56207	S	1	118	119	0.00003
Streptococcus mitis_BP	55978	S	1	1114	1115	0.00025
Streptococcus oralis_BH	56052	S	1	2551	2552	0.00057
Streptococcus sp905221385	56336	S	1	1021	1022	0.00023
Streptococcus oralis_BI	56053	S	1	1620	1621	0.00036
Streptococcus sp020089495	56266	S	1	2522	2523	0.00057
Streptococcus sp000314795	56211	S	1	935	936	0.00021
Streptococcus sp000411475	56212	S	1	938	939	0.00021
Streptococcus oralis_CE	56076	S	1	1930	1931	0.00043
Streptococcus mitis_Q	56035	S	1	3305	3306	0.00074
Streptococcus parasanguinis_B	56120	S	1	2079	2080	0.00047
Streptococcus timonensis	56399	S	1	881	882	0.00020
Streptococcus parasanguinis_T	56137	S	1	2963	2964	0.00067
Streptococcus thermophilus	56397	S	1	1136	1137	0.00026
Streptococcus parasanguinis_U	56138	S	1	1718	1719	0.00039
Streptococcus sp013277115	56252	S	1	2080	2081	0.00047
Streptococcus mitis_CI	55998	S	1	4567	4568	0.00103
Streptococcus mitis_O	56033	S	1	1563	1564	0.00035
Streptococcus mitis_CQ	56006	S	1	4246	4247	0.00095
Streptococcus mitis_CJ	55999	S	1	1641	1642	0.00037
Streptococcus mitis_F	56025	S	1	1929	1930	0.00043
Streptococcus sanguinis_K	56189	S	1	1886	1887	0.00042
Streptococcus mitis_BT	55982	S	1	2772	2773	0.00062
Streptococcus gordonii	55902	S	1	276	277	0.00006
Streptococcus pseudopneumoniae_Q	56167	S	1	1645	1646	0.00037
Streptococcus sp012843315	56247	S	1	1534	1535	0.00034
Streptococcus sp943912555	56364	S	1	1254	1255	0.00028
Granulicatella sp937891475	54999	S	27	26020	26047	0.00585
Granulicatella adiacens	54982	S	7	3325	3332	0.00075
Granulicatella elegans_A	54986	S	6	2357	2363	0.00053
Granulicatella sp902479935	54992	S	3	2688	2691	0.00060
Abiotrophia defectiva	54931	S	35	3639	3674	0.00083
Abiotrophia sp001815865	54932	S	5	1085	1090	0.00024
Gemella sanguinis	56992	S	132	10030	10162	0.00228
Gemella sp947254465	57005	S	38	50108	50146	0.01127
Gemella morbillorum	56990	S	36	13490	13526	0.00304
Gemella haemolysans_A	56985	S	33	11471	11504	0.00259
Gemella sp900766305	56999	S	11	4397	4408	0.00099
Gemella haemolysans_D	56988	S	3	2034	2037	0.00046
Gemella sp900555985	56998	S	2	141	143	0.00003
Gemella haemolysans	56984	S	1	546	547	0.00012
Gemella sp938038035	57002	S	1	2277	2278	0.00051
Gemella sp927911695	57000	S	1	552	553	0.00012
Prevotella histicola	77370	S	6613	1570462	1577075	0.35440
Prevotella pallens	77401	S	3102	673190	676292	0.15198
Prevotella vespertina	78131	S	1160	165912	167072	0.03754
Prevotella salivae	77414	S	1045	190924	191969	0.04314
Prevotella jejuni	77377	S	304	18614	18918	0.00425
Prevotella melaninogenica	77384	S	131	24681	24812	0.00558
Prevotella aurantiaca	77336	S	88	7559	7647	0.00172
Prevotella sp000599605	77429	S	83	21832	21915	0.00492
Prevotella melaninogenica_C	77387	S	41	29217	29258	0.00657
Prevotella sp015256945	77513	S	35	1181	1216	0.00027
Prevotella sp013333285	77508	S	19	83	102	0.00002
Prevotella sp927910885	77965	S	18	1467	1485	0.00033
Prevotella sp000467895	77427	S	17	2365	2382	0.00054
Prevotella veroralis	78130	S	16	1427	1443	0.00032
Prevotella melaninogenica_B	77386	S	16	2429	2445	0.00055
Prevotella scopos	77415	S	14	3970	3984	0.00090
Prevotella oris	77398	S	12	575	587	0.00013
Prevotella nigrescens	77397	S	10	569	579	0.00013
Prevotella denticola	77363	S	9	642	651	0.00015
Prevotella corporis	77361	S	9	6397	6406	0.00144
Prevotella enoeca	77365	S	8	608	616	0.00014
Prevotella nanceiensis	77396	S	6	919	925	0.00021
Prevotella oulorum	77400	S	5	316	321	0.00007
Prevotella pleuritidis	77405	S	5	1005	1010	0.00023
Prevotella disiens	77364	S	5	1993	1998	0.00045
Prevotella melaninogenica_A	77385	S	3	1321	1324	0.00030
Prevotella sp905372445	77961	S	3	1404	1407	0.00032
Prevotella intermedia	77374	S	3	128	131	0.00003
Prevotella buccalis	77345	S	3	1612	1615	0.00036
Prevotella conceptionensis	77350	S	3	178	181	0.00004
Prevotella maculosa	77382	S	2	56	58	0.00001
Prevotella sp000688375	77431	S	2	72	74	0.00002
Prevotella phocaeensis	77404	S	2	55	57	0.00001
Prevotella bergensis	77339	S	2	104	106	0.00002
Prevotella sp000758925	77433	S	2	1245	1247	0.00028
Prevotella sp001552765	77434	S	2	378	380	0.00009
Prevotella melaninogenica_D	77388	S	1	239	240	0.00005
Prevotella fusca	77368	S	1	64	65	0.00001
Prevotella sp013333935	77509	S	1	31	32	0.00001
Prevotella sp938018155	78000	S	1	57	58	0.00001
Prevotella shahii	77417	S	1	91	92	0.00002
Prevotella illustrans	77373	S	1	196	197	0.00004
Prevotella sp023425865	77689	S	1	78	79	0.00002
Prevotella buccae	77344	S	1	73	74	0.00002
Alloprevotella sp905369775	76888	S	418	2976	3394	0.00076
Alloprevotella sp916438195	76890	S	175	15794	15969	0.00359
Alloprevotella sp015259235	76837	S	18	1222	1240	0.00028
Alloprevotella sp000318095	76816	S	13	538	551	0.00012
Alloprevotella rava	76815	S	5	260	265	0.00006
Alloprevotella tannerae_B	76917	S	3	245	248	0.00006
Alloprevotella sp900095835	76867	S	2	287	289	0.00006
Alloprevotella tannerae_A	76916	S	1	35	36	0.00001
Alloprevotella sp905371275	76889	S	1	5	6	0.00000
Alloprevotella sp003639005	76823	S	1	70	71	0.00002
Alloprevotella sp015257125	76836	S	1	13	14	0.00000
UBA2918 sp900313715	78235	S	1	60	61	0.00001
Porphyromonas pasteri	80772	S	22	421	443	0.00010
Porphyromonas sp003640335	80777	S	8	1133	1141	0.00026
Porphyromonas endodontalis	80766	S	6	996	1002	0.00023
Porphyromonas sp927910985	80797	S	5	399	404	0.00009
Porphyromonas sp905372525	80794	S	1	5	6	0.00000
Tannerella serpentiformis	81502	S	11	2492	2503	0.00056
Tannerella sp938036405	81544	S	1	207	208	0.00005
Bacteroides_D sp013333195	78545	S	1	1	2	0.00000
F0058 sp000163695	80378	S	1	60	61	0.00001
Capnocytophaga gingivalis	86288	S	14	2629	2643	0.00059
Capnocytophaga sputigena	86307	S	9	1386	1395	0.00031
Capnocytophaga sp938029845	86306	S	4	453	457	0.00010
Capnocytophaga sp937936315	86305	S	1	59	60	0.00001
Capnocytophaga sp937919265	86304	S	1	95	96	0.00002
JABCPE02 sp937890925	89288	S	1	181	182	0.00004
Bergeyella_A sp916710115	89013	S	6	25	31	0.00001
Veillonella atypica	73006	S	81	33157	33238	0.00747
Veillonella sp900766125	73042	S	36	30292	30328	0.00682
Veillonella sp934230905	73058	S	23	1320	1343	0.00030
Veillonella sp022737715	73030	S	12	922	934	0.00021
Veillonella rogosae	73022	S	11	6786	6797	0.00153
Veillonella sp900550175	73035	S	8	2181	2189	0.00049
