# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p -u | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ7/GQ7_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ7/GQ7_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ7/GQ7_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ7/GQ7_unmatched_2.fastq -n GQ7 -t 24 -u -c -p
#mOTU	consensus_taxonomy	NCBI_tax_id	GQ7
ref_mOTU_v31_00800	Cutibacterium acnes [Propionibacterium sp. CC003-HC2/Propionibacterium sp. KPL1847/Propionibacterium sp. KPL1849/Propionibacterium sp. KPL1854/Propionibacterium sp. KPL2003/Propionibacterium sp. KPL2008/Propionibacterium sp. KPL2009/Propionibacterium sp. MB3007/Propionibacterium sp. HMSC068C01/Propionibacterium sp. HMSC078F01/Propionibacterium sp. HMSC069G10/Propionibacterium sp. HMSC065F07/Propionibacterium sp. HMSC078F10/Propionibacterium sp. HMSC067A02/Propionibacterium sp. HMSC075A12/Propionibacterium sp. HMSC067A01/Propionibacterium sp. HMSC062D02/Propionibacterium sp. HMSC062D05/Cutibacterium acnes/Propionibacterium sp. CG1_02_60_36/Propionibacterium sp. 5_U_42AFAA/Propionibacterium sp. 409-HC1/Propionibacterium sp. 434-HC2]	1747	4
ref_mOTU_v31_00999	Fusobacterium periodonticum	860	7
ref_mOTU_v31_01001	Fusobacterium nucleatum subsp. animalis [Fusobacterium sp. CAG:649/Fusobacterium sp. HMSC065F01/Fusobacterium nucleatum/Fusobacterium sp. CM1]	851	1
ref_mOTU_v31_01002	Fusobacterium nucleatum subsp. vincentii [Fusobacterium sp. HMSC064B12/Fusobacterium nucleatum]	851	1
ref_mOTU_v31_01068	Haemophilus parainfluenzae	729	58
ref_mOTU_v31_01078	Prevotella sp. oral taxon 473	712469	1
ref_mOTU_v31_01079	Prevotellaceae bacterium Marseille-P2826	1852368	1
ref_mOTU_v31_01100	Haemophilus sputorum	1078480	3
ref_mOTU_v31_01348	Streptococcus thermophilus [Streptococcus thermophilus CAG:236/Streptococcus thermophilus]	1308	1
ref_mOTU_v31_01349	Streptococcus salivarius [Streptococcus salivarius/Streptococcus sp. HSISS2/Streptococcus sp. HSISS3/Streptococcus sp. C150]	1304	2
ref_mOTU_v31_01350	Streptococcus salivarius	1304	404
ref_mOTU_v31_01495	Neisseria sicca/macacae [Neisseria sp. HMSC06F02/Neisseria sp. HMSC70E02/Neisseria sp. HMSC077D05/Neisseria sp. HMSC074B07/Neisseria sp. HMSC055H02/Neisseria sp. HMSC067H09/Neisseria sp. HMSC065D04/Neisseria sicca/Neisseria macacae/Neisseria sp. GT4A_CT1]	NA	7
ref_mOTU_v31_01589	Prevotella nigrescens	28133	3
ref_mOTU_v31_01591	Streptococcus sanguinis	1305	13
ref_mOTU_v31_01716	Prevotella pleuritidis	407975	5
ref_mOTU_v31_01836	Haemophilus parahaemolyticus	735	3
ref_mOTU_v31_01840	Prevotella veroralis	28137	3
ref_mOTU_v31_01841	Prevotella sp. oral taxon 306	712461	24
ref_mOTU_v31_01910	Isoptericola variabilis [Actinomyces sp. HPA0247/Isoptericola variabilis]	139208	1
ref_mOTU_v31_01911	Actinobacteria sp. [Schaalia odontolytica/Actinomyces sp. HMSC035G02/Xylanimonas cellulosilytica/Sanguibacter keddieii/Actinomyces sp. ICM54]	NA	15
ref_mOTU_v31_01912	Actinomyces sp. ICM39	1105029	3
ref_mOTU_v31_01913	Actinomyces sp. [Actinomyces sp. ICM58/Actinomyces sp. oral taxon 172]	NA	9
ref_mOTU_v31_01914	Actinomyces sp. ICM47	936548	38
ref_mOTU_v31_01915	Actinomyces bouchesdurhonensis	1852361	5
ref_mOTU_v31_01938	Veillonella parvula [Veillonella parvula/Veillonella sp. 6_1_27/Veillonella sp. 3_1_44]	29466	8
ref_mOTU_v31_01939	Veillonella rogosae [Veillonella rogosae/Veillonella sp. oral taxon 158]	423477	26
ref_mOTU_v31_01940	Veillonella dispar	39778	66
ref_mOTU_v31_01941	Veillonella atypica [Veillonella sp. HPA0037/Veillonella atypica/Veillonella sp. ACP1/Veillonella sp. ICM51a]	39777	196
ref_mOTU_v31_01958	Slackia exigua [Slackia sp. CM382/Slackia exigua]	84109	1
ref_mOTU_v31_02018	Actinomyces naeslundii	1655	3
ref_mOTU_v31_02019	Actinomyces oris	544580	17
ref_mOTU_v31_02020	Actinomyces sp. oral taxon 170	712117	1
ref_mOTU_v31_02041	Actinobacteria sp. [Actinomyces sp. ph3/Trueperella pyogenes/Streptomyces cattleya/Actinomyces sp. oral taxon 181]	NA	11
ref_mOTU_v31_02098	Actinomyces dentalis	272548	1
ref_mOTU_v31_02114	Alloscardovia omnicolens [Alloscardovia sp. HMSC034E08/Alloscardovia omnicolens]	419015	3
ref_mOTU_v31_02297	Leptotrichia massiliensis [Leptotrichia massiliensis/Leptotrichia sp. oral taxon 225]	1852388	1
ref_mOTU_v31_02299	Leptotrichia buccalis	40542	1
ref_mOTU_v31_02300	Leptotrichia sp. oral taxon 879	1227267	2
ref_mOTU_v31_02302	Leptotrichia wadei	157687	3
ref_mOTU_v31_02392	Prevotella intermedia	28131	3
ref_mOTU_v31_02395	Prevotella conceptionensis [Prevotella sp. HMSC073D09/Prevotella conceptionensis/Prevotella sp. oral taxon 317]	340486	1
ref_mOTU_v31_02398	Prevotella nanceiensis [Prevotella nanceiensis/Prevotella sp. oral taxon 299]	425941	10
ref_mOTU_v31_02399	Prevotella oris [Prevotella sp. HMSC077E09/Prevotella sp. HMSC069G02/Prevotella sp. HMSC077E08/Prevotella oris]	28135	2
ref_mOTU_v31_02523	Porphyromonas somerae [Porphyromonadaceae bacterium KA00676/Porphyromonas somerae/Porphyromonas sp. oral taxon 279/Porphyromonas sp. KLE 1280]	322095	34
ref_mOTU_v31_02524	Rothia aeria/dentocariosa	NA	10
ref_mOTU_v31_02535	Porphyromonas catoniae	41976	1
ref_mOTU_v31_02794	Prevotella scopos	589437	4
ref_mOTU_v31_02795	Prevotella melaninogenica [Prevotella sp. ICM33/Prevotella melaninogenica]	28132	301
ref_mOTU_v31_02796	Prevotella sp. F0091	1227276	2
ref_mOTU_v31_02797	Prevotella sp. C561	563031	29
ref_mOTU_v31_02949	Atopobium parvulum [Atopobium sp. ICM42b/Atopobium parvulum/Atopobium sp. BS2]	1382	47
ref_mOTU_v31_03281	Peptostreptococcus stomatis	341694	2
ref_mOTU_v31_03484	Prevotella oulorum	28136	2
ref_mOTU_v31_03485	Prevotella sp. HJM029	1433844	1
ref_mOTU_v31_03486	Prevotella histicola	470565	162
ref_mOTU_v31_03518	Campylobacter concisus [Campylobacter concisus/Campylobacter sp. 10_1_50]	199	14
ref_mOTU_v31_03691	Dialister invisus [Dialister invisus CAG:218/Dialister invisus]	218538	1
ref_mOTU_v31_03846	Actinomyces marseillensis/pacaensis [Actinomyces sp. S6-Spd3/Actinomyces marseillensis/Actinomyces pacaensis]	NA	18
ref_mOTU_v31_03965	Streptococcus sinensis [Streptococcus sinensis/Streptococcus sp. DD04]	176090	1
ref_mOTU_v31_03966	Streptococcus cristatus	45634	9
ref_mOTU_v31_03967	Streptococcus cristatus	45634	11
ref_mOTU_v31_03968	Streptococcus cristatus	45634	5
ref_mOTU_v31_03970	Streptococcus gordonii	1302	2
ref_mOTU_v31_04027	Tannerella forsythia	28112	1
ref_mOTU_v31_04051	Leptotrichia sp. oral taxon 215	712359	4
ref_mOTU_v31_04054	Actinomyces graevenitzii	55565	18
ref_mOTU_v31_04194	Gemella haemolysans	1379	4
ref_mOTU_v31_04195	Staphylococcaceae sp. [Gemella haemolysans/Staphylococcus pasteuri]	NA	2
ref_mOTU_v31_04252	Prevotella salivae	228604	76
ref_mOTU_v31_04269	Mogibacterium timidum [Mogibacterium timidum/Mogibacterium sp. CM50]	35519	1
ref_mOTU_v31_04303	Gemella sanguinis	84135	22
ref_mOTU_v31_04782	Granulicatella adiacens [Granulicatella sp. HMSC30F09/Granulicatella sp. HMSC31F03/Granulicatella sp. 572.rep1_STHE/Granulicatella sp. 572.rep2_STHE/Granulicatella adiacens]	46124	7
ref_mOTU_v31_04783	Streptococcus sp. 263_SSPC	1579343	8
ref_mOTU_v31_04788	Abiotrophia defectiva [Abiotrophia sp. HMSC24B09/Abiotrophia defectiva]	46125	2
ref_mOTU_v31_04794	Neisseria sp. [Neisseria sp. HMSC066H01/Neisseria sp. HMSC078C12/Neisseria sp. HMSC061B04/Neisseria sp. HMSC070A01/Neisseria lactamica/Neisseria meningitidis/Neisseria mucosa]	NA	14
ref_mOTU_v31_04796	Neisseria subflava/meningitidis [Neisseria sp. HMSC072B12/Neisseria sp. HMSC058F07/Neisseria sp. HMSC075C12/Neisseria sp. HMSC063B05/Neisseria sp. HMSC071A01/Neisseria sp. HMSC067H04/Neisseria sp. HMSC067G12/Neisseria sp. HMSC067G11/Neisseria sp. HMSC068C12/Neisseria subflava/Neisseria meningitidis]	NA	2
ref_mOTU_v31_04798	Neisseria sp. [Neisseria sp. HMSC15G01/Neisseria sp. HMSC064F03/Neisseria sp. HMSC078H04/Neisseria sp. HMSC056A04/Neisseria sp. HMSC070H10/Neisseria sp. HMSC072C05/Neisseria sp. HMSC066F04/Neisseria sp. HMSC061H08/Neisseria sp. HMSC068C04/Neisseria sp. HMSC061E12/Neisseria sp. HMSC073G10/Neisseria sp. HMSC069H12/Neisseria sp. HMSC066B07/Neisseria sp. HMSC075C10/Neisseria sp. HMSC056A03/Neisseria flavescens/Neisseria lactamica/Neisseria meningitidis]	NA	1
ref_mOTU_v31_04800	Rothia dentocariosa [Rothia sp. HMSC08A08/Rothia sp. HMSC071F11/Rothia sp. HMSC058E10/Rothia sp. HMSC064D08/Rothia sp. HMSC067H10/Rothia sp. HMSC065G12/Rothia sp. HMSC036D11/Rothia sp. HMSC069C01/Rothia sp. HMSC065D02/Rothia dentocariosa]	2047	48
ref_mOTU_v31_05264	Rothia mucilaginosa [Rothia sp. HMSC072B03/Rothia sp. HMSC062F03/Rothia sp. HMSC068F09/Rothia sp. HMSC072E10/Rothia mucilaginosa]	43675	24
ref_mOTU_v31_05265	Rothia mucilaginosa [Rothia sp. HMSC071B01/Rothia sp. HMSC078H08/Rothia sp. HMSC065C03/Rothia sp. HMSC061D12/Rothia sp. HMSC069D01/Rothia sp. HMSC064F07/Rothia sp. HMSC075F09/Rothia sp. HMSC062H08/Rothia sp. HMSC065C12/Rothia sp. HMSC069C10/Rothia sp. HMSC065B04/Rothia sp. HMSC069C04/Rothia sp. HMSC073B08/Rothia sp. HMSC066G02/Rothia sp. HMSC068E02/Rothia sp. HMSC061E04/Rothia sp. HMSC072B04/Rothia sp. HMSC071C12/Rothia sp. HMSC066G07/Rothia sp. HMSC076D04/Rothia sp. HMSC066H02/Rothia sp. HMSC065D09/Rothia sp. HMSC061C12/Rothia mucilaginosa]	43675	147
ref_mOTU_v31_05387	Schaalia meyeri [Actinomyces sp. HMSC062G12/Schaalia meyeri]	52773	1
ref_mOTU_v31_06312	Capnocytophaga granulosa [Capnocytophaga granulosa/Capnocytophaga sp. CM59]	45242	1
ref_mOTU_v31_06321	Lachnoanaerobaculum saburreum [Lachnoanaerobaculum saburreum/Lachnospiraceae bacterium oral taxon 082]	467210	1
ref_mOTU_v31_06365	Selenomonas sputigena [Selenomonas sputigena/Selenomonas sp. CM52]	69823	2
ref_mOTU_v31_06367	Corynebacterium matruchotii	43768	4
ref_mOTU_v31_06382	Selenomonas noxia	135083	1
ref_mOTU_v31_06402	Selenomonas sp. [Selenomonas sp. oral taxon 149/Selenomonas sp. oral taxon 478/Selenomonas sp. oral taxon 136]	NA	1
ref_mOTU_v31_06403	Selenomonas flueggei	135080	8
ref_mOTU_v31_06445	Oribacterium parvum	1501329	1
ref_mOTU_v31_06466	[Eubacterium] sulci	143393	16
ref_mOTU_v31_06478	Lachnoanaerobaculum sp. [Lachnoanaerobaculum sp. ICM7/Lachnoanaerobaculum sp. OBRC5-5/Lachnoanaerobaculum sp. MSX33]	NA	1
ref_mOTU_v31_06543	Corynebacterium durum	61592	1
ref_mOTU_v31_07011	Prevotella shahii	228603	1
ref_mOTU_v31_07939	[Eubacterium] brachy	35517	3
ref_mOTU_v31_07940	Treponema lecithinolyticum	53418	1
ref_mOTU_v31_11465	Porphyromonas endodontalis	28124	2
ref_mOTU_v31_11495	Gemella morbillorum	29391	1
ref_mOTU_v31_11549	Bacteroidetes oral taxon 274	652708	2
ref_mOTU_v31_11576	Oribacterium sinus	237576	13
ref_mOTU_v31_11629	Alloprevotella tannerae	76122	3
ref_mOTU_v31_11632	Kingella oralis	505	1
ref_mOTU_v31_11759	Bulleidia extructa	118748	3
ref_mOTU_v31_11761	Alloprevotella rava	671218	13
ref_mOTU_v31_11823	Megasphaera micronuciformis	187326	36
ref_mOTU_v31_11824	Capnocytophaga sp. oral taxon 329	706435	2
ref_mOTU_v31_11939	Stomatobaculum longum	796942	5
ref_mOTU_v31_12049	Actinomyces sp. oral taxon 448	712124	2
ref_mOTU_v31_12220	Prevotella pallens	60133	35
meta_mOTU_v31_12274	Flavobacteriaceae species incertae sedis	NA	2
meta_mOTU_v31_12290	Mogibacterium species incertae sedis	NA	14
meta_mOTU_v31_12302	Porphyromonadaceae species incertae sedis	NA	2
meta_mOTU_v31_12337	Peptostreptococcaceae species incertae sedis	NA	1
meta_mOTU_v31_12359	Bacteroidales species incertae sedis	NA	93
meta_mOTU_v31_12387	Solobacterium species incertae sedis	NA	6
meta_mOTU_v31_12392	Tannerella sp. oral taxon HOT-286	712710	3
meta_mOTU_v31_12409	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_12444	Bacteria species incertae sedis	NA	23
meta_mOTU_v31_12472	Prevotella species incertae sedis	NA	7
meta_mOTU_v31_12478	Clostridium species incertae sedis	NA	187
meta_mOTU_v31_12488	Oribacterium species incertae sedis	NA	1
meta_mOTU_v31_12532	Bacteroidales species incertae sedis	NA	7
meta_mOTU_v31_12574	Bacteria species incertae sedis	NA	5
meta_mOTU_v31_12582	Catonella morbi	43997	12
meta_mOTU_v31_12605	Stomatobaculum longum	796942	15
meta_mOTU_v31_12620	Prevotella species incertae sedis	NA	3
meta_mOTU_v31_12652	Firmicutes species incertae sedis	NA	3
meta_mOTU_v31_12689	Bacteria species incertae sedis	NA	11
meta_mOTU_v31_12734	Bacteria species incertae sedis	NA	7
meta_mOTU_v31_12764	Pasteurellaceae species incertae sedis	NA	13
meta_mOTU_v31_12777	Clostridiales species incertae sedis	NA	3
meta_mOTU_v31_12807	Lactobacillales species incertae sedis	NA	21
meta_mOTU_v31_12847	Bacteria species incertae sedis	NA	23
meta_mOTU_v31_12918	Bacteria species incertae sedis	NA	4
meta_mOTU_v31_12929	Leptotrichia sp. oral taxon 847	1785996	4
meta_mOTU_v31_12931	Lautropia mirabilis	47671	3
meta_mOTU_v31_13009	Bacteria species incertae sedis	NA	4
meta_mOTU_v31_13055	Firmicutes species incertae sedis	NA	12
meta_mOTU_v31_13077	Clostridium species incertae sedis	NA	21
meta_mOTU_v31_13135	Veillonella species incertae sedis	NA	82
meta_mOTU_v31_13218	Pasteurellaceae species incertae sedis	NA	1
meta_mOTU_v31_13253	Pasteurellaceae species incertae sedis	NA	1
meta_mOTU_v31_13394	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_13483	Bacteria species incertae sedis	NA	5
meta_mOTU_v31_13579	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_13692	Prevotella species incertae sedis	NA	1
meta_mOTU_v31_13934	Neisseriaceae species incertae sedis	NA	1
meta_mOTU_v31_13984	Pseudopropionibacterium propionicum	1750	2
meta_mOTU_v31_14142	Campylobacter gracilis	824	1
meta_mOTU_v31_14177	Atopobium species incertae sedis	NA	3
meta_mOTU_v31_14360	Campylobacter species incertae sedis	NA	1
meta_mOTU_v31_14369	Prevotella species incertae sedis	NA	1
meta_mOTU_v31_14387	Clostridiales species incertae sedis	NA	1
meta_mOTU_v31_14453	Bacteria species incertae sedis	NA	3
ext_mOTU_v31_17439	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17442	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_17444	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_17446	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17463	Actinomyces species incertae sedis	NA	4
ext_mOTU_v31_17471	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17472	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_17473	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_17848	Candidatus Saccharibacteria species incertae sedis	NA	12
ext_mOTU_v31_17849	Candidatus Saccharibacteria species incertae sedis	NA	10
ext_mOTU_v31_17850	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_17851	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_17852	Candidatus Saccharibacteria species incertae sedis	NA	23
ext_mOTU_v31_17853	Candidatus Saccharibacteria species incertae sedis	NA	15
ext_mOTU_v31_17854	Candidatus Saccharibacteria species incertae sedis	NA	16
ext_mOTU_v31_17855	Candidatus Saccharibacteria species incertae sedis	NA	11
ext_mOTU_v31_17856	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_17857	Candidatus Saccharibacteria species incertae sedis	NA	8
ext_mOTU_v31_17858	Candidatus Saccharibacteria species incertae sedis	NA	47
ext_mOTU_v31_17914	Veillonella species incertae sedis	NA	25
ext_mOTU_v31_17915	Veillonella species incertae sedis	NA	12
ext_mOTU_v31_18018	Actinomyces species incertae sedis	NA	2
ext_mOTU_v31_18022	Streptococcus species incertae sedis	NA	8
ext_mOTU_v31_18023	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_18024	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_18027	Actinomyces species incertae sedis	NA	10
ext_mOTU_v31_18159	Leptotrichia species incertae sedis	NA	6
ext_mOTU_v31_19623	Treponema species incertae sedis	NA	2
ext_mOTU_v31_19639	Kingella species incertae sedis	NA	1
ext_mOTU_v31_19642	Erysipelotrichaceae species incertae sedis	NA	3
ext_mOTU_v31_19643	Granulicatella species incertae sedis	NA	15
ext_mOTU_v31_19645	Lachnospiraceae species incertae sedis	NA	2
ext_mOTU_v31_19651	Aggregatibacter species incertae sedis	NA	3
ext_mOTU_v31_19670	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_19671	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_19691	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19712	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_19713	Candidatus Saccharibacteria species incertae sedis	NA	11
ext_mOTU_v31_19715	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_19716	Bacteria species incertae sedis	NA	1
ext_mOTU_v31_19717	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19718	Bacteria species incertae sedis	NA	1
ext_mOTU_v31_19728	Synergistaceae species incertae sedis	NA	1
ext_mOTU_v31_19739	Bacteria species incertae sedis	NA	3
ext_mOTU_v31_19743	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_19746	Actinomyces species incertae sedis	NA	10
ext_mOTU_v31_26700	Streptococcus species incertae sedis	NA	7
ext_mOTU_v31_26785	Atopobium species incertae sedis	NA	1
ext_mOTU_v31_26808	Haemophilus species incertae sedis	NA	1
ext_mOTU_v31_26850	Streptococcus species incertae sedis	NA	9
ext_mOTU_v31_26865	Haemophilus species incertae sedis	NA	2
ext_mOTU_v31_26926	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_27080	Haemophilus species incertae sedis	NA	1
ext_mOTU_v31_27189	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_27193	Atopobium species incertae sedis	NA	5
ext_mOTU_v31_27195	Granulicatella species incertae sedis	NA	13
ext_mOTU_v31_27196	Streptococcus species incertae sedis	NA	10
ext_mOTU_v31_27255	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_28178	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_28185	Streptococcus species incertae sedis	NA	9
ext_mOTU_v31_29385	Porphyromonas species incertae sedis	NA	1
ext_mOTU_v31_29396	Lachnospiraceae species incertae sedis	NA	1
ext_mOTU_v31_29413	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29425	Veillonella species incertae sedis	NA	8
ext_mOTU_v31_29427	Selenomonas species incertae sedis	NA	4
ext_mOTU_v31_29429	Streptococcus species incertae sedis	NA	10
ext_mOTU_v31_29435	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29438	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29445	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29454	Streptococcus species incertae sedis	NA	39
ext_mOTU_v31_29463	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29469	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29474	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29480	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29483	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_29484	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29490	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_29496	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29497	Candidatus Saccharibacteria species incertae sedis	NA	11
ext_mOTU_v31_29519	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_29520	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29523	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_29528	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_29553	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_29554	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29568	Candidatus Saccharibacteria species incertae sedis	NA	9
ext_mOTU_v31_29588	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_29602	Bacteria species incertae sedis	NA	1
ext_mOTU_v31_29616	Actinomycetaceae species incertae sedis	NA	1
unassigned	unassigned	NA	71
