feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroides	NAFLD	Negative	0.229231864893741	0.0619086601346847	35	35	0.000775606617981178	0.0616607261295037
Blautia	NAFLD	Negative	-0.143130219793002	0.0377754423791009	35	35	0.00060987706460798	0.0616607261295037
Phocaeicola	NAFLD	Negative	0.186353817242663	0.0463033560913503	35	35	0.000313719905307902	0.0616607261295037
Phoenicibacter	NAFLD	Negative	-0.000952254661801399	0.000253830853591232	35	35	0.000677113819938968	0.0616607261295037
Anaerobutyricum	NAFLD	Negative	-0.111907677283092	0.0309079425905204	35	35	0.000973436772466987	0.0619105787289004
Abiotrophia	NAFLD	Negative	-0.00214969643010674	0.000660062426724803	35	31	0.00260943466567299	0.0691500186403342
Bacillus	NAFLD	Negative	-0.00192748960248836	0.000589320249000247	35	35	0.00251479169723959	0.0691500186403342
Butyricimonas	NAFLD	Negative	0.0198246431025807	0.00590419582896849	35	35	0.00199257536990421	0.0691500186403342
Mediterraneibacter	NAFLD	Negative	-0.0970173715030911	0.0293605078751083	35	35	0.00229896092654662	0.0691500186403342
Minimicrobia	NAFLD	Negative	-0.00372646765692771	0.00114375049318221	35	34	0.00260040363630686	0.0691500186403342
Paeniclostridium	NAFLD	Negative	-0.00283973422910041	0.000865830708429274	35	35	0.00245471376084781	0.0691500186403342
Parabacteroides	NAFLD	Negative	0.0799170160763435	0.0232896929233584	35	35	0.00163316765758185	0.0691500186403342
Nanosynbacter	NAFLD	Negative	-0.00206572306464583	0.000647602244895146	35	35	0.00311573831784337	0.0725936171093681
Streptococcus	NAFLD	Negative	-0.0569783142836231	0.0179168450236099	35	35	0.00319594540733067	0.0725936171093681
Bifidobacterium	NAFLD	Negative	-0.158228112346938	0.0509136067278787	35	35	0.00386340710298387	0.0775877665569012
Lancefieldella	NAFLD	Negative	-0.00110803459497885	0.00035699415764	35	24	0.00390378699657365	0.0775877665569012
Granulicatella	NAFLD	Negative	-0.00228528533028762	0.00076941483623694	35	35	0.00551331824289294	0.0974019556244419
Komagataeibacter	NAFLD	Negative	-0.00257277489289007	0.000861800332122172	35	35	0.00530288605611789	0.0974019556244419
Petrocella	NAFLD	Negative	-0.000846894807013922	0.000292776106553673	35	29	0.00671567591496683	0.112399207418919
Gemella	NAFLD	Negative	-0.00397312840848248	0.00138700690625264	35	35	0.00720943003517274	0.114629937559247
Cupriavidus	NAFLD	Negative	-0.00127033150057403	0.000454676204406544	35	13	0.00860435524948866	0.1302945223494
Butyrivibrio	NAFLD	Negative	-0.00193322756726229	0.000702956613129423	35	35	0.00959217521896119	0.131318485994532
Methylobacterium	NAFLD	Negative	-0.00296845524343687	0.001078719031264	35	15	0.0095520291752299	0.131318485994532
Ralstonia	NAFLD	Negative	-0.0136090454799573	0.00497241632455087	35	19	0.00991082913166276	0.131318485994532
Anoxybacillus	NAFLD	Negative	-0.000663291593597348	0.000246306734044296	35	18	0.0110417740896704	0.140451366420607
Berryella	NAFLD	Negative	-0.00186567933916739	0.000703369434063003	35	26	0.0121875876472659	0.143542698956687
Paraclostridium	NAFLD	Negative	-0.00149911321320417	0.000563077134679281	35	30	0.0118983348812552	0.143542698956687
Romboutsia	NAFLD	Negative	-0.0336271210490031	0.0128324836074456	35	35	0.0131714088002317	0.14958957137406
Methylorubrum	NAFLD	Negative	-0.00153682477466863	0.000593356504211358	35	10	0.014173453432652	0.155419247985633
Halopseudomonas	NAFLD	Negative	-0.000138120120079594	5.42874884443533e-05	35	5	0.0158162791737844	0.157593430761959
Novisyntrophococcus	NAFLD	Negative	-0.00271221153424343	0.00106649097212098	35	35	0.015858458441455	0.157593430761959
Parolsenella	NAFLD	Negative	-0.00271421442618438	0.00106215335755128	35	34	0.0154009678361617	0.157593430761959
Actinomyces	NAFLD	Negative	-0.00532195498188859	0.00214350245705649	35	35	0.018292774471892	0.162672084921384
Arachnia	NAFLD	Negative	-0.00115759336090494	0.000470729707116055	35	34	0.0193394173658172	0.162672084921384
Barnesiella	NAFLD	Negative	0.00301431582925699	0.00120529497617891	35	30	0.0175296743283753	0.162672084921384
Collinsella	NAFLD	Negative	-0.0727436483291944	0.0294490983261043	35	35	0.0188466059403219	0.162672084921384
Faecalibacillus	NAFLD	Negative	-0.0399608885430902	0.0160064981223052	35	35	0.0177108579232963	0.162672084921384
Oscillibacter	NAFLD	Negative	0.0142003068089209	0.00580585957273792	35	35	0.0199503500375282	0.162672084921384
Roseburia	NAFLD	Negative	-0.0839584637576247	0.0342331224329744	35	35	0.0196404911380793	0.162672084921384
Odoribacter	NAFLD	Negative	0.0239610082790732	0.00986094513140379	35	35	0.0207077357681461	0.164626499356761
Flavonifractor	NAFLD	Negative	0.0318682938057267	0.0134622476478435	35	35	0.0239392561374877	0.174204290717588
Lachnoanaerobaculum	NAFLD	Negative	-0.0017307202114056	0.000732271597395664	35	35	0.0241458717274924	0.174204290717588
Longibaculum	NAFLD	Negative	-0.0334275409018804	0.0140569098150581	35	35	0.0233525178752697	0.174204290717588
Ottowia	NAFLD	Negative	-0.00040806812505363	0.000174026034395403	35	11	0.0251993628082045	0.174204290717588
Rothia	NAFLD	Negative	-0.00293951470106832	0.00124658570731265	35	35	0.0244494747496534	0.174204290717588
Saccharimonas	NAFLD	Negative	-0.000149439322855954	6.3533519945873e-05	35	7	0.0247835987446514	0.174204290717588
Geobacter	NAFLD	Negative	-0.000465152701842834	0.000202506968533429	35	11	0.0281018935851407	0.189245452398362
Pseudobutyrivibrio	NAFLD	Negative	-0.00226462148910953	0.000989029722614946	35	35	0.0285653513054132	0.189245452398362
