name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp017833295	118314	S	1265	27507	28772	0.10482
Methylobacterium sp022829385	118327	S	1235	11746	12981	0.04729
Methylobacterium sp022829365	118326	S	706	8306	9012	0.03283
Methylobacterium sp008039875	118308	S	548	6715	7263	0.02646
Methylobacterium sp022829515	118331	S	495	6365	6860	0.02499
Methylobacterium sp022829635	118335	S	179	2410	2589	0.00943
Methylobacterium sp022829585	118333	S	132	1376	1508	0.00549
Methylobacterium brachythecii	118246	S	49	334	383	0.00140
Methylobacterium mesophilicum	118269	S	41	2163	2204	0.00803
Methylobacterium longum	118267	S	37	324	361	0.00132
Methylobacterium sp001455965	118303	S	32	332	364	0.00133
Methylobacterium trifolii	118358	S	8	3433	3441	0.01254
Methylobacterium cerastii	118248	S	7	80	87	0.00032
Methylobacterium pseudosasicola	118282	S	5	50	55	0.00020
Methylobacterium sp008000895	118307	S	5	112	117	0.00043
Methylobacterium sp022829295	118324	S	4	40	44	0.00016
Methylobacterium sp022829545	118332	S	4	37	41	0.00015
Methylobacterium sp022829605	118334	S	4	38	42	0.00015
Methylobacterium sp022829465	118330	S	3	27	30	0.00011
Methylobacterium sp028290105	118341	S	3	17	20	0.00007
Methylobacterium sp022702195	118322	S	2	6	8	0.00003
Methylobacterium sp022829725	118337	S	2	21	23	0.00008
Methylobacterium tardum	118352	S	1	32	33	0.00012
Methylobacterium sp022702015	118321	S	1	4	5	0.00002
Methylobacterium brachiatum	118245	S	1	22	23	0.00008
Methylobacterium haplocladii	118261	S	1	8	9	0.00003
Methylobacterium sp008806345	118309	S	1	8	9	0.00003
Methylobacterium sp010692745	118311	S	1	8	9	0.00003
Methylobacterium sp009806555	118310	S	1	43	44	0.00016
Lichenihabitans flavocetrariae	118233	S	518	907	1425	0.00519
Lichenihabitans minor	118234	S	28	248	276	0.00101
Lichenihabitans ramalinae	118236	S	11	88	99	0.00036
Lichenihabitans psoromatis	118235	S	1	4	5	0.00002
Lichenihabitans sp021730615	118237	S	1	12	13	0.00005
RH-AL1 sp901457705	118497	S	10	164	174	0.00063
RH-AL1 sp009765775	118495	S	9	57	66	0.00024
RH-AL1 sp937863205	118498	S	1	3	4	0.00001
Bosea sp016428755	118119	S	1	27	28	0.00010
Bosea sp026020075	118133	S	1	22	23	0.00008
28-YEA-48 sp025356415	118026	S	1	7	8	0.00003
28-YEA-48 sp028290595	118034	S	1	8	9	0.00003
Enterovirga extorquens_A	118189	S	1	8	9	0.00003
