name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nostoc sp026127265	96888	S	162	8425	8587	0.03357
Nostoc sp002949735	96860	S	100	6015	6115	0.02391
Nostoc sp028623165	96889	S	95	3408	3503	0.01370
Nostoc sp017115085	96877	S	91	2452	2543	0.00994
Nostoc sp017115025	96875	S	56	808	864	0.00338
Nostoc flagelliforme_A	96844	S	33	1879	1912	0.00748
Nostoc sp013393905	96865	S	32	1257	1289	0.00504
Nostoc sp017115095	96878	S	31	652	683	0.00267
Nostoc sp002245985	96858	S	29	1596	1625	0.00635
Nostoc commune	96838	S	26	1187	1213	0.00474
Nostoc sp015714725	96871	S	20	347	367	0.00143
Nostoc sp017115165	96880	S	19	364	383	0.00150
Nostoc sp014222285	96866	S	14	1546	1560	0.00610
Nostoc sp017115045	96876	S	14	298	312	0.00122
Nostoc sp017115105	96879	S	11	260	271	0.00106
Nostoc punctiforme_A	96856	S	11	427	438	0.00171
Nostoc sp017114945	96872	S	9	364	373	0.00146
Nostoc sp937863485	96893	S	8	209	217	0.00085
Nostoc sp017114985	96873	S	7	121	128	0.00050
Nostoc sphaeroides	96894	S	7	247	254	0.00099
Nostoc sp020829625	96884	S	7	425	432	0.00169
Nostoc calcicola	96837	S	7	242	249	0.00097
Nostoc muscorum	96852	S	6	351	357	0.00140
Nostoc flagelliforme_B	96845	S	6	262	268	0.00105
Nostoc mirabile	96851	S	6	425	431	0.00169
Nostoc commune_A	96839	S	6	233	239	0.00093
Nostoc sp015206945	96869	S	5	294	299	0.00117
Nostoc edaphicum_A	96841	S	5	184	189	0.00074
Nostoc sp001712795	96857	S	5	427	432	0.00169
Nostoc indistinguendum	96848	S	4	284	288	0.00113
Nostoc sp023522315	96887	S	4	107	111	0.00043
Nostoc sp013343235	96864	S	4	142	146	0.00057
Nostoc sp017114995	96874	S	4	110	114	0.00045
Nostoc muscorum_A	96853	S	4	270	274	0.00107
Nostoc desertorum	96840	S	3	208	211	0.00082
Nostoc sp020829585	96883	S	3	355	358	0.00140
Nostoc sp029379315	96891	S	3	30	33	0.00013
Nostoc foliaceum_A	96846	S	3	170	173	0.00068
Nostoc sp020829485	96882	S	3	146	149	0.00058
Nostoc sp020829445	96881	S	3	133	136	0.00053
Nostoc sp002246015	96859	S	3	152	155	0.00061
Nostoc linckia	96849	S	2	105	107	0.00042
Nostoc sp020829685	96886	S	2	105	107	0.00042
Nostoc punctiforme	96855	S	2	129	131	0.00051
Nostoc sp020829665	96885	S	1	85	86	0.00034
Nostoc sp015206985	96870	S	1	62	63	0.00025
Nostoc sp014698795	96867	S	1	84	85	0.00033
Nostoc linckia_B	96850	S	1	123	124	0.00048
Stigonema sp903903925	96940	S	38	92	130	0.00051
Stigonema ocellatum	96939	S	14	590	604	0.00236
Aulosira tenue	96742	S	14	1457	1471	0.00575
Aulosira carnea	96732	S	5	342	347	0.00136
Aulosira linckia_A	96734	S	3	150	153	0.00060
Aulosira diplosiphon	96733	S	1	85	86	0.00034
Aulosira membranacea	96735	S	1	17	18	0.00007
Hassallia sp002218085	96808	S	7	230	237	0.00093
Hassallia hofmanni	96805	S	6	353	359	0.00140
Hassallia radiosum_A	96806	S	2	20	22	0.00009
Hassallia sp949127635	96809	S	1	16	17	0.00007
JAJPJF01 sp021324415	96812	S	12	79	91	0.00036
Trichormus sp013393945	96953	S	5	119	124	0.00048
Trichormus variabilis	96959	S	1	134	135	0.00053
Nostoc_B sp015207705	96903	S	2	321	323	0.00126
