feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Abiotrophia	Group	eczema	0.0010615563777027	0.00117446310682813	70	30	0.369257882248149	0.886765887467261
Acetobacter	Group	eczema	0.000244957243643513	0.000243439576267219	70	12	0.317870150025453	0.886765887467261
Acidaminococcus	Group	eczema	-0.00053813684121	0.000433547345500103	70	10	0.218781503341289	0.886765887467261
Acinetobacter	Group	eczema	0.0244162881592912	0.0220858712427011	70	67	0.272832079462629	0.886765887467261
Aerococcus	Group	eczema	-0.00507638421862948	0.00477307801814727	70	28	0.291297066770159	0.886765887467261
Agrococcus	Group	eczema	-0.000270365083404044	0.000272413528780618	70	11	0.324481829414896	0.886765887467261
Akkermansia	Group	eczema	-0.00148628364528522	0.00115572235689225	70	48	0.202797453467346	0.886765887467261
Allosaccharopolyspora	Group	eczema	-0.000326417658315187	0.000184628389286388	70	9	0.0815514712254309	0.886765887467261
Altererythrobacter	Group	eczema	-0.000206319159806628	0.000202238533682376	70	12	0.311260285261993	0.886765887467261
Anaerobutyricum	Group	eczema	-0.00112255943971251	0.00112799302819182	70	28	0.323175489843915	0.886765887467261
Anaerostipes	Group	eczema	-0.00201945874912204	0.00241130629258191	70	41	0.40524789923639	0.886765887467261
Anoxybacillus	Group	eczema	-0.00168671056685864	0.00142857805083506	70	20	0.241838566609889	0.886765887467261
Aquabacterium	Group	eczema	0.00335863655347154	0.00285380629068042	70	68	0.243339762975748	0.886765887467261
Arsenicicoccus	Group	eczema	0.000390137177223634	0.000162319661971589	70	8	0.0189707345377585	0.886765887467261
Arthrobacter	Group	eczema	-0.000765669424174428	0.000541067401519973	70	23	0.161599875900804	0.886765887467261
Azospirillum	Group	eczema	-0.00540789655925433	0.00616338891726875	70	67	0.38334666918219	0.886765887467261
Bacillus	Group	eczema	-0.0023165711222796	0.00236166472557402	70	34	0.330116214423748	0.886765887467261
Blautia	Group	eczema	-0.00185782112512692	0.00198487007689157	70	31	0.352589934861656	0.886765887467261
Bordetella	Group	eczema	-0.00234354445579933	0.00241365889007455	70	37	0.33501379798477	0.886765887467261
Bosea	Group	eczema	0.000252918133139329	0.00017611943086697	70	9	0.155569757087576	0.886765887467261
Bradyrhizobium	Group	eczema	0.000658886662291379	0.00077420948936169	70	49	0.397731673041713	0.886765887467261
Brevibacillus	Group	eczema	-0.000236226206161354	0.00027660363378874	70	16	0.396090191176892	0.886765887467261
