name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides stercorirosoris	77085	S	828922	320170	1149092	0.04061
Bacteroides uniformis	77091	S	799247	722871	1522118	0.05379
Bacteroides faecis	76937	S	723999	253259	977258	0.03454
Bacteroides stercoris	77086	S	585595	567131	1152726	0.04074
Bacteroides caccae	76927	S	142578	342249	484827	0.01713
Bacteroides xylanisolvens	77092	S	134178	290172	424350	0.01500
Bacteroides propionicigenes	76968	S	130494	64730	195224	0.00690
Bacteroides stercoris_A	77087	S	86005	328673	414678	0.01465
Bacteroides nordii	76964	S	84845	25381	110226	0.00390
Bacteroides rodentium	76974	S	70090	26630	96720	0.00342
Bacteroides muris	76961	S	60313	24209	84522	0.00299
Bacteroides sp948436425	77070	S	48626	124372	172998	0.00611
Bacteroides ovatus	76966	S	48510	130399	178909	0.00632
Bacteroides sp959606905	77084	S	41622	150585	192207	0.00679
Bacteroides faecichinchillae	76936	S	38269	14818	53087	0.00188
Bacteroides sp905215555	77031	S	25470	3273	28743	0.00102
Bacteroides sp019412865	76987	S	24365	63542	87907	0.00311
Bacteroides sp947071285	77060	S	21055	9040	30095	0.00106
Bacteroides sp900552405	77008	S	19059	14902	33961	0.00120
Bacteroides acidifaciens	76924	S	14329	50072	64401	0.00228
Bacteroides sp900556625	77012	S	14198	49861	64059	0.00226
Bacteroides bouchesdurhonensis	76926	S	11435	7803	19238	0.00068
Bacteroides luhongzhouii	76953	S	11355	3568	14923	0.00053
Bacteroides sp019415065	76988	S	11281	46368	57649	0.00204
Bacteroides sp947038155	77059	S	10650	29230	39880	0.00141
Bacteroides intestinigallinarum	76950	S	10584	8073	18657	0.00066
Bacteroides sp900762525	77017	S	10549	1299	11848	0.00042
Bacteroides oleiciplenus	76965	S	10300	4359	14659	0.00052
Bacteroides sp905207245	77029	S	9801	2614	12415	0.00044
Bacteroides sp905197435	77026	S	9798	1978	11776	0.00042
Bacteroides intestinalis	76947	S	9722	22711	32433	0.00115
Bacteroides sp900761785	77016	S	9221	7369	16590	0.00059
Bacteroides sp900755095	77014	S	9104	39068	48172	0.00170
Bacteroides faecalis	76935	S	8645	4746	13391	0.00047
Bacteroides sp902491285	77024	S	8016	2691	10707	0.00038
Bacteroides timonensis	77090	S	7850	4726	12576	0.00044
Bacteroides sp023336905	76993	S	7798	1854	9652	0.00034
Bacteroides cutis	76933	S	5841	1429	7270	0.00026
Bacteroides caecimuris	76928	S	5666	11811	17477	0.00062
Bacteroides finegoldii	76939	S	5360	6805	12165	0.00043
Bacteroides sp902362375	77021	S	5149	3919	9068	0.00032
Bacteroides eggerthii	76934	S	4979	4022	9001	0.00032
Bacteroides sp934716785	77035	S	4881	375	5256	0.00019
Bacteroides faecium	76938	S	4549	1080	5629	0.00020
Bacteroides sp900557355	77013	S	4279	7184	11463	0.00041
Bacteroides sp900766005	77019	S	4229	1948	6177	0.00022
Bacteroides salyersiae	76975	S	4124	4285	8409	0.00030
Bacteroides thetaiotaomicron	77088	S	3835	14297	18132	0.00064
Bacteroides congonensis	76932	S	3827	2833	6660	0.00024
Bacteroides ovatus_A	76967	S	3749	1078	4827	0.00017
Bacteroides sp947176775	77067	S	3688	642	4330	0.00015
Bacteroides sp947646015	77069	S	3438	14028	17466	0.00062
Bacteroides sp910585845	77033	S	2939	332	3271	0.00012
Bacteroides thetaiotaomicron_A	77089	S	2838	1184	4022	0.00014
Bacteroides sp900759525	77015	S	2733	2986	5719	0.00020
Bacteroides massiliensis	76954	S	2694	2226	4920	0.00017
Bacteroides sp948847595	77071	S	2632	5449	8081	0.00029
Bacteroides fluxus	76940	S	2580	627	3207	0.00011
Bacteroides caecimuris_A	76929	S	2554	4801	7355	0.00026
Bacteroides sp900765785	77018	S	2403	1324	3727	0.00013
Bacteroides sp900555635	77010	S	2339	731	3070	0.00011
Bacteroides sp900556215	77011	S	2294	2060	4354	0.00015
Bacteroides cellulosilyticus	76930	S	2095	1145	3240	0.00011
Bacteroides sp902472795	77023	S	1888	743	2631	0.00009
Bacteroides sp947632445	77068	S	1834	96	1930	0.00007
Bacteroides sp944322285	77047	S	1777	277	2054	0.00007
Bacteroides clarus	76931	S	1695	182	1877	0.00007
Bacteroides helcogenes	76944	S	1624	55	1679	0.00006
Bacteroides fragilis	76941	S	1562	1759	3321	0.00012
Bacteroides sp029057325	76997	S	1524	119	1643	0.00006
Bacteroides sp958445495	77081	S	1401	54	1455	0.00005
Bacteroides sp937890825	77036	S	1273	164	1437	0.00005
Bacteroides zhangwenhongii	77093	S	1230	1001	2231	0.00008
Bacteroides gallinarum	76943	S	1226	342	1568	0.00006
Bacteroides ndongoniae	76962	S	1226	937	2163	0.00008
Bacteroides sp902493215	77025	S	1213	116	1329	0.00005
Bacteroides sp009929715	76980	S	1136	260	1396	0.00005
Bacteroides sp910578895	77032	S	954	122	1076	0.00004
Bacteroides sp902388495	77022	S	879	34	913	0.00003
Bacteroides sp023458215	76995	S	797	56	853	0.00003
