feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X.Ruminococcus..torques	NAFLD	Negative	-0.0930599682963666	0.0209971414279433	35	30	9.72619269349537e-05	0.0128872053188814
uncultured.Blautia.sp.	NAFLD	Negative	-0.0159698087654288	0.00359187114691052	35	16	9.33706158571648e-05	0.0128872053188814
Lachnospiraceae.species.incertae.sedis	NAFLD	Negative	-0.0785052065479922	0.0198651795251692	35	35	0.000385600217694159	0.034061352562984
Bacteroides.dorei.vulgatus..Bacteroidia.bacterium.UC5.1.2G11.Gastranaerophilales.bacterium.HUM.8.Bacteroides.dorei.Bacteroides.sp..3.1.33FAA.Bacteroides.sp..4.3.47FAA.Bacteroides.sp..9.1.42FAA.Bacteroides.sp..3.1.40A.Bacteroides.vulgatus.	NAFLD	Negative	0.113554408612926	0.0316404063133757	35	28	0.00106247048023676	0.0590563772476761
Oscillibacter.sp...Oscillibacter.sp..KLE.1728.Oscillibacter.sp..KLE.1745.uncultured.Oscillibacter.sp..	NAFLD	Negative	0.0245692289194481	0.00687908328083095	35	22	0.00111427126882408	0.0590563772476761
Bacteroides.stercoris	NAFLD	Negative	0.0648768466971501	0.0208968534717338	35	17	0.00389531225416778	0.103745823233456
Blautia.massiliensis..Blautia.sp..KLE.1732.Blautia.sp..SF.50.Blautia.massiliensis.Ruminococcus.sp..SR1.5.uncultured.Blautia.sp..	NAFLD	Negative	-0.0678834740983202	0.0218788739704518	35	35	0.00391493672579081	0.103745823233456
Blautia.obeum..uncultured.Ruminococcus.sp..Blautia.sp..Marseille.P3087.Blautia.obeum.	NAFLD	Negative	-0.0215081749104426	0.00680248285124854	35	21	0.00335385899695002	0.103745823233456
Clostridiales.bacterium..Clostridiales.bacterium.VE202.28.Clostridiales.bacterium.1.7.47FAA.	NAFLD	Negative	0.0101919994334363	0.00311042415843682	35	11	0.00247478269401112	0.103745823233456
Prevotella.corporis	NAFLD	Negative	0.0114799931349159	0.00358814766483233	35	8	0.00303769706837197	0.103745823233456
Actinomyces.sp..ICM47	NAFLD	Negative	-0.0062067148332716	0.00209632279498797	35	6	0.00564743019805955	0.130179689713771
Bacteroides.thetaiotaomicron	NAFLD	Negative	0.0344004629558929	0.0120521875522973	35	24	0.0073977017676899	0.130179689713771
Bifidobacterium.adolescentis	NAFLD	Negative	-0.0961719217628667	0.0348300539502846	35	25	0.00933363813042134	0.130179689713771
Clostridiales.sp...Ruminococcus.sp..CAG.55..Ruminococcus..torques.Ruminococcus.faecis.	NAFLD	Negative	-0.038478451491395	0.0138369613665797	35	29	0.00888900471554988	0.130179689713771
Collinsella.species.incertae.sedis	NAFLD	Negative	-0.0492262536024449	0.017680120256248	35	28	0.00881361115342795	0.130179689713771
Odoribacter.splanchnicus..Odoribacter.splanchnicus.CAG.14.Odoribacter.sp..N15.MGS.14.Odoribacter.sp..N54.MGS.14.Odoribacter.sp..UNK.MGS.12.Odoribacter.sp..43.10.Odoribacter.splanchnicus.	NAFLD	Negative	0.021361185626981	0.00761782816038637	35	15	0.00838876333333897	0.130179689713771
Oscillibacter.sp..57.20	NAFLD	Negative	0.0205071309613938	0.00718454638081566	35	16	0.00739682796507049	0.130179689713771
