name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus rubneri	56173	S	631	749584	750215	0.15435
Streptococcus timonensis	56399	S	242	487283	487525	0.10030
Streptococcus salivarius_D	56177	S	30	66602	66632	0.01371
Streptococcus parasanguinis_M	56130	S	24	102359	102383	0.02106
Streptococcus australis	55849	S	19	32409	32428	0.00667
Streptococcus australis_D	55853	S	17	42620	42637	0.00877
Streptococcus parasanguinis_T	56137	S	15	92053	92068	0.01894
Streptococcus parasanguinis_A	56119	S	15	52616	52631	0.01083
Streptococcus mitis_BK	55973	S	12	47296	47308	0.00973
Streptococcus oralis_BL	56056	S	12	42350	42362	0.00872
Streptococcus chosunense	55862	S	12	73838	73850	0.01519
Streptococcus sp030825805	56285	S	9	24850	24859	0.00511
Streptococcus sp001814775	56232	S	8	7836	7844	0.00161
Streptococcus sp916048145	56351	S	7	40359	40366	0.00830
Streptococcus sp019414905	56264	S	6	38326	38332	0.00789
Streptococcus mitis_CT	56009	S	5	21676	21681	0.00446
Streptococcus pseudopneumoniae_M	56164	S	5	12152	12157	0.00250
Streptococcus oralis_CE	56076	S	5	18957	18962	0.00390
Streptococcus intermedius	55935	S	5	2057	2062	0.00042
Streptococcus sp001556435	56219	S	4	10451	10455	0.00215
Streptococcus mitis_BQ	55979	S	4	22865	22869	0.00471
Streptococcus sp027659245	56273	S	4	3619	3623	0.00075
Streptococcus infantis_I	55929	S	4	22848	22852	0.00470
Streptococcus gwangjuense	55904	S	4	36113	36117	0.00743
Streptococcus parasanguinis	56118	S	3	6128	6131	0.00126
Streptococcus mitis_BP	55978	S	3	6543	6546	0.00135
Streptococcus sp000220065	56207	S	3	848	851	0.00018
Streptococcus mitis_BY	55987	S	3	13178	13181	0.00271
Streptococcus mitis_Q	56035	S	3	21891	21894	0.00450
Streptococcus infantis	55922	S	3	10927	10930	0.00225
Streptococcus ilei	55920	S	3	7232	7235	0.00149
Streptococcus sp934201655	56356	S	3	6271	6274	0.00129
Streptococcus sanguinis_C	56181	S	2	3557	3559	0.00073
Streptococcus infantis_C	55924	S	2	3927	3929	0.00081
Streptococcus infantis_B	55923	S	2	2841	2843	0.00058
Streptococcus infantis_G	55927	S	2	2867	2869	0.00059
Streptococcus sanguinis_H	56186	S	2	5373	5375	0.00111
Streptococcus sp902470035	56298	S	2	1953	1955	0.00040
Streptococcus sp012843315	56247	S	2	6008	6010	0.00124
Streptococcus mitis_L	56030	S	2	7187	7189	0.00148
Streptococcus sp905221305	56329	S	2	5688	5690	0.00117
Streptococcus mitis_DB	56018	S	2	32689	32691	0.00673
Streptococcus sp001813295	56230	S	2	8370	8372	0.00172
Streptococcus mitis_AI	55952	S	2	10043	10045	0.00207
Streptococcus mitis_BG	55969	S	2	2244	2246	0.00046
Streptococcus salivarius	56176	S	2	4062	4064	0.00084
Streptococcus parasanguinis_O	56132	S	2	9339	9341	0.00192
Streptococcus parasanguinis_F	56123	S	2	11618	11620	0.00239
Streptococcus sp030272855	56279	S	2	4527	4529	0.00093
Streptococcus sp004166885	56240	S	2	6212	6214	0.00128
Streptococcus sp029948085	56277	S	2	6853	6855	0.00141
Streptococcus mitis_CB	55991	S	1	14506	14507	0.00298
Streptococcus oralis_BR	56062	S	1	4995	4996	0.00103
Streptococcus infantis_H	55928	S	1	3463	3464	0.00071
Streptococcus mitis_BB	55964	S	1	5513	5514	0.00113
Streptococcus shenyangsis	56202	S	1	4619	4620	0.00095
Streptococcus oralis_BY	56069	S	1	6282	6283	0.00129
Streptococcus sp905221235	56323	S	1	2694	2695	0.00055
Streptococcus sp000187445	56205	S	1	2108	2109	0.00043
Streptococcus sp902836505	56305	S	1	571	572	0.00012
Streptococcus sp000187745	56206	S	1	4092	4093	0.00084
Streptococcus sp001072385	56216	S	1	3565	3566	0.00073
Streptococcus oralis_E	56088	S	1	3946	3947	0.00081
Streptococcus oralis_CJ	56081	S	1	5759	5760	0.00119
Streptococcus mitis_DG	56023	S	1	3513	3514	0.00072
Streptococcus parasanguinis_Q	56134	S	1	7409	7410	0.00152
Streptococcus pseudopneumoniae_P	56166	S	1	16088	16089	0.00331
Streptococcus cristatus_G	55873	S	1	1893	1894	0.00039
Streptococcus mitis_BZ	55988	S	1	9982	9983	0.00205
Streptococcus sp013394695	56259	S	1	2636	2637	0.00054
Streptococcus mitis_CL	56001	S	1	8267	8268	0.00170
Streptococcus mitis_F	56025	S	1	3836	3837	0.00079
Streptococcus suis_AB	56375	S	1	4414	4415	0.00091
Streptococcus sanguinis	56179	S	1	2626	2627	0.00054
Streptococcus sanguinis_G	56185	S	1	1386	1387	0.00029
Streptococcus sanguinis_K	56189	S	1	4066	4067	0.00084
Streptococcus xiaochunlingii	56411	S	1	2211	2212	0.00046
Streptococcus sanguinis_L	56190	S	1	3440	3441	0.00071
Streptococcus vulneris	56410	S	1	7269	7270	0.00150
Streptococcus viridans_A	56409	S	1	2104	2105	0.00043
Streptococcus sanguinis_J	56188	S	1	2778	2779	0.00057
Streptococcus pneumoniae_B	56149	S	1	3282	3283	0.00068
Granulicatella sp937891475	54999	S	25	60401	60426	0.01243
Granulicatella adiacens	54982	S	11	11812	11823	0.00243
Granulicatella sp001071995	54988	S	8	10679	10687	0.00220
Granulicatella sp902479935	54992	S	8	10690	10698	0.00220
Granulicatella sp937923125	55000	S	4	3772	3776	0.00078
Granulicatella sp938039195	55005	S	2	1849	1851	0.00038
Granulicatella elegans_A	54986	S	2	1866	1868	0.00038
Granulicatella sp900551535	54991	S	2	4647	4649	0.00096
Granulicatella sp916050055	54995	S	2	4942	4944	0.00102
Granulicatella sp947254045	55006	S	1	830	831	0.00017
Granulicatella sp905371865	54993	S	1	1378	1379	0.00028
Abiotrophia sp001815865	54932	S	36	19950	19986	0.00411
Abiotrophia defectiva	54931	S	7	1882	1889	0.00039
Abiotrophia sp938010525	54935	S	3	1071	1074	0.00022
Atopobacter sp003664595	54961	S	1	1800	1801	0.00037
Gemella sanguinis	56992	S	64	10871	10935	0.00225
Gemella morbillorum	56990	S	13	11497	11510	0.00237
Gemella sp947254465	57005	S	5	16175	16180	0.00333
Gemella haemolysans_D	56988	S	2	3079	3081	0.00063
Gemella sp002871655	56993	S	1	1944	1945	0.00040
Gemella sp900766305	56999	S	1	797	798	0.00016
Gemella haemolysans_C	56987	S	1	435	436	0.00009
Staphylococcus epidermidis	57090	S	1	4254	4255	0.00088
Staphylococcus capitis	57076	S	1	751	752	0.00015
Neisseria perflava_A	130368	S	38	17117	17155	0.00353
Neisseria elongata	130346	S	22	5694	5716	0.00118
Neisseria sp946902045	130399	S	10	8982	8992	0.00185
Neisseria flavescens_A	130349	S	9	4295	4304	0.00089
Neisseria subflava_D	130404	S	7	5431	5438	0.00112
Neisseria subflava_E	130405	S	5	3041	3046	0.00063
Neisseria subflava_A	130402	S	5	4699	4704	0.00097
Neisseria flavescens_C	130351	S	3	1205	1208	0.00025
Neisseria perflava	130367	S	3	2240	2243	0.00046
Neisseria iguanae	130354	S	2	57	59	0.00001
Neisseria flavescens_D	130352	S	2	1040	1042	0.00021
Neisseria sp001815675	130382	S	2	1281	1283	0.00026
Neisseria sp000227275	130378	S	1	772	773	0.00016
Neisseria meningitidis	130360	S	1	1375	1376	0.00028
Neisseria sp916438535	130395	S	1	877	878	0.00018
Neisseria sp943181435	130398	S	1	766	767	0.00016
Neisseria sp000186165	130377	S	1	588	589	0.00012
Kingella_A denitrificans	130327	S	2	989	991	0.00020
Kingella_B sp030527935	130330	S	1	21	22	0.00000
Lautropia mirabilis	127516	S	46	18900	18946	0.00390
Lautropia dentalis	127515	S	2	3131	3133	0.00064
Ottowia massiliensis	127824	S	1	90	91	0.00002
Haemophilus_D sp001679485	133933	S	3	1892	1895	0.00039
Haemophilus_D sp900764435	133944	S	2	3443	3445	0.00071
Haemophilus_D sp014931275	133936	S	2	2585	2587	0.00053
Haemophilus_D sp001815355	133935	S	1	1243	1244	0.00026
Haemophilus_A sputorum	133908	S	23	28589	28612	0.00589
Haemophilus_A paraphrohaemolyticus_A	133907	S	5	592	597	0.00012
Haemophilus_A paraphrohaemolyticus	133906	S	1	140	141	0.00003
Haemophilus seminalis	133901	S	1	210	211	0.00004
Aggregatibacter segnis	133843	S	1	230	231	0.00005
Mesocricetibacter sp905373425	133974	S	1	26	27	0.00001
Cardiobacterium hominis	131659	S	20	1993	2013	0.00041
Cardiobacterium sp938028185	131662	S	4	366	370	0.00008
Cardiobacterium sp916618745	131661	S	3	211	214	0.00004
Cardiobacterium valvarum	131664	S	1	55	56	0.00001
Pauljensenia sp902373545	42631	S	42	2132	2174	0.00045
Pauljensenia sp938014245	42640	S	22	4038	4060	0.00084
