name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingomonas sp022662475	125218	S	1790	15285	17075	0.12691
Sphingomonas sp000251145	125102	S	309	3206	3515	0.02612
Sphingomonas sp000241485	125101	S	116	1107	1223	0.00909
Sphingomonas glacialis	125042	S	106	1921	2027	0.01507
Sphingomonas glacialis_A	125043	S	105	821	926	0.00688
Sphingomonas sp005502745	125170	S	25	4470	4495	0.03341
Sphingomonas sp004216825	125161	S	19	262	281	0.00209
Sphingomonas aurantiaca	125009	S	16	332	348	0.00259
Sphingomonas sp022662335	125217	S	15	208	223	0.00166
Sphingomonas sp001424005	125125	S	11	360	371	0.00276
Sphingomonas sp001422045	125122	S	9	213	222	0.00165
Sphingomonas sp001421805	125119	S	7	91	98	0.00073
Sphingomonas sp004343105	125166	S	6	132	138	0.00103
Sphingomonas sp014892665	125188	S	3	80	83	0.00062
Sphingomonas sp014217605	125182	S	2	103	105	0.00078
Sphingomonas sp025548555	125235	S	2	39	41	0.00030
Sphingomonas sp903642285	125275	S	2	6	8	0.00006
Sphingomonas sp030433805	125258	S	2	200	202	0.00150
Sphingomonas panacis	125075	S	2	38	40	0.00030
Sphingomonas sp003355005	125153	S	2	570	572	0.00425
Sphingomonas albertensis	125002	S	2	32	34	0.00025
Sphingomonas sp004341085	125164	S	2	47	49	0.00036
Sphingomonas sp003688625	125156	S	2	58	60	0.00045
Sphingomonas pseudosanguinis	125089	S	1	45	46	0.00034
Sphingomonas sp001421745	125116	S	1	28	29	0.00022
Sphingomonas sp001423765	125123	S	1	10	11	0.00008
Sphingomonas echinoides_A	125026	S	1	11	12	0.00009
Sphingomonas taxi_A	125308	S	1	46	47	0.00035
Novosphingobium lentum	124427	S	3	70	73	0.00054
Novosphingobium sp903970225	124574	S	2	23	25	0.00019
Novosphingobium sp903911985	124572	S	2	37	39	0.00029
Novosphingobium sp023266625	124518	S	2	19	21	0.00016
Novosphingobium sp002280675	124469	S	2	61	63	0.00047
Novosphingobium sp903893935	124571	S	1	1	2	0.00001
Novosphingobium sp001519065	124463	S	1	12	13	0.00010
Novosphingobium sp945906005	124582	S	1	10	11	0.00008
Polymorphobacter_B sp903642255	124676	S	5	24	29	0.00022
Sphingomicrobium sp030775565	124982	S	3	14	17	0.00013
Sphingomonas_N sp027625475	125354	S	1	16	17	0.00013
Sphingomonas_N sp937859915	125357	S	1	7	8	0.00006
Sphingorhabdus_B sp001464315	125460	S	1	0	1	0.00001
Methylobacterium sp030700285	118344	S	1031	12721	13752	0.10221
Methylobacterium sp001455965	118303	S	645	6900	7545	0.05608
Methylobacterium sp008039875	118308	S	287	3444	3731	0.02773
Methylobacterium sp022829605	118334	S	124	1229	1353	0.01006
Methylobacterium cerastii	118248	S	35	404	439	0.00326
Methylobacterium sp022829285	118323	S	31	417	448	0.00333
Methylobacterium sp022829385	118327	S	6	56	62	0.00046
Methylobacterium sp025813715	118340	S	5	95	100	0.00074
Methylobacterium sp028290105	118341	S	5	30	35	0.00026
Methylobacterium sp010692745	118311	S	5	43	48	0.00036
Methylobacterium brachiatum	118245	S	4	90	94	0.00070
Methylobacterium persicinum	118276	S	3	48	51	0.00038
Methylobacterium sp022702015	118321	S	3	12	15	0.00011
Methylobacterium sp001423085	118297	S	3	43	46	0.00034
Methylobacterium sp009806555	118310	S	2	64	66	0.00049
Methylobacterium sp022829295	118324	S	2	20	22	0.00016
Methylobacterium sp019750675	118317	S	1	15	16	0.00012
Methylobacterium sp001423295	118299	S	1	9	10	0.00007
Methylobacterium sp020662345	118318	S	1	16	17	0.00013
Methylobacterium sp008000895	118307	S	1	23	24	0.00018
Methylobacterium sp028583545	118342	S	1	37	38	0.00028
Methylobacterium sp022829465	118330	S	1	9	10	0.00007
Methylobacterium sp019745455	118316	S	1	51	52	0.00039
Methylobacterium gnaphalii	118257	S	1	8	9	0.00007
Methylobacterium sp017833295	118314	S	1	21	22	0.00016
RH-AL1 sp901457705	118497	S	153	2355	2508	0.01864
RH-AL1 sp009765775	118495	S	3	20	23	0.00017
Lichenihabitans flavocetrariae	118233	S	58	101	159	0.00118
Lichenihabitans ramalinae	118236	S	28	217	245	0.00182
Lichenihabitans sp021730615	118237	S	12	147	159	0.00118
Lichenihabitans minor	118234	S	6	50	56	0.00042
Bosea spartocytisi	118154	S	2	233	235	0.00175
Roseiarcus sp003164825	118530	S	1	48	49	0.00036
Rhizobium rhododendri	119997	S	93	1842	1935	0.01438
Rhizobium tumorigenes	120079	S	46	1016	1062	0.00789
Rhizobium sp001424945	120005	S	2	12	14	0.00010
Rhizobium lusitanum_C	119980	S	1	12	13	0.00010
Allorhizobium vitis_D	119162	S	1	16	17	0.00013
Allorhizobium naphthalenivorans	119109	S	1	19	20	0.00015
Agrobacterium rubi	119067	S	1	25	26	0.00019
Neorhizobium vignae	119754	S	1	8	9	0.00007
Bradyrhizobium sp019748335	120583	S	2	132	134	0.00100
Bradyrhizobium sp018449695	120574	S	1	9	10	0.00007
Bradyrhizobium erythrophlei_B	120444	S	1	9	10	0.00007
Tardiphaga sp014377915	120833	S	2	7	9	0.00007
Azorhizobium doebereinerae	120376	S	1	19	20	0.00015
BOG-931 sp955652195	120399	S	1	0	1	0.00001
Methyloceanibacter sp002383105	118939	S	2	31	33	0.00025
Aestuariivirga sp945889445	117945	S	1	16	17	0.00013
Lichenicola sp903844135	113925	S	1118	18461	19579	0.14552
Acidisoma sp019351895	113616	S	85	347	432	0.00321
Acidocella sp002281005	113625	S	7	59	66	0.00049
Lichenicoccus roseus	113922	S	8	39	47	0.00035
CAJCJG01 sp903970625	113745	S	3	24	27	0.00020
LMUY01 sp009765685	113921	S	2	4	6	0.00004
Rhodopila sp027311485	114029	S	2	16	18	0.00013
PALSA-911 sp903847525	113981	S	1	166	167	0.00124
BOG-908 sp937873095	113678	S	1	1	2	0.00001
Phenylobacterium sp030680185	114710	S	2	26	28	0.00021
Phenylobacterium sp030651185	114706	S	2	9	11	0.00008
Rhizomicrobium sp003131925	115838	S	1	26	27	0.00020
Rhizomicrobium sp025924715	115876	S	1	2	3	0.00002
Rhizomicrobium sp015654705	115843	S	1	3	4	0.00003
Mameliella sp019392335	121671	S	1	16	17	0.00013
Parvibaculum sp013823365	115998	S	1	41	42	0.00031
Pseudomonas_E graminis_D	138372	S	98	1658	1756	0.01305
Pseudomonas_E fluorescens	138296	S	10	1138	1148	0.00853
Pseudomonas_E fluorescens_H	138333	S	9	830	839	0.00624
Pseudomonas_E bohemica	138216	S	4	40	44	0.00033
Pseudomonas_E sp903970465	138888	S	4	20	24	0.00018
Pseudomonas_E sp026153515	138806	S	3	140	143	0.00106
Pseudomonas_E sp014842265	138726	S	2	39	41	0.00030
Pseudomonas_E sp020515695	138765	S	2	23	25	0.00019
Pseudomonas_E petrae	138490	S	1	16	17	0.00013
Pseudomonas_E sp900585815	138878	S	1	49	50	0.00037
