name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Caballeronia sordidicola_C	126762	S	570	3914	4484	0.03420
Caballeronia sp001557535	126764	S	80	1373	1453	0.01108
Caballeronia sp009766085	126765	S	7	69	76	0.00058
Caballeronia sordidicola_A	126761	S	6	44	50	0.00038
Caballeronia sp028292365	126775	S	3	8	11	0.00008
Caballeronia sp011493005	126766	S	2	39	41	0.00031
Caballeronia sp018449635	126769	S	2	16	18	0.00014
Caballeronia mineralivorans	126753	S	2	31	33	0.00025
Caballeronia arationis	126732	S	1	13	14	0.00011
Caballeronia sp001424345	126763	S	1	6	7	0.00005
Caballeronia udeis	126787	S	1	9	10	0.00008
Paraburkholderia phenazinium_B	128023	S	79	1898	1977	0.01508
Paraburkholderia bryophila	127973	S	74	3094	3168	0.02416
Paraburkholderia polaris	128031	S	6	82	88	0.00067
Paraburkholderia sp026225065	128081	S	5	41	46	0.00035
Paraburkholderia sp001931485	128051	S	4	66	70	0.00053
Paraburkholderia sp013409255	128066	S	3	146	149	0.00114
Paraburkholderia sp900996235	128089	S	3	30	33	0.00025
Paraburkholderia aspalathi	127967	S	3	58	61	0.00047
Paraburkholderia phenazinium_A	128022	S	2	68	70	0.00053
Paraburkholderia phenazinia	128021	S	2	23	25	0.00019
Paraburkholderia fungorum_A	127992	S	1	31	32	0.00024
Paraburkholderia metrosideri	128013	S	1	12	13	0.00010
Paraburkholderia sp000745015	128047	S	1	43	44	0.00034
Paraburkholderia sp900142905	128086	S	1	64	65	0.00050
Paraburkholderia madseniana	128011	S	1	18	19	0.00014
Scleromatobacter humisilvae	129084	S	5	166	171	0.00130
Scleromatobacter sp903845345	129089	S	3	111	114	0.00087
Scleromatobacter sp013289985	129085	S	1	31	32	0.00024
Scleromatobacter sp030151165	129088	S	1	18	19	0.00014
Pararobbsia sp026225235	128132	S	80	171	251	0.00191
Polynucleobacter sp018687735	128380	S	1	47	48	0.00037
Polynucleobacter sp903892315	128455	S	1	44	45	0.00034
Polynucleobacter rarus	128349	S	1	10	11	0.00008
Variovorax sp009765735	129478	S	9	241	250	0.00191
Mycoavidus sp020023735	127788	S	4	75	79	0.00060
CAJCIC01 sp903970185	126715	S	6	7	13	0.00010
Limnohabitans sp903865035	127594	S	3	3	6	0.00005
Curvibacter sp903834975	126977	S	2	3	5	0.00004
Glaciimonas sp003056055	127105	S	3	215	218	0.00166
LMUX01 sp026225455	127500	S	2	1	3	0.00002
LMUX01 sp009765705	127499	S	1	5	6	0.00005
Schlegelella_A sp003152055	129076	S	1	27	28	0.00021
Burkholderia sp905232215	126671	S	2	223	225	0.00172
CAJCHO01 sp903970145	126714	S	1	0	1	0.00001
Rhodoferax_C sp903897925	128868	S	1	3	4	0.00003
Herbaspirillum sp028291765	127140	S	1	0	1	0.00001
Piscinibacter sp017795745	128210	S	1	27	28	0.00021
Chromobacterium vaccinii	129814	S	2	57	59	0.00045
Paludibacterium yongneupense	129830	S	1	4	5	0.00004
Bog-1198 sp030799355	139670	S	8	99	107	0.00082
Bog-1198 sp030775865	139668	S	8	10	18	0.00014
Bog-1198 sp003134045	139642	S	3	60	63	0.00048
Bog-1198 sp030776345	139669	S	2	123	125	0.00095
Bog-1198 sp003137095	139643	S	2	169	171	0.00130
Bog-1198 sp030775625	139666	S	2	3	5	0.00004
Bog-1198 sp030775645	139667	S	1	27	28	0.00021
Bog-1198 sp025355165	139654	S	1	29	30	0.00023
FEN-1191 sp003132025	139718	S	6	184	190	0.00145
13-2-20CM-66-19 sp028293725	139629	S	4	11	15	0.00011
CAIKZZ01 sp903908265	139703	S	2	109	111	0.00085
Serratia_A fonticola_C	133464	S	2	215	217	0.00166
Nevskia sp903970595	135689	S	27	556	583	0.00445
Nevskia soli_A	135673	S	11	47	58	0.00044
Pseudomonas_E sp024970185	138798	S	2	145	147	0.00112
Pseudomonas_E sp903970465	138888	S	1	5	6	0.00005
Pseudomonas_E sp002814235	138649	S	1	26	27	0.00021
Pseudomonas nitroreducens_A	138133	S	3	124	127	0.00097
Rhodanobacter sp903827735	140625	S	4	137	141	0.00108
Rhodanobacter sp014200755	140600	S	3	64	67	0.00051
Rhodanobacter sp014205795	140601	S	1	10	11	0.00008
Dyella_B sp903970555	140509	S	13	328	341	0.00260
